"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Development of electro pneumatic trainer embedded with Programmable Integrated Circuit (PIC) and graphical user interface (GUI) for educational applications","I. Burhan; R. Othman; A. A. Azman","Aircraft Maintenance Department, Politeknik Banting Selangor (PBS), Banting, Selangor, Malaysia; Aircraft Maintenance Department, Politeknik Banting Selangor (PBS), Banting, Selangor, Malaysia; Electrical Engineering Faculty, University Technology of Mara (UiTM), Shah Alam, Selangor, Malaysia","2016 IEEE International Conference on Automatic Control and Intelligent Systems (I2CACIS)","27 Mar 2017","2016","","","1","6","Electro Pneumatic Trainer for educational applications is developed as supporting tools towards the existing typical teaching and learning process. The main objective is to improve the learning outcome towards student's cognitive knowledge and practical skill where the existing teaching and learning for electro pneumatic courses conducted in the classroom without emphasizing on simulation and complex practical aspect. Generally, computer graphic or simulation can reduce the unsuccessful of practical implementation during the practical session through installation error. Visual Basic (VB) was used as the platform for graphical user interface (GUI) and using Programmable Integrated Circuit (PIC) as the interface between the GUI and hardware of Electro Pneumatic Trainer. The development of Electro Pneumatic Trainer interfacing between PIC and VB has been designed and improved by involving various types of electro pneumatics instruments such as single acting cylinder, double acting cylinder, semi rotary motor, air motor, and linear drive. Newly developed Electro Pneumatic Trainer controller interface are able to be re-programme for numerous combination of tasks. Based on Practical Work Assessment Form evaluated by the lecturers, there is an average marks of 40% and 40% of improvement on teaching and learning (cognitive) and practical's skill respectively when newly developed Electro Pneumatic Trainer were used by students during the teaching and learning process. It is also user friendly and embedded with systematics graphical diagram inspiring students for conducting the practical session.","","978-1-5090-4186-2","10.1109/I2CACIS.2016.7885279","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7885279","Electro Pneumatic Trainer;Programmable Integrated Circuit (PIC);Graphical User Interface;Teaching and Learning","Education;Graphical user interfaces;Relays;Programming;Power supplies;Electrical engineering;Conferences","cognition;computer based training;computer graphics;educational courses;electrical engineering computing;electrical engineering education;embedded systems;graphical user interfaces;programmable circuits;teaching","electro pneumatic trainer development;programmable integrated circuit;graphical user interface;educational applications;PIC;GUI;VB;teaching process;learning process;student cognitive knowledge;practical skill;computer graphic;visual basic;electro pneumatic instruments;electro pneumatic trainer controller interface;electro pneumatic courses","","1","","10","","27 Mar 2017","","","IEEE","IEEE Conferences"
"Multimodal human-computer interfaces based on advanced video and audio analysis","A. Czyzewski; P. Dalka; L. Kosikowski; B. Kunka; A. Kupryjanow; M. Lech; P. Odya","Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland","2013 6th International Conference on Human System Interactions (HSI)","15 Aug 2013","2013","","","18","25","Multimodal interfaces development history is reviewed briefly in the introduction. Examples of applications of multimodal interfaces to education software and for the disabled people are presented, including interactive electronic whiteboard based on video image analysis, application for controlling computers with mouth gestures and the audio interface for speech stretching for hearing impaired and stuttering people. The Smart Pen providing a tool for supporting therapy of developmental dyslexia is presented and results achieved with its application are discussed. The eye-gaze tracking system named “Cyber-Eye” developed at the Multimedia Systems Department employed to many kinds of experiments is presented including analysis of visual activity of patients remaining in vegetative state and their awareness evaluation. The scent emitting multimodal computer interface provides an important supplement of the polysensoric stimulation process, playing an essential role in education and therapy of children with certain developmental disorders. A new approach to diagnosing Parkinson's disease is shown. The progression of the disease can be measured employing the UPDRS (Unified Parkinson Disease Rating Scale) scale which is used to evaluate motor and behavioral symptoms of Parkinson's disease, based on the multimodal interface called Virtual-Touchpad (VTP) used for supporting medical diagnosis. The paper is concluded with some general remarks concerning the role of multimodal computer interfaces applied to learning, therapy and everyday usage of computerized devices.","2158-2254","978-1-4673-5637-4","10.1109/HSI.2013.6577797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6577797","multimodal interface;dyslexia;eyetracking;lateralization","Computers;Speech;Mouth;Training;Auditory system;Software;Face","audio signal processing;brain-computer interfaces;computer interfaces;diseases;gesture recognition;handicapped aids;hearing aids;multimedia systems;patient diagnosis;video signal processing;virtual reality","multimodal human-computer interfaces;audio analysis;interactive electronic whiteboard;video image analysis;education software;mouth gestures;audio interface;speech stretching;hearing impairment;stuttering people;smart pen;dyslexia;eye-gaze tracking system;cyber-eye;multimedia system department;visual activity;vegetative state;polysensoric stimulation process;Parkinson's disease diagnosis;UPDRS;unified Parkinson disease rating scale;virtual-touchpad;VTP","","1","","20","","15 Aug 2013","","","IEEE","IEEE Conferences"
"New applications of multimodal human-computer interfaces","A. Czyżewski","Gdansk University of Technology, Multimedia Systems Department 80-233 Gdansk, Poland, ul. Narutowicza 11/12","2012 Joint Conference New Trends In Audio & Video And Signal Processing: Algorithms, Architectures, Arrangements And Applications (NTAV/SPA)","16 Apr 2015","2012","","","19","24","Multimodal computer interfaces and examples of their applications to education software and for the disabled people are presented. The proposed interfaces include the interactive electronic whiteboard based on video image analysis, application for controlling computers with gestures and the audio interface for speech stretching for hearing impaired and stuttering people. Application of the eye-gaze tracking system to awareness evaluation is demonstrated. The proposed method assumes analysis of visual activity of patients remaining in vegetative state. The scent emitting multimo-dal computer interface is an important supplement of the polysen-soric stimulation process, playing an essential role in education and therapy of children with developmental disorders. A new approach to diagnosing Parkinson's disease is shown. The progression of the disease can be measured by the UPDRS (Unified Parkinson Disease Rating Scale) scale which is used for evaluating motor and behavioral symptoms of Parkinson's disease, employing the multimo-dal interface called Virtual-Touchpad (VTP) to support medical diagnosis. The paper is concluded with some general remarks concerning the role of multimodal computer interfaces applied to learning, therapy and everyday usage of computerized devices.","2326-0319","978-8-3620-6514-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7085506","multimodal interfaces;video processing;speech processing","Speech;Streaming media;Auditory system;Cameras;Signal processing algorithms;Algorithm design and analysis;Training","computer aided instruction;diseases;gaze tracking;gesture recognition;handicapped aids;human computer interaction;interactive systems;medical diagnostic computing;medical disorders;patient diagnosis;speech-based user interfaces;touch sensitive screens;video signal processing","scent emitting multimodal human-computer interfaces;education software;disabled people;interactive electronic whiteboard;video image analysis;audio interface;gestures;speech stretching;hearing impaired people;stuttering people;eye-gaze tracking system;awareness evaluation;visual activity analysis;vegetative state;polysensoric stimulation process;developmental disorders;Parkinson's disease diagnosis;UPDRS scale;unified Parkinson disease rating scale;motor symptoms;behavioral symptoms;virtual-touchpad;VTP;medical diagnosis;computerized devices","","","","9","","16 Apr 2015","","","IEEE","IEEE Conferences"
"A technique for locating virtual trajectories during dynamic tasks","A. J. Hodgson; N. Hogan","Division of Health Sciences and Technology, E25-303, Harvard-MIT, 45 Carleton St., Cambridge, MA 02139; Mechanical Engineering Department, 3-449, MIT, Cambridge, MA 02139","1992 14th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","2 May 2011","1992","4","","1621","1622","The concept of impedance control has been extraordinarily helpful in organizing our understanding of posture and reaching movements, and may also be the key to developing a comprehensive theory of human motor control in which posture and movement are seen as special cases of general interactive behaviour. Experimental verification of this theory requires the ability to measure the virtual trajectory of the subject's limb. In this paper, we describe an approach to this problem and present some simulation results.","","0-7803-0785-2","10.1109/IEMBS.1992.5761953","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5761953","","Force;Particle measurements;Atmospheric measurements","biomedical measurement;medical computing;medical control systems","locating virtual trajectories;impedance control;posture;reaching movements;human motor control","","1","","6","","2 May 2011","","","IEEE","IEEE Conferences"
"Reinforcement Learning based Decoding Using Internal Reward for Time Delayed Task in Brain Machine Interfaces","X. Shen; X. Zhang; Y. Huang; S. Chen; Y. Wang","Hong Kong University of Science and Technology,Department of Electronic and Computer Engineering,Hong Kong; Department of Electronic and Computer Engineering; Department of Electronic and Computer Engineering; Hong Kong University of Science and Technology,Department of Electronic and Computer Engineering,Hong Kong; Department of Electronic and Computer Engineering","2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC)","27 Aug 2020","2020","","","3351","3354","Reinforcement learning (RL) algorithm interprets neural signals into movement intentions with the guidance of the reward in Brain-machine interfaces (BMIs). Current RL algorithms generally work for the tasks with immediate rewards delivery, and lack of efficiency in delayed reward task. Prefrontal cortex, including medial prefrontal cortex(mPFC), has been demonstrated to assign credit to intermediate steps, which reinforces preceding action more efficiently. In this paper, we propose to simulate the functionality of mPFC activities as intermediate rewards to train a RL based decoder in a two-step movement task. A support vector machine (SVM) is adopted to verify if the subject expects a reward due to the accomplishment of a subtask from mPFC activity. Then this discrimination result will be utilized to guide the training of the RL decoder for each step respectively. Here, we apply the Sarsa-style attention-gated reinforcement learning (SAGREL) as the decoder to interpret motor cortex(M1) activity to action states. We test on in vivo primary motor cortex (M1) and mPFC data collected from rats, where the rats need to first trigger the start and then press lever for rewards using M1 signals. SAGREL using intermediate rewards from mPFC activities achieves a prediction accuracy of 66.8% ± 2.0.% (mean ± std) %, which is significantly better than the one using the reward by the end of trial (45.9.% ± 1.2%). This reveals the potentials of modelling mPFC activities as intermediate rewards for the delayed reward tasks.","2694-0604","978-1-7281-1990-8","10.1109/EMBC44109.2020.9175964","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9175964","","Task analysis;Decoding;Rats;Support vector machines;Presses;Firing;Learning (artificial intelligence)","brain-computer interfaces;electroencephalography;learning (artificial intelligence);medical signal processing;neurophysiology;support vector machines","movement intentions;brain-machine interfaces;delayed reward task;mPFC activity;intermediate rewards;RL based decoder;two-step movement task;support vector machine;Sarsa-style attention-gated reinforcement learning;internal reward;time delayed task;in vivo primary motor cortex","Animals;Brain-Computer Interfaces;Learning;Prefrontal Cortex;Rats;Reinforcement, Psychology;Reward","","","14","","27 Aug 2020","","","IEEE","IEEE Conferences"
"Development of virtual viewing direction operation system with image stabilization for asynchronous visual information sharing","N. Shiroma; E. Oyama","Faculty of Intelligent Systems Engineering, Ibaraki University, Hitachi, 316-8511, Japan; Advanced Industrial Science and Technology, Tsukuba, Ibaraki 305-8568, Japan","19th International Symposium in Robot and Human Interactive Communication","11 Oct 2010","2010","","","76","81","As devices such as computers, sensors and motors have decreased in size, wearable computing has become an increasingly active area of research. Guidance of general human behavior by expert navigation is expected to be realized through the development of wearable computing. We aim to apply this technology to first-aid treatment. If an injured or ill person requires first-aid treatment but only non-experts are nearby, guidance from an expert at a remote site would be necessary. We focus on the sharing of visual information between a first-aid expert at a remote critical care center and a non-expert at the patient's location. Visual information about the remote site is captured by a head-mounted camera worn by the assistant and is shared with the expert, thus providing rich information on the status of the patient, the environment and the situation. In a typical master-slave configuration, the shared visual information is tightly linked between the expert and the assistant; that is, the assistant views what the expert wants to see. However, a tight link or synchronization is required only in certain situations, rather than at all times. The aim of this research is to develop a virtual viewing direction operation system with image stabilization for asynchronous visual information sharing between an expert and an assistant. The proposed system consists of three main parts: image stabilization, virtual viewing direction operation and the relative orientation display. The effectiveness of the developed system was confirmed experimentally.","1944-9437","978-1-4244-7990-0","10.1109/ROMAN.2010.5598662","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5598662","","Cameras;Visualization;Lenses;Motion compensation;Pixel;Robot sensing systems","image processing;virtual reality","virtual viewing direction operation system;image stabilization;asynchronous visual information sharing;computers;sensors;motors;wearable computing;human behavior;first-aid treatment;remote critical care center;head-mounted camera;master-slave configuration;relative orientation display","","2","","20","","11 Oct 2010","","","IEEE","IEEE Conferences"
"Designing closed-loop brain-machine interfaces with network of spiking neurons using MPC strategy","Hongguang Pan; Baocang Ding; W. Zhong; G. Kumar; M. V. Kothare","Department of Automation, School of Electronic and Information Engineering, Xian Jiaotong University, 710049, China; Department of Automation, School of Electronic and Information Engineering, Xian Jiaotong University, 710049, China; Key Laboratory of Advanced Control and Optimization for Chemical Processes, Ministry of Education, East China University of Science and Technology, Shanghai 200237, China; Department of Electrical and Systems Engineering, Washington University in St. Louis, MO 63130, U.S.A.; Department of Chemical and Biomolecular Engineering, Lehigh University, Bethlehem, PA 18015, U.S.A.","2015 American Control Conference (ACC)","30 Jul 2015","2015","","","2543","2548","Brain-machine interfaces (BMIs) are human-machine integration systems that provide an interface between the brain and a machine to sense cortical neuronal activity for the purpose of restoring impaired motor tasks. In our previous work [1], an optimal design of BMIs based on artificial sensory feedback was developed using model predictive control which relied on neuronal activity in the form of spiking. From a real implementation perspective, a more generalized framework that utilizes spiking is proposed in this paper. Specifically, a charge-balanced intra-cortical micro-stimulation (ICMS) current and a network of spiking neurons are adopted to compensate the lost feedback information. Next, an artificial sensory feedback framework using the network of spiking neurons is designed based on model predictive control (MPC) strategy, and an optimization problem is formulated according to this framework. Since the charge-balanced ICMS current is composed of several integer parameters, the optimization problem also includes some integer decision variables and is hard to be solved. In this paper, a heuristic population-based search algorithm called particle swarm optimization (PSO) algorithm is used to solve this optimization problem. Considering the updated particles may violate the input constraints, additional constraints are designed to guarantee that the decision variables can satisfy the input constraints. Finally, simulation results show the effectiveness of the designed closed-loop BMIs during recovery of natural performance.","2378-5861","978-1-4799-8684-2","10.1109/ACC.2015.7171117","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7171117","","Neurons;Optimization;Decoding;Trajectory;Algorithm design and analysis;Integrated circuit modeling;Joints","brain-computer interfaces;closed loop systems;feedback;neurophysiology;optimal control;particle swarm optimisation;predictive control;search problems","closed-loop brain-machine interfaces;MPC strategy;human-machine integration systems;cortical neuronal activity;impaired motor tasks restoration;optimal design;artificial sensory feedback;model predictive control;charge-balanced intra-cortical microstimulation;spiking neurons;feedback information;optimization problem;charge-balanced ICMS current;integer parameters;integer decision variables;heuristic population-based search algorithm;particle swarm optimization;PSO algorithm;input constraints;closed-loop BMI","","","","22","","30 Jul 2015","","","IEEE","IEEE Conferences"
"Time-Varying Nonlinear Causality Detection Using Regularized Orthogonal Least Squares and Multi-Wavelets With Applications to EEG","Y. Li; M. -Y. Lei; Y. Guo; Z. Hu; H. -L. Wei","Department of Automation Sciences and Electrical Engineering, Beihang University, Beijing, China; Department of Automation Sciences and Electrical Engineering, Beihang University, Beijing, China; Department of Automation Sciences and Electrical Engineering, Beihang University, Beijing, China; Intelligent Information Systems Institute, Wenzhou University, Wenzhou, China; Department of Automatic Control and Systems Engineering, The University of Sheffield, Sheffield, U.K.","IEEE Access","16 Apr 2018","2018","6","","17826","17840","A new transient Granger causality detection method is proposed based on a time-varying parametric modeling framework, and is applied to the real EEG signals to reveal the causal information flow during motor imagery (MI) tasks. The time-varying parametric modeling approach employs a nonlinear autoregressive with external input model, whose parameters are approximated by a set of multi-wavelet basis functions. A regularized orthogonal least squares (ROLS) algorithm is then used to produce a parsimonious or sparse regression model and estimate the associated model parameters. The time-varying Granger causality between nonstationary signals can be detected accurately by making use of both the good approximation properties of multi-wavelets and the good generalization performance of the ROLS in the presence of high-level noise. Two simulation examples are presented to demonstrate the effectiveness of the proposed method for both linear and nonlinear causal detection respectively. The proposed method is then applied to real EEG signals of MI tasks. It follows that transient causal information flow over the time course between various sensorimotor related channels can be successfully revealed during the whole reaction processes. Experimental results from these case studies confirm the applicability of the proposed scheme and show its utility for the understanding of the associated neural mechanism and the potential significance for developing MI tasks based brain-computer interface systems.","2169-3536","","10.1109/ACCESS.2018.2818789","National Natural Science Foundation of China; Beijing Natural Science Foundation; Open Fund Project of the Fujian Provincial Key Laboratory, Minjiang University; Engineering and Physical Sciences Research Council; EPSRC Platform Programme, U.K.; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8325452","Granger causality;nonlinear time-varying systems;parametric estimation;multi-wavelets;regularized orthogonal least squares (ROLS);EEG","Brain modeling;Electroencephalography;Time-varying systems;Transient analysis;Task analysis;Autoregressive processes;Analytical models","autoregressive processes;brain-computer interfaces;causality;electroencephalography;least squares approximations;medical signal processing;neurophysiology;regression analysis;time-varying systems;wavelet transforms","EEG signals;motor imagery tasks;time-varying parametric modeling approach;external input model;regularized orthogonal least squares algorithm;ROLS;parsimonious regression model;sparse regression model;associated model parameters;time-varying Granger causality;brain-computer interface systems;sensorimotor;multiwavelet basis functions;nonlinear autoregressive;regularized orthogonal least squares;time-varying parametric modeling framework;transient Granger causality detection method;time-varying nonlinear causality detection;MI tasks based brain-computer interface systems;transient causal information flow;nonlinear causal detection;nonstationary signals","","5","","58","","26 Mar 2018","","","IEEE","IEEE Journals"
"Impact of Encapsulation Tissue Growth on Selective Recording in Nerve Cuff Electrodes: A Simulation Study","S. Sammut; R. G. L. Koh; J. Zariffa","University Health Network,KITE – Toronto Rehabilitation Institute,Toronto,ON,Canada,M5G 2A2; University Health Network,KITE – Toronto Rehabilitation Institute,Toronto,ON,Canada,M5G 2A2; University Health Network,KITE – Toronto Rehabilitation Institute,Toronto,ON,Canada,M5G 2A2","2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC)","27 Aug 2020","2020","","","3444","3447","Peripheral nerve interfaces (PNIs) allow us to extract motor, sensory and autonomic information from the nervous system and use it as control signals in neuroprosthetic and neuromodulation systems. Recent efforts have aimed to improve the recording selectivity of PNIs, including by using spatiotemporal patterns from multi-contact nerve cuff electrodes as input to a convolutional neural network (CNN). Before such a methodology can be translated to humans, its performance in chronic implantation scenarios must be evaluated. We investigated the performance of a CNN-based selective recording approach in the presence of encapsulation tissue, a common immune response to the implantation of a neural interface. This factor was simulated using anatomically accurate computational models of a rat sciatic nerve and nerve cuff electrode. Performance over time was examined in three conditions: training the CNN at baseline only, supervised retraining with explicitly labeled data at periodic intervals, and a semi-supervised self-learning approach. The periodic recalibration approach demonstrated the best results, with an average F1-score of 0.96 ± 0.04, 0.89 ± 0.08, and 0.80 ± 0.08 for SNRs of -5 dB, -10 dB, and -15 dB, respectively, across all time points. Thus, the periodic recalibration approach may be an effective solution to compensate for changes in signal recordings seen over time as a result of encapsulation tissue. The self-learning approach, in which a network is retrained periodically using predicted labels, generally showed degradation in classification performance over time, even as the frequency of training was increased, attributed to an eventual accumulation of mislabeled training data.","2694-0604","978-1-7281-1990-8","10.1109/EMBC44109.2020.9176736","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9176736","","Encapsulation;Electrodes;Training;Calibration;Signal to noise ratio;Finite element analysis;Neural pathways","biological tissues;biomedical electrodes;convolutional neural nets;medical computing;neurophysiology;prosthetics;supervised learning","encapsulation tissue growth;peripheral nerve interfaces;autonomic information;nervous system;control signals;neuroprosthetic systems;recording selectivity;spatiotemporal patterns;multicontact nerve cuff electrodes;convolutional neural network;chronic implantation scenarios;CNN-based selective recording approach;common immune response;neural interface;anatomically accurate computational models;rat sciatic nerve;supervised retraining;explicitly labeled data;periodic intervals;semisupervised self-learning approach;periodic recalibration approach;signal recordings;classification performance;sensory information;motor information;neuromodulation systems;F1-score;mislabeled training data;SNR","Animals;Electrodes;Humans;Neural Networks, Computer;Rats;Sciatic Nerve;Signal-To-Noise Ratio","","","20","","27 Aug 2020","","","IEEE","IEEE Conferences"
"Development of an evaluation function for eye-hand coordination robotic therapy","N. Pernalete; F. Tang; S. M. Chang; F. Y. Cheng; P. Vetter; M. Stegemann; J. Grantner","California State Polytechnic University, Pomona, USA; California State Polytechnic University, Pomona, USA; California State Polytechnic University, Pomona, USA; California State Polytechnic University, Pomona, USA; California State Polytechnic University, Pomona, USA; California State Polytechnic University, Pomona, USA; Western Michigan University, Kalamazoo, USA","2011 IEEE International Conference on Rehabilitation Robotics","11 Aug 2011","2011","","","1","6","This paper is the continuation of a work presented at ICORR 07, in which we discussed the possibility of improving eye-hand coordination in children diagnosed with this problem, using a robotic mapping from a haptic user interface to a virtual environment. Our goal is to develop, implement and refine a system that will assess and improve the eye-hand coordination and grip strength in children diagnosed with poor graphomotor skills. A detailed analysis of patters (e.g., labyrinths, letters and angles) was conducted in order to select three very distinguishable levels of difficulty that could be included in the system, and which would yield the greatest benefit in terms of assessment of coordination and strength issues as well as in training. Support algorithms (position, force, velocity, inertia and viscosity) were also developed and incorporated into the tasks in order to introduce general computer assistance to the mapping of the user's movements to the computer screen without overriding the user's commands to the robotic device. In order to evaluate performance (given by %accuracy and time) of the executed tasks, a sophisticated evaluation function was designed based on image analysis and edge detection algorithms. This paper presents the development of the haptic tasks, the various assistance algorithms, the description of the evaluation function and the results of a study implemented at the Motor Development Clinic at Cal Poly Pomona. The results (Accuracy and Time) of this function are currently being used as inputs to an Intelligent Decision Support System (described in), which in turn, suggests the next task to be executed by the subject based on his/her performance.","1945-7901","978-1-4244-9862-8","10.1109/ICORR.2011.5975423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5975423","","Force;Haptic interfaces;Image edge detection;Accuracy;Robot kinematics;Pixel","biomechanics;decision support systems;edge detection;haptic interfaces;medical computing;medical disorders;medical image processing;medical robotics;neurophysiology;paediatrics;patient rehabilitation","eye-hand coordination robotic therapy;children related diagnosis;robotic mapping;haptic user interface;virtual environment;grip strength;poor graphomotor skills;labyrinths;support algorithms;computer assistance;user movements;image analysis;edge detection algorithm;haptic tasks;Motor Development Clinic;Cal Poly Pomona;intelligent decision support system","Algorithms;Child;Eye;Hand;Humans;Movement;Robotics;Robotics","3","","15","","11 Aug 2011","","","IEEE","IEEE Conferences"
