"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"See-through window vs. magic mirror: A comparison in supporting visual-motor tasks","Zhen Bai; A. F. Blackwell","University of Cambridge, UK; University of Cambridge, UK","2013 IEEE International Symposium on Mixed and Augmented Reality (ISMAR)","23 Dec 2013","2013","","","239","240","There are two alternative display metaphors for Augmented Reality (AR) screens: a see-through window or a magic mirror. Commonly used by task-support AR applications, the see-through display has not been compared with the mirror display in terms of user's task performance, even though the “mirror” hardware is more accessible to general users. We conducted a novel experiment to compare participants' performance when following object rotation cues with the two display metaphors. Results show that participants' overall performance under the mirror view was comparable to the see-through view, which indicates that the augmented mirror display may be a promising alternative to the window display for AR applications which guide moderately complex three-dimensional manipulations with physical objects.","","978-1-4799-2869-9","10.1109/ISMAR.2013.6671784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6671784","Augmented Reality;display metaphor;visual-motor","Mirrors;Cameras;Monitoring;Face;Augmented reality;Educational institutions;Three-dimensional displays","augmented reality;computer displays;mirrors","see-through window;magic mirror;visual-motor tasks;display metaphors;augmented reality screens;AR screens;task-support AR applications;see-through display;augmented mirror display;three-dimensional manipulations;physical objects","","1","","4","","23 Dec 2013","","","IEEE","IEEE Conferences"
"New applications of multimodal human-computer interfaces","A. Czyżewski","Gdansk University of Technology, Multimedia Systems Department 80-233 Gdansk, Poland, ul. Narutowicza 11/12","2012 Joint Conference New Trends In Audio & Video And Signal Processing: Algorithms, Architectures, Arrangements And Applications (NTAV/SPA)","16 Apr 2015","2012","","","19","24","Multimodal computer interfaces and examples of their applications to education software and for the disabled people are presented. The proposed interfaces include the interactive electronic whiteboard based on video image analysis, application for controlling computers with gestures and the audio interface for speech stretching for hearing impaired and stuttering people. Application of the eye-gaze tracking system to awareness evaluation is demonstrated. The proposed method assumes analysis of visual activity of patients remaining in vegetative state. The scent emitting multimo-dal computer interface is an important supplement of the polysen-soric stimulation process, playing an essential role in education and therapy of children with developmental disorders. A new approach to diagnosing Parkinson's disease is shown. The progression of the disease can be measured by the UPDRS (Unified Parkinson Disease Rating Scale) scale which is used for evaluating motor and behavioral symptoms of Parkinson's disease, employing the multimo-dal interface called Virtual-Touchpad (VTP) to support medical diagnosis. The paper is concluded with some general remarks concerning the role of multimodal computer interfaces applied to learning, therapy and everyday usage of computerized devices.","2326-0319","978-8-3620-6514-1","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7085506","multimodal interfaces;video processing;speech processing","Speech;Streaming media;Auditory system;Cameras;Signal processing algorithms;Algorithm design and analysis;Training","computer aided instruction;diseases;gaze tracking;gesture recognition;handicapped aids;human computer interaction;interactive systems;medical diagnostic computing;medical disorders;patient diagnosis;speech-based user interfaces;touch sensitive screens;video signal processing","scent emitting multimodal human-computer interfaces;education software;disabled people;interactive electronic whiteboard;video image analysis;audio interface;gestures;speech stretching;hearing impaired people;stuttering people;eye-gaze tracking system;awareness evaluation;visual activity analysis;vegetative state;polysensoric stimulation process;developmental disorders;Parkinson's disease diagnosis;UPDRS scale;unified Parkinson disease rating scale;motor symptoms;behavioral symptoms;virtual-touchpad;VTP;medical diagnosis;computerized devices","","","","9","","16 Apr 2015","","","IEEE","IEEE Conferences"
"Wearable tactile device using mechanical and electrical stimulation for fingertip interaction with virtual world","V. Yem; H. Kajimoto","The University of Electro-Communications, Tokyo, Japan; The University of Electro-Communications, Tokyo, Japan","2017 IEEE Virtual Reality (VR)","6 Apr 2017","2017","","","99","104","We developed “Finger Glove for Augmented Reality” (FinGAR), which combines electrical and mechanical stimulation to selectively stimulate skin sensory mechanoreceptors and provide tactile feedback of virtual objects. A DC motor provides high-frequency vibration and shear deformation to the whole finger, and an array of electrodes provide pressure and low-frequency vibration with high spatial resolution. FinGAR devices are attached to the thumb, index finger and middle finger. It is lightweight, simple in mechanism, easy to wear, and does not disturb the natural movements of the hand. All of these attributes are necessary for a general-purpose virtual reality system. User study was conducted to evaluate its ability to reproduce sensations of four tactile dimensions: macro roughness, friction, fine roughness and hardness. Result indicated that skin deformation and cathodic stimulation affect macro roughness and hardness, whereas high-frequency vibration and anodic stimulation affect friction and fine roughness.","2375-5334","978-1-5090-6647-6","10.1109/VR.2017.7892236","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7892236","FinGAR;mechanical stimulation;electrical stimulation;virtual touch","Vibrations;Thumb;Skin;Electrodes;DC motors;Electrical stimulation","augmented reality;data gloves;DC motors;haptic interfaces;shear deformation;vibrations","wearable tactile device;electrical stimulation;mechanical stimulation;virtual world;fingertip interaction;finger glove for augmented reality;skin sensory mechanoreceptors;tactile feedback;virtual objects;DC motor;high-frequency vibration;shear deformation;electrode array;low-frequency vibration;high spatial resolution;FinGAR devices;general-purpose virtual reality system;tactile dimensions;macro roughness;friction;fine roughness;hardness;anodic stimulation","","33","","34","","6 Apr 2017","","","IEEE","IEEE Conferences"
"Cellphone Augmented Reality Game-based Rehabilitation for Improving Motor Function and Mental State after Stroke","X. Song; L. Ding; J. Zhao; J. Jia; P. Shull","State Key Laboratory of Mechanical System and Vibration, Shanghai Jiaotong University, Shanghai, China; Department of Rehabilitation Medicine, Huashan Hospital, Fudan University, Shanghai, China; Nanjing University of Chinese Medicine, Nanjing, China; Department of Rehabilitation Medicine, Huashan Hospital, Fudan University, Shanghai, China; State Key Laboratory of Mechanical System and Vibration, Shanghai Jiaotong University, Shanghai, China","2019 IEEE 16th International Conference on Wearable and Implantable Body Sensor Networks (BSN)","25 Jul 2019","2019","","","1","4","Effective stroke rehabilitation typically involves improving both motor function and mental state. Traditional rehabilitation systems are generally expensive, not portable and difficult to operate. As a first step toward overcoming these existing shortcomings, we developed a cellphone augmented reality (AR) rehabilitation system for stroke rehabilitation. Three serious games for upper limb motor function and cognitive training were developed in which patients move their arms to touch virtual targets generated in the three-dimensional AR environment. Patients received visual and vibration feedback after successfully touching each target. Eight stroke patients with upper limb dysfunction performed pilot validation testing with the cellphone AR system. Motor function performance was evaluated based on performance in the AR games and mental state was evaluated via questionnaires self-reporting various aspects of mental state. Results showed that motor performance improved by the last trial as compared to the first trial (p<;0.05). In addition, the majority of patients reported that they felt `relaxed' and `happy' while playing the AR rehabilitation games. These results demonstrate the potential of cellphone AR rehabilitation to improve upper-limb motor function and mental state for stroke patients and lay a foundation for a future home-based rehabilitation paradigm.","2376-8894","978-1-5386-7477-2","10.1109/BSN.2019.8771093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8771093","stroke;upper-limb rehabilitation;mental state;cellphone;serious AR games","Games;Stroke (medical condition);Training;Robot sensing systems;Hospitals;Color","augmented reality;biomechanics;computer games;feedback;medical robotics;neurophysiology;patient rehabilitation;patient treatment","motor function performance;mental state;motor performance;AR rehabilitation games;upper-limb motor function;stroke patients;future home-based rehabilitation paradigm;reality game-based rehabilitation;effective stroke rehabilitation;traditional rehabilitation systems;cellphone augmented reality rehabilitation system;serious games;upper limb motor function;upper limb dysfunction performed pilot validation testing","","2","","24","","25 Jul 2019","","","IEEE","IEEE Conferences"
"Visuo-motor tracking with coordinated wrist movements under different combinations of visual and kinesthetic disturbances","L. Masia; V. Squeri; M. Casadio; P. Morasso; V. Sanguineti; G. Sandini","Robotics Brain and Cognitive Sciences, Italian Institute of Technology, Genoa, Italy; Robotics Brain and Cognitive Sciences, Italian Institute of Technology, Genoa, Italy; Department of Informatics, Systems and Telecommunications, University of Genoa, Italy; Department of Informatics, Systems and Telecommunications, University of Genoa, Italy; Robotics Brain and Cognitive Sciences, Italian Institute of Technology, Genoa, Italy; Robotics Brain and Cognitive Sciences, Italian Institute of Technology, Genoa, Italy","2009 2nd Conference on Human System Interactions","23 Jun 2009","2009","","","715","718","This study addresses a major problem in the design of HCI (human-computer interface) systems: how to avoid or reduce the long learning/adaptation process and the corresponding attentional load of the underlying hand-eye coordination task that frequently affects HCI systems. In particular, we considered a 2D tracking task with two degrees of freedom of the wrist to a visual target whose frame of reference was rotated with respect to a body-fixed frame in a time varying manner. We investigated it by means of a wrist robot coupled with a virtual reality system. The experimental protocol consisted of applying kinesthetic and visual disturbances in a unimodal or bimodal manner and observing the tracking performance. The kinesthetic disturbance was provided by passively rotating the forearm of the subjects by the third degree of freedom of the wrist robot, while the visual disturbance was provided by rotating the visual scene. The results suggest that the combination of a suitable proprioceptive feedback with the kinematic redundancy of the HCI system might be a rather general principle for improving the efficiency of HCI systems.","2158-2254","978-1-4244-3959-1","10.1109/HSI.2009.5091065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5091065","wrist robot;visuo-proprioceptive disturbance;tracking;virtual reality","Tracking;Wrist;Robot kinematics;Human computer interaction;Motor drives;Mice;Virtual reality;Brushes;Cognitive robotics;Informatics","control engineering computing;human computer interaction;robots;virtual reality","visuomotor tracking;coordinated wrist movements;visual-kinesthetic disturbances;human-computer interface;learning-adaptation process;hand-eye coordination task;virtual reality system;kinematic redundancy","","1","","12","","23 Jun 2009","","","IEEE","IEEE Conferences"
"Elucidating Factors that can Facilitate Veridical Spatial Perception in Immersive Virtual Environments","W. B. Thompson; J. E. Swan; D. Proffitt; J. K. Kearney; V. Interrante; W. B. Thompson; J. E. Swan; D. Proffitt; J. K. Kearney; V. Interrante","NA; NA; NA; NA; Minnesota Univ., MN; NA; NA; NA; NA; Minnesota Univ., MN","2007 IEEE Virtual Reality Conference","23 Apr 2007","2007","","","11","18","Enabling veridical spatial perception in immersive virtual environments (IVEs) is an important yet elusive goal, as even the factors implicated in the often-reported phenomenon of apparent distance compression in HMD-based IVEs have yet to be satisfactorily elucidated. In recent experiments (Interrante et al., 2006), we have found that participants appear less prone to significantly underestimate egocentric distances in HMD-based IVEs, relative to in the real world, in the special case that they unambiguously know, through first-hand observation, that the presented virtual environment is a high fidelity 3D model of their concurrently occupied real environment. We had hypothesized that this increased veridicality might be due to participants having a stronger sensation of 'presence' in the IVE under these conditions of co-location, which state of mind leads them to act on their visual input in the IVE similarly as they would in the real world (the presence hypothesis). However, alternative hypotheses are also possible. Primary among these is the visual calibration hypothesis: participants could be relying on metric information gleaned from their exposure to the real environment to calibrate their judgments of sizes and distances in the matched virtual environment. It is important to disambiguate between the presence and visual calibration hypotheses because they suggest different directions for efforts to facilitate veridical distance perception in general (non-co-located) IVEs. In this paper, we present the results of an experiment that seeks novel insight into this question. Using a mixed within- and between-subjects design, we compare participants' relative ability to accurately estimate egocentric distances in three different virtual environment models: one that is an identical match to the occupied real environment; one in which each of the walls in our virtual room model has been surreptitiously moved ~10% inward towards the center of the room; and one in which each of the walls has been surreptitiously moved ~10% outwards from the center of the room. If the visual calibration hypothesis holds, then we should expect to see a degradation in the accuracy of peoples' distance judgments in the surreptitiously modified models, manifested as an underestimation of distances when the IVE is actually larger than the real room and as an overestimation of distances when the IVE is smaller. However, what we found is that distances were significantly underestimated in the virtual environment relative to in the real world in each of the surreptitiously modified room environments, while remaining reasonably accurate (consistent with our previous findings) in the case of the faithfully size-matched room environment. In a post-test survey, participants in each of the three room size conditions reported equivalent subjective levels of presence and did not indicate any overt awareness of the room size manipulation","2375-5334","1-4244-0905-5","10.1109/VR.2007.352458","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4161000","egocentric distance perception;immersive virtual environments","Virtual environment;Calibration;Computer graphics;Displays;Computer science;Computer architecture;Degradation;Chromium;Virtual reality;USA Councils","augmented reality;computer graphics;visual perception","spatial perception;immersive virtual environments;human perception;3D spatial relationships;augmented reality;optical-motor information;ocular-motor information","","19","","13","","23 Apr 2007","","","IEEE","IEEE Conferences"
"An innovative augmented reality educational framework with gamification to assist the learning process of children with intellectual disabilities","R. Colpani; M. R. Petrucelli Homem","Department of Science Computer, Federal University of São Carlos - UFSCar, Sorocaba, Brazil; Department of Science Computer, Federal University of São Carlos - UFSCar, São Carlos, Brazil","2015 6th International Conference on Information, Intelligence, Systems and Applications (IISA)","21 Jan 2016","2015","","","1","6","Currently, several studies are making use of multimedia systems, and Virtual Reality (VR) technology has been applied to people with special needs. However, its main limitations are the need for qualified human resources and the high costs. On the other hand, Augmented Reality (AR) technology has been increasing and it has become more and more popular because of its specificities. However, most studies involving these technologies are focused on the treatment of people with motor disabilities. Thus, this paper presents a proposal of an AR framework with gamification to assist the learning process of children with intellectual disabilities in general. Finally, the study will present some ways on how teachers might work some concepts and cognitive skills on children with intellectual disabilities with the aid of the framework.","","978-1-4673-9311-9","10.1109/IISA.2015.7387964","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7387964","Augmented Reality;Gamification;Intellectual Disability","Games;Animals;Computers;Software;Augmented reality;Education;Three-dimensional displays","augmented reality;computer aided instruction;computer games;handicapped aids;multimedia systems","innovative augmented reality educational framework;gamification;learning process;children;intellectual disabilities;multimedia systems;VR technology","","7","","18","","21 Jan 2016","","","IEEE","IEEE Conferences"
"Toward memory-based human motion simulation: development and validation of a motion modification algorithm","Woojin Park; D. B. Chaffin; B. J. Martin","Dept. of Mech., Univ. of Cincinnati, OH, USA; NA; NA","IEEE Transactions on Systems, Man, and Cybernetics - Part A: Systems and Humans","19 Apr 2004","2004","34","3","376","386","Computer simulation of human motions helps test hypotheses on human motion planning and fosters timely and high-quality human-machine/environment interaction design. The current study introduces a novel simulation approach termed memory-based motion simulation (MBMS), and presents its key element ""motion modification"" (MoM) algorithm. The proposed approach implements a computational model inspired by the generalized motor program (GMP) theory. Operationally, when a novel motion scenario is submitted to the MBMS system, its motion database is searched to find relevant existing motions. The selected motions, referred to as ""root motions"", most likely do not meet exactly the novel motion scenario, and therefore, they need to be modified by the MoM algorithm. This algorithm derives a parametric representation of possible variants of a root motion in a GMP-like manner, and adjusts the parameter values such that the new modified motion satisfies the novel motion scenario, while retaining the root motion's overall angular movement pattern and inter-joint coordination. An evaluation of the prediction capability of the algorithm, using both seated upper body reaching and whole-body load-transfer motions, indicated that the algorithm can accurately predict various human motions with errors comparable to the inherent variability in human motions when repeated under identical task conditions.","1558-2426","","10.1109/TSMCA.2003.822965","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1288349","","Humans;Biological system modeling;Ergonomics;Computational modeling;Predictive models;Testing;Design automation;Man machine systems;Algorithm design and analysis;Prototypes","human computer interaction;ergonomics;digital simulation;motion estimation;CAD","memory-based human motion simulation;motion modification algorithm;computer simulation;human motion planning;human machine interaction;generalized motor program theory;motion database;parametric representation;root motion;angular movement pattern;interjoint coordination;load transfer motions;human motions","","49","2","51","","19 Apr 2004","","","IEEE","IEEE Journals"
"Information Constrained Control Analysis of Eye Gaze Distribution Under Workload","R. M. Hecht; A. B. Hillel; A. Telpaz; O. Tsimhoni; N. Tishby","Rachel and Selim Benin School of Computer Science and Engineering, The Hebrew University of Jerusalem, Jerusalem, Israel; Department of Industrial Engineering and Management, Ben-Gurion University of the Negev—Faculty of Engineering Sciences, Beersheba, Israel; Advanced Technical Center Israel, General Motors, Herzliya, Israel; General Motors Technical Center, Warren, MI, USA; Rachel and Selim Benin School of Computer Science and Engineering, The Hebrew University of Jerusalem, Jerusalem, Israel","IEEE Transactions on Human-Machine Systems","4 Dec 2019","2019","49","6","474","484","We describe a novel model of human eye gaze behavior under workload, derived from the basic principle of information constrained control. The model assumes two distributions over the visual field: A saliency distribution, which is nongoal oriented, and a reward task-related distribution. The eye gaze behavior is determined by the tradeoff between these two distributions, where the goal is to preserve the task-related constraints, while remaining as close as possible to the saliency distribution representing a comfort zone. Based on minimum Kullback-Liebler divergence principles, the model gives rise to a family of gaze distributions controlled by a single tradeoff parameter. The model was evaluated experimentally in a driving simulator that consisted of an immersive environment with clear tasks and accurate monitoring capabilities. The findings confirm the theoretical predictions with respect to the low rank manifold and order relations in the data. We show that the model can be used to visualize the unknown reward function associated with a task, and predict human workload based on gaze pattern.","2168-2305","","10.1109/THMS.2019.2930996","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8821410","Eye gazing distribution;information constrained control (ICC)","Gaze tracking;Visual systems;Computational modeling;Task analysis;Visualization;Position measurement","control engineering computing;data visualisation;distributed control;human computer interaction;statistical distributions","Kullback-Liebler divergence principles;human eye gaze behavior;visual field;information constrained control","","","","43","IEEE","30 Aug 2019","","","IEEE","IEEE Journals"
"Evaluation of multimodal feedback effects on the time-course of motor learning in multimodal VR platform for rowing training","K. Maria; A. Filippeschi; E. Ruffaldi; Y. Shorr; D. Gopher","Department of Occupational Therapy, University of Haifa, Haifa, Israel; Scuola Superiore Sant'Anna TECIP, Pisa, Italy; Scuola Superiore Sant'Anna TECIP, Pisa, Italy; William Davidson Faculty of Industrial Engineering and Management, Technion, Israel Institute of Technology, Haifa, Israel; William Davidson Faculty of Industrial Engineering and Management, Technion, Israel Institute of Technology, Haifa, Israel","2015 International Conference on Virtual Rehabilitation (ICVR)","17 Dec 2015","2015","","","158","159","This study focused on the benefits of feedback augmentation for multi-session training of a complex motor-cognitive skill of indoor rowing in virtual environment. Specifically, we compared the effectiveness of augmented information feedback provided per training trial either visually, haptically or visual-haptically to the non-augmented condition, where no on-line feedback on task performance was afforded during training sessions. Surprisingly, the non-augmented training group was in general as successful in the long-term learning of a rowing skill as the augmented groups and according to some measures even superior to them. Our results also highlight important differences in the course of learning and skill representation upon different feedback conditions provided during training and may provide useful insights to the optimization for both sport and rehabilitation training protocols in VR.","2331-9569","978-1-4799-8984-3","10.1109/ICVR.2015.7358628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7358628","indoor rowing;long-term training;augmented feedback;visual feedback;haptic feedback;motor learning;skill acquisition;VR","","augmented reality;cognition;gait analysis;medical computing;patient rehabilitation;sport","multimodal feedback effects;motor learning time-course;multimodal VR platform;rowing training;feedback augmentation;multisession training;complex motor-cognitive skill;indoor rowing;virtual environment;augmented information feedback;nonaugmented condition;online feedback;task performance;training sessions;nonaugmented training group;long-term learning;rowing skill;skill representation;sport;rehabilitation training protocols","","1","","6","","17 Dec 2015","","","IEEE","IEEE Conferences"
