"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Linear model of peripheral nerve after surgical manipulation: Preliminary report in animal study and model shift","D. Puanhvuan; S. Chumnanvej; Y. Wongsawat","Department of Biomedical Engineering, Mahidol University, 25/25 Putttamonthon 4, Salaya, Nakornpathom 73170 Thailand; Surgery Department, Faculty of Medicine, Ramathibodi Hospital, Mahidol University, Thailand; Department of Biomedical Engineering, Mahidol University, 25/25 Putttamonthon 4, Salaya, Nakornpathom 73170 Thailand","2013 35th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)","26 Sep 2013","2013","","","4973","4976","Generally, the neurophysiologic intra-operative monitoring (NIOM) is acknowledged to correlate with reducing the risk of perioperative neurological deficits. This electrophysiological method is commonly used and neurosurgeons could aware where the nervous system is at risk of being permanently injured while doing the operation under NIOM. However, this monitoring is quite a qualitative evaluation. Neurosurgeons have to use their own experiences to consider and made the estimation. Traditionally, the peripheral nerve function can be preserved by continuous electromyography (EMG) and compound muscle action potential response (CMAP) monitoring. The spike and burst EMG occur when the nerve trunk is irritated or damaged. Decreased amplitude of CMAP response is also considered as nerve damage even it might cause from a severe irritation. By using this information, the peripheral nerve function is qualitatively evaluated by the surgeons. This present study proposed a new predictive nerve model for peripheral nerve function prediction. This input and output data were used for nerve modeling in each condition. The results showed that parameters of the linear nerve model had significantly differences and tendency changes in each nerve condition. Therefore, the proposed method for predicting the nerve function by the shifted linearly nerve model might be a promising approach for peripheral nerve function estimation in the human nerve model.","1558-4615","978-1-4577-0216-7","10.1109/EMBC.2013.6610664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6610664","","Electromyography;Mathematical model;Surgery;Monitoring;Equations;Acoustics;Educational institutions","electromyography;medical signal processing;neurophysiology;patient monitoring;surgery","surgical manipulation;animal study;model shift;neurophysiologic intraoperative monitoring;perioperative neurological deficits;electrophysiological method;neurosurgeons;nervous system;injuries;peripheral nerve function;continuous electromyography;compound muscle action potential response monitoring;spike EMG;burst EMG;linear nerve model","Animals;Computer Simulation;Electrodes;Electromyography;Linear Models;Male;Monitoring, Intraoperative;Peripheral Nerves;Peripheral Nervous System Diseases;Rats;Rats, Wistar;Sciatic Nerve;Signal Processing, Computer-Assisted","4","","11","","26 Sep 2013","","","IEEE","IEEE Conferences"
"Image-guided manipulator compliant surgical planning methodology for robotic skull-base surgery","C. Sim; Wan Sing Ng; Ming Yeong Teo; Yong-Chong Loh; Tseng Tsai Yeo","Sch. of Mech. & Production Eng., Nanyang Technol. Univ., Singapore; NA; NA; NA; NA","Proceedings International Workshop on Medical Imaging and Augmented Reality","7 Aug 2002","2001","","","26","29","In robotic skull-base surgery, a surgical navigation and planning station is used to plan the path to be taken by the bone removal tool which is carried by a robotic manipulator. In planning for such a path, considerations have to be taken in terms of the manipulator characteristics and the geometric properties of the bone removal tool used. Presented in this paper is a methodology which takes into account the required efficacy of surgical planning. Differing from other surgical planning methodologies, the final output of the planned surgery can be directly executed by a surgical robot (NeuRobot). In doing so, the surgeon has only to specify the region or features within the skull-base which are to be avoided and the general direction of action which specifies the eventual path that the surgery is to be carried out. A novel approach is taken by the use of Voronoi maps to identify ""safe"" cavities on each image slice.","","0-7695-1113-9","10.1109/MIAR.2001.930260","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=930260","","Surgery;Manipulators;Robots;Surges;Medical robotics;Biomedical imaging;Bones;Path planning;Production planning;Technology planning","manipulators;medical robotics;robot vision;medical image processing;surgery;path planning;computational geometry","image-guided manipulator;surgical planning;robotic skull-base surgery;surgical navigation system;path planning;bone removal tool;geometric properties;surgical robot;NeuRobot;Voronoi maps;image slice;medical image processing","","3","16","9","","7 Aug 2002","","","IEEE","IEEE Conferences"
"Neural autopilot predictive controller for nonholonomic wheeled mobile robot based on a pre-assigned posture identifier in the presence of disturbances","A. S. Al-Araji; M. F. Abbod; H. S. Al-Raweshidy","Engineering and Design, Brunel University, London - UK; Engineering and Design, Brunel University, London - UK; Engineering and Design, Brunel University, London - UK","The 2nd International Conference on Control, Instrumentation and Automation","24 Nov 2012","2011","","","326","331","This paper proposes an adaptive neural predictive controller to guide a nonholonomic wheeled mobile robot during continuous and non-continuous gradients trajectory tracking. The structure of the controller consists of two models that describe the kinematics and dynamics of the mobile robot system and a feedforward neural controller. The models are modified Elman neural network and feedforward multi-layer perceptron respectively. The trained Elman neural model acts as the position and orientation identifier. The feedforward neural controller is trained off-line and adaptive weights are adapted on-line to find the reference torques, which controls the steady-state outputs of the mobile robot system. The feedback neural controller is based on the posture neural identifier and quadratic performance index optimisation algorithm to find the optimal torque action in the transient state for N-step-ahead prediction. General back propagation algorithm is used to learn the feedforward neural controller and the posture neural identifier. Simulation results show the effectiveness of the proposed adaptive neural predictive control algorithm; this is demonstrated by the minimised tracking error and the smoothness of the torque control signal obtained with bounded external disturbances.","","978-1-4673-1690-3","10.1109/ICCIAutom.2011.6356678","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6356678","","Instruments;Automation","adaptive control;backpropagation;mobile robots;multilayer perceptrons;neurocontrollers;predictive control;robot dynamics;robot kinematics;torque control","neural autopilot predictive controller;nonholonomic wheeled mobile robot;pre-assigned posture identifier;adaptive neural predictive controller;continuous gradients trajectory tracking;noncontinuous gradients trajectory tracking;feedforward neural controller;modified Elman neural network;feedforward multilayer perceptron;reference torques;steady-state outputs;posture neural identifier;quadratic performance index optimisation algorithm;optimal torque action;N-step-ahead prediction;general back propagation algorithm;torque control signal;bounded external disturbances","","1","","14","","24 Nov 2012","","","IEEE","IEEE Conferences"
"Robust Estimation of Sparse Narrowband Spectra from Neuronal Spiking Data","S. Miran; P. L. Purdon; E. N. Brown; B. Babadi","Department of Electrical and Computer Engineering, University of Maryland, College Park, MD, USA; Department of Anesthesia, Critical Care, and Pain MedicineMassachusetts General Hospital; Department of Brain and Cognitive SciencesMassachusetts Institute of Technology; Department of Electrical and Computer Engineering, Institute for Systems Research, University of Maryland, College Park, MD, USA","IEEE Transactions on Biomedical Engineering","20 Sep 2017","2017","64","10","2462","2474","Objective: Characterizing the spectral properties of neuronal responses is an important problem in computational neuroscience, as it provides insight into the spectral organization of the underlying functional neural processes. Although spectral analysis techniques are widely used in the analysis of noninvasive neural recordings such as EEG, their application to spiking data is limited due to the binary and nonlinear nature of neuronal spiking. In this paper, we address the problem of estimating the power spectral density of the neural covariate driving the spiking statistics of a neuronal population from binary observations. Methods: We consider a neuronal ensemble spiking according to Bernoulli statistics, for which the conditional intensity function is given by the logistic map of a harmonic second-order stationary process with sparse narrowband spectra. By employing sparsity-promoting priors, we compute the maximum a posteriori estimate of the power spectral density of the process from the binary spiking observations. Furthermore, we construct confidence intervals for these estimates by an efficient posterior sampling procedure. Results: We provide simulation studies which reveal that our method outperforms the existing methods for extracting the frequency content of spiking data. Application of our method to clinically recorded spiking data from a patient under general anesthesia reveals a striking resemblance between our estimated power spectral density and that of the local field potential signal. This result corroborates existing findings regarding the salient role of the local field potential as a major neural covariate of rhythmic cortical spiking activity under anesthesia. Conclusion: Our technique allows us to analyze the harmonic structure of spiking activity in a robust fashion, independently of the local field potentials, and without any prior assumption of the spectral spread and content of the underlying neural processes. Significance: Other than its usage in the spectral analysis of neuronal spiking data, our technique can be applied to a wide variety of binary data, such as heart beat data, in order to obtain a robust spectral representation.","1558-2531","","10.1109/TBME.2016.2642783","National Science Foundation; National Institutes of Health; Guggenheim Fellowship in Applied Mathematics; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7795256","Neural signal processing;point process models;power spectral density (PSD);spectral estimation","Estimation;Harmonic analysis;Electroencephalography;Computational modeling;Anesthesia;Neurons;Brain modeling","electroencephalography;medical signal processing;neurophysiology;spectral analysis;statistical analysis","sparse narrowband spectra;neuronal spiking data;spectral properties;neuronal responses;computational neuroscience;functional neuronal processes;spectral analysis;noninvasive neural recordings;EEG;power spectral density;neuronal population;Bernoulli statistics;conditional intensity function;harmonic second-order stationary process;sparsity-promoting priors;efficient posterior sampling processes;frequency content;anesthesia;local field potential signal;rhythmic cortical spiking activity;harmonic structure;local field potentials;heart beat data;spectral representation","Action Potentials;Algorithms;Brain;Electrocorticography;Humans;Machine Learning;Neurons;Pattern Recognition, Automated;Reproducibility of Results;Sensitivity and Specificity","3","","33","Traditional","22 Dec 2016","","","IEEE","IEEE Journals"
"SensePath: Understanding the Sensemaking Process Through Analytic Provenance","P. H. Nguyen; K. Xu; A. Wheat; B. L. W. Wong; S. Attfield; B. Fields",Middlesex University; Middlesex University; Middlesex University; Middlesex University; Middlesex University; Middlesex University,"IEEE Transactions on Visualization and Computer Graphics","27 Oct 2015","2016","22","1","41","50","Sensemaking is described as the process of comprehension, finding meaning and gaining insight from information, producing new knowledge and informing further action. Understanding the sensemaking process allows building effective visual analytics tools to make sense of large and complex datasets. Currently, it is often a manual and time-consuming undertaking to comprehend this: researchers collect observation data, transcribe screen capture videos and think-aloud recordings, identify recurring patterns, and eventually abstract the sensemaking process into a general model. In this paper, we propose a general approach to facilitate such a qualitative analysis process, and introduce a prototype, SensePath, to demonstrate the application of this approach with a focus on browser-based online sensemaking. The approach is based on a study of a number of qualitative research sessions including observations of users performing sensemaking tasks and post hoc analyses to uncover their sensemaking processes. Based on the study results and a follow-up participatory design session with HCI researchers, we decided to focus on the transcription and coding stages of thematic analysis. SensePath automatically captures user's sensemaking actions, i.e., analytic provenance, and provides multi-linked views to support their further analysis. A number of other requirements elicited from the design session are also implemented in SensePath, such as easy integration with existing qualitative analysis workflow and non-intrusive for participants. The tool was used by an experienced HCI researcher to analyze two sensemaking sessions. The researcher found the tool intuitive and considerably reduced analysis time, allowing better understanding of the sensemaking process.","1941-0506","","10.1109/TVCG.2015.2467611","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7194834","Sensemaking;analytic provenance;transcription;coding;qualitative research;timeline visualization;Sensemaking;analytic provenance;transcription;coding;qualitative research;timeline visualization","Human computer interaction;Visual analytics;Context;Encoding;Manuals;Web pages","data visualisation;human computer interaction","SensePath;sensemaking process;analytic provenance;visual analytics tool;observation data;screen capture video;think-aloud recording;recurring pattern;general model;qualitative analysis process;browser-based online sensemaking;qualitative research session;participatory design session;HCI researcher;transcription stage;coding stage;thematic analysis;qualitative analysis workflow;sensemaking session","","16","","42","","13 Aug 2015","","","IEEE","IEEE Journals"
"Optimal design of neural stimulation current waveforms","M. Halpern","National Information and Communication Technologies Australia (NICTA) Victoria Research laboratory (VRL), Department of Electrical and Electronic Engineering, University of Melbourne, Parkville, Victoria 3010, Australia","2009 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","13 Nov 2009","2009","","","189","192","This paper contains results on the design of electrical signals for delivering charge through electrodes to achieve neural stimulation. A generalization of the usual constant current stimulation phase to a stepped current waveform is presented. The electrode current design is then formulated as the calculation of the current step sizes to minimize the peak electrode voltage while delivering a specified charge in a given number of time steps. This design problem can be formulated as a finite linear program, or alternatively by using techniques for discrete-time linear system design.","1558-4615","978-1-4244-3296-7","10.1109/IEMBS.2009.5333567","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5333567","","Voltage;Signal design;Drives;Analog computers;USA Councils;Biomedical electrodes;Linear systems;Electronic circuits;Retina;Auditory implants","bioelectric phenomena;biomedical electrodes;linear programming;medical signal processing;neurophysiology","electrical signals;stepped current waveform;neural stimulation;electrode;finite linear program;discrete-time linear system design;current step sizes;optimal design","Action Potentials;Animals;Computer Simulation;Electric Stimulation;Electric Stimulation Therapy;Humans;Models, Neurological;Peripheral Nerves","2","1","11","","13 Nov 2009","","","IEEE","IEEE Conferences"
"Flight deck information automation: A human-in-the loop in-trail procedure simulation study","E. Letsu-Dake; W. Rogers; S. D. Whitlow; E. Nelson; M. Dillard; M. C. Dorneich; R. Dudley","Human-Centered Systems, Honeywell Laboratories, Golden Valley, MN, USA; Human-Centered Systems, Honeywell Laboratories, Golden Valley, MN, USA; Human-Centered Systems, Honeywell Laboratories, Golden Valley, MN, USA; Human-Centered Systems, Honeywell Laboratories, Golden Valley, MN, USA; Human-Centered Systems, Honeywell Laboratories, Golden Valley, MN, USA; Industrial and Manufacturing Systems Engineering, USA; Human-Computer Interaction, Iowa State University, USA","2015 IEEE/AIAA 34th Digital Avionics Systems Conference (DASC)","29 Oct 2015","2015","","","3D1-1","3D1-12","Information automation systems are generally intended to support pilot tasks and improve flightcrew awareness and decision making, but not to directly control the aircraft or its systems. As a result these systems do not include cases where automation decisions and actions directly affect the aircraft performance, flight path or systems. Next Generation Air Transportation System (NextGen) operational concepts and technologies will dramatically affect both the types and amount of information available on flight decks. Much of that information will be produced by flight deck information automation systems that collect, process, and present that information to the flightcrew. It is therefore important to understand the human factors characteristics of information automation systems and identify human factors issues specifically related to information automation. This paper presents an investigation of two information automation characteristics (functional complexity and automation visibility) using prototype oceanic In-Trail Procedures (ITP) display systems. The outcome will be used to develop and iterate recommendations for design and evaluation of information automation systems that will mitigate the identified human factors issues.","2155-7209","978-1-4799-8940-9","10.1109/DASC.2015.7311402","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7311402","","Automation;Complexity theory;Human factors;Aircraft;Atmospheric measurements;Particle measurements;Prototypes","aerospace computing;decision making;human factors;transportation","human-in-the loop in-trail procedure simulation;flightcrew awareness;decision making;next generation air transportation system operational concepts;NextGen operational concepts;flight deck information automation systems;human factors characteristics;functional complexity;automation visibility;prototype oceanic in-trail procedures display systems;ITP display systems","","","","14","","29 Oct 2015","","","IEEE","IEEE Conferences"
"Learning Continuous Control Actions for Robotic Grasping with Reinforcement Learning","A. A. Shahid; L. Roveda; D. Piga; F. Braghin","Politecnico di Milano,Department of Mechanical Engineering,Milano,Italy; Università della Svizzera Italiana (USI) IDSIA-SUPSI,Istituto Dalle Molle di studi sull’Intelligenza Artificiale (IDSIA) Scuola Universitaria Professionale della Svizzera Italiana (SUPSI),Lugano,Switzerland; Università della Svizzera Italiana (USI) IDSIA-SUPSI,Istituto Dalle Molle di studi sull’Intelligenza Artificiale (IDSIA) Scuola Universitaria Professionale della Svizzera Italiana (SUPSI),Lugano,Switzerland; Politecnico di Milano,Department of Mechanical Engineering,Milano,Italy","2020 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","14 Dec 2020","2020","","","4066","4072","Robots are nowadays increasingly required to deal with (partially) unknown tasks and situations. The robot has, therefore, to adapt its behavior to the specific working conditions. Classical control methods in robotics require manually programming all actions of a robot. While very effective in fixed conditions, such model-based approaches cannot handle variations, demanding tedious tuning of parameters for every new task. Reinforcement learning (RL) holds the promise of autonomously learning new control policies through trial-and-error. However, RL approaches are prone to learning with high samples, particularly for continuous control problems. In this paper, a learning-based method is presented that leverages simulation data to learn an object manipulation task through RL. The control policy is parameterized by a neural network and learned using modern Proximal Policy Optimization (PPO) algorithm. A dense reward function has been designed for the task to enable efficient learning of an agent. The proposed approach is trained entirely in simulation (exploiting the MuJoCo environment) from scratch without any demonstrations of the task. A grasping task involving a Franka Emika Panda manipulator has been considered as the reference task to be learned. The task requires the robot to reach the part, grasp it, and lift it off the contact surface. The proposed approach has been demonstrated to be generalizable across multiple object geometries and initial robot/parts configurations, having the robot able to learn and re-execute the target task.","2577-1655","978-1-7281-8526-2","10.1109/SMC42975.2020.9282951","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9282951","Reinforcement learning;intelligent robotics;object manipulation;Proximal Policy Optimization","Reinforcement learning;Grasping;Programming;Task analysis;Robots;Optimization;Tuning","control engineering computing;intelligent robots;learning (artificial intelligence);manipulators;neurocontrollers;optimisation","object manipulation task;control policy;grasping task;reference task;target task;continuous control actions;robotic grasping;reinforcement learning;unknown tasks;specific working conditions;classical control methods;fixed conditions;model-based approaches;RL approaches;continuous control problems;learning-based method;modern proximal policy optimization algorithm;Franka Emika Panda manipulator","","","","36","","14 Dec 2020","","","IEEE","IEEE Conferences"
"Adaptive critic designs for self-learning ship steering control","D. Liu; H. D. Patino","Dept. of Electr. & Comput. Eng., Stevens Inst. of Technol., Hoboken, NJ, USA; NA","Proceedings of the 1999 IEEE International Symposium on Intelligent Control Intelligent Systems and Semiotics (Cat. No.99CH37014)","6 Aug 2002","1999","","","46","51","Addresses the problem of generating autonomously an optimal control action sequence for ship steering control based on adaptive critic designs. The principal objective is to autonomously design an optimal controller that steers the center of the ship through a number of gates in a particular order using a minimum amount of time. In general, the steering of mobile vehicles depends on the interactions between a vehicle and its supporting medium. Nautical ships present particularly long time delays in response to rudder movements (control actions). Planning for the future encounters with gates should be part of the current control decision, since the ship's position and orientation as it moves through one gate greatly affect the ease of navigation through successive gates. The proposed adaptive critic design-based controller learns to guide the ship through a set of gates autonomously. The simulation results show the performance of the proposed approach.","2158-9860","0-7803-5665-9","10.1109/ISIC.1999.796628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=796628","","Programmable control;Adaptive control;Marine vehicles;Optimal control;Turning;Neural networks;Automatic control;Function approximation;Remotely operated vehicles;Nonlinear control systems","optimal control;ships;navigation;learning systems;neurocontrollers;adaptive systems;control system synthesis;dynamic programming;discrete time systems;nonlinear control systems;time-varying systems;self-adjusting systems","adaptive critic designs;self-learning ship steering control;optimal control action sequence;optimal controller;nautical ships","","11","","16","","6 Aug 2002","","","IEEE","IEEE Conferences"
"An Analysis of Players and Bots Behaviors in MMORPG","Y. Mishima; K. Fukuda; H. Esaki","Univ. of Tokyo, Tokyo, Japan; Nat. Inst. of Inf., Tokyo, Japan; Univ. of Tokyo, Tokyo, Japan","2013 IEEE 27th International Conference on Advanced Information Networking and Applications (AINA)","17 Jun 2013","2013","","","870","876","""Bot"", automatic robot software, has been one of most serious problems in Massively Multiplayer Online Role Playing Game (MMORPG). Bots earn much more money in a virtual world than human players, and finally collapse balance and fairness of the MMORPG. At present, many techniques have been applied to detect and exterminate bots. However, they have a common problem that the technique effective in a certain MMORPG is not equally effective in other MMORPGs, thus no general method to detect bots has been established. Toward establishing such general technique, we analyze behavioral patterns of human players and bots in server-side game log data with two commonly available features characterizing users (human players and bots): location-based information (i.e., speed of players) and action frequency information (i.e., action count per fixed time slot). The main findings of our analysis are as follows: (1) The variation of the speed of bots is smaller than that of humans (i.e, the movement of bots is more efficient). However, the discriminative power of this location-based feature is not so significant in MMORPG, while it showed good performance in First Person Shooting (FPS) game. (2) Action count and battle count indicate more discriminative power than the speed feature. In particular, the action count is more robust than battle count against the size of the time slot.","1550-445X","978-0-7695-4953-8","10.1109/AINA.2013.108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6531845","MMORPG;Bot detection;Data mining","Games;Feature extraction;Servers;Electronic mail;Robustness;Three-dimensional displays;Educational institutions","computer games;data analysis;data mining;human-robot interaction;virtual reality","players behavior analysis;Bots behavior analysis;MMORPG;massively multiplayer online role playing game;automatic robot software;virtual world;server-side game log data;location-based information;action frequency information;first person shooting game;FPS;data mining;bot detection","","4","","10","","17 Jun 2013","","","IEEE","IEEE Conferences"
