"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dynamic neural network control through fuzzy Q-learning algorithms","Z. D. Deng; D. P. Kwok","State Key Lab. of Intelligent Tech. & Syst., Tsinghua Univ., Beijing, China; NA","1997 IEEE International Conference on Intelligent Processing Systems (Cat. No.97TH8335)","6 Aug 2002","1997","1","","381","386 vol.1","An efficient Q-learning paradigm implemented on a fuzzy CMAC network is proposed. The fuzzy CMAC network topological architecture is described. First, the continuous states of the system are partitioned into a number of fuzzy boxes. Second, the proposed fuzzy CMAC evaluates the Q-values of agents in the fired fuzzy boxes and chooses control actions with maximum Q-values. Then a critic generates an external reinforcement signal according to the outcome or the effect of the control at every time-step, which is used later for further improving the estimation of these Q-values. To speed up the convergence of reinforcement learning, the traditional PID controller with several groups of different parameters is adopted so as to collect a number of taught-lessons. These taught-lessons together with the experienced lessons generated automatically, are sequentially replayed and learned, respectively, under the guidance of different reinforcement mechanisms. The hybrid adaptive and learning control system is applied to the control of a pH-neutralization process. Simulation investigations show that the fuzzy connectionist Q-learning control system has more adaptive, higher intelligence, and stronger generalization ability compared to neural network or fuzzy neural network control techniques using supervised learning.","","0-7803-4253-4","10.1109/ICIPS.1997.672805","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=672805","","Neural networks;Fuzzy control;Fuzzy neural networks;Automatic control;Fuzzy systems;Programmable control;Adaptive control;Control systems;Partitioning algorithms;Signal generators","cerebellar model arithmetic computers;learning (artificial intelligence);learning systems;neurocontrollers;intelligent control;fuzzy control;fuzzy neural nets;neural net architecture;software agents;pH control;simulation;adaptive systems;generalisation (artificial intelligence)","dynamic neural network control;fuzzy Q-learning algorithms;efficient Q-learning paradigm;fuzzy CMAC network;topological architecture;continuous states;fuzzy boxes;agents;control actions;maximum Q-values;external reinforcement signal;reinforcement learning;convergence;PID controller;taught lesson;hybrid adaptive/learning control system;pH neutralization process control;simulation;fuzzy connectionist Q-learning control system;intelligence;adaptive ability;generalization ability","","3","","17","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Coordinating attention and cooperation in multi-user virtual reality narratives","C. Brown; G. Bhutra; M. Suhail; Q. Xu; E. D. Ragan","Texas A&M University, United States of America; Texas A&M University, United States of America; Texas A&M University, United States of America; Texas A&M University, United States of America; Texas A&M University, United States of America","2017 IEEE Virtual Reality (VR)","6 Apr 2017","2017","","","377","378","Limited research has been performed attempting to handle multiuser storytelling environments in virtual reality. As such, a number of questions about handling story progression and maintaining user presence in a multi-user virtual environment have yet to be answered. We created a multi-user virtual reality story experience in which we intend to study a set of guided camera techniques and a set of gaze distractor techniques to determine how best to attract disparate users to the same story. Additionally, we describe our preliminary work and plans to study the effectiveness of these techniques, their effect on user presence, and generally how multiple users feel their actions affect the outcome of a story.","2375-5334","978-1-5090-6647-6","10.1109/VR.2017.7892334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7892334","H.5.1 [Information interfaces and presentation]: Multimedia Information Systems — Artificial, augmented, and virtual realities","Virtual environments;Cameras;Collaboration;Multimedia communication;Electronic mail;Face","user interfaces;virtual reality","user attention;user cooperation;multiuser virtual reality narratives;multiuser storytelling environments;story progression;user presence;guided camera techniques;gaze distractor techniques;multiuser virtual reality story experience","","5","","11","","6 Apr 2017","","","IEEE","IEEE Conferences"
"Prediction of the Timing and the Rhythm of the Parkinsonian Subthalamic Nucleus Neural Spikes Using the Local Field Potentials","K. P. Michmizos; D. Sakas; K. S. Nikita","Biomedical Simulations and Imaging Laboratory, Faculty of Electrical and Computer Engineering, National Technical University of Athens , Athens, Greece; Department of Neurosurgery, University of Athens, Evangelismos General Hospital, Athens, Greece; Biomedical Simulations and Imaging Laboratory, Faculty of Electrical and Computer Engineering, National Technical University of Athens , Athens, Greece","IEEE Transactions on Information Technology in Biomedicine","5 Mar 2012","2012","16","2","190","197","In this paper, we discuss the use of a nonlinear cascade model to predict the subthalamic nucleus spike activity from the local field potentials recorded in the motor area of the nucleus of Parkinson's disease patients undergoing deep brain stimulation. We use a segment of appropriately selected and processed data recorded from five nuclei to acquire the information of the spike timing and rhythm of a single neuron and estimate the model parameters. We then use the rest of each recording to assess the model's accuracy in predicting spike timing, rhythm, and interspike intervals. We show that the cumulative distribution function (CDF) of the predicted spikes remains inside the 95% confidence interval of the CDF of the recorded spikes. By training the model appropriately, we prove its ability to provide quite accurate predictions for multiple-neuron recordings as well, and we establish its validity as a simple yet biologically plausible model of the intranuclear spike activity recorded from Parkinson's disease patients.","1558-0032","","10.1109/TITB.2011.2158549","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5783514","Local field potential;nonlinear modeling;Parkinson’s disease;subthalamic nucleus","Neurons;Predictive models;Rhythm;Data models;Low pass filters;Finite impulse response filter;Band pass filters","bioelectric potentials;brain;diseases;neurophysiology","subthalamic nucleus neural spikes;local field potentials;nonlinear cascade model;subthalamic nucleus spike activity;Parkinson disease;deep brain stimulation;spike timing;spike rhythm;cumulative distribution function","Action Potentials;Aged;Deep Brain Stimulation;Electrodes, Implanted;Humans;Male;Middle Aged;Models, Neurological;Nonlinear Dynamics;Parkinson Disease;Reproducibility of Results;Subthalamic Nucleus","14","","42","","2 Jun 2011","","","IEEE","IEEE Journals"
"Desktop Artillery Simulation Using Augmented Reality","M. U. Yavuz; R. Sayar; B. Yilmaz; E. Bostanci; M. S. Güzel; A. A. Yilmaz",Ankara University; Ankara University; Ankara University; Ankara University; Ankara University; Ankara University,"2019 6th International Conference on Electrical and Electronics Engineering (ICEEE)","12 Aug 2019","2019","","","79","85","Augmented reality (AR) is a popular subject that is commonly associated with entertainment purposes. However, it can be practically useful in many other areas, from medicine to military technologies. Creating an interactive 3D ballistics simulation on a table is one of those purposes. In this paper, we present the work we carried out for designing and developing an augmented reality military game. The game is an artillery simulation where the player controls cannons and tries to take successful shots. The key feature of the game is that it utilizes AR technologies to place the game environment in the player's real life environment through smart AR glasses. The terrain where all the action takes place, is perceived to be on the table or floor in player's room. A specific 2D image is used to track the position and orientation of the surface where the game environment is placed. A general research about the background of AR technologies and game development, and detailed walk-through of the project's development are provided in the following sections.","","978-1-7281-3910-4","10.1109/ICEEE2019.2019.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8792535","serious games;augmented reality;tactical decision making;simulations;artillery;game development","Games;Three-dimensional displays;Augmented reality;Solid modeling;Cameras;Glass;Computational modeling","augmented reality;ballistics;computer games;military computing;weapons","desktop artillery simulation;military technologies;interactive 3D ballistics simulation;augmented reality military game;AR technologies;game development","","","","10","","12 Aug 2019","","","IEEE","IEEE Conferences"
"The recovery from task execution errors during time delayed teleoperation","M. R. Stein; C. P. Sayers; R. P. Paul","General Robotics & Active Sensory Perception, Pennsylvania Univ., Philadelphia, PA, USA; General Robotics & Active Sensory Perception, Pennsylvania Univ., Philadelphia, PA, USA; General Robotics & Active Sensory Perception, Pennsylvania Univ., Philadelphia, PA, USA","Proceedings of IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS'94)","6 Aug 2002","1994","1","","547","554 vol.1","The teleprogramming system employs a supervisory control approach where operator interaction with a virtual environment directs the actions of a remote manipulator operating semi-autonomously. We focus on the detection, diagnosis, and recovery from unexpected situations frequently arising during normal operation. The teleprogramming system employs a single thread approach to error recovery that is inherent in the system design. We perform two experimental tasks, each highlighting a different role for the operator, using the teleprogramming system with a simulated communication time delay of 10 seconds. In the first task of inserting and extracting bolts, the operator assumes the role of ""task level reasoning"" or task planning and sequencing, task state reasoning, and diagnostic procedure generation. In the second task, puncturing and slicing duct tape, the operator performs ""action level reasoning"" or diagnosing and correcting unexpected situations and determining success of actions. Our experimental results indicate that complex tasks can be accomplished when the operator is provided multiple and overlapping forms of feedback.<>","","0-7803-1933-8","10.1109/IROS.1994.407425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=407425","","Delay effects;Force control;Mechanical sensors;Virtual environment;Motion control;Displacement control;Force feedback;Force sensors;Robot sensing systems;Yarn","telerobotics;man-machine systems;delays;inference mechanisms;fault diagnosis;planning (artificial intelligence);user interfaces;virtual reality;system recovery","task execution error;time delayed teleoperation;teleprogramming system;supervisory control;operator interaction;virtual environment;remote manipulator;error detection;fault diagnosis;error recovery;task level reasoning;task planning;action level reasoning;feedback","","4","1","16","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Distance perception during cooperative virtual locomotion","W. E. Marsh; J. Chardonnet; F. Mérienne","Arts et Métiers ParisTech - CNRS Le2i, Institut Image, France; Arts et Métiers ParisTech - CNRS Le2i, Institut Image, France; Arts et Métiers ParisTech - CNRS Le2i, Institut Image, France","2015 IEEE Symposium on 3D User Interfaces (3DUI)","25 Jun 2015","2015","","","173","174","Virtual distances are often misperceived, though most past research ignores co-located cooperative systems. Because active locomotion plays a role in spatial perception, cooperative viewpoint control may impact perceived distances. Additionally, the center of projection is generally optimized for a single tracked user, meaning that a single action will result in different visual feedback for each user. We describe a study investigating the effect of a co-located cooperative locomotion interface on virtual distance perception. Results indicate that a slight center-of-projection offset did affect distance estimates for the untracked user, but that the cooperation actions themselves did not play a role. This study brings new insights to designing interfaces which facilitate accurate spatial perception in cooperative applications.","","978-1-4673-6886-5","10.1109/3DUI.2015.7131756","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7131756","","Legged locomotion;Visualization;Head;Target tracking;Atmospheric measurements;Particle measurements","groupware;human computer interaction;user interfaces;virtual reality","cooperative virtual locomotion;co-located cooperative locomotion interface;virtual distance perception;center-of-projection offset;virtual reality;VR","","","","6","","25 Jun 2015","","","IEEE","IEEE Conferences"
"Generalized volterra kernel model identification of spike-timing-dependent plasticity from simulated spiking activity","B. S. Robinson; D. Song; T. W. Berger","Center for Neural Engineering, Department of Biomedical Engineering, University of Southern California, Los Angeles, CA 90089 USA; Center for Neural Engineering, Department of Biomedical Engineering, University of Southern California, Los Angeles, CA 90089 USA; Center for Neural Engineering, Department of Biomedical Engineering, University of Southern California, Los Angeles, CA 90089 USA","2014 36th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","6 Nov 2014","2014","","","6585","6588","This paper presents a methodology to estimate a learning rule that governs activity-dependent plasticity from behaviorally recorded spiking events. To demonstrate this framework, we simulate a probabilistic spiking neuron with spike-timing-dependent plasticity (STDP) and estimate all model parameters from the simulated spiking data. In the neuron model, output spiking activity is generated by the combination of noise, feedback from the output, and an input-feedforward component whose magnitude is modulated by synaptic weight. The synaptic weight is calculated with STDP with the following features: (1) weight change based on the relative timing of input-output spike pairs, (2) prolonged plasticity induction, and (3) considerations for system stability. Estimation of all model parameters is achieved iteratively by formulating the model as a generalized linear model with Volterra kernels and basis function expansion. Successful estimation of all model parameters in this study demonstrates the feasibility of this approach for in-vivo experimental studies. Furthermore, the consideration of system stability and prolonged plasticity induction enhances the ability to capture how STDP affects a neural population's signal transformation properties over a realistic time course. Plasticity characterization with this estimation method could yield insights into functional implications of STDP and be incorporated into a cortical prosthesis.","1558-4615","978-1-4244-7929-0","10.1109/EMBC.2014.6945137","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6945137","","Estimation;Kernel;Neurons;Feedforward neural networks;Timing;Stability analysis;Data models","iterative methods;medical signal processing;neural nets;neurophysiology;probability;prosthetics;Volterra equations","cortical prosthesis;estimation method;generalized linear model;signal transformation properties;neural populations;input-output spike pairs;synaptic weight;input-feedforward component;output spiking activity;neuron model;simulated spiking data;model parameters;probabilistic spiking neuron;behaviorally recorded spiking events;activity-dependent plasticity;spike-timing-dependent plasticity;generalized Volterra kernel model identification","Action Potentials;CA3 Region, Hippocampal;Humans;Models, Neurological;Neuronal Plasticity;Neurons;Nonlinear Dynamics","2","","14","","6 Nov 2014","","","IEEE","IEEE Conferences"
"Architecture of Human-controlled Arm Manipulator Operator Training System","M. V. Nosikov","Miass branch of South Ural State University (National Research University), Miass, Russian Federation","2018 Global Smart Industry Conference (GloSIC)","9 Dec 2018","2018","","","1","6","Industrial robots of different kinematic structures and functionality are widely used nowadays in different areas of industry and most of them function autonomously with a pre-programmed set of actions or typical trajectories. Some special purpose mobile and stationary robots are human-controlled and in most cases require qualified operator skills. This article describes general approaches and practical aspects of the operator training and qualification system for arm-based special purpose manipulators. The set of training system functions include: general manipulator control (basic motion) and grasping actions, manipulator operations in restricted working areas, operator actions using virtual reality helms and multi-monitor visualization, etc. The hardware and software architecture of training system should allow for an effective training process and teamwork of trainee and instructor to reach good results. The paper proposes a ROS-based software part of the training system with a description of inter-process communication messages, data formats, integration with a database and the following analysis of trainee action.","","978-1-5386-7386-7","10.1109/GloSIC.2018.8570118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8570118","trainig system;manipulator;software architecture;database","Manipulators;Training;Control systems;Service robots;Robot sensing systems;Visualization","control engineering computing;industrial manipulators;manipulator kinematics;mobile robots;multi-robot systems;training;user interfaces;virtual reality","industrial robots;functionality;pre-programmed set;stationary robots;operator skills;general approaches;qualification system;arm-based special purpose manipulators;training system functions;general manipulator control;basic motion;grasping actions;manipulator operations;restricted working areas;operator actions;software architecture;effective training process;trainee action;human-controlled arm manipulator operator training system;kinematic structures","","","","24","","9 Dec 2018","","","IEEE","IEEE Conferences"
"xR-EgoPose: Egocentric 3D Human Pose From an HMD Camera","D. Tome; P. Peluse; L. Agapito; H. Badino",UCL; Facebook; University College London; Facebook,"2019 IEEE/CVF International Conference on Computer Vision (ICCV)","27 Feb 2020","2019","","","7727","7737","We present a new solution to egocentric 3D body pose estimation from monocular images captured from a downward looking fish-eye camera installed on the rim of a head mounted virtual reality device. This unusual viewpoint, just 2 cm away from the user's face, leads to images with unique visual appearance, characterized by severe self-occlusions and strong perspective distortions that result in a drastic difference in resolution between lower and upper body. Our contribution is two-fold. Firstly, we propose a new encoder-decoder architecture with a novel dual branch decoder designed specifically to account for the varying uncertainty in the 2D joint locations. Our quantitative evaluation, both on synthetic and real-world datasets, shows that our strategy leads to substantial improvements in accuracy over state of the art egocentric pose estimation approaches. Our second contribution is a new large-scale photorealistic synthetic dataset - xR-EgoPose - offering 383K frames of high quality renderings ofpeople with a diversity of skin tones, body shapes, clothing, in a variety of backgrounds and lighting conditions, performing a range of actions. Our experiments show that the high variability in our new synthetic training corpus leads to good generalization to real world footage and to state of the art results on real world datasets with ground truth. Moreover, an evaluation on the Human3.6M benchmark shows that the performance of our method is on par with top performing approaches on the more classic problem of 3D human pose from a third person viewpoint.","2380-7504","978-1-7281-4803-8","10.1109/ICCV.2019.00782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9010983","","Three-dimensional displays;Cameras;Pose estimation;Two dimensional displays;Training;Resists;Uncertainty","cameras;helmet mounted displays;image capture;image motion analysis;image sensors;pose estimation;realistic images;rendering (computer graphics);solid modelling;video signal processing;virtual reality","xR-EgoPose;HMD camera;monocular images;fish-eye camera;unique visual appearance;encoder-decoder architecture;2D joint locations;large-scale photorealistic synthetic dataset;high quality renderings;head mounted virtual reality device;dual branch decoder design;egocentric 3D human body pose estimation","","3","","61","","27 Feb 2020","","","IEEE","IEEE Conferences"
"Assessing neuronal interactions of cell assemblies during general anesthesia","Z. Chen; S. Vijayan; S. Ching; G. Hale; F. J. Flores; M. A. Wilson; E. N. Brown","Department of Brain and Cognitive Sciences, MIT, Cambridge, MA 02139, USA; Department of Brain and Cognitive Sciences, MIT, Cambridge, MA 02139, USA; Department of Brain and Cognitive Sciences, MIT, Cambridge, MA 02139, USA; Department of Brain and Cognitive Sciences, MIT, Cambridge, MA 02139, USA; Department of Brain and Cognitive Sciences, MIT, Cambridge, MA 02139, USA; Department of Brain and Cognitive Sciences, MIT, Cambridge, MA 02139, USA; Department of Brain and Cognitive Sciences, MIT, Cambridge, MA 02139, USA","2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","1 Dec 2011","2011","","","4175","4178","Understanding the way in which groups of cortical neurons change their individual and mutual firing activity during the induction of general anesthesia may improve the safe usage of many anesthetic agents. Assessing neuronal interactions within cell assemblies during anesthesia may be useful for understanding the neural mechanisms of general anesthesia. Here, a point process generalized linear model (PPGLM) was applied to infer the functional connectivity of neuronal ensembles during both baseline and anesthesia, in which neuronal firing rates and network connectivity might change dramatically. A hierarchical Bayesian modeling approach combined with a variational Bayes (VB) algorithm is used for statistical inference. The effectiveness of our approach is evaluated with synthetic spike train data drawn from small and medium-size networks (consisting of up to 200 neurons), which are simulated using biophysical voltage-gated conductance models. We further apply the analysis to experimental spike train data recorded from rats' barrel cortex during both active behavior and isoflurane anesthesia conditions. Our results suggest that that neuronal interactions of both putative excitatory and inhibitory connections are reduced after the induction of isoflurane anesthesia.","1558-4615","978-1-4577-1589-1","10.1109/IEMBS.2011.6091036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6091036","","Anesthesia;Neurons;Data models;Mathematical model;Brain modeling;Bayesian methods;Biological system modeling","belief networks;bioelectric phenomena;cellular biophysics;medical computing;neurophysiology","neuronal interactions;cell assembly;general anesthesia;point process generalized linear model;functional connectivity;neuronal ensemble;neuronal firing;network connectivity;hierarchical Bayesian modeling approach;variational Bayes algorithm;synthetic spike train data;biophysical voltage-gated conductance models;rat barrel cortex;isoflurane anesthesia conditions;putative excitatory connection;putative inhibitory connection","Action Potentials;Anesthesia, General;Bayes Theorem;Humans;Models, Theoretical;Neurons;Neurons","3","","16","","1 Dec 2011","","","IEEE","IEEE Conferences"
