"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A methodology for eliciting expert knowledge in virtual engineering environments","J. Ritchie; J. Simmons; R. Dewar; I. Carpenter","Dept. of Mech. & Chem. Eng., Heriot-Watt Univ., Edinburgh, UK; NA; NA; NA","PICMET '99: Portland International Conference on Management of Engineering and Technology. Proceedings Vol-1: Book of Summaries (IEEE Cat. No.99CH36310)","6 Aug 2002","1999","1","","202 vol.1","","Summary form only given. This research was initiated and applied in an area of engineering where tacit knowledge predominates; that of manual assembly planning. In this domain the evaluation and formalization of tacit knowledge is very difficult. Assembly planning is generally undertaken by planning 'experts' who produce plans after studying design data in whatever form. Research at Heriot-Watt University has shown that immersive virtual reality (VR) offers significant potential for the interactive planning of mechanical assemblies. Using this system for gathering assembly intent, a knowledge elicitation methodology was developed in which expert assembly planners' activities were logged while building a virtual assembly. This involved four main stages in its application: definition of the salient component attributes (repertory grid analysis); evaluation of attributes for given components (manual evaluation); recording expert assembly usage data (nonintrusive VR data logging); and generating rules relating the components to specific assembly methods (induction). This paper demonstrates how this novel nonintrusive knowledge acquisition methodology can be applied using immersive virtual environments; implying that, as globalizes technology becomes available, this may be a route to the formalization of company know-how.","","1-890843-02-4","10.1109/PICMET.1999.808115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=808115","","Knowledge engineering;Virtual reality;Assembly systems;Knowledge based systems;Design engineering;Chemical engineering;Informatics;Expert systems;Heart;Buildings","knowledge acquisition;assembly planning;virtual reality;interactive systems","expert knowledge elicitation;virtual engineering environments;knowledge based systems;manual assembly planning;Heriot-Watt University;immersive virtual reality;interactive planning;mechanical assemblies;virtual assembly;repertory grid analysis;manual evaluation;nonintrusive VR data logging;nonintrusive knowledge acquisition methodology","","","","","","6 Aug 2002","","","IEEE","IEEE Conferences"
"An on-line production scheduler using neural network and simulator based on manufacturing system states","Ki-Tae Kim; Seong-Yong Jang; Byung-Hoon Yoo; Jin-Woo Park","Oper. Res. Lab., POSRI, Pohang, South Korea; NA; NA; NA","Proceedings 2001 ICRA. IEEE International Conference on Robotics and Automation (Cat. No.01CH37164)","9 Jul 2003","2001","4","","3554","3558 vol.4","Customers are demanding shorter lead times and higher product variety without making concessions on product price and quality. To remain competitive, a manufacturing system needs to react adequately to perturbations on its environment and uncertainties in manufacturing processes. The paper touches upon three research topics for the development of a scheduler based on manufacturing system states: development of a simulator for the simulation of a manufacturing system, the clustering method for manufacturing system states, and the search method for the most compatible dispatching rule to a manufacturing system state. Finally, the results of simulation experiments are given to compare the proposed method with other scheduling methods. The result shows that the superiority of the proposed scheduler. In the process of developing the scheduler, a general methodology for the development of a simulator and the clustering method for system states were developed. The proposed methodology for the development of simulators seems to be useful for developing simulators for various domains. The clustering method of system states and the knowledge acquisition method for scheduling rules are shown to be efficient for the development of an autonomous real-time scheduling system.","1050-4729","0-7803-6576-3","10.1109/ROBOT.2001.933168","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=933168","","Production systems;Job shop scheduling;Neural networks;Manufacturing systems;Clustering methods;Uncertainty;Manufacturing processes;Search methods;Dispatching;Knowledge acquisition","knowledge acquisition;production control;digital simulation;flexible manufacturing systems;neural nets","online production scheduler;neural network;simulator;manufacturing system states;lead times;product variety;clustering method;search method;most compatible dispatching rule;knowledge acquisition method;autonomous real-time scheduling system","","1","","18","","9 Jul 2003","","","IEEE","IEEE Conferences"
"Pruning recurrent neural networks for improved generalization performance","C. W. Omlin; C. L. Giles","NEC Res. Inst., Princeton, NJ, USA; NEC Res. Inst., Princeton, NJ, USA","Proceedings of IEEE Workshop on Neural Networks for Signal Processing","6 Aug 2002","1994","","","690","699","The experimental results in this paper demonstrate that a simple pruning/retraining method effectively improves the generalization performance of recurrent neural networks trained to recognize regular languages. The technique also permits the extraction of symbolic knowledge in the form of deterministic finite-state automata (DFA) which are more consistent with the rules to be learned. Weight decay has also been shown to improve a network's generalization performance. Simulations with two small DFA (/spl les/10 states) and a large finite-memory machine (64 states) demonstrate that the performance improvement due to pruning/retraining is generally superior to the improvement due to training with weight decay. In addition, there is no need to guess a 'good' decay rate.<>","","0-7803-2026-3","10.1109/NNSP.1994.365996","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=365996","","Recurrent neural networks;Doped fiber amplifiers;Learning automata;Neurons;National electric code;Computer science;Educational institutions;Electronic mail","recurrent neural nets;generalisation (artificial intelligence);finite automata;learning (artificial intelligence);knowledge acquisition","recurrent neural networks;generalization performance;symbolic knowledge extraction;deterministic finite-state automata;weight decay;finite-memory machine;decay rate;network pruning","","2","1","16","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Realistic Simulation of Seasonal Variant Maples","N. Zhou; W. Dong; X. Mei","Dept. of Comput. Sci. & Technol., Tsinghua Univ., Beijing; NA; NA","2006 Second International Symposium on Plant Growth Modeling and Applications","24 Jun 2008","2006","","","295","301","This paper presents a biologically-motivated system of seasonal variant scene generation for maples, which have an obvious leaf color transformation. Given climate data and knowledge of the environmental influence to maples, our system is able to simulate this seasonal leaf color transformation process. Our system consists of three steps: environment configuration, climate influence simulation, and leaf texture acquisition. The first step decides the general color change timing of the maple tree based on its local environment. Then we make further adjustments to the timing determined in the last step taking into account the influence of climate in the specific case. In the last step, the texture maps of leaves are generated based on the pigment information. Our system is also able to simulate the seasonal color variation of other trees by adjusting related parameters.","","978-0-7695-2851-9","10.1109/PMA.2006.29","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4548385","","Biological system modeling;Computational modeling;Plants (biology);Computer simulation;Temperature;Pigmentation;Layout;Color;Timing;Large-scale systems","digital simulation;environmental science computing;image colour analysis;image texture;vegetation","seasonal variant maples scene generation;leaf color transformation;environment configuration;climate influence simulation;leaf texture acquisition;seasonal tree color variation simulation","","3","","16","","24 Jun 2008","","","IEEE","IEEE Conferences"
"Four-Dimensional Wide-Field Ultrasound Reconstruction System With Sparse Respiratory Signal Matching","T. Fu; J. Li; J. Zhang; D. Ai; J. Fan; H. Song; P. Liang; J. Yang","Beijing Engineering Research Center of Mixed Reality and Advanced Display, School of Optics and Electronics, Beijing Institute of Technology, Beijing, China; Beijing Engineering Research Center of Mixed Reality and Advanced Display, School of Optics and Electronics, Beijing Institute of Technology, Beijing, China; Beijing Engineering Research Center of Mixed Reality and Advanced Display, School of Optics and Electronics, Beijing Institute of Technology, Beijing, China; Beijing Engineering Research Center of Mixed Reality and Advanced Display, School of Optics and Electronics, Beijing Institute of Technology, Beijing, China; Beijing Engineering Research Center of Mixed Reality and Advanced Display, School of Optics and Electronics, Beijing Institute of Technology, Beijing, China; School of Computer Science, Beijing Institute of Technology, Beijing, China; Department of Interventional Ultrasound, Chinese PLA General Hospital, Beijing, China; Beijing Engineering Research Center of Mixed Reality and Advanced Display, School of Optics and Electronics, Beijing Institute of Technology, Beijing, China","IEEE Transactions on Computational Imaging","26 Feb 2021","2021","7","","234","247","Four-dimensional (4D) ultrasound reconstruction can greatly extend the spatial and temporal range of two-dimensional (2D) ultrasound in clinical practice. However, uneven breaths may yield a considerable motion artifact in the reconstructed time sequences of volume ultrasound. In this paper, a system with sparse respiratory signal matching is proposed to realize accurate 4D ultrasound reconstruction by effectively estimating uneven breaths. A slippery platform is built to automatically control the ultrasonic probe for acquiring 2D ultrasound slice sequences in different abdominal areas. Based on these acquired sequences, the signals of the respiratory phases are first extracted. Second, the sparse matched signal pairs are determined through the signal distribution and the corresponding image connectivity. After matching is conducted, signals in different positions are aligned in a common space wherein the outliers of the signals caused by the uneven breaths are excluded. Third, images with the same signal value in different positions are collected as the 3D image at the phase corresponding to the signal, and the 3D images at different phases are employed to reconstruct the final 4D image. The accuracies of the reconstructed 4D image are evaluated and compared with those of five existing methods. Experimental results demonstrate that the spatial and temporal continuities of the 4D ultrasound image reconstructed by our method outperform those obtained by other methods.","2333-9403","","10.1109/TCI.2021.3054527","National Key R&D Program of China; National Science and Technology Major Project of China; National Science Foundation Program of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9336276","4D reconstruction system;ultrasound image;respiratory signal;sparse matching","Ultrasonic imaging;Image reconstruction;Two dimensional displays;Three-dimensional displays;Probes;Liver;Feature extraction","biomedical ultrasonics;image reconstruction;medical image processing;pneumodynamics","uneven breaths;considerable motion artifact;reconstructed time sequences;volume ultrasound;sparse respiratory signal matching;accurate 4D ultrasound reconstruction;2D ultrasound slice sequences;different abdominal areas;acquired sequences;respiratory phases;sparse matched signal pairs;signal distribution;corresponding image connectivity;signal value;final 4D image;reconstructed 4D image;4D ultrasound image;dimensional wide-field ultrasound reconstruction system;four-dimensional ultrasound reconstruction;spatial range;temporal range;two-dimensional ultrasound","","","","27","IEEE","26 Jan 2021","","","IEEE","IEEE Journals"
"A Haptic Interface with Motor/Brake System for Colonoscopy Simulation","E. Samur; L. Flaction; U. Spaelter; H. Bleuler; D. Hellier; S. Ourselin","Laboratory of Robotic Systems, Ecole Polytechnique Fédérale de Lausanne (EPFL), Switzerland; Laboratory of Robotic Systems, Ecole Polytechnique Fédérale de Lausanne (EPFL), Switzerland; Laboratory of Robotic Systems, Ecole Polytechnique Fédérale de Lausanne (EPFL), Switzerland; Laboratory of Robotic Systems, Ecole Polytechnique Fédérale de Lausanne (EPFL), Switzerland; BioMedIA Lab, CSIRO E-Health Research Centre, Brisbane, Australia, david.hellier@csiro.au; BioMedIA Lab, CSIRO E-Health Research Centre, Brisbane, Australia","2008 Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems","31 Mar 2008","2008","","","477","478","Training for colonoscopy, which is the examination and treatment of the colon, is often performed on real patients once the physician has passed the novice level. This increases the risk of colon injury to the patient and lengthens the procedure time. Since a decade ago, there has been research on virtual reality surgery simulators with haptic feedback. The main goal is to provide an alternative to traditional training methods on animals, cadavers or real patients. Haptic feedback is a key feature for every surgery simulator for the training of hand-eye coordination. In this paper, a compact and portable haptic interface is presented for the colonoscopy. The haptic interface provides position data acquisition and force feedback in linear and rotational directions with combined electrical motors and passive brakes to cover a large range of forces. The motorized drives are used for active force feedback and friction compensation and the brakes are used for high force rendering without slipping. This novel design allows decoupled motion in both directions.","2324-7355","978-1-4244-2005-6","10.1109/HAPTICS.2008.4479998","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4479998","B.0 [Hardware]: General¿Surgery Simulators;I.6.3 [Computing Methodologies]: Simulation and Modeling¿Applications","Haptic interfaces;Colonoscopy;Force feedback;Colon;Surgery;Medical treatment;Injuries;Virtual reality;Animals;Cadaver","DC motors;digital simulation;force feedback;haptic interfaces;patient treatment;virtual reality","haptic interface;colonoscopy simulation;colon treatment;brake system;electrical motor system;virtual reality surgery simulator;haptic force feedback;data acquisition;friction compensation;force rendering;hand-eye coordination training","","11","2","9","","31 Mar 2008","","","IEEE","IEEE Conferences"
"3D-PIT0TI: 3D acquisition, processing and presentation of prehistoric European rock-art","M. Schaich","ArcTron 3D GmbH, Altenthann, Germany","2013 Digital Heritage International Congress (DigitalHeritage)","20 Feb 2014","2013","2","","465","465","Rarely seen rock carvings, known as Pitoti, which tell an autobiographical story of prehistoric life, are to be recreated for a world-wide audience using 3D animation techniques which are still in development. The ambitious 3D-PITOTI project, involves over 30 scientists from across Europe and focusses on the rock-art in Valcamonica Valley, Italy, which is a UNESCO World Heritage Site. The 3D-PITOTI project will significantly advance both the state of the art in rock-art research methodology and the recording of flat 3D structures in general. Moreover it will not only 'take the rock-art to people' for the first time but will convey Pitoti knowledge to a much wider audience in interactive and engaging ways.","","978-1-4799-3170-5","10.1109/DigitalHeritage.2013.6744814","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6744814","rock-art;3D scanning;interactive visualization;technological innovation;virtual archaeology;EU-funded research project;MAV(micro aerial vehicle)","","archaeology;art;computer animation;history;virtual reality","3D-Pitoti project;3D acquisition;prehistoric European rock-art;rock carvings;autobiographical story;prehistoric life;3D animation techniques;Valcamonica valley;Italy;UNESCO world heritage site;rock-art research methodology;flat 3D structure recording;virtual archaeology","","","","","","20 Feb 2014","","","IEEE","IEEE Conferences"
"Recursive noisy OR - a rule for estimating complex probabilistic interactions","J. F. Lemmer; D. E. Gossink","Air Force Res. Lab., Rome, NY, USA; NA","IEEE Transactions on Systems, Man, and Cybernetics, Part B (Cybernetics)","15 Nov 2004","2004","34","6","2252","2261","This paper focuses on approaches that address the intractability of knowledge acquisition of conditional probability tables in causal or Bayesian belief networks. We state a rule that we term the ""recursive noisy OR"" (RNOR) which allows combinations of dependent causes to be entered and later used for estimating the probability of an effect. In the development of this paper, we investigate the axiomatic correctness and semantic meaning of this rule and show that the recursive noisy OR is a generalization of the well-known noisy OR. We introduce the concept of positive causality and demonstrate its utility in axiomatic correctness of the RNOR. We also introduce concepts describing the ways in which dependent causes can work together as being either ""synergistic"" or ""interfering."" We provide a formalization to quantify these concepts and show that they are preserved by the RNOR. Finally, we present a method for the determination of Conditional Probability Tables from this causal theory.","1941-0492","","10.1109/TSMCB.2004.834424","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1356015","Bayes;causality;estimation;uncertainty","Recursive estimation;Bayesian methods;Knowledge acquisition;State estimation;Uncertainty;Parameter estimation;Laboratories;Command and control systems;Australia;Interference","knowledge acquisition;belief networks;uncertainty handling;Bayes methods;probability;recursive estimation;inference mechanisms;generalisation (artificial intelligence)","knowledge acquisition;conditional probability tables;Bayesian belief networks;recursive noisy OR rule;axiomatic correctness;semantic meaning;probability estimation;uncertainty handling;causal theory","Algorithms;Artificial Intelligence;Bayes Theorem;Computer Simulation;Feedback;Models, Statistical","46","","18","","15 Nov 2004","","","IEEE","IEEE Journals"
"Mobile 3D augmented-reality system for ultrasound applications","Cameron Lowell Palmer; Bjørn Olav Haugen; E. Tegnander; S. H. Eik-Nes; H. Torp; G. Kiss","Norwegian University of Science and Technology, MI Lab and Department of Circulation and Medical Imaging, Trondheim, Norway; Norwegian University of Science and Technology, MI Lab and Department of Circulation and Medical Imaging, Trondheim, Norway; National Center for Fetal Medicine, St. Olavs Hospital, Trondheim, Norway; National Center for Fetal Medicine, St. Olavs Hospital, Trondheim, Norway; Norwegian University of Science and Technology, MI Lab and Department of Circulation and Medical Imaging, Trondheim, Norway; Norwegian University of Science and Technology, MI Lab and Department of Circulation and Medical Imaging, Trondheim, Norway","2015 IEEE International Ultrasonics Symposium (IUS)","16 Nov 2015","2015","","","1","4","Ultrasound imaging is a highly valuable diagnostic tool. It is increasingly portable, provides real-time imaging of complex structures, and is considered safe. Yet, because ultrasound is a highly operator dependent modality the uptake of ultrasound within a broader range of medical contexts has been limited and hasn't made major inroads within the offices of General Practitioners, Midwives, and other non-specialists. Learning to effectively use ultrasound can easily take up to 12 months with direct expert supervision. To facilitate wider adoption of ultrasound technology we are attempting to determine if using augmented-reality can speed up the process of learning to use ultrasound by providing a patient specific correspondence between the ultrasound data acquired in real-time and a sufficiently detailed augmented 3D scene. We have established a tablet-based system for visualizing the heart within a patients body using augmented-reality techniques in conjunction with the streaming data provided by a GE Vivid E9 ultrasound machine. This system gives the operator visual feedback as to the location of the heart within the body, the anatomical features the echo plane is intersecting and if the operator is currently tracking the left-ventricle.","","978-1-4799-8182-3","10.1109/ULTSYM.2015.0488","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7329199","","Ultrasonic imaging;Heart;Three-dimensional displays;Cameras;Solid modeling;Augmented reality;Biomedical imaging","augmented reality;biomedical ultrasonics;cardiology;data visualisation;learning (artificial intelligence);media streaming;medical image processing;natural scenes;ultrasonic imaging","ultrasound imaging;complex structure;learning;augmented 3D scene;tablet-based system;heart visualisation;data streaming;GE Vivid E9 ultrasound machine;operator visual feedback;anatomical feature intersection;echo plane;left ventricle tracking;mobile 3D augmented reality system;ultrasound applications","","1","","10","","16 Nov 2015","","","IEEE","IEEE Conferences"
"A virtual environment for realistic testing and training of face detection and recognition systems","M. Correa; J. Ruiz-del-Solar; I. Parra-Tsunekawa","Elec. Eng. Dept. - Universidad de Chile, Chile; Elec. Eng. Dept. - Universidad de Chile, Chile; Elec. Eng. Dept. - Universidad de Chile, Chile","19th International Symposium in Robot and Human Interactive Communication","11 Oct 2010","2010","","","69","75","In this article, a virtual environment for realistic testing and training of face detection and recognition systems under uncontrolled conditions is proposed. The key elements of this tool are a simulator and real face and background images taken under real-world conditions with different acquisition conditions. Inside the simulated environment, an observing agent, the one with the ability to recognize faces, can navigate and observe the real face images, at different distances, angles and with indoor or outdoor illumination. During the face recognition process, the agent can actively change its viewpoint and relative distance to the faces in order to improve the recognition results. The virtual environment provides all behaviors to the agent (navigation, positioning, face's image composing under different angles, etc.), except the ones related with the recognition of faces. This tool could be of high interest in HRI applications related with the visual recognition of humans. It allows comparing and quantifying the face recognition capabilities of service robots, and in general intelligent machines, under exactly equal working conditions. The applicability of the proposed tool is validated in the comparison of state of the art face detection and recognition methods.","1944-9437","978-1-4244-7990-0","10.1109/ROMAN.2010.5598673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5598673","","Face;Face recognition;Databases;Lighting;Testing;Detectors;Face detection","face recognition;human-robot interaction;robot vision;service robots;virtual reality","virtual environment;realistic testing;realistic training;face detection systems;face recognition systems;human-robot interaction;service robots;intelligent machines","","1","","30","","11 Oct 2010","","","IEEE","IEEE Conferences"
