"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An improved MRI method for dynamic contrast-enhanced imaging of tumors","Xiuquan Ji; Jingfei Ma; M. Aref; E. Wiener; Zhi-Pei Liang","Illinois Univ., Urbana, IL, USA; NA; NA; NA; NA","Proceedings of the 25th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (IEEE Cat. No.03CH37439)","5 Apr 2004","2003","1","","478","481 Vol.1","Acquiring high-resolution dynamic images is desirable but often technically challenging in contrast-enhanced tumor imaging due to the limited data acquisition speed. This paper presents an improved Magnetic Resonance Imaging (MRI) method for dynamic contrast-enhanced imaging of tumors, which involves a new data acquisition scheme and a reconstruction algorithm using a generalized-series model. Simulation results using phantom and real tumor MRI imaging data show that the method can provide significant improvements in spatiotemporal resolution over previous methods such as Keyhole.","1094-687X","0-7803-7789-3","10.1109/IEMBS.2003.1279733","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1279733","","Magnetic resonance imaging;Neoplasms;Data acquisition;Image reconstruction;High-resolution imaging;Strips;Image resolution;Cancer;Kinetic theory;Propellers","biomedical MRI;biomagnetism;tumours;image reconstruction;medical image processing;patient diagnosis","improved MRI method;dynamic contrast-enhanced imaging;tumors;high-resolution dynamic images;contrast-enhanced tumor imaging;data acquisition speed;magnetic resonance imaging method;reconstruction algorithm;generalized-series model;phantom;tumor MRI imaging","","","3","12","","5 Apr 2004","","","IEEE","IEEE Conferences"
"Prediction of the Timing and the Rhythm of the Parkinsonian Subthalamic Nucleus Neural Spikes Using the Local Field Potentials","K. P. Michmizos; D. Sakas; K. S. Nikita","Biomedical Simulations and Imaging Laboratory, Faculty of Electrical and Computer Engineering, National Technical University of Athens , Athens, Greece; Department of Neurosurgery, University of Athens, Evangelismos General Hospital, Athens, Greece; Biomedical Simulations and Imaging Laboratory, Faculty of Electrical and Computer Engineering, National Technical University of Athens , Athens, Greece","IEEE Transactions on Information Technology in Biomedicine","5 Mar 2012","2012","16","2","190","197","In this paper, we discuss the use of a nonlinear cascade model to predict the subthalamic nucleus spike activity from the local field potentials recorded in the motor area of the nucleus of Parkinson's disease patients undergoing deep brain stimulation. We use a segment of appropriately selected and processed data recorded from five nuclei to acquire the information of the spike timing and rhythm of a single neuron and estimate the model parameters. We then use the rest of each recording to assess the model's accuracy in predicting spike timing, rhythm, and interspike intervals. We show that the cumulative distribution function (CDF) of the predicted spikes remains inside the 95% confidence interval of the CDF of the recorded spikes. By training the model appropriately, we prove its ability to provide quite accurate predictions for multiple-neuron recordings as well, and we establish its validity as a simple yet biologically plausible model of the intranuclear spike activity recorded from Parkinson's disease patients.","1558-0032","","10.1109/TITB.2011.2158549","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5783514","Local field potential;nonlinear modeling;Parkinson’s disease;subthalamic nucleus","Neurons;Predictive models;Rhythm;Data models;Low pass filters;Finite impulse response filter;Band pass filters","bioelectric potentials;brain;diseases;neurophysiology","subthalamic nucleus neural spikes;local field potentials;nonlinear cascade model;subthalamic nucleus spike activity;Parkinson disease;deep brain stimulation;spike timing;spike rhythm;cumulative distribution function","Action Potentials;Aged;Deep Brain Stimulation;Electrodes, Implanted;Humans;Male;Middle Aged;Models, Neurological;Nonlinear Dynamics;Parkinson Disease;Reproducibility of Results;Subthalamic Nucleus","14","","42","","2 Jun 2011","","","IEEE","IEEE Journals"
"Auto-Regressive Discrete Acquisition Points Transformation for Diffusion Weighted MRI Data","E. Metcalfe-Smith; E. M. Meeus; J. Novak; H. Dehghani; A. C. Peet; N. Zarinabad","Physical Sciences for Health, Doctoral Training Centre, and the Institute of Cancer and Genomic SciencesUniversity of Birmingham; Institute of Cancer and Genomic SciencesUniversity of Birmingham; Department of PsychologySchool of Life and Heath Sciences; School of Computer ScienceUniversity of Birmingham; Institute of Cancer and Genomic Sciences, University of Birmingham, Birmingham, U.K.; Institute of Cancer and Genomic Sciences, University of Birmingham, Birmingham, U.K.","IEEE Transactions on Biomedical Engineering","20 Aug 2019","2019","66","9","2617","2628","Objective: A new method for fitting diffusion-weighted magnetic resonance imaging (DW-MRI) data composed of an unknown number of multi-exponential components is presented and evaluated. Methods: The auto-regressive discrete acquisition points transformation (ADAPT) method is an adaption of the auto-regressive moving average system, which allows for the modeling of multi-exponential data and enables the estimation of the number of exponential components without prior assumptions. ADAPT was evaluated on simulated DW-MRI data. The optimum ADAPT fit was then applied to human brain DWI data and the correlation between the ADAPT coefficients and the parameters of the commonly used bi-exponential intravoxel incoherent motion (IVIM) method were investigated. Results: The ADAPT method can correctly identify the number of components and model the exponential data. The ADAPT coefficients were found to have strong correlations with the IVIM parameters. ADAPT(1,1)-β0 correlated with IVIM-D: ρ = 0.708, P <; 0.001. ADAPT(1,1)-α1 correlated with IVIM-f: ρ = 0.667, P <; 0.001. ADAPT(1,1)-β1 correlated with IVIM-D*: ρ = 0.741, P <; 0.001). Conclusion: ADAPT provides a method that can identify the number of exponential components in DWI data without prior assumptions, and determine potential complex diffusion biomarkers. Significance: ADAPT has the potential to provide a generalized fitting method for discrete multi-exponential data, and determine meaningful coefficients without prior information.","1558-2531","","10.1109/TBME.2019.2893523","Engineering and Physical Sciences Research Council; Sci-Phy-4-Health Centre for Doctoral Training; Physical Sciences of Imaging in Biomedical Sciences; Doctoral Training Centre; National Institute for Health Research; Paediatric Experimental Cancer Medicine Centre; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8625389","Multi-exponential fitting;diffusion MRI;robustness","Adaptation models;Fitting;Data models;Mathematical model;Cancer;Genomics;Bioinformatics","autoregressive moving average processes;biodiffusion;biomedical MRI;brain;medical image processing","diffusion weighted MRI data;diffusion-weighted magnetic resonance imaging data;multiexponential components;simulated DW-MRI data;optimum ADAPT fit;human brain DWI data;ADAPT coefficients;ADAPT method;exponential data;IVIM-D;generalized fitting method;discrete multiexponential data;IVIM parameters;autoregressive moving average system;complex diffusion biomarkers;autoregressive discrete acquisition points transformation method;biexponential intravoxel incoherent motion method","Adult;Algorithms;Brain;Child, Preschool;Computer Simulation;Diffusion Magnetic Resonance Imaging;Humans;Image Processing, Computer-Assisted","1","","32","CCBY","24 Jan 2019","","","IEEE","IEEE Journals"
"A generic PET/MRI respiratory motion correction using a generalized reconstruction by inversion of coupled systems (GRICS) approach","H. J. Fayad; F. Odille; J. Felblinger; D. Visvikis","INSERM UMR 1101, Laboratoire de Traitement de l'Information Médicale (LaTIM), Brest, F-29200, France; INSERM U947, University of Nancy, France; INSERM U947, University of Nancy, France; INSERM UMR 1101, Laboratoire de Traitement de l'Information Médicale (LaTIM), Brest, F-29200, France","2012 IEEE Nuclear Science Symposium and Medical Imaging Conference Record (NSS/MIC)","8 Jul 2013","2012","","","2813","2816","Respiratory motion is a source of artifacts in multimodality imaging such as PET/CT and more recently PET/MRI. These artifacts can take the form of blurring or aliasing of the moving structures in different parts of the image. Solutions proposed to date include retrospective or prospective gating. Although these techniques are routinely used in clinical practice, they have the drawback of increasing overall acquisition duration. More elaborated methods consist in using 4D MRI datasets to extract spatial deformations for respiratory motion correction performed during PET image reconstruction. The drawbacks of such methods include time consuming acquisitions as well as the need for fast 3D MRI acquisitions leading to reduced tissue contrast. The objective of this work is to overcome these limitations by the use of a generalized reconstruction by inversion of coupled systems (GRICS) approach in order to obtain internal MRI structure motion and associated deformation matrices for use in PET respiratory motion correction. The GRICS method consists in formulating parallel MRI in the presence of patient motion as a coupled inverse problem. Its resolution, using a fixed-point method, allows the reconstructed image to be improved using a motion model constructed from the raw MR data, irrespectively of the MR sequence used. This method was tested on two different MR volunteer datasets. It was compared with the use of 4D MR acquisitions, and evaluated within the context of correcting simulated PET image frames for respiratory motion. Our results indicate that using GRICS is an efficient method for PET respiratory motion correction in combined PET/MRI imaging without the need for 4D MR acquisitions and associated specific MR sequences.","1082-3654","978-1-4673-2030-6","10.1109/NSSMIC.2012.6551641","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6551641","","","biological tissues;biomedical MRI;deformation;image motion analysis;image reconstruction;image sequences;medical image processing;positron emission tomography","generic PET-MRI respiratory motion correction;generalized reconstruction;coupled system approach;multimodality imaging;PET-CT imaging;moving structures;prospective gating;retrospective gating;4D MRI datasets;PET image reconstruction;3D MRI acquisitions;biological tissue;GRICS approach;internal MRI structure motion;associated deformation matrices;fixed-point method;MR sequence;4D MR acquisition","","5","","11","","8 Jul 2013","","","IEEE","IEEE Conferences"
"An Optimized LMMSE Based Method for 3D MRI Denoising","H. M. Golshan; R. P. R. Hasanzadeh","DSP Research Lab, Department of Electrical Engineering, University of Guilan, Rasht, Iran; DSP Research Lab, Department of Electrical Engineering, University of Guilan, Rasht, Iran","IEEE/ACM Transactions on Computational Biology and Bioinformatics","5 Aug 2015","2015","12","4","861","870","Post-acquisition denoising of magnetic resonance (MR) images is an important step to improve any quantitative measurement of the acquired data. In this paper, assuming a Rician noise model, a new filtering method based on the linear minimum mean square error (LMMSE) estimation is introduced, which employs the self-similarity property of the MR data to restore the noise-less signal. This method takes into account the structural characteristics of images and the Bayesian mean square error (Bmse) of the estimator to address the denoising problem. In general, a twofold data processing approach is developed; first, the noisy MR data is processed using a patch-based L2-norm similarity measure to provide the primary set of samples required for the estimation process. Afterwards, the Bmse of the estimator is derived as the optimization function to analyze the pre-selected samples and minimize the error between the estimated and the underlying signal. Compared to the LMMSE method and also its recently proposed SNR-adapted realization (SNLMMSE), the optimized way of choosing the samples together with the automatic adjustment of the filtering parameters lead to a more robust estimation performance with our approach. Experimental results show the competitive performance of the proposed method in comparison with related state-of-the-art methods.","1557-9964","","10.1109/TCBB.2014.2344675","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6872528","Denoising;data redundancy;LMMSE estimation;MRI;rician noise","Noise;Estimation;Magnetic resonance imaging;Rician channels;Noise reduction;Filtering;Noise measurement","Bayes methods;biomedical MRI;data acquisition;image denoising;image filtering;mean square error methods;medical image processing;optimisation","optimized LMMSE based method;3D MRI denoising;post-acquisition denoising;magnetic resonance images;acquired data;Rician noise model;filtering method;linear minimum mean square error estimation;self-similarity property;noise-less signal;structural characteristics;Bayesian mean square error;twofold data processing approach;noisy MR data;patch-based L2-norm similarity measure;SNR-adapted realization;robust estimation performance","Bayes Theorem;Brain;Computer Simulation;Humans;Image Processing, Computer-Assisted;Magnetic Resonance Imaging;Phantoms, Imaging;Signal Processing, Computer-Assisted;Signal-To-Noise Ratio","9","","45","","6 Aug 2014","","","IEEE","IEEE Journals"
"The Laboratory Stand Simulation for Programming Microprocessor Devices","E. V. Morozova; K. A. Kulikov; S. S. Lazebnikov","Saint-Petersburg Electrotechnical University ""LETI"", St. Petersburg, Russia; Saint-Petersburg Electrotechnical University ""LETI"", St. Petersburg, Russia; Saint-Petersburg Electrotechnical University ""LETI"", St. Petersburg, Russia","2019 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (EIConRus)","3 Mar 2019","2019","","","125","128","Generally, in higher educational institutions there is no modern laboratory base, which includes microprocessor devices. As a result, students not only can't obtain practical experience with microprocessor devices, but even to get acquainted with them. Most of the time this is due to objective reasons: insufficient financial resources, lack of space for equipment layout, rapid equipment obsolescence. As a solution to these problems we can consider the creation of virtual stands with a full basic functions set of real physical objects using microprocessor devices. The paper discusses the creation of virtual laboratory stands in the environment of computer-aided design of electronic circuits Proteus. The advantages of working on a virtual stand: the speed of calculations, safety of researches, the ability to acquire practical skills with most modern microprocessor-based devices. As well students can carry out real project activities, creating devices for their own projects, connecting the required modules, and debug them.","2376-6565","978-1-7281-0339-6","10.1109/EIConRus.2019.8657118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8657118","model;virtual stand;simulation;microprocessor device;laboratory stand","Microcontrollers;Integrated circuit modeling;Computational modeling;Programming profession;Software","CAD;computer aided instruction;educational institutions;electronic engineering education;further education;laboratories;microprocessor chips","laboratory stand simulation;higher educational institutions;modern laboratory base;virtual laboratory stands;microprocessor-based devices;microprocessor device programming;computer-aided design;electronic circuits Proteus","","","","4","","3 Mar 2019","","","IEEE","IEEE Conferences"
"Towards Standardized Acquisition With a Dual-Probe Ultrasound Robot for Fetal Imaging","J. Housden; S. Wang; X. Bao; J. Zheng; E. Skelton; J. Matthew; Y. Noh; O. Eltiraifi; A. Singh; D. Singh; K. Rhode","School of Biomedical Engineering and Imaging Sciences, King's College London, London, U.K.; State Key Laboratory of Management and Control for Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; School of Biomedical Engineering and Imaging Sciences, King's College London, London, U.K.; School of General Engineering, Beihang University, Beijing, China; School of Biomedical Engineering and Imaging Sciences, King's College London, London, U.K.; School of Biomedical Engineering and Imaging Sciences, King's College London, London, U.K.; Department of Mechanical and Aerospace Engineering, Brunel University, London, U.K.; School of Biomedical Engineering and Imaging Sciences, King's College London, London, U.K.; Xtronics, Ltd., Gravesend, U.K.; Xtronics, Ltd., Gravesend, U.K.; School of Biomedical Engineering and Imaging Sciences, King's College London, London, U.K.","IEEE Robotics and Automation Letters","15 Feb 2021","2021","6","2","1059","1065","Standardized acquisitions and diagnoses using robots and AI would potentially increase the general usability and reliability of medical ultrasound. Working towards this prospect, this letter presents the recent developments of a standardized acquisition workflow using a novel dual-probe ultrasound robot, for a project known as intelligent Fetal Imaging and Diagnosis (iFIND). The workflow includes an abdominal surface mapping step to obtain a non-parametric spline surface, a rule-based end-point calculation method to position each individual joint, and a motor synchronization method to achieve a smooth motion towards a target point. The design and implementation of the robot are first presented in this letter and the proposed workflow is then explained in detail with simulation and volunteer experiments performed and analyzed. The closed-form analytical solution to the specific motion planning problem has demonstrated a reliable performance controlling the robot to move towards the expected scanning areas and the calculated proximity of the robot to the surface shows that the robot maintains a safe distance while moving around the abdomen. The volunteer study has successfully demonstrated the reliable working and controllability of the robot in terms of acquiring desired ultrasound views. Our future work will focus on improving the motion planning, and on integrating the proposed standardized acquisition workflow with newly-developed ultrasound image processing methods to obtain diagnostic results in an accurate and consistent way.","2377-3766","","10.1109/LRA.2021.3056033","Wellcome Trust; Wellcome/EPSRC Centre for Medical Engineering; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9343730","Medical robots and systems;motion and path planning;software-hardware integration for robot systems","Robots;Ultrasonic imaging;Probes;Sensors;Springs;Force;Torque","biomedical ultrasonics;medical image processing;medical robotics","intelligent Fetal Imaging and Diagnosis;dual-probe ultrasound robot;abdominal surface mapping;rule-based end-point calculation;ultrasound image processing;specific motion planning problem;closed-form analytical solution;motor synchronization;nonparametric spline surface;medical ultrasound","","","","20","IEEE","1 Feb 2021","","","IEEE","IEEE Journals"
"WAVES: a simulation and tester view","R. G. Hillman","Rome Air Dev. Center, Griffiss AFB, NY, USA","IEEE Conference on Systems Readiness Technology, 'Advancing Mission Accomplishment'.","6 Aug 2002","1990","","","291","299","The author describes WAVES, the Waveform and Vector Exchange Specification standard, and demonstrates its use in both a simulation and test environment. The author introduces the background of the WAVES effort, its requirements and objectives, and the general architecture of WAVES datasets. A concrete example of both simulation and tester usage is provided. A WAVES dataset describes waveforms or event streams which define the time histories of collections of logic signals. The waveform description style provided by the WAVES specification supports an information model which captures all the information in the simulator stimulus languages and tester test vector languages, including multilevel value systems, tester formats, repeat and branch capabilities, and hierarchical test organization. The WAVES representation is thus a universal acceptor for simulation and test waveform information. The use of WAVES can therefore provide a common exchange specification in a nonproprietary format, decrease the test transportation cost, improve the reliability of waveform translations, and establish an industry environment which allows for the development of standard translation and revectorization tools.<>","","","10.1109/AUTEST.1990.111527","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=111527","","Automatic testing;History;Computational modeling;Logic testing;Corporate acquisitions;System testing;Design engineering;Physics;Standards development;Concrete","automatic test equipment;digital simulation;high level languages;logic testing;standards;wave analysers;waveform analysis","simulation environment;Waveform and Vector Exchange Specification standard;test environment;architecture;WAVES dataset;waveforms;event streams;time histories;logic signals;information model;stimulus languages;test vector languages;multilevel value systems;tester formats;hierarchical test;test transportation cost;reliability;waveform translations;industry environment;standard translation;revectorization","","7","","4","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Video game experience and basic robotic skills","A. Tanaka; R. Smith; C. Hughes","The Nicholson Center, Florida Hospital, Celebration, US; The Nicholson Center, Florida Hospital, Celebration, US; Department of Computer Science, The University of Central Florida, Orlando, US","2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH)","10 Oct 2016","2016","","","1","6","Virtual reality simulators have emerged as valuable tools for standardized and objective robotic surgery skill training and assessments. In recent years the idea of using video game technology in surgical education for laparoscopy has also been explored, however few have attempted to make a connection between video game experience and robotic surgical skills. Thus, the current study aims to examine the performance of video gamers in a virtual reality robotic surgery simulator. Furthermore, the video gamers' performance was compared to that of medical students, expert robotic surgeons, and “laypeople.” The purpose of this study is to demonstrate that video gamers acquire perceptual and psychomotor skills through video game play, similar to those used by robotic surgeons. Subjects completed a demographic questionnaire and performed three computer-based perceptual tests: a Flanker compatibility task, a subsidizing task, and a Multiple Object Tracking test. Participants then performed two warm-up exercises and eight trials of two core exercises on a robotic surgery simulator. After completing all trials, participants completed a post-questionnaire regarding their experience with the system. Expert video gamers (n=40), medical students (n=24), laypeople (n=42) and expert robotic surgeons (n=16) were recruited. Medical students and gamers were significantly faster than experts in the Flanker Task. The experts were significantly slower than the all other groups in the subsidizing task. Experts scored significantly higher, were significantly more efficient, and were significantly faster than laypeople, medical students, and gamers in the first trial of Ring & Rail 1 and Suture Sponge. In trial eight of the simulation exercises, the experts performed significantly better than most groups in all of the metrics. Contrary to prior literature in laparoscopy, this study was unable to validate enhanced abilities of video gamers in a robotic surgery simulator. This study does further demonstrate that the transfer of skills developed through video game play is relevant to the surgical technique. This may be due to the differences of the systems and how the users interact within them. In a society where video games have become an integral past time, it is important to determine the role that video games play in the perceptual and psychomotor development of users. These findings can be generalized to domains outside of medicine that utilize robotic and computer-controlled systems, speaking to the scope of the gamers' abilities and pointing to the capacity within these systems.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586262","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586262","","Surgery;Robots;Measurement;Games;Training;Rails;Cameras","biomedical education;computer aided instruction;computer games;educational robots;human-robot interaction;medical computing;medical robotics;surgery;virtual reality","video game experience;basic robotic skills;virtual reality robotic surgery simulator;standardized robotic surgery skill training;objective robotic surgery skill training;standardized robotic surgery skill assessment;objective robotic surgery skill assessment;surgical education;laparoscopy;video game technology;perceptual skill acquisition;psychomotor skill acquisition;computer-based perceptual tests;flanker compatibility task;subsidizing task;multiple object tracking test;computer-controlled systems","","1","","17","","10 Oct 2016","","","IEEE","IEEE Conferences"
"A modified pattern recognition algorithm and its application in power system transient stability assessment","T. w. Wang; L. Guan; Y. Zhang","Electric Power College South China University of Technology, Guangzhou, 510640 China; Electric Power College South China University of Technology, Guangzhou, 510640 China; Electric Power College South China University of Technology, Guangzhou, 510640 China","2008 IEEE Power and Energy Society General Meeting - Conversion and Delivery of Electrical Energy in the 21st Century","12 Aug 2008","2008","","","1","7","A modified pattern recognition algorithm based on the residual analysis and the recursive partition is proposed in this paper, which is more effective than the original algorithm in cases of high-dimension finite-sample practical engineering problems. The proposed approach is first verified with artificial testing data and then applied to power system transient stability assessment (TSA). Case studies show that the proposed pattern recognition scheme can successfully find out the relationships between the pre-contingency steady state quantities and the stability indices under each specified fault. According to the spatial description of the obtained patterns in the feature space, the transient stability levels can be predicted according to the system operation states. Thus the TSA scheme obtained can not only predict the stability index, such as the CCT value, of faults but also offer instability preventive control strategies. Simulation results on the IEEE New-England test system verifies the feasibility and good performance of the proposed algorithm. As a pattern recognition technique, it can be widely applied in different engineering domains to realize knowledge acquisition.","1932-5517","978-1-4244-1905-0","10.1109/PES.2008.4596483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4596483","Intelligent System;Pattern Recognition;Power System;Transient Stability Assessment;Knowledge Engineering","Power system stability;Partitioning algorithms;Power systems;Stability analysis;Pattern recognition;Entropy;Algorithm design and analysis","knowledge acquisition;pattern recognition;power engineering computing;power system faults;power system transient stability","pattern recognition algorithm;power system transient stability assessment;residual analysis;high-dimension finite-sample practical engineering;precontingency steady state quantities;instability preventive control strategy;knowledge acquisition","","9","","17","","12 Aug 2008","","","IEEE","IEEE Conferences"
