"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards Wiki-based Dense City Modeling","A. Irschara; C. Zach; H. Bischof","Institute for Computer Graphics and Vision, TU Graz. irschara@icg.tugraz.at; VRVis Research Center. zach@vrvis.at; Institute for Computer Graphics and Vision, TU Graz. bischof@icg.tugraz.at","2007 IEEE 11th International Conference on Computer Vision","26 Dec 2007","2007","","","1","8","This work reports on the advances and on the current status of a terrestrial city modeling approach, which uses images contributed by end-users as input. Hence, the Wiki principle well known from textual knowledge databases is transferred to the goal of incrementally building a virtual representation of the occupied habitat. In order to achieve this objective, many state-of-the-art computer vision methods must be applied and modified according to this task. We describe the utilized 3D vision methods and show initial results obtained from the current image database acquired by in-house participants.","2380-7504","978-1-4244-1630-1","10.1109/ICCV.2007.4409216","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4409216","","Cities and towns;Cameras;Image databases;Calibration;Application software;Computer graphics;Earth;Lenses;Computer vision;Computational geometry","image representation;solid modelling;virtual reality;visual databases","wild-based dense city modeling;terrestrial city modeling;Wiki principle;textual knowledge databases;virtual representation;computer vision;3D vision;image database","","30","1","27","","26 Dec 2007","","","IEEE","IEEE Conferences"
"Retrieval of land surface parameters using passive microwave measurements at 6-18 GHz","E. G. Njoku; Li Li","Jet Propulsion Lab., California Inst. of Technol., Pasadena, CA, USA; NA","IEEE Transactions on Geoscience and Remote Sensing","6 Aug 2002","1999","37","1","79","93","An approach is evaluated for retrieval of land surface parameters (soil moisture, vegetation water content, and surface temperature) using satellite microwave radiometer data in the 6-18 GHz frequency range. The approach is applicable to data that will be acquired by the Advanced Microwave Scanning Radiometer (AMSR), planned for launch on the Japanese Advanced Earth Observing Satellite (ADEOS)-II and Earth Observing System (EOS) PM-1 platforms in 1999 and 2000, respectively. The retrieval method is based on a radiative transfer (RT) model for land-surface and atmospheric emission, with model coefficients that can be tuned over specific calibration regions and applied globally. The method uses an iterative, least-squares algorithm, based on six channels of radiometric data. Simulations using this algorithm indicate that, for an assumed sensor noise of 0.3 K in all channels, soil moisture and vegetation water content retrieval accuracies of 0.06 g cm/sup -3/ and 0.15 kg m/sup -2/, respectively, should be achievable in regions of vegetation water content less than approximately 1.5 kg m/sup -2/. A surface temperature accuracy of 2 C should be achievable, except for bare soils, where discrimination between moisture and temperature variability is difficult using this algorithm. These accuracies are for retrievals averaged over the sensor footprint, and they exclude conditions of precipitation, open water, snow cover, frozen ground, or high topographic relief within the footprint. The algorithm has been tested using data from the Nimbus-7 Scanning Multichannel Microwave Radiometer (SMMR) for the years 1982-1985, over the African Sahel, and the retrieval results compared to output from an operational numerical weather prediction model.","1558-0644","","10.1109/36.739125","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=739125","","Land surface;Surface topography;Land surface temperature;Microwave radiometry;Vegetation;Atmospheric modeling;Information retrieval;Content based retrieval;Soil moisture;Satellite broadcasting","geophysical techniques;remote sensing;remote sensing;hydrological techniques;soil;radiometry;radiometry;terrain mapping","geophysical measurement technique;land surface;terrain mapping;hydrology;soil moisture;microwave radiometry;SHF;remote sensing;land surface parameters;passive microwave measurement;vegetation mapping;water content;surface temperature;satellite microwave radiometry;retrieval method;radiative transfer model;iterative least-squares algorithm;6 to 18 GHz","","371","","","","6 Aug 2002","","","IEEE","IEEE Journals"
"Super-Resolution of Multispectral Multiresolution Images from a Single Sensor","C. Lanaras; J. Bioucas-Dias; E. Baltsavias; K. Schindler","Photogrammetry & Remote Sensing, ETH Zurich, Zurich, Switzerland; Inst. de Telecomun., Univ. de Lisboa, Lisbon, Portugal; Photogrammetry & Remote Sensing, ETH Zurich, Zurich, Switzerland; Photogrammetry & Remote Sensing, ETH Zurich, Zurich, Switzerland","2017 IEEE Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)","24 Aug 2017","2017","","","1505","1513","Some remote sensing sensors, acquire multispectral images of different spatial resolutions in variable spectral ranges (e.g. Sentinel-2, MODIS). The aim of this research is to infer all the spectral bands, of multiresolution sensors, in the highest available resolution of the sensor. We formulate this problem as a minimisation of a convex objective function with an adaptive (edge-reserving) regulariser. The data-fitting term accounts for individual blur and downsampling per band, while the regulariser ""learns"" the discontinuities from the higher resolution bands and transfers them to other bands. We also observed that the data can be represented in a lower-dimensional subspace, reducing the dimensionality of the problem and significantly improving its conditioning. In a series of experiments with simulated data, we obtain results that outperform state-of-the-art, while showing competitive qualitative results on real Sentinel-2 data.","2160-7516","978-1-5386-0733-6","10.1109/CVPRW.2017.194","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8014928","","Spatial resolution;Signal resolution;Remote sensing;MODIS;Monitoring;Estimation","geophysical image processing;image resolution;image sampling;remote sensing","multispectral multiresolution images;super-resolution;single sensor;remote sensing sensors;variable spectral ranges;convex objective function;adaptive regulariser;data-fitting term;downsampling;lower-dimensional subspace;Sentinel-2 data","","13","","23","","24 Aug 2017","","","IEEE","IEEE Conferences"
"Unmixing the directional reflectances of AVHRR sub-pixel landcovers","G. P. Asner; C. A. Wessman; J. L. Privette","Cooperative Inst. for Res. in Environ. Sci., Colorado Univ., Boulder, CO, USA; NA; NA","IEEE Transactions on Geoscience and Remote Sensing","6 Aug 2002","1997","35","4","868","878","Recent progress in canopy bidirectional reflectance distribution function (BRDF) model inversions has allowed accurate estimates of vegetation biophysical characteristics from remotely sensed multi-angle optical data. Since most current BRDF inversion methods utilize one-dimensional (1D) models, surface homogeneity within an image pixel is implied. The Advanced Very High Resolution Radiometer (AVHRR) is one of the few spaceborne sensors capable of acquiring radiometric data over the range of view angles required for BRDF inversions. However, its relatively coarse spatial resolution often results in measurements of mixed landcovers, and thus the data may not be ideal for BRDF inversions. The authors present a three-step spectral unmixing method for retrieving AVHRR sub-pixel directional reflectances in regions of high spatial heterogeneity. The reflectances of individual vegetation types are deconvolved using co-located Landsat TM and AVHRR data. The three major steps in the model include: (1) unmixing of vegetation endmember concentrations in TM imagery; (2) correction of dissimilar shadow fractions between TM and AVHRR data; and (3) unmixing of AVHRR sub-pixel reflectances of vegetation types for any Sun-sensor geometry. The authors tested the method using simulated TM and AVHRR data. A savannah landscape simulation, comprised of a canopy radiative transfer model and a crown geometric-optical model was used to create images containing mixed pixels of tree, grass, and shade endmembers. TM and AVHRR spectral response functions, viewing geometrics, and off-nadir pixel shape calculations were incorporated into the simulations. Following the successful testing of the unmixing method on error-free simulations, random noise representing atmospheric perturbations and co-registration inaccuracies was added to the data. The method is stable when errors resulting from either the first unmixing step or image co-registration inaccuracies are introduced. Potential errors in the AVHRR data may result in inaccurately retrieved reflectances if the image scene contains a spatially homogeneous mix of landcovers. A method for detecting and mitigating this problem is presented.","1558-0644","","10.1109/36.602529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=602529","","Solid modeling;Vegetation mapping;Atmospheric modeling;Pixel;Spatial resolution;Radiometry;Testing;Bidirectional control;Distribution functions;Biomedical optical imaging","geophysical techniques;remote sensing;forestry;geophysical signal processing","geophysical measurement technique;land surface;land cover;vegetation mapping;satellite remote sensing;optical imaging;visible region;IR;infrared imaging;directional reflectance unmixing;AVHRR;sub-pixel landcover;canopy;bidirectional reflectance distribution function;BRDF model;inversion;Advanced Very High Resolution Radiometer;three-step spectral unmixing method;subpixel directional reflectance;vegetation endmember concentration;TM imagery;dissimilar shadow fraction;tree;forest;grass;image registration","","36","2","35","","6 Aug 2002","","","IEEE","IEEE Journals"
"Bidirectional anisotropic reflectance of snow and sea ice in AVHRR channel 1 and channel 2 spectral regions. II. Correction applied to imagery of snow on sea ice","Zhonghai Jin; J. J. Simpson","Digital Image Anal. Lab., California Univ., San Diego, La Jolla, CA, USA; NA","IEEE Transactions on Geoscience and Remote Sensing","6 Aug 2002","2000","38","2","999","1015","For pt.I see ibid., vol.37, no.1, p.543-54 (1999). Advanced Very High Resolution Radiometer (AVHRR) images acquired over the Arctic Ocean often show strong bidirectional reflectance of snow on sea ice. The observed anisotropic reflectance characteristics of these images are consistent with the theoretical analysis presented in Part I of this study. The anisotropic reflectance at the top of atmosphere (TOA) is simulated by radiative transfer modeling and the results show a good model-observation agreement. Based on these modeling results, a method was developed to correct the effect of anisotropic reflectance on AVHRR images in channels 1 and 2. Results show the method is effective and efficient. Comparisons of TOA snow reflectance before and after anisotropic correction show that the systematic and large variation of snow reflectance across the scan lines of an image due to satellite viewing/illumination geometry can either be eliminated or greatly reduced by applying the correction algorithm.","1558-0644","","10.1109/36.841981","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=841981","","Anisotropic magnetoresistance;Reflectivity;Snow;Sea ice;Atmospheric modeling;Image resolution;Radiometry;Arctic;Oceans;Bidirectional control","oceanographic techniques;sea ice;snow;remote sensing","snowcover;snowpack;snow cover;ocean;sea surface;sea ice;optical imaging;infrared;visible region;satellite remote sensing;measurement technique;bidirectional anisotropic reflectance;light reflection;AVHRR;channel 1;channel 2;correction;Advanced Very High Resolution Radiometer;Arctic Ocean;strong bidirectional reflectance;radiative transfer;model;650 nm;850 nm","","7","","37","","6 Aug 2002","","","IEEE","IEEE Journals"
"Use of Artificial Neural Networks to Retrieve TOA SW Radiative Fluxes for the EarthCARE Mission","C. Domenech; T. Wehr","Institute for Space Sciences, Free University of Berlin, Berlin, Germany; Mission Science Division, Atmospheric Section, European Space Agency ESTEC, Noordwijk, The Netherlands","IEEE Transactions on Geoscience and Remote Sensing","19 May 2011","2011","49","6","1839","1849","The Earth Clouds, Aerosols, and Radiation Explorer (EarthCARE) mission responds to the need to improve the understanding of the interactions between cloud, aerosol, and radiation processes. The fundamental mission objective is to constrain retrievals of cloud and aerosol properties such that their impact on top-of-atmosphere (TOA) radiative fluxes can be determined with an accuracy of 10 W · m-2. However, TOA fluxes cannot be measured instantaneously from a satellite. For the EarthCARE mission, fluxes will be estimated from the observed solar and thermal radiances measured by the Broadband Radiometer (BBR). This paper describes an approach to obtain shortwave (SW) fluxes from BBR radiance measurements. The retrieval algorithms are developed relying on the angular distribution models (ADMs) employed by Clouds and the Earth's Radiant Energy System (CERES) instrument. The solar radiance-to-flux conversion for the BBR is performed by simulating the Terra CERES ADMs us ing a backpropagation artificial neural network (ANN) technique. The ANN performance is optimized by testing different architectures, namely, feedforward, cascade forward, and a customized forward network. A large data set of CERES measurements used to resemble the forthcoming BBR acquisitions has been collected. The CERES BBR-like database is sorted by their surface type, sky conditions, and scene type and then stratified by four input variables (solar zenith angle and BBR SW radiances) to construct three different training data sets. Then, the neural networks are analyzed, and the adequate ADM classification scheme is selected. The results of the BBR ANN-based ADMs show SW flux retrievals compliant with the CERES flux estimates.","1558-0644","","10.1109/TGRS.2010.2102768","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5710411","Angular distribution models (ADMs);anisotropic correction;artificial neural network (ANN);Earth Clouds, Aerosols, and Radiation Explorer (EarthCARE);remote sensing;solar radiative flux","Artificial neural networks;Neurons;Training;Feedforward neural networks;Clouds;Transfer functions;Input variables","aerosols;atmospheric measuring apparatus;atmospheric optics;atmospheric radiation;backpropagation;clouds;geophysics computing;information retrieval;neural nets;radiative transfer;radiometry;remote sensing","TOA SW radiative flux retrieval;EarthCARE mission;Earth Clouds, Aerosols, and Radiation Explorer;cloud;aerosol;atmospheric radiation process;top-of-atmosphere radiative flux;solar radiance;thermal radiance;Broadband Radiometer;shortwave flux;angular distribution models;Clouds and the Earth's Radiant Energy System;CERES instrument;backpropagation artificial neural network;ADM classification scheme","","13","","25","","7 Feb 2011","","","IEEE","IEEE Journals"
"Cross Calibration of Formosat-2 Remote Sensing Instrument (RSI) Using Terra Advanced Spaceborne Thermal Emission and Reflection Radiometer (ASTER)","A. Kamei; K. Nakamura; H. Yamamoto; R. Nakamura; S. Tsuchida; N. Yamamoto; S. Sekiguchi; S. Kato; C. Liu; K. Hsu; A. Wu","Center for Environmental Measurement and Analysis and the Center for Global Environmental Research, National Institute for Environmental Studies, Tsukuba, Japan; Department of Computer Science, College of Engineering, Nihon University, Koriyama, Japan; Information Technology Research Institute, National Institute of Advanced Industrial Science and Technology, Tsukuba, Ibaraki, Japan; Information Technology Research Institute, National Institute of Advanced Industrial Science and Technology, Tsukuba, Japan; Information Technology Research Institute, National Institute of Advanced Industrial Science and Technology, Tsukuba, Japan; Information Technology Research Institute, National Institute of Advanced Industrial Science and Technology, Tsukuba, Japan; Information Technology Research Institute, National Institute of Advanced Industrial Science and Technology, Tsukuba, Japan; Center for Environmental Measurement and Analysis, National Institute for Environmental Studies , Tsukuba, Japan; Department of Earth Sciences and the Global Earth Observation and the Data Analysis Center, National Cheng Kung University, Tainan, Taiwan; National Space Organization, Hsinchu, Taiwan; National Space Organization, Hsinchu, Taiwan","IEEE Transactions on Geoscience and Remote Sensing","24 Oct 2012","2012","50","11","4821","4831","The present paper describes the cross calibration of the Remote Sensing Instrument (RSI) onboard Formosat-2 using the Advanced Spaceborne Thermal Emission and Reflection Radiometer (ASTER) onboard Terra as a reference, which has been continuously calibrated by means of the onboard and vicarious calibration methods. The data integration system for multi-satellite sensor databases on the Global Earth Observation Grid (GEO Grid) is used in order to find pairs of images acquired by both satellite optical sensors over the radiometric calibration sites on the same days. Radiative transfer simulations that consider different imaging conditions using the Second Simulation of a Satellite Signal in the Solar Spectrum (6S) code are performed based on the Moderate-resolution Imaging Spectroradiometer (MODIS) atmosphere and land products, and the optimum methodology for this cross calibration is discussed under the assumption of no ground-based measurements. The derived calibration coefficients are normalized by the values of preflight calibration and are compared with the results of in-flight cross calibration by the Centre National d'Études Spatiales (CNES) and vicarious calibration described in our previous paper. The average degradations of sensor sensitivity since preflight calibration until 2009 are estimated to be 10% (Band2), 11% (Band3), and 8% (Band4). The derived long-term degradation trends are almost consistent with the results of our vicarious calibration within the precision. The cross-calibration methodology used in the present paper facilitates the in-flight radiometric calibration of satellite optical sensors.","1558-0644","","10.1109/TGRS.2012.2194155","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6202335","Advanced Spaceborne Thermal Emission and Reflection Radiometer (ASTER);cross calibration;Formosat-2;Moderate-resolution Imaging Spectroradiometer (MODIS);radiometric calibration","Calibration;Atmospheric modeling;Satellites;Radiometry;MODIS","calibration;radiometry;remote sensing","Formosat-2 remote sensing instrument;advanced spaceborne thermal emission;reflection radiometer;Terra ASTER;onboard calibration method;multisatellite sensor databases;Global Earth Observation Grid;radiometric calibration sites;radiative transfer simulations;satellite signal second simulation;Solar Spectrum code;Moderate-resolution Imaging Spectroradiometer;MODIS atmosphere product;MODIS land product;calibration coefficients;in-flight cross calibration;Centre National d'Etudes Spatiales;vicarious calibration method;in-flight radiometric calibration;satellite optical sensors","","6","","46","","17 May 2012","","","IEEE","IEEE Journals"
"Investigation of directional reflectance in boreal forests with an improved four-scale model and airborne POLDER data","S. G. Leblanc; P. Bicheron; J. M. Chen; M. Leroy; J. Cihlar","Canada Center for Remote Sensing, Ottawa, Ont., Canada; NA; NA; NA; NA","IEEE Transactions on Geoscience and Remote Sensing","6 Aug 2002","1999","37","3","1396","1414","Airborne Polarization and Directional Earth Radiation (POLDER) data acquired during the boreal ecosystem-atmosphere study (BOREAS) and the four-scale model of Chen and Leblanc (1997) are used to investigate radiative transfer in boreal forest. The four-scale model is based on forest canopy architecture at different scales. New aspects are incorporated into the model to improve the physical representation of each canopy, as follows: 1) Elaborate branch architecture is added. 2) Different crown shapes are used for conifer and deciduous forests. 3) Bilayer version of the model is introduced for forest canopies with an important understory. 4) Natural repulsion effect is considered in the tree distribution statistics. Ground measurements from BOREAS sites are used as input parameters by the model to simulate measurements of bidirectional reflectance distribution function (BRDF) from four forest canopies (old black spruce, old aspen, and old and young jack pine) acquired by the POLDER instrument from May-July 1994. The model is able to reproduce with great accuracy the BRDF of the four forests. The importance of the branch architecture and the self-shadowing of the foliage is emphasized.","1558-0644","","10.1109/36.763304","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=763304","","Reflectivity;Biological system modeling;Remote sensing;Instruments;Sun;Polarization;Earth;Shape;Bidirectional control;Distribution functions","geophysical techniques;remote sensing;vegetation mapping;forestry","geophysical measurement technique;vegetation mapping;remote sensing;directional reflectance;boreal forest;four-scale model;airborne POLDER data;visible region;IR;infrared;optical imaging;BOREAS;canopy architecture;polarization;polarimetry;branch architecture;crown shape;conifer;deciduous;bilayer version;bidirectional reflectance distribution function;BRDF;black spruce;aspen;jack pine;foliage;Pinus banksiana;Picea mariana;light reflection;light scattering;Populous;443 to 910 nm","","65","","36","","6 Aug 2002","","","IEEE","IEEE Journals"
"Spear and Shield: Attack and Detection for CNN-Based High Spatial Resolution Remote Sensing Images Identification","W. Li; Z. Li; J. Sun; Y. Wang; H. Liu; J. Yang; G. Gui","School of Geographic and Biologic Information, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Telecommunications and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China","IEEE Access","25 Jul 2019","2019","7","","94583","94592","High spatial resolution remote sensing (HSRRS) images classification and identification is an important technology to acquire land surface information for land resource management, geographical situation monitoring, and global climate change. As the hottest deep learning method, convolutional neural network (CNN) has been successfully applied in HSRRS image classification and identification due to its powerful information extraction capability. However, adversarial perturbations caused by radiation transfer process or artificial or other unpredictable disturbances often deteriorate the stability of CNN. Under this background, we propose a robust architecture for adversarial attack and detection to classify and identify HSRRS images. First of all, two white-box attacks [i.e., large Broyden-Fletcher-Goldfarb-Shanno (L-BFGS) and fast gradient sign method (FGSM)] are adopted respectively to generate adversarial images to confuse the model, and to assess the robustness of the HSRRS image classifier. Second, adversarial detection models based on support vector machine (SVM) with single or fused two level features are proposed to improve the detection accuracy. The features extracted from the testing CNN full connected layers contain adversarial perturbations and real information, from which SVM classifier and discriminate the real and the adversarial images. The adversarial attack model is evaluated in terms of overall accuracy (OA) and kappa coefficient (kc). The simulation results show that the OA decreases from 96.4% to 44.4% and 33.3% for L-BFGS and FGSM attacked classifier model, respectively. The adversarial detection is evaluated via OA, detection probability PD, false alarm probability PFA, and miss probability PM. The simulation results indicate that the fused model with two different level features based on SVM can obtain the best OA (94.5%), PD (0.933), PFA (0.040), and PM (0.067) among the detectors if the classifier is attacked by the FGSM. Meanwhile, when facing the L-BFGS attack, the fused model presents similar performance if the best single level features are utilized.","2169-3536","","10.1109/ACCESS.2019.2927376","National Natural Science Foundation of China; Jiangsu Specially Appointed Professor Program; Summit of the Six Top Talents Program of Jiangsu; Program for High-Level Entrepreneurial and Innovative Talents Introduction; Natural Science Foundation of Jiangsu Province; Natural Science Foundation of Jiangsu Higher Education Institutions; Nanjing University of Posts and Telecommunications; Nanjing Technology Innovation Foundation for Selected Overseas Scientists; 1311 Talent Plan, Nanjing University of Posts and Telecommunications; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8756237","Convolutional neural network;attack detection;white-box attack;fast gradient sign method (FGSM);large Broyden-Fletcher-Goldfarb-Shanno (L-BFGS)","Robustness;Perturbation methods;Deep learning;Training;Remote sensing;Telecommunications;Feature extraction","convolutional neural nets;feature extraction;geophysical image processing;image classification;learning (artificial intelligence);probability;remote sensing;support vector machines","detection probability;deep learning method;information extraction capability;adversarial detection models;HSRRS image classifier;fast gradient sign method;white-box attacks;HSRRS images;radiation transfer process;HSRRS image classification;convolutional neural network;global climate change;geographical situation monitoring;land resource management;land surface information;CNN-based high spatial resolution remote sensing images identification;L-BFGS attack;classifier model;FGSM;adversarial attack model;adversarial images;SVM classifier;adversarial perturbations;detection accuracy;single fused two level features","","2","","39","CCBY","8 Jul 2019","","","IEEE","IEEE Journals"
"Optical properties of canopy elements in the boreal forest","E. M. Middleton; E. A. Walter-Shea","Lab. for Terrestrial Phys., NASA Goddard Space Flight Center, Greenbelt, MD, USA; Lab. for Terrestrial Phys., NASA Goddard Space Flight Center, Greenbelt, MD, USA","1995 International Geoscience and Remote Sensing Symposium, IGARSS '95. Quantitative Remote Sensing for Science and Applications","6 Aug 2002","1995","1","","789","793 vol.1","The spectral optical properties (e.g. reflectance and transmittance) of deciduous leaves, coniferous needles, and other canopy elements such as twigs and bark were investigated for several boreal forest species from May through September, 1994, as a part of the Boreal Ecosystem-Atmospheres Study (BOREAS) in Saskatchewan, Canada. Mature (>50 y) and young (<15 y) stands were examined for jack pine (Pinus Banksiana Lamb.) and for quaking aspen (Populus tremuloides Michx.) with its understory shrub, hazelnut (Corylus americana Walt.). The black spruce (Picea mariana (Mill.) BSP) stand was mature. Shoots/leaves from the upper and lower canopies were excised for laboratory measurements. For the conifers, the current and previous two age classes were examined. The Daughtry et al. (1989) integrating sphere method was revised and the measurement protocol restricted, for use with their published equations. Significant differences in optical properties were found in leaves/needles for different species or stands over the growing season, for canopy position (top vs. bottom), and age class (for conifers). These fundamental measurements are important for understanding the dynamics of shoot-level absorptance of solar energy for physiological processes. They are also critical for interpreting remotely acquired (e.g. aircraft, satellite) canopy reflectance observations, and for parameterizing radiative transfer simulations for remote sensing and carbon balance predictions.","","0-7803-2567-2","10.1109/IGARSS.1995.520586","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=520586","","Optical sensors;Reflectivity;Needles;Lifting equipment;Milling machines;Laboratories;Seismic measurements;Protocols;Equations;Energy measurement","forestry;forestry;geophysical techniques;remote sensing","geophysical measurement technique;optical imaging;light scattering;remote sensing;forest forestry;vegetation mapping;twig bark foliage optics;tree canopy;boreal forest;spectra;reflectance;transmittance;deciduous leaves;coniferous needle;quaking aspen Populus tremuloides;black spruce Picea mariana;AD 1994;Boreal Ecosystem-Atmospheres Study BOREAS;Saskatchewan Canada;jack pine Pinus Banksiana;hazelnut Corylus americana","","9","","9","","6 Aug 2002","","","IEEE","IEEE Conferences"
