"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dynamic scene occlusion culling","O. Sudarsky; C. Gotsman","Dept. of Comput. Sci., Israel Inst. of Technol., Haifa, Israel; NA","IEEE Transactions on Visualization and Computer Graphics","6 Aug 2002","1999","5","1","13","29","Large, complex 3D scenes are best rendered in an output-sensitive way, i.e., in time largely independent of the entire scene model's complexity. Occlusion culling is one of the key techniques for output-sensitive rendering. We generalize existing occlusion culling algorithms, intended for static scenes, to handle dynamic scenes having numerous moving objects. The data structure used by an occlusion culling method is updated to reflect the objects' possible positions. To avoid updating the structure for every dynamic object at each frame, a temporal bounding volume (TBV) is created for each occluded dynamic object, using some known constraints on the object's motion. The TBV is inserted into the structure instead of the object. Subsequently, the object is ignored as long as the TBV is occluded and guaranteed to contain the object. The generalized algorithms' rendering time is linearly affected only by the scene's visible parts, not by hidden parts or by occluded dynamic objects. Our techniques also save communications in distributed graphic systems, e.g., multiuser virtual environments, by eliminating update messages for hidden dynamic objects. We demonstrate the adaptation of two occlusion culling algorithms to dynamic scenes: hierarchical Z-buffering and BSP tree projection.","1941-0506","","10.1109/2945.764866","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=764866","","Layout;Rendering (computer graphics);Hardware;Virtual environment;Tree graphs;Computer graphics;Robots;Data structures;Heuristic algorithms;Animation","rendering (computer graphics);computer animation;data structures;virtual reality","dynamic scene occlusion culling;complex 3D scenes;output-sensitive rendering;static scenes;dynamic scenes;moving objects;data structure;temporal bounding volume;distributed graphic systems;update messages;hidden dynamic objects;hierarchical Z-buffering;BSP tree projection;multiuser virtual environments","","12","1","48","","6 Aug 2002","","","IEEE","IEEE Journals"
"Efficient multiview image compression using quadtree disparity estimation","D. R. Clewer; L. J. Luo; C. N. Canagarajah; D. R. Bull; M. H. Barton","Centre for Commun. Res., Bristol Univ., UK; NA; NA; NA; NA","ISCAS 2001. The 2001 IEEE International Symposium on Circuits and Systems (Cat. No.01CH37196)","7 Aug 2002","2001","5","","295","298 vol. 5","Viewpoint adaptation, or ""look-around"" capability, is likely to be vital to the success of future immersive multimedia services such as 3D video-conferencing, virtual reality and 3DTV. This paper proposes a low complexity and efficient compression system for multiview images using quadtree disparity estimation and multiview synthesis. Previous approaches to the problem have generally involved the transmission of a coded stereo image pair, usually using fixed block size disparity compensation, along with a pair of dense disparity maps used for intermediate view synthesis. In this work, the quadtree disparity map coded implicitly in the stereo compression process is re-used in the multiview synthesis process. The other map is also efficiently represented using a quadtree structure at low resolution. Improved multiview compression results are presented, along with intermediate views synthesised at the decoder.","","0-7803-6685-9","10.1109/ISCAS.2001.922043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=922043","","Image coding;Motion estimation;Image segmentation;Decoding;Virtual reality;TV;Web and internet services;Mobile communication;Quality of service;Displays","data compression;image coding;stereo image processing;quadtrees;computational complexity;multimedia communication;virtual reality;teleconferencing","multiview image compression;quadtree disparity estimation;low complexity compression system;multiview synthesis;stereo compression process","","4","4","10","","7 Aug 2002","","","IEEE","IEEE Conferences"
"Real Time Pathfinding with Genetic Algorithm","A. F. d. V. Machado; U. O. Santos; H. Vale; R. Gonçalvez; T. Neves; L. S. Ochi; E. W. G. Clua","Depto. Academico de Cienc. da Comput., Inst. Fed. de Educ. Tec. do Sudeste de Minas, Rio Pomba, Brazil; Depto. Academico de Cienc. da Comput., Inst. Fed. de Educ. Tec. do Sudeste de Minas, Rio Pomba, Brazil; Depto. Academico de Cienc. da Comput., Inst. Fed. de Educ. Tec. do Sudeste de Minas, Rio Pomba, Brazil; Depto. Academico de Cienc. da Comput., Inst. Fed. de Educ. Tec. do Sudeste de Minas, Rio Pomba, Brazil; Dept. de Comput., Univ. Fed. Fluminense, Niteroi, Brazil; Dept. de Comput., Univ. Fed. Fluminense, Niteroi, Brazil; Dept. de Comput., Univ. Fed. Fluminense, Niteroi, Brazil","2011 Brazilian Symposium on Games and Digital Entertainment","29 Nov 2012","2011","","","215","221","This paper presents a method to optimize the process of finding paths using a model based on genetic algorithms and A* for real time systems, such as video games, virtual reality environments. The proposed solution uses obstacle pattern detection based on online training system that is generally used in systems with real time requirements and in dynamic environments. The architecture, named Real Time Path finding with Genetic Algorithm (RTP-GA), uses a Genetic Algorithm in order to create an agent adapted to the environment that is able to optimize the search for paths even in the presence of obstacles. In specific cases, the RTP-GA architecture presents a complexity that is better than A* algorithm.","2159-6662","978-0-7695-4648-3","10.1109/SBGAMES.2011.23","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6363236","pathfinding;genetic algorithm;dynamic environment","Biological cells;Genetic algorithms;Linear programming;Heuristic algorithms;Real-time systems;Games;Vectors","computer games;genetic algorithms;real-time systems;virtual reality","video games;virtual reality environments;obstacle pattern detection;dynamic environments;real time path finding with genetic algorithm;RTP-GA","","2","","9","","29 Nov 2012","","","IEEE","IEEE Conferences"
"Creature Academy: A system for virtual creature evolution","M. L. Pilat; C. Jacob","Department of Computer Science, University of Calgary, AB, Canada; Department of Computer Science, University of Calgary, AB, Canada","2008 IEEE Congress on Evolutionary Computation (IEEE World Congress on Computational Intelligence)","23 Sep 2008","2008","","","3289","3297","In this paper, we present creature academy, a virtual laboratory that allows for the evolution of form and function within simulated physical 3D environments. Creature academy can be used to explore evolutionary mechanisms, design, learning and other processes studied in artificial life simulations. Our system allows to perform hierarchical evolutionary experiments and ecosystem-inspired setups to investigate bodied creatures that interact, compete, adapt, and evolve. As a first proof of concept, we use creature academy to evolve morphologies and motion strategies of virtual creatures that walk and jump. We then present results that compare hierarchical evolution scenarios to generate creatures that excel in both walking and jumping, demonstrating how to evolve from creature specialists to generalists.","1941-0026","978-1-4244-1822-0","10.1109/CEC.2008.4631243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4631243","","Training;Neurons;Biological system modeling;Evolution (biology);Artificial neural networks;Evolutionary computation;Joints","artificial life;evolutionary computation;virtual reality","virtual creature evolution;virtual laboratory;3D environments;evolutionary mechanisms;hierarchical evolutionary;ecosystem-inspired setups;hierarchical evolution scenarios","","6","","15","","23 Sep 2008","","","IEEE","IEEE Conferences"
"Automated manual training using adaptive neuro-controllers","R. Wai; K. KrishnaKumar","Dept. of Aerosp. Eng., Alabama Univ., Tuscaloosa, AL, USA; Dept. of Aerosp. Eng., Alabama Univ., Tuscaloosa, AL, USA","1995 IEEE International Conference on Systems, Man and Cybernetics. Intelligent Systems for the 21st Century","6 Aug 2002","1995","3","","2312","2317 vol.3","This paper presents an application of artificial neural networks in automated manual training. The idea of an automated manual trainer is to train a human to operate a complex system automatically with limited human interaction. An automated helicopter training system was used to demonstrate the feasibility of this study. Neuro-controllers in conjunction with critic models are used to implement the automated helicopter trainer to perform hover maneuvers. The simulation results indicate that the automated helicopter trainer is capable of performing the hover maneuvers. To verify the concept of the automated trainer, a simple one axis manual control cart-pole system was used. Two groups of four students each were used in the experiment with one being the experimental group which was trained with the automated trainer, and the other being the control group which was trained with no automated trainer. The experimental results show that the automated manual trainer did not ""mess up"" the training process, but no further conclusions can be drawn since the experimental group is too small to generalize the results. Further study in this area is recommended.","","0-7803-2559-1","10.1109/ICSMC.1995.538126","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=538126","","Helicopters;Automatic control;Neural networks;Human factors;Control systems;Manipulators;Optimal control;Electronic mail;Artificial neural networks;Control system synthesis","aircraft control;helicopters;neurocontrollers;computer based training;learning (artificial intelligence);computer aided instruction;adaptive control;closed loop systems;bang-bang control;linear quadratic control","automated manual training;adaptive neuro-controllers;artificial neural networks;complex system;limited human interaction;automated helicopter training system;critic models;hover maneuvers;one axis manual control cart-pole system","","","","5","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Progress towards a resilient power grid infrastructure","W. H. Sanders","Department of Electrical and Computer Engineering, University of Illinois, Urbana, 61801 USA","IEEE PES General Meeting","30 Sep 2010","2010","","","1","3","This panel presentation gives an overview of the DOE/NSF/DHS TCIP Center which is addressing the challenge of how to design, build, and validate a cyber infrastructure for the next generation power grid that can survive malicious cyber attacks while providing continuous power delivery. TCIP's research plan is focused on securing the low-level devices, communications, and data systems that make up the power grid, to ensure trustworthy operation during normal conditions, cyber-attacks, and/or power emergencies. At the device level, new key functionality is being designed in hardware in order to detect attacks and failures and to restore proper system operation. Likewise, virtual machine technology is being developed and adapted for advanced power meters in order to permit new power use scenarios while preserving privacy. At the protocol level, new techniques are being developed to detect, react to, and recover from cyber attacks that occur while preserving integrity, availability, and real-time requirements. Further, lightweight authorization and authentication techniques are being developed that can react quickly in emergency situations. Simulation and evaluation techniques are employed to analyze real power grid scenarios and validate the effectiveness of the TCIP designs and implementations. TCIP has also developed interactive and open-ended applets for middle-school students, along with activity materials and teacher guides to facilitate the integration of research, education, and knowledge transfer by linking researchers, educators, and students. In addition to providing an overview of current TCIP research, this presentation will suggest challenges that remain, and future research that is needed to create the resilient power grid of the future.","1944-9925","978-1-4244-6551-4","10.1109/PES.2010.5589686","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5589686","","Power grids;Security;Protocols;Education;Power system reliability;Computational modeling","authorisation;power engineering computing;power engineering education;power grids;power meters","resilient power grid infrastructure;TCIP design;cyber infrastructure;next generation power grid;cyber attacks;power delivery;virtual machine technology;advanced power meters;lightweight authorization;emergency situations;open-ended applets;teacher guides","","9","","","","30 Sep 2010","","","IEEE","IEEE Conferences"
"Tracking target motion under combined visual and kinesthetic disturbances","L. Masia; V. Squeri; M. Casadio; P. Morasso; V. Sanguineti; G. Sandini","IIT, Genoa, Italy; IIT, Genoa, Italy; IIT, Genoa, Italy; DIST, University of Genoa, Italy; DIST, University of Genoa, Italy; IIT, Genoa, Italy","2009 IEEE International Conference on Rehabilitation Robotics","21 Aug 2009","2009","","","688","693","This study addresses a major problem in the design of HCI (human-computer interface) systems: how to avoid or reduce the long learning/adaptation process and the corresponding attentional load of the underlying hand-eye coordination task that frequently affects HCI systems. In particular, we considered a tracking task to a visual target whose frame of reference is rotated with respect to a body-fixed frame in a time-varying manner. We investigated it by means of a wrist robot coupled with a virtual reality system: kinesthetic and visual disturbances were applied during a tracking task, in a unimodal and bimodal manner, and we observed the performance. Tracking involved two degrees of freedom and the kinesthetic disturbance was applied by the robot through the third degree of freedom. Visual disturbance was provided by rotating the visual feedback. The results suggest that the combination of a suitable proprioceptive feedback with the kinematic redundancy of the HCI system might be a rather general principle for improving the efficiency of HCI systems.","1945-7901","978-1-4244-3788-7","10.1109/ICORR.2009.5209541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5209541","wrist robot;visual and proprioceptive disturbance;visuo-manual tracking;virtual reality","Target tracking;Human computer interaction;Robot kinematics;Motor drives;Mice;Wrist;Virtual reality;Feedback;Brushes;Minimally invasive surgery","robots;user interfaces;virtual reality","tracking target motion;visual disturbances;kinesthetic disturbances;human-computer interface;hand-eye coordination task;wrist robot;virtual reality system;proprioceptive feedback","","","","14","","21 Aug 2009","","","IEEE","IEEE Conferences"
"Dynamic user-centric mobile context model","Y. Chang; E. Barrenechea; P. Alencar","David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, Canada; David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, Canada; David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, Canada","2010 Fifth International Conference on Digital Information Management (ICDIM)","10 Dec 2010","2010","","","442","447","Context-aware systems can dynamically adapt to specific dynamic user situations to provide smarter mobile services. In general, context refers to the information that can be used to characterize these situations, and context models are employed to specify contextual information described in context-aware systems. However, even though user context is highly dynamic, existing context models either focus on modeling static views of context or lack appropriate design abstractions to deal with dynamic aspects and interactions involving contextual elements such location, time, user roles, social relationships, changing preferences and virtual environments. In this paper, we present a dynamic user-centric mobile context model that can be used to model the aspects of context-aware systems that are subject to frequent changes. We illustrate the applicability of our approach by describing a case study on mobile e-healthcare. Benefits of these models include avoiding the development of context-aware systems from scratch, enabling future use of model-driven approaches, and reducing implementation effort.","","978-1-4244-7573-5","10.1109/ICDIM.2010.5662575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5662575","context-aware systems;context model;user-centric;mobile application;dynamic interactions","Context;Context modeling;Virtual environment;Adaptation model;Mobile communication;Hospitals;Mobile handsets","mobile computing;virtual reality","dynamic user centric mobile context model;context aware systems;mobile services;model driven approach","","1","1","23","","10 Dec 2010","","","IEEE","IEEE Conferences"
"Analysis of student's context in e-Learning","S. Gonçalves; D. Carneiro; J. Alfonso; F. Fdez-Riverola; P. Novais","Informatics Department, University of Vigo, Ourense, Spain; CCTC/Department of Informatics, University of Minho, Braga Portugal; Dpto. Ingenierías Mecánica, Informática y Aeroespacial, Universidad de León, Campus de Vegazana, Spain; Informatics Department, University of Vigo, Ourense, Spain; CCTC/Department of Informatics, University of Minho, Braga Portugal","2014 International Symposium on Computers in Education (SIIE)","22 Jan 2015","2014","","","179","182","Traditionally, the Teacher-Student relationship is a close one. The student spends several hours of a day in the presence of the teacher and can talk, express doubts and pose questions. These doubts, or the general feeling towards the object of learning, are not only expressed explicitly but also implicitly. Indeed, the teacher is constantly, even if in an unconscious way, reading the state of the student in search for sings of doubt, frustration, stress or fatigue. This information is then used by the teacher to adapt their methods or to personalize their approach in function of each student. These aspects, intuitively central in education, become less efficient when learning takes place in a Virtual Environment. Indeed, the growth of online courses, in which the student and the teacher often never even meet, make learning more difficult for a number of reasons. In this paper we analyse these reasons and put forward an approach for inferring the student's state that aims to minimize the effects of the absence of the teacher.","","978-1-4799-4428-6","10.1109/SIIE.2014.7017726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7017726","Context-awareness;e-Learning;Stress;Fatigue","Stress;Electronic learning;Fatigue;Mice;Computers;Virtual environments;Informatics","computer aided instruction;educational courses;student experiments;virtual reality","student context;e-learning;teacher-student relationship;education;virtual environment;online courses","","1","","16","","22 Jan 2015","","","IEEE","IEEE Conferences"
"Multiscale Point Cloud Optimization for SfM Reconstruction","Y. Li; G. Baciu","Deptartment of Computing, The Hong Kong Polytechnic University; Deptartment of Computing, The Hong Kong Polytechnic University","2019 IEEE 18th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC)","22 Jul 2020","2019","","","439","445","The 3D scanning and reconstruction technologies for augmented reality, autonomous vehicles, remote sensing, GIS, object recognition and localization, are often impaired by a critical fundamental problem: noise. Noise is even more problematic in 3D models generated by SfM, or Structure from Motion. Here, the outlier points have an adverse effect on the processing and application of the generated point clouds that are often the basis for 3D feature detection, localization and navigation algorithms. In general, visualization of 3D environments, navigation, and volumetric medical image segmentation present numerous challenges when noisy outliers interfere with the surface delimiters of the scanned objects. In this paper, we propose an effective strategy to filter noisy points generated in the process of SfM reconstruction. We formulate a novel approach based on an adaptive moving least squares (MLS) to optimize the geometric structure of a typical 3D indoor scene model. Different from other existing adaptive MLS, our method considers the adverse interactions between the neighboring non-continuous model components. The effectiveness and the performance of our approach is demonstrated on extended indoor scene models generated from 3D point clouds based on SfM.","","978-1-7281-1419-4","10.1109/ICCICC46617.2019.9146055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9146055","","Three-dimensional displays;Image reconstruction;Adaptation models;Solid modeling;Filtering;Surface reconstruction;Smoothing methods","augmented reality;computer vision;feature extraction;image reconstruction;image segmentation;least squares approximations;object detection;object recognition;solid modelling","scanned objects;noisy points;SfM reconstruction;geometric structure;adverse interactions;neighboring noncontinuous model components;extended indoor scene models;3D point clouds;multiscale point cloud optimization;reconstruction technologies;augmented reality;autonomous vehicles;remote sensing;GIS;object recognition;localization;critical fundamental problem;outlier points;generated point clouds;3D feature detection;navigation;volumetric medical image segmentation;noisy outliers;surface delimiters;adaptive MLS;adaptive moving least squares;3D indoor scene model","","","","23","","22 Jul 2020","","","IEEE","IEEE Conferences"
