"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Development of An Autonomous Guide Robot Based on Active Interactions with Users","B. Zhang; T. Nakamura; M. Kaneko; H. Lim","Kanagawa University, Yokohama,Kanagawa,Japan,2218686; The University of Electro-Communications,Tokyo,Japan,1820021; The University of Electro-Communications,Tokyo,Japan,1820021; Kanagawa University, Yokohama,Kanagawa,Japan,2218686","2020 IEEE/SICE International Symposium on System Integration (SII)","9 Mar 2020","2020","","","601","604","An autonomous guide robot based on active interactions with users has been developed. Here, active interactions mean that the users can ask the robot to wait for them, explain contents around, etc. The robot can adjust its speed and moving path automatically to adapt to the motions of users so that it can provide considerate services to the users. The robot is controlled by a general control model based on integrated potential field, by which the robot can adapt to different motions of users without changing the moving rules case by case. The effectiveness of our proposed method is proven by both simulation and experiments where the users are guided by a robot under indoor environments.","2474-2325","978-1-7281-6667-4","10.1109/SII46433.2020.9026301","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9026301","","System integration","human-robot interaction;mobile robots;path planning;velocity control","active interactions;robot moving path;autonomous guide robot;robot speed","","1","","10","","9 Mar 2020","","","IEEE","IEEE Conferences"
"Virus Propagation in Heterogeneous Bluetooth Networks with Human Behaviors","J. T. Jackson; S. Creese","University of Warwick, Coventry; University of Oxford, Oxford","IEEE Transactions on Dependable and Secure Computing","14 Sep 2012","2012","9","6","930","943","The growth in the use of Smartphones and other mobile computing devices continues to grow rapidly. As mobile wireless communications become ubiquitous, the networks and systems that depend upon them will become more complex. In parallel with this, the spread of digital viruses and malicious content will be an ever increasing threat within this interconnected paradigm requiring counteracting mechanisms to continuously adapt. Current security solutions for mobile devices remain limited in their ability to protect particularly against zero-day attacks. Understanding the propagation characteristics of malware could provide a means to planning protection strategies, but modeling virus propagation behavior in mobile wireless and peer-to-peer communications devices is still immature. A compartmental-based virus propagation model has been developed for Bluetooth communication networks incorporating wireless technological traits and factors that are known to affect virus propagation including human behaviors, heterogeneous devices, and antivirus measures. The model is novel in the richness of its treatment of human factors alongside the technology factors that could impact spread. A simulation scenario, together with an analysis of the spreading dynamics has been conducted to determine how a Bluetooth virus might spread under different conditions. Although demonstrated through Bluetooth, the approach is applicable to malware propagation in general.","1941-0018","","10.1109/TDSC.2012.72","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6268271","Human factors;invasive software (viruses;worms;trojan horses);pervasive computing;wireless","Bluetooth;Human factors;Mathematical model;Smart phones;Mobile communication;Ubiquitous computing","Bluetooth;computer network security;computer viruses;human factors;mobile computing;peer-to-peer computing;smart phones","heterogeneous bluetooth network;human behaviors;smart phone;mobile computing devices;mobile wireless communication;ubiquitous computing;parallel computing;digital virus;malicious content;interconnected network;zero-day attack;protection strategy planning;virus propagation behavior modeling;peer-to-peer communication;compartmental-based virus propagation model;antivirus measure;human factors;technology factor;malware propagation","","19","","26","","14 Aug 2012","","","IEEE","IEEE Journals"
"Hybrid position-position and position-speed command strategy for the bilateral teleoperation of a mobile robot","Ildar Farkhatdinov; Jee-Hwan Ryu","School of Mechanical Engineering, Korea University of Technology and Education, Cheonan, Korea; School of Mechanical Engineering, Korea University of Technology and Education, Cheonan, Korea","2007 International Conference on Control, Automation and Systems","26 Dec 2007","2007","","","2442","2447","In this paper a control method for the bilateral teleoperation of a mobile robot was proposed, which is combining position-position and position-speed command strategies. We consider bilateral teleoperation of a wheeled mobile robot. Our main objective is to combine position-speed command strategy, which is usual for mobile robot control, with position-position command strategy. Generally teleoperation scheme has two control modes, which are position-speed mode and position-position mode. In position-speed mode, a master haptic manipulator's position defines the linear velocity and heading angle of the mobile robot. In position-position mode, the position of the robot is controlled based on the position of the master device. In this paper we propose a strategy to adapt a reasonable control mode automatically. Sonar sensors were used to detect obstacle range information, which is the source of force feedback to human operator. Developed scheme was tested with numerical simulations and experiments. The different types of navigation tasks were evaluated. Productivity, accuracy and usability of hybrid control strategy are analyzed. Flexible and intuitive control was achieved.","","978-89-950038-6-2","10.1109/ICCAS.2007.4406773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4406773","Mobile robot;teleoperation;haptic interface;navigation","Mobile robots;Automatic control;Robot control;Sonar detection;Sonar navigation;Haptic interfaces;Robot sensing systems;Robotics and automation;Force feedback;Humans","force feedback;haptic interfaces;manipulators;mobile robots;position control;predictive control;telerobotics;velocity control","position-position command strategy;position-speed command strategy;bilateral teleoperation;wheeled mobile robot;mobile robot control;master haptic manipulator;linear velocity;heading angle;sonar sensors;obstacle range information;force feedback;human operator;intuitive control;flexible control","","23","","13","","26 Dec 2007","","","IEEE","IEEE Conferences"
"Web-based sound and music games with activities for STEM education","T. M. Doll; R. Migneco; Y. E. Kim","Music and Entertainment Technology Lab, Department of Electrical and Computer Engineering, Drexel University, Philadelphia, PA, U.S.A.; Music and Entertainment Technology Lab, Department of Electrical and Computer Engineering, Drexel University, Philadelphia, PA, U.S.A.; Music and Entertainment Technology Lab, Department of Electrical and Computer Engineering, Drexel University, Philadelphia, PA, U.S.A.","2009 International IEEE Consumer Electronics Society's Games Innovations Conference","23 Oct 2009","2009","","","191","200","It is widely believed that computer games have great potential as a compelling and effective tool for science, technology, engineering, and mathematics (STEM) education, particularly for younger students in grades K-12. In previous work we created several prototype games that allow students to use sound and acoustics simulations to explore general scientific concepts. These games were developed using Adobe Flash and are accessible through a standard Web browser, making them particularly well-suited for education environments where custom software may be difficult to install. Pilot testing our games with local K-12 classrooms has demonstrated potential benefits in terms of captivating student interest, but has also revealed multiple avenues for improvement and refinement. We have recently developed a unified development platform that overcomes prior architectural limitations to enable dynamic sound processing and synthesis within Flash applications to improve responsiveness and create rich interactive experiences. Since they are constructed in ActionScript, the relatively straightforward scripting language of Flash, these games can be easily extended or adapted to target highly specific lessons and concepts. In this paper, we detail several specific lesson plans for mathematics and science education developed using customized versions of our previous games.","2166-675X","978-1-4244-4459-5","10.1109/ICEGIC.2009.5293606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5293606","","Music;Computer science education;Mathematics;Educational technology;Acoustical engineering;Design engineering;Software prototyping;Virtual prototyping;Acoustics;Computational modeling","acoustics;authoring languages;computer aided instruction;computer games;interactive systems;Internet;mathematics computing;music;software architecture","STEM education;science technology engineering-and-mathematics education;Web-based sound game;Web-based music game;computer game;acoustics simulation;Adobe Flash;Web browser;custom software;pilot testing;unified development platform;architectural limitation;dynamic sound processing;sound synthesis;interactive system;ActionScript language;scripting language","","5","","17","","23 Oct 2009","","","IEEE","IEEE Conferences"
"Multimodal Interface for Elderly People","I. A. Awada; I. Mocanu; A. M. Florea; B. Cramariuc","Fac. of Autom. Control & Comput., Univ. Politeh. of Bucharest, Bucharest, Romania; Fac. of Autom. Control & Comput., Univ. Politeh. of Bucharest, Bucharest, Romania; Fac. of Autom. Control & Comput., Univ. Politeh. of Bucharest, Bucharest, Romania; IT Center for Sci. & Technol., Bucharest, Romania","2017 21st International Conference on Control Systems and Computer Science (CSCS)","7 Jul 2017","2017","","","536","541","With the continuous ageing of the population, the demand for different healthcare services is increasing at a fast pace. At the same time, the number of caregivers is limited and the cost of well-being is increasing. Therefore, there is a recognized need for technologies that assist elderly people in their daily activities and ensure their safety along with their social integration while maintaining a higher degree of independence. One important aspect in the development of such technologies is their easy acceptance by elderly users. Traditional human-machine interfaces have always represented a barrier for the acceptance of new devices by non-technical people in general and by elderly or people with special needs in particular. In this paper, we propose a multimodal interface designed to match the requirements of Ambient Assisted Living (AAL) systems and to fulfill the needs of elderly people who are the main users of this interface. The interface is multilingual, it supports two languages (English and Romanian) and it can process both speech and gesture commands. The interface is developed using HTML5, JavaScript, CSS3 and integrates Google Speech Service along with other services. It is able to adapt itself to any screen size and to work flawlessly across different platforms. The interface was developed and tested within the ""Artificial intelligent ecosystem for self-management and sustainable quality of life in AAL"" (CAMI) project. Both the interface and the results of laboratory tests are presented in this paper.","2379-0482","978-1-5386-1839-4","10.1109/CSCS.2017.82","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7968610","Multimodal Interface;Elderly People;Speech Recognition;Gesture Recognition","Senior citizens;Speech;Monitoring;Speech recognition;Biomedical monitoring;Ecosystems;Aging","ambient intelligence;assisted living;gesture recognition;human factors;speech recognition;speech-based user interfaces","multimodal interface;elderly people;healthcare services;social integration;ambient assisted living systems;AAL systems;multilingual interface;English language;Romanian language;speech command processing;gesture command processing;HTML5;JavaScript;CSS3;Google Speech Service;screen size;artificial intelligent ecosystem;self-management-and-sustainable quality-of-life;CAMI project","","2","","22","","7 Jul 2017","","","IEEE","IEEE Conferences"
"Towards Scalable Information-Seeking Multi-Domain Dialogue","A. Papangelis; M. Kotti; Y. Stylianou","Speech Technology Group, Toshiba Cambridge Research Lab; Speech Technology Group, Toshiba Cambridge Research Lab; Speech Technology Group, Toshiba Cambridge Research Lab","2018 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","13 Sep 2018","2018","","","6064","6068","Multi-domain dialogue systems face challenges such as scaling algorithms to handle large ontologies, or transferring trained policy models to unseen domains. We attempt to address these challenges by proposing a dialogue management architecture that has an abstracted view of the world but yet is able to focus on relevant parts of the ontology at runtime. Specifically, we train a sub-domain identifier neural network that learns which features are relevant to the current turn and the immediate future, thus filtering out irrelevant information from the ontology and consequently the belief space at each dialogue turn. We then train a policy network that needs: a) to adapt to the sub-domain identifier's output; and b) to learn what information will carry over from previous turns and when it needs to be updated. We evaluate our method on a large information-seeking ontology that contains latent sub-domains. Our results in simulation and a small human trial show that the sub-domain identifier is able to generalise to unseen domains and achieve performance on par with a multi-domain dialogue manager where each sub-domain is carefully defined (golden standard).","2379-190X","978-1-5386-4658-8","10.1109/ICASSP.2018.8461754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8461754","Spoken Dialogue Management;Multiple Domains;Dialogue Policy;Policy Network","Ontologies;Electronics packaging;Task analysis;Feature extraction;Standards;Face;Neural networks","human computer interaction;interactive systems;learning (artificial intelligence);natural language interfaces;neural nets;ontologies (artificial intelligence)","trained policy models;sub-domain identifier neural network;abstracted view;dialogue management architecture;multidomain dialogue systems;scalable information-seeking multidomain dialogue;multidomain dialogue manager;unseen domains;latent sub-domains;information-seeking ontology;policy network;dialogue turn;irrelevant information","","","","17","","13 Sep 2018","","","IEEE","IEEE Conferences"
"Effects of Friction Parameters on Completion Times for Sustained Planar Positioning Tasks with a Haptic Interface","P. Berkelman; J. Ma","Department of Mechanical Engineering, University of Hawaii-Manoa, 2540 Dole Street, Holmes Hall 302, Honolulu, HI 96822. Email: peterb@hawaii.edu; Department of Mechanical Engineering, University of Hawaii-Manoa, 2540 Dole Street, Holmes Hall 302, Honolulu, HI 96822","2006 IEEE/RSJ International Conference on Intelligent Robots and Systems","15 Jan 2007","2006","","","1115","1120","Haptic interface devices and teleoperation masters are multiple degree of freedom devices manipulated by an operator to generate real-time motion commands to simulated environments or robot manipulators. In this work we examine the relationship between the simulated friction parameters of a particular spatial positioning master device and the completion times of planar positioning tasks by human operators. It is expected that increasing the Coulomb or viscous friction of the device would tend to increase the completion times of less difficult, quicker positioning tasks and decrease completion times for more difficult fine positioning tasks requiring higher precision from the operator. A common haptic interface device was used to perform continuous sequences of planar positioning tasks. Each trial required 10-12 minutes to complete and consisted of 15 positioning sequences which varied in the size of the target regions and the magnitude and type of simulated friction in the device. With a sample size of 10 test subjects, small effects were generally observed as expected, with the exception of the first 3 to 4 sequences of the trials which are concluded to be an adaptation or learning period for the users during each trial","2153-0866","1-4244-0258-1","10.1109/IROS.2006.281821","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4058515","","Friction;Haptic interfaces;Force feedback;Computational modeling;Intelligent robots;Solid modeling;Imaging phantoms;Couplings;Mechanical engineering;Manipulators","friction;haptic interfaces;manipulator dynamics;position control;telerobotics","haptic interface;planar positioning tasks;friction parameters;teleoperation masters;real-time motion commands;manipulators","","3","","27","","15 Jan 2007","","","IEEE","IEEE Conferences"
"Robot Imitation Through Vision, Kinesthetic and Force Features with Online Adaptation to Changing Environments","R. Fernandez-Fernandez; J. G. Victores; D. Estevez; C. Balaguer","The Department of Systems Engineering and Automation Universidad Carlos III de Madrid (UC3M), The Robotics Lab research group; The Department of Systems Engineering and Automation Universidad Carlos III de Madrid (UC3M), The Robotics Lab research group; The Department of Systems Engineering and Automation Universidad Carlos III de Madrid (UC3M), The Robotics Lab research group; The Department of Systems Engineering and Automation Universidad Carlos III de Madrid (UC3M), The Robotics Lab research group","2018 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","6 Jan 2019","2018","","","1","9","Continuous Goal-Directed Actions (CGDA)is a robot imitation framework that encodes actions as the changes they produce on the environment. While it presents numerous advantages with respect to other robot imitation frameworks in terms of generalization and portability, final robot joint trajectories for the execution of actions are not necessarily encoded within the model. This is studied as an optimization problem, and the solution is computed through evolutionary algorithms in simulated environments. Evolutionary algorithms require a large number of evaluations, which had made the use of these algorithms in real world applications very challenging. This paper presents online evolutionary strategies, as a change of paradigm within CGDA execution. Online evolutionary strategies shift and merge motor execution into the planning loop. A concrete online evolutionary strategy, Online Evolved Trajectories (OET), is presented. OET drastically reduces computational times between motor executions, and enables working in real world dynamic environments and/or with human collaboration. Its performance has been measured against Full Trajectory Evolution (FTE)and Incrementally Evolved Trajectories (IET), obtaining the best overall results. Experimental evaluations are performed on the TEO full-sized humanoid robot with “paint” and “iron” actions that together involve vision, kinesthetic and force features.","2153-0866","978-1-5386-8094-0","10.1109/IROS.2018.8593724","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8593724","","Trajectory;Robot sensing systems;Feature extraction;Force;Planning;Paints","evolutionary computation;humanoid robots;human-robot interaction;optimisation;robot vision;trajectory control","optimization problem;continuous goal-directed actions;robot joint trajectories;online evolved trajectories;force features;iron actions;TEO full-sized humanoid robot;motor execution;CGDA execution;online evolutionary strategies;evolutionary algorithms;robot imitation framework","","","","16","","6 Jan 2019","","","IEEE","IEEE Conferences"
"GILABVIR: Virtual Laboratories and Remote Laboratories in engineering: A teaching innovation group of interest","M. Cabrera; R. Bragós; M. Pérez; J. B. Mariño; J. M. Rius; O. Gomis; M. J. Casany; X. Gironella","Universitat Politècnica de Catalunya, UPC, Barcelona, Spain; Universitat Politècnica de Catalunya, UPC, Barcelona, Spain; Universitat Politècnica de Catalunya, UPC, Barcelona, Spain; Universitat Politècnica de Catalunya, UPC, Barcelona, Spain; Universitat Politècnica de Catalunya, UPC, Barcelona, Spain; Universitat Politècnica de Catalunya, UPC, Barcelona, Spain; Universitat Politècnica de Catalunya, UPC, Barcelona, Spain; Universitat Politècnica de Catalunya, UPC, Barcelona, Spain","IEEE EDUCON 2010 Conference","24 Jun 2010","2010","","","1403","1408","GILABVIR (Grup d'Interès en Laboratoris Virtuals I Remots) is a recently created Virtual and Remote Laboratory Group of Interest at the UPC (Universitat Politècnica de Catalunya) and it is integrated in a more general teaching innovation project: RIMA. RIMA has been developed to promote research on the use of innovative learning methodologies applied to engineering education and it was specially created to assess in the new European higher education adaptation process.","2165-9567","978-1-4244-6571-2","10.1109/EDUCON.2010.5492362","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5492362","Generic skill;digital campus;software platform;laboratory experiment","Remote laboratories;Technological innovation;Mercury (metals);Decision support systems;Fiber reinforced plastics;Engineering education;Virtual reality;Rail to rail outputs;High definition video","computer aided instruction;engineering education;laboratories;virtual instrumentation","GILABVIR;virtual laboratories;remote laboratories;RIMA;innovative learning methodologies;engineering education;UPC;European higher education","","2","","10","","24 Jun 2010","","","IEEE","IEEE Conferences"
"Software design for the evaluation of competency based learning in engineering careers Ontological approach for modeling","L. Romero; M. Gutiérrez","Universidad Nacional del Litoral,GIDIS Research Group Facultad de Ingeniería y Ciencias Hídricas,Santa Fe,Argentina; CIDISI Research Center UTN - Facultad Regional Santa Fe,Santa Fe,Argentina","2020 15th Iberian Conference on Information Systems and Technologies (CISTI)","15 Jul 2020","2020","","","1","6","Nowadays, in engineering careers, it is necessary to carry out activities that allow evaluation of the training process based on professional skills. This implies generating mechanisms that enable the assessment of learning based on quantitative and qualitative criteria from which competence levels of learning are defined. In this sense, it is necessary to arbitrate the means to determine performance of students before real or simulated activities of the future professional context. In this work, authors propose an ontological model as part of the design of a software. It involves the definition of the evaluation activities for the learning process based on competencies in engineering careers, such as definition of level of domain indicators, criteria and evidence determination, weights and scores specification, which accredit professional performance and stimulate the necessary feedback to complete this process. In this way, authors seek to collaborate with professors, academic management staff and other university actors who want to improve the quality of learning through new educational paradigms such as learning by competencies, since carrying out an appropriate evaluation is a task pending in education in general, and in the training of engineers in particular, mainly because of its complexity.","2166-0727","978-989-54659-0-3","10.23919/CISTI49556.2020.9140954","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9140954","ontology;e-learning;ontology network;professional competencies;curriculum","Engineering profession;Information systems;Training;Adaptation models;Software design;Electronic mail","computer aided instruction;continuing professional development;educational institutions;engineering education;learning (artificial intelligence);ontologies (artificial intelligence);software engineering","software design;engineering careers;training process;professional skills;ontological model;learning process;evidence determination;professional performance;competency based learning evaluation","","","","0","","15 Jul 2020","","","IEEE","IEEE Conferences"
