"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"System Dynamics Modeling for SOA Project Management","J. Jeng; L. An","IBM T.J. Watson Research Center Yorktown Heights, New York; IBM T.J. Watson Research Center Yorktown Heights, New York","IEEE International Conference on Service-Oriented Computing and Applications (SOCA '07)","16 Jul 2007","2007","","","286","294","Service-Oriented Architecture (SOA) has the potential to vastly improve IT's efficiency. But to implement one at an organization, enterprises need more than just technical know-how: the leadership team has to be skilled in management as well. Especially, SOA implies different emphasis of project management. This paper describes in brief the use of system dynamics models for managing large scale SOA projects. System dynamics is a methodology for studying and managing complex feedback systems, such as one finds in business and other social systems. In fact it has been used to address practically every sort of feedback system including project management. In this paper, we will present a framework of managing SOA projects and show how system dynamics model can be used to enhance the effectiveness and agility of SOA project management. A general SOA project lifecycle is presented and two examples are used to illustrate the needs and effectiveness of adopting quantified simulation method such as system dynamics into large-scale SOA projects.","2163-2871","0-7695-2861-9","10.1109/SOCA.2007.45","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4273438","","Semiconductor optical amplifiers;Project management;Service oriented architecture;Monitoring;Large-scale systems;Feedback;Companies;Failure analysis;Software measurement;Information analysis","business data processing;feedback;project management;Web services","system dynamics modeling;SOA;project management;complex feedback systems;project lifecycle","","12","","13","","16 Jul 2007","","","IEEE","IEEE Conferences"
"A Finite-State Description of Coordination in a Two-Handed Target Acquisition Task","R. A. Miller; R. J. Jagacinski; R. B. Nalavade; W. W. Johnson",NA; NA; NA; NA,"IEEE Transactions on Systems, Man, and Cybernetics","12 Nov 2007","1982","12","4","529","538","A position control stick with one hand and a velocity control stick with the other hand were manipulated in order to capture a moving target displayed on an oscilloscope screen. The two control sticks were additively coupled. In order to understand the coordination of the two control sticks, event-based first-order Markov ""activity sequence generators"" were constructed for individual subjects. These discrete probabilistic structures are closely related to each subject's overall plan or general strategy for the capture task. Striking individual differences and strategic errors in performance were revealed. When combined with additional time-conditioned (open-loop) and error-conditioned (closed-loop) details, the activity sequence generators provide a basis for a hierarchic description of this perceptual-motor skill.","2168-2909","","10.1109/TSMC.1982.4308859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4308859","","Velocity control;Human factors;Position control;Open loop systems;Oscilloscopes;Control systems;Target tracking;Torque;Electrical equipment industry;Systems engineering and theory","","","","7","","19","","12 Nov 2007","","","IEEE","IEEE Journals"
"Emergent proximo-distal maturation through adaptive exploration","F. Stulp; P. Oudeyer","Cognitive Robotics, ENSTA-ParisTech, France; Cognitive Robotics, ENSTA-ParisTech, France","2012 IEEE International Conference on Development and Learning and Epigenetic Robotics (ICDL)","3 Jan 2013","2012","","","1","6","Life-long robot learning in the high-dimensional real world requires guided and structured exploration mechanisms. In this developmental context, we investigate here the use of the recently proposed PICMAES2 episodic reinforcement learning algorithm, which is able to learn high-dimensional motor tasks through adaptive control of exploration. By studying PICMAES2 in a reaching task on a simulated arm, we observe two developmental properties. First, we show how PICMAES2 autonomously and continuously tunes the global exploration/exploitation tradeoff, allowing it to re-adapt to changing tasks. Second, we show how PICMAES2 spontaneously self-organizes a maturational structure whilst exploring the degrees-of-freedom (DOFs) of the motor space. In particular, it automatically demonstrates the so-called proximo-distal maturation observed in humans: after first freezing distal DOFs while exploring predominantly the most proximal DOF, it progressively frees exploration in DOFs along the proximo-distal body axis. These emergent properties suggest the use of PICMAES2 as a general tool for studying reinforcement learning of skills in life-long developmental learning contexts.","2161-9476","978-1-4673-4965-9","10.1109/DevLrn.2012.6400586","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6400586","","Joints;Covariance matrix;Robots;Trajectory;Vectors;Acceleration;Eigenvalues and eigenfunctions","adaptive control;learning (artificial intelligence);robots","emergent proximo distal maturation;adaptive exploration;robot learning;structured exploration mechanisms;reinforcement learning algorithm;degrees-of-freedom;DOF;motor space","","5","","22","","3 Jan 2013","","","IEEE","IEEE Conferences"
"Influence of Moodle and MS Teams on teaching-learning-studying (TLS) processes","M. Krašna; I. Pesek","University of Maribor,Faculty of Arts,Department of Pedagogy,Maribor,Slovenia; University of Maribor,Faculty of Natural Science and Mathematics,Department of Physics,Maribor,Slovenia","2020 43rd International Convention on Information, Communication and Electronic Technology (MIPRO)","6 Nov 2020","2020","","","612","616","In two decades, the Moodle established itself as favorable LMS. It is used on all levels of education and many lecturers have gained skills to use it effectively. Moodle becomes mature and many lecturers have found it to be their first choice Learning Management System (LMS). Educational systems around the world have always problems with money and the Moodle is free; it has good multi-language support; and it implements many functionalities covering most lecturers' needs. But in the recent years some new alternatives emerge. They do not want to copy the Moodle and this makes them interesting enough to try them in practice. In recent time the Microsoft Teams incorporating the Microsoft OneNote becomes increasingly popular and gained users in many fields of work. Both systems were tried in different courses. It is clear that the Moodle is the winner in traditional educational tasks (assessments, peer to peer assessment, quizzes, categorization, extendibility). The MS Teams excels in different types of communications (chat, videoconferencing, lecturing, screen shareing), and is superior in general content creation. There is no clear winner in the assignment, mathematics (symbol), and file distribution.","2623-8764","978-953-233-099-1","10.23919/MIPRO48935.2020.9245356","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9245356","E-learning;learning management system;Moodle;Microsoft Teams;comparison","Teleconferencing;Learning management systems;Education;Mathematics;Task analysis","computer aided instruction;educational courses;Internet;mathematics computing;teaching;teleconferencing","Moodle;MS Teams;teaching-learning-studying processes;favorable LMS;educational systems;good multilanguage support;Microsoft Teams;choice learning management system;Microsoft OneNote;mathematics;file distribution","","","","12","","6 Nov 2020","","","IEEE","IEEE Conferences"
"Robotized assembly of a wire harness in car production line","Xin Jiang; K. Koo; K. Kikuchi; A. Konno; M. Uchiyama","Department of Aerospace Engineering, Tohoku University, Aoba-yama 6-6-01, Sendai 980-8579, Japan; Department of Aerospace Engineering, Tohoku University, Aoba-yama 6-6-01, Sendai 980-8579, Japan; Department of Aerospace Engineering, Tohoku University, Aoba-yama 6-6-01, Sendai 980-8579, Japan; Department of Aerospace Engineering, Tohoku University, Aoba-yama 6-6-01, Sendai 980-8579, Japan; Department of Aerospace Engineering, Tohoku University, Aoba-yama 6-6-01, Sendai 980-8579, Japan","2010 IEEE/RSJ International Conference on Intelligent Robots and Systems","3 Dec 2010","2010","","","490","495","This paper addresses an engineering attempt of utilizing multiple robot arms in assemblies of deformable parts. The developed robot system simulates a practically existing assembly process in an automobile plant where wrapped cables (wire harness) have to be fixed on the body of a car. This operation has been performed by skilled workers and is considered to be difficult for automatization. During the development of the system, solutions are proposed for various engineering problems confronted. The problems are all due to the deformable properties of a wire harness. Many of them are general for other operations involved with deformable objects. The proposed methods in the research are verified by a successful demonstration of wire harness assembly under a condition similar to a real plant.","2153-0866","978-1-4244-6676-4","10.1109/IROS.2010.5653133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5653133","","Wire;Clamps;Assembly;Manipulators;Cameras;Measurement by laser beam","automobile industry;industrial manipulators;robotic assembly;wires","robotized assembly;wire harness;car production line;robot arm;automobile plant;wrapped cable;deformable object","","9","1","6","","3 Dec 2010","","","IEEE","IEEE Conferences"
"Automated Indicators to Assess the Creativity of Solutions to Programming Exercises","S. Manske; H. U. Hoppe","Fac. of Eng., Univ. of Duisburg-Essen, Duisburg, Germany; Fac. of Eng., Univ. of Duisburg-Essen, Duisburg, Germany","2014 IEEE 14th International Conference on Advanced Learning Technologies","22 Sep 2014","2014","","","497","501","Computer programs are a specific type of knowledge artefacts that result from a creative process under strong formal restrictions. From an educational perspective, it has been argued that programming supports intellectual development and knowledge building. In this paper, we give a short overview of a system created to automatically detect the creativity of solutions to programming exercises that address general mathematical and algorithmic skills. A first step to make these artefacts susceptible to automatic analysis was the definition a descriptive feature set that captures both structural and procedural aspects of each solution. Secondly, machine learning techniques have been used to form higher-level metrics simulating expert judgments on a given set of solutions. It turned out that expert judgments of program creativity differ considerably and systematically. This also led to a classification of the experts.","2161-377X","978-1-4799-4038-7","10.1109/ICALT.2014.147","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6901522","Creativity;Creative Problem Solving;Educational Datamining;Multi-Agent Systems","Programming profession;Software;Abstracts;Software metrics","computer science education;learning (artificial intelligence);programming","automated indicator;computer programming;knowledge artefacts;educational perspective;intellectual development;knowledge building;descriptive feature set;machine learning;expert judgment;program creativity","","2","","26","","22 Sep 2014","","","IEEE","IEEE Conferences"
"MIND - An EEG Neurofeedback Multitasking Game","W. L. Lim; O. Sourina; L. Wang","Fraunhofer IDM @ NTU, Nanyang Technol. Univ., Singapore, Singapore; Fraunhofer IDM @ NTU, Nanyang Technol. Univ., Singapore, Singapore; Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore, Singapore","2015 International Conference on Cyberworlds (CW)","4 Feb 2016","2015","","","169","172","Multitasking is a prevalent phenomenon in our daily lives. Certain occupations, especially in the aviation industry, consider proficient multitasking as a key skill set in their hiring process for pilot or air traffic controller candidates. There is a growing interest in the testing and training of the multitasking ability, with in house software or commercial psychological products, usually implemented in a static task battery format. In this paper, we propose a 3D game, Multitask In Neurofeedback Driving (MIND) for training and testing of the multitasking ability. The game is developed using the Unreal 3 game engine and incorporates neurofeedback, a technique used in the training of human cognitive abilities, to further enhance the potential benefits of the training procedure. The tasks used in the multitasking condition are inspired by various psychological tests and implemented in a manner that attempts to simulate the general cognitive processes required for multitasking while driving a vehicle or piloting an aircraft. The game comes in three variants, single task condition, multitasking condition and multitasking with neurofeedback condition, for the purpose of validating the training outcomes in future studies.","","978-1-4673-9403-1","10.1109/CW.2015.39","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7398410","EEG;Neurofeedback training;Neurofeedback game;multitasking;game design","Games;Multitasking;Neurofeedback;Training;Electroencephalography;Roads;Testing","aerospace computing;air traffic control;cognition;computer based training;computer games;electroencephalography;psychology","EEG neurofeedback multitasking game;aviation industry;hiring process;air traffic controller;multitasking ability testing;multitasking ability training;psychological products;static task battery format;3D game;multitask in neurofeedback driving;MIND;Unreal 3 game engine;human cognitive abilities;training procedure;psychological tests;aircraft;single task condition;multitasking condition;neurofeedback condition","","5","","18","","4 Feb 2016","","","IEEE","IEEE Conferences"
"A Systems Model of the Effects of Training on Physical Performance","T. W. Calvert; E. W. Banister; M. V. Savage; T. Bach","Department of Kinesiology, Simon Fraser University, Burnaby, B.C., Canada V5A 1S6.; Department of Kinesiology, Simon Fraser University, Burnaby, B.C., Canada V5A 1S6.; Department of Kinesiology, Simon Fraser University, Burnaby, B.C., Canada V5A 1S6.; Department of Kinesiology, Simon Fraser University, Burnaby, B.C., Canada V5A 1S6.","IEEE Transactions on Systems, Man, and Cybernetics","8 Feb 2010","1976","SMC-6","2","94","102","A systems model is proposed to relate a profile of athletic performance to a profile of training. The general model assumes that performance has four components: endurance, strength, skill, and psychological factors. Each of these factors is discussed and ascribed a transfer function. A major problem is the quantification of both training and performance. The case of a swimmer is studied in detail. It is shown that if a time series of training impulses is used as input, his performance in 100 m criterion performances can be modeled rather well with a simple linear system. The major conclusion is that performance appears to be related to the difference between fitness and fatigue functions. The fitness function is related to training by a first-order system with time constant 50 days, whereas the fatigue function is related to training by a similar system with time constant 15 days. An appendix is provided to show how these systems can be simulated on a simple electronic calculator. The relationship of these relatively short-term efects on the individual performer (six months) to longer term effects on the same indiviudal is also discussed.","2168-2909","","10.1109/TSMC.1976.5409179","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5409179","","Psychology;Transfer functions;Fatigue;Linear systems;Physiology;Humans;Delay;Cardiology;Optimal control;Control systems","","","","79","","22","","8 Feb 2010","","","IEEE","IEEE Journals"
"Organisation and functioning of the training centre serving lifelong seafarers' education","M. Nadrljanski; R. Božić; L. Dula","Faculty of Maritime Studies 21000 Split, Ctoatia; Split Ship Management 21000 Split, Croatia; CEO of Aldi, 21000 Split, Croatia","2011 Proceedings of the 34th International Convention MIPRO","28 Jul 2011","2011","","","1354","1358","Developed world societies are based on knowledge. They are based on the concept of lifelong education which differs completely from traditional education, not only in quality but also in quantity. Formal education in childhood and youth now becomes a synergy of initial and continuous education, as formal and informal competence education, in terms of various opportunities of society which is based on lifelong learning. In this context, the European Union also proclaimed lifelong learning based on Europe of knowledge as the key development guideline in the first decade of the 21st century. The goal of this paper is to present and analyse the phenomenon of lifelong education of maritime officials in `Split Ship Management', Split, to be precise, in its Nautical training centre, known as `Training Centre'. The mariner education project arose from cooperation with world education centres which use the most recent aspects of maritime theory and practice, both in the domestic and wider world expertise context adjusted to the latest European Union criteria. It is worth emphasising the growing popularity of additional maritime trainings in the world as a necessity of the development of new knowledges and skills in various areas in maritime economy, which are becoming a basis for further development both with individuals and companies. Trainings are conducted in computerised laboratories and on a simulator. This formal framework used for shaping and performing trainings at the Nautical training centre is based on the current knowledge and experience of trainers and their constant strive for modernisation and professional knowledge quality improvement, as well as for knowledge in general as a basic principle of development.","","978-953-233-059-5","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5967270","education of seafarers;concept of lifelong learning;e-learning;inspection and staff management","Training;Marine vehicles;Europe;Navigation;Engines;Educational institutions","computer based training;continuing professional development;marine engineering","nautical training centre organisation;nautical training centre functioning;lifelong seafarers education;European Union;maritime officials;split ship management;mariner education project;modernisation knowledge quality improvement;professional knowledge quality improvement","","","","3","","28 Jul 2011","","","IEEE","IEEE Conferences"
"System adaptation as a trust response in tactical ad hoc networks","B. Epstein; C. Weinstein; R. Cunningham","Lincoln Lab., MIT, Lexington, MA, USA; Lincoln Lab., MIT, Lexington, MA, USA; Lincoln Lab., MIT, Lexington, MA, USA","IEEE Military Communications Conference, 2003. MILCOM 2003.","4 May 2004","2003","1","","209","214 Vol.1","While mobile ad hoc networks offer significant improvements for tactical communications, these networks are vulnerable to node capture and other forms of cyber-attack. In this paper, we evaluated via simulation the impact of a passive attacker, a denial of service (DoS) attack, and a data swallowing attack. We compared two different adaptive network responses to these attacks against a baseline of no response for 10 and 20 node networks. Each response reflects a level of trust assigned to the captured node. Our simulation used a responsive variant of the ad hoc on-demand distance vector (AODV) routing algorithm and focused on the response performance. We assumed that the attacks had been detected and reported. We compared performance tradeoffs of attack, response, and network size by focusing on metrics such as ""goodput"", i.e. percentage of messages that reach the intended destination untainted by the captured node. We showed, for example, that under general conditions a DoS attack response should minimize attacker impact while a response to a data swallowing attack should minimize risk to the system and trust of the compromised node with most of the response benefit. We show that the best network response depends on the mission goals, network configuration, density, network performance, attacker skill, and degree of compromise.","","0-7803-8140-8","10.1109/MILCOM.2003.1290104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1290104","","Intelligent networks;Ad hoc networks;Mobile communication;Computer crime;Routing;Mobile ad hoc networks;Laboratories;Electronic mail;Adaptive systems;Communications technology","military communication;ad hoc networks;telecommunication network routing","system adaptation;trust response;tactical ad hoc networks;tactical communications;passive attacker;denial of service attack;data swallowing attack;adaptive network;on-demand distance vector routing algorithm","","","","5","","4 May 2004","","","IEEE","IEEE Conferences"
