"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Conceptual Design of Space Biosurgeon for Robotic Surgery and Aerospace Medicine","J. Cornejo; J. P. Perales-Villarroel; R. Sebastian; J. A. Cornejo-Aguilar","Biomedical Engineering Master’s Program–VIU,Space Medicine & Biomechatronics Research Group-TMSP,Valencia,Spain; Cleveland Clinic Florida,Florida,U.S.; George Washington University Hospital,Washington DC,U.S.; Faculty of Human Medicine URP,VP-Surgical Engineering Society,Lima,Peru","2020 IEEE ANDESCON","1 Dec 2020","2020","","","1","6","The surgeon needs excellent manual dexterity and precision in order to optimize skills applied in hand-eye coordination and visual-spatial localization. On the other hand, during the surgical procedure the patient requires safety, minimally invasive incisions, shorter hospital stay and effective recovery. Therefore, a research study was conducted from 2016 to 2019 at Universitat Internacional Valenciana, in order to suggest the design of a futurist tele-operated Surgical Robotic System prototype, combining the efficiency of the robots used in microsurgery with the synchronized accuracy of the technology used in aerospace medicine, considered the first of its kind in Latin America. For applications on The Earth, the main objective of this project is to show an alternative to provide mechatronic support in advanced laparoscopic surgical procedures applied for General and Gastrointestinal Surgery. The proposed Medical Robotic Device called ""Space Biosurgeon"" has 4 robotic arms with 8 degrees of freedom (DOF) that allow performing semi-automated tasks controlled by the surgeon while a robotic axis slides vertically through anatomical planes of the patient. In the design process, the International Standard IEC 80601-2-77 was applied using SolidWorks for computer-aided design and Matlab for simulation, taking into account patient safety, quality and effectiveness for innovation in surgical incision approach and Single Port Surgery. In addition, a Clinical Engineering analysis is developed, showing the interaction between the 4 important factors in the operating room, which are the physician/surgeon, the patient, the robot and the hospital environment. In conclusion, the application for Aerospace Medicine is the early detection of gastrointestinal diseases by coupling an ultrasound transducer. Furthermore, is planned to integrate sensors for vital signs monitoring, and the first small-scale prototype will be implemented in 2022.","","978-1-7281-9365-6","10.1109/ANDESCON50619.2020.9272122","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9272122","Surgical Robotic System;General and Gastrointestinal Surgery;Medical Robotic Device;Space Biosurgeon;Surgical Incision Approach;Single Port Surgery;Aerospace Medicine;Ultrasound Transducer","Robots;Surgery;Manipulators;Robot kinematics;Instruments;Space vehicles;Robot sensing systems","aerospace biophysics;biomedical transducers;biomedical ultrasonics;diseases;medical robotics;surgery;ultrasonic transducers","robotic axis slides;ultrasound transducer;gastrointestinal diseases;clinical engineering analysis;Matlab;medical robotic device;robotic arms;laparoscopic surgical procedures;surgical robotic system;hand-eye coordination;Single Port Surgery","","","","68","","1 Dec 2020","","","IEEE","IEEE Conferences"
"Learning a Set of Interrelated Tasks by Using Sequences of Motor Policies for a Strategic Intrinsically Motivated Learner","N. Duminy; S. M. Nguyen; D. Duhaut","Univ. Bretagne Sud, Lorient, France; Lab.-STICC, UBL, Brest, France; Univ. Bretagne Sud, Lorient, France","2018 Second IEEE International Conference on Robotic Computing (IRC)","5 Apr 2018","2018","","","288","291","We propose an active learning architecture for robots, capable of organizing its learning process to achieve a field of complex tasks by learning sequences of motor policies, called Intrinsically Motivated Procedure Babbling (IM-PB). The learner can generalize over its experience to continuously learn new tasks. It chooses actively what and how to learn based by empirical measures of its own progress. In this paper, we are considering the learning of a set of interrelated tasks outcomes hierarchically organized. We introduce a framework called ""procedures"", which are sequences of policies defined by the combination of previously learned skills. Our algorithmic architecture uses the procedures to autonomously discover how to combine simple skills to achieve complex goals. It actively chooses between 2 strategies of goal-directed exploration: exploration of the policy space or the procedural space. We show on a simulated environment that our new architecture is capable of tackling the learning of complex motor policies, to adapt the complexity of its policies to the task at hand. We also show that our """"procedures"""" framework helps the learner to tackle difficult hierarchical tasks.","","978-1-5386-4652-6","10.1109/IRC.2018.00061","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8329925","intrinsic motivation;developmental robotics;strategical learning;learning complex policies","Task analysis;Complexity theory;Manipulators;Computer architecture;Optimization;Euclidean distance","control engineering computing;learning (artificial intelligence);robot programming","strategic intrinsically motivated learner;active learning architecture;learning process;learning sequences;IM-PB;algorithmic architecture;policy space;procedural space;complex motor policies;Intrinsically Motivated Procedure Babbling","","2","","15","","5 Apr 2018","","","IEEE","IEEE Conferences"
"Development of electro pneumatic trainer embedded with Programmable Integrated Circuit (PIC) and graphical user interface (GUI) for educational applications","I. Burhan; R. Othman; A. A. Azman","Aircraft Maintenance Department, Politeknik Banting Selangor (PBS), Banting, Selangor, Malaysia; Aircraft Maintenance Department, Politeknik Banting Selangor (PBS), Banting, Selangor, Malaysia; Electrical Engineering Faculty, University Technology of Mara (UiTM), Shah Alam, Selangor, Malaysia","2016 IEEE International Conference on Automatic Control and Intelligent Systems (I2CACIS)","27 Mar 2017","2016","","","1","6","Electro Pneumatic Trainer for educational applications is developed as supporting tools towards the existing typical teaching and learning process. The main objective is to improve the learning outcome towards student's cognitive knowledge and practical skill where the existing teaching and learning for electro pneumatic courses conducted in the classroom without emphasizing on simulation and complex practical aspect. Generally, computer graphic or simulation can reduce the unsuccessful of practical implementation during the practical session through installation error. Visual Basic (VB) was used as the platform for graphical user interface (GUI) and using Programmable Integrated Circuit (PIC) as the interface between the GUI and hardware of Electro Pneumatic Trainer. The development of Electro Pneumatic Trainer interfacing between PIC and VB has been designed and improved by involving various types of electro pneumatics instruments such as single acting cylinder, double acting cylinder, semi rotary motor, air motor, and linear drive. Newly developed Electro Pneumatic Trainer controller interface are able to be re-programme for numerous combination of tasks. Based on Practical Work Assessment Form evaluated by the lecturers, there is an average marks of 40% and 40% of improvement on teaching and learning (cognitive) and practical's skill respectively when newly developed Electro Pneumatic Trainer were used by students during the teaching and learning process. It is also user friendly and embedded with systematics graphical diagram inspiring students for conducting the practical session.","","978-1-5090-4186-2","10.1109/I2CACIS.2016.7885279","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7885279","Electro Pneumatic Trainer;Programmable Integrated Circuit (PIC);Graphical User Interface;Teaching and Learning","Education;Graphical user interfaces;Relays;Programming;Power supplies;Electrical engineering;Conferences","cognition;computer based training;computer graphics;educational courses;electrical engineering computing;electrical engineering education;embedded systems;graphical user interfaces;programmable circuits;teaching","electro pneumatic trainer development;programmable integrated circuit;graphical user interface;educational applications;PIC;GUI;VB;teaching process;learning process;student cognitive knowledge;practical skill;computer graphic;visual basic;electro pneumatic instruments;electro pneumatic trainer controller interface;electro pneumatic courses","","1","","10","","27 Mar 2017","","","IEEE","IEEE Conferences"
"Walking parameters design of biped robots based on reinforcement learning","Z. Liang; S. Zhu; X. Jin","College of Automation, Nanjing University of Posts and Telecommunications, 210046, China; College of Automation, Nanjing University of Posts and Telecommunications, 210046, China; Key Lab of MCCSE, Ministry of Education, Southeast University, Nanjing 210096, China","Proceedings of the 30th Chinese Control Conference","25 Aug 2011","2011","","","4017","4022","Biped walking pattern is one of the most difficult problems in the humanoid robot area, and there exists no ideal algorithm for a generalized walking scenario. Recently, some methods have been proposed, including trajectory planning, passive dynamic walk. In this paper, based on the solution of inverse kinematics of a leg by combining analysis method with numerical method, trajectory planning method is used to implement the humanoid robot walking skill in a 3D simulation environment. In order to get the walking parameters automately, reinforcement learning is studied and implemented by the train system of Apollo3D program, and the training algorithm is well tested in the RoboCup3D simulation platform.","2161-2927","978-988-17255-9-2","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6000935","Biped Robots;Gait Planning;Reinforcement Learning;Robocup3D","Legged locomotion;Electronic mail;Planning;Trajectory;Humanoid robots;Algorithm design and analysis","humanoid robots;learning (artificial intelligence);legged locomotion;multi-robot systems;numerical analysis;path planning;robot kinematics;solid modelling","walking parameter design;biped robots;reinforcement learning;humanoid robot;passive dynamic walk;trajectory planning method;Apollo3D program;RoboCup3D simulation platform","","","","10","","25 Aug 2011","","","IEEE","IEEE Conferences"
"Autonomously Navigating a Surgical Tool Inside the Eye by Learning from Demonstration","J. W. Kim; C. He; M. Urias; P. Gehlbach; G. D. Hager; I. Iordachita; M. Kobilarov","Johns Hopkins University,Laboratory for Computing + Sensing (LCSR) dept.,Baltimore,MD,USA,21218; Johns Hopkins University,Laboratory for Computing + Sensing (LCSR) dept.,Baltimore,MD,USA,21218; Johns Hopkins Hospital,Wilmer Eye Institute,Baltimore,MD,USA,21287; Johns Hopkins Hospital,Wilmer Eye Institute,Baltimore,MD,USA,21287; Johns Hopkins University,Computer Science dept.,Baltimore,MD,USA,21218; Johns Hopkins University,Laboratory for Computing + Sensing (LCSR) dept.,Baltimore,MD,USA,21218; Johns Hopkins University,Laboratory for Computing + Sensing (LCSR) dept.,Baltimore,MD,USA,21218","2020 IEEE International Conference on Robotics and Automation (ICRA)","15 Sep 2020","2020","","","7351","7357","A fundamental challenge in retinal surgery is safely navigating a surgical tool to a desired goal position on the retinal surface while avoiding damage to surrounding tissues, a procedure that typically requires tens-of-microns accuracy. In practice, the surgeon relies on depth-estimation skills to localize the tool-tip with respect to the retina in order to perform the tool-navigation task, which can be prone to human error. To alleviate such uncertainty, prior work has introduced ways to assist the surgeon by estimating the tooltip distance to the retina and providing haptic or auditory feedback. However, automating the tool-navigation task itself remains unsolved and largely unexplored. Such a capability, if reliably automated, could serve as a building block to streamline complex procedures and reduce the chance for tissue damage. Towards this end, we propose to automate the tool-navigation task by learning to mimic expert demonstrations of the task. Specifically, a deep network is trained to imitate expert trajectories toward various locations on the retina based on recorded visual servoing to a given goal specified by the user. The proposed autonomous navigation system is evaluated in simulation and in physical experiments using a silicone eye phantom. We show that the network can reliably navigate a needle surgical tool to various desired locations within 137 μm accuracy in physical experiments and 94 μm in simulation on average, and generalizes well to unseen situations such as in the presence of auxiliary surgical tools, variable eye backgrounds, and brightness conditions.","2577-087X","978-1-7281-7395-5","10.1109/ICRA40945.2020.9196537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9196537","","Tools;Retina;Surgery;Navigation;Task analysis;Trajectory;Robots","end effectors;eye;learning by example;medical robotics;navigation;position control;robot programming;surgery;visual servoing","retinal surgery;auditory feedback;autonomous navigation system;needle surgical tool navigation;learning from demonstration;haptic feedback;deep network training;visual servoing;steady hand eye robot;SHER surgical robot;end effector","","","","26","","15 Sep 2020","","","IEEE","IEEE Conferences"
"A Distributed, Collaborative Intelligent Agent System Approach for Proactive Postmarketing Drug Safety Surveillance","Y. Ji; H. Ying; M. S. Farber; J. Yen; P. Dews; R. E. Miller; R. M. Massanari","Department of Electrical and Computer Engineering Gonzaga University, Spokane, WA, USA; Department of Electrical and Computer Engineering Gonzaga University, Spokane, WA, USA; Drug Information/Use Policy, Detroit Medical Center, Detroit, USA; College of Information Sciences and Technology, The Pennsylvania State University, University Park, USA; Department of Medicine, Wayne State University, Detroit, USA; John D. Dingell Veterans Affairs Medical Center, Detroit, MI, USA; Research for the Critical Junctures Institute, Bellingham, WA, USA","IEEE Transactions on Information Technology in Biomedicine","1 Jun 2010","2010","14","3","826","837","Discovering unknown adverse drug reactions (ADRs) in postmarketing surveillance as early as possible is of great importance. The current approach to postmarketing surveillance primarily relies on spontaneous reporting. It is a passive surveillance system and limited by gross underreporting (<10% reporting rate), latency, and inconsistent reporting. We propose a novel team-based intelligent agent software system approach for proactively monitoring and detecting potential ADRs of interest using electronic patient records. We designed such a system and named it ADRMonitor. The intelligent agents, operating on computers located in different places, are capable of continuously and autonomously collaborating with each other and assisting the human users (e.g., the food and drug administration (FDA), drug safety professionals, and physicians). The agents should enhance current systems and accelerate early ADR identification. To evaluate the performance of the ADRMonitor with respect to the current spontaneous reporting approach, we conducted simulation experiments on identification of ADR signal pairs (i.e., potential links between drugs and apparent adverse reactions) under various conditions. The experiments involved over 275 000 simulated patients created on the basis of more than 1000 real patients treated by the drug cisapride that was on the market for seven years until its withdrawal by the FDA in 2000 due to serious ADRs. Healthcare professionals utilizing the spontaneous reporting approach and the ADRMonitor were separately simulated by decision-making models derived from a general cognitive decision model called fuzzy recognition-primed decision (RPD) model that we recently developed. The quantitative simulation results show that 1) the number of true ADR signal pairs detected by the ADRMonitor is 6.6 times higher than that by the spontaneous reporting strategy; 2) the ADR detection rate of the ADRMonitor agents with even moderate decision-making skills is five times higher than that of spontaneous reporting; and 3) as the number of patient cases increases, ADRs could be detected significantly earlier by the ADRMonitor.","1558-0032","","10.1109/TITB.2009.2037007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5352275","Adverse drug reactions (ADR);fuzzy logic;intelligent agents;postmarketing surveillance;recognition-primed decision (RPD) model","Collaboration;Intelligent agent;Drugs;Safety;Surveillance;Decision making;Delay;Software systems;Patient monitoring;Computerized monitoring","bioinformatics;cooperative systems;decision making;drugs;fuzzy logic;pharmaceutical technology","distributed intelligent agent system;collaborative intelligent agent system;proactive postmarketing drug safety surveillance;adverse drug reaction;spontaneous reporting;passive surveillance system;electronic patient record;ADRMonitor;cisapride;AD 2000;healthcare professional;decision making model;cognitive decision model;fuzzy recognition primed decision model","Cisapride;Computer Communication Networks;Computer Simulation;Decision Making, Computer-Assisted;Drug Toxicity;Fuzzy Logic;Humans;Pattern Recognition, Automated;Product Surveillance, Postmarketing;Software","14","","42","","11 Dec 2009","","","IEEE","IEEE Journals"
"Evolving internal reinforcers for an intrinsically motivated reinforcement-learning robot","M. Schembri; M. Mirolli; G. Baldassarre","Laboratory of Autonomous Robotics and Artificial Life, Istituto di Scienze e Tecnologie della Cognizione, Consiglio Nazionale delle Ricerche (LARAL-ISTC-CNR), Via San Martino della Battaglia 44, I-00185 Roma, Italy; Laboratory of Autonomous Robotics and Artificial Life, Istituto di Scienze e Tecnologie della Cognizione, Consiglio Nazionale delle Ricerche (LARAL-ISTC-CNR), Via San Martino della Battaglia 44, I-00185 Roma, Italy; Laboratory of Autonomous Robotics and Artificial Life, Istituto di Scienze e Tecnologie della Cognizione, Consiglio Nazionale delle Ricerche (LARAL-ISTC-CNR), Via San Martino della Battaglia 44, I-00185 Roma, Italy","2007 IEEE 6th International Conference on Development and Learning","22 Oct 2007","2007","","","282","287","Intrinsically motivated reinforcement learning (IMRL) has been proposed as a framework within which agents exploit ""internal reinforcement"" to acquire general-purpose building-block behaviors (""skills"") which can be later combined for solving several specific tasks. The architectures so far proposed within this framework are limited in that: (1) they use hardwired ""salient events"" to form and train skills, and this limits agents' autonomy; (2) they are applicable only to problems with abstract states and actions, as grid-world problems. This paper proposes solutions to these problems in the form of a hierarchical reinforcement-learning architecture that: (1) exploits evolutionary robotics techniques so to allow the system to autonomously discover ""salient events""; (2) uses neural networks so to allow the system to cope with continuous states and noisy environments. The viability of the proposed approach is demonstrated with a simulated robotic scenario.","2161-9476","978-1-4244-1115-3","10.1109/DEVLRN.2007.4354052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4354052","Intrinsically Motivated Reinforcement Learning;Evolutionary Robotics;Actor-Critic;Surprise;Neural Networks","Robots;Organisms;Machine learning;Robotic assembly;Neural networks;Erbium;Testing;Proposals;Contracts;Neuroscience","genetic algorithms;intelligent robots;learning (artificial intelligence);neural nets","intrinsically motivated reinforcement-learning robot;general-purpose building-block behaviors;evolutionary robotics technique;actor-critic neural network architecture;internal reinforcement;genetic algorithm","","40","","22","","22 Oct 2007","","","IEEE","IEEE Conferences"
"Active Categorical Perception of Object Shapes in a Simulated Anthropomorphic Robotic Arm","E. Tuci; G. Massera; S. Nolfi","Institute of Cognitive Sciences and Technologies, Italian National Research Council, Rome, Italy; Plymouth University, Plymouth, U.K.; Institute of Cognitive Sciences and Technologies, Italian National Research Council, Rome, Italy","IEEE Transactions on Evolutionary Computation","3 Dec 2010","2010","14","6","885","899","Active perception refers to a theoretical approach to the study of perception grounded on the idea that perceiving is a way of acting, rather than a process whereby the brain constructs an internal representation of the world. The operational principles of active perception can be effectively tested by building robot-based models in which the relationship between perceptual categories and the body-environment interactions can be experimentally manipulated. In this paper, we study the mechanisms of tactile perception in a task in which a neuro-controlled anthropomorphic robotic arm, equipped with coarse-grained tactile sensors, is required to perceptually categorize spherical and ellipsoid objects. We show that best individuals, synthesized by artificial evolution techniques, develop a close to optimal ability to discriminate the shape of the objects as well as an ability to generalize their skill in new circumstances. The results show that the agents solve the categorization task in an effective and robust way by self-selecting the required information through action and by integrating experienced sensory-motor states over time.","1941-0026","","10.1109/TEVC.2010.2046174","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5491156","Artificial neural networks;categorical perception;evolutionary robotics","Shape;Anthropomorphism;Cognitive robotics;Robot sensing systems;Brain modeling;Buildings;Biological neural networks;Artificial intelligence;Testing;Tactile sensors","anthropometry;brain;dexterous manipulators;neurocontrollers;tactile sensors;visual perception","active categorical object shape perception;robot based model;tactile perception;neuro-controlled anthropomorphic robotic arm;tactile sensor;artificial evolution technique;sensory motor state","","18","","35","","21 Jun 2010","","","IEEE","IEEE Journals"
"Deep reinforcement learning for robotic manipulation with asynchronous off-policy updates","S. Gu; E. Holly; T. Lillicrap; S. Levine",Google Brain; Google Brain; Google DeepMind; Google Brain,"2017 IEEE International Conference on Robotics and Automation (ICRA)","24 Jul 2017","2017","","","3389","3396","Reinforcement learning holds the promise of enabling autonomous robots to learn large repertoires of behavioral skills with minimal human intervention. However, robotic applications of reinforcement learning often compromise the autonomy of the learning process in favor of achieving training times that are practical for real physical systems. This typically involves introducing hand-engineered policy representations and human-supplied demonstrations. Deep reinforcement learning alleviates this limitation by training general-purpose neural network policies, but applications of direct deep reinforcement learning algorithms have so far been restricted to simulated settings and relatively simple tasks, due to their apparent high sample complexity. In this paper, we demonstrate that a recent deep reinforcement learning algorithm based on off-policy training of deep Q-functions can scale to complex 3D manipulation tasks and can learn deep neural network policies efficiently enough to train on real physical robots. We demonstrate that the training times can be further reduced by parallelizing the algorithm across multiple robots which pool their policy updates asynchronously. Our experimental evaluation shows that our method can learn a variety of 3D manipulation skills in simulation and a complex door opening skill on real robots without any prior demonstrations or manually designed representations.","","978-1-5090-4633-1","10.1109/ICRA.2017.7989385","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7989385","","Robots;Training;Instruction sets;Learning (artificial intelligence);Neural networks;Safety;Heuristic algorithms","learning (artificial intelligence);manipulators","deep reinforcement learning;robotic manipulation;asynchronous off-policy updates;autonomous robots;hand-engineered policy representations;human-supplied demonstration;sample complexity;deep Q-functions;3D manipulation skills","","181","","42","","24 Jul 2017","","","IEEE","IEEE Conferences"
"Detection of power transformer bushing faults and oil degradation using frequency response analysis","N. Hashemnia; A. Abu-Siada; S. Islam","Curtin University, Perth, Western Australia; Curtin University, Perth, Western Australia; Curtin University, Perth, Western Australia","IEEE Transactions on Dielectrics and Electrical Insulation","7 Mar 2016","2016","23","1","222","229","Frequency response analysis (FRA) has been globally accepted as a reliable tool to detect mechanical deformation within power transformers. However, because of its reliance on graphical analysis, interpretation of FRA signature is still a challenging area that calls for skilled personnel, as so far, there is no widely accepted reliable standard code for FRA signature identification and quantification. While several papers investigating the impact of various mechanical winding deformations on the transformer FRA signature can be found in the literature, no attention was given to investigate the impact of various bushing faults and transformer oil degradation on the FRA signature. This paper introduces a detailed simulation and practical analyses to elaborate the impact of bushing faults as well as transformer oil degradation on the transformer FRA signature. In this regard, the physical geometrical dimension of a three phase power transformer is simulated using 3D finite element analysis to emulate the real transformer operation. Various bushing faults have been emulated on the studied model and oil degradation is implemented through changing oil permittivity. Practical FRA test is conducted on a three phase 132 kV, 35 MVA power transformer to validate the simulation results. Results show that bushing faults and oil degradation can be visibly detected through FRA signature.","1558-4135","","10.1109/TDEI.2015.005032","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7422564","Power transformer;condition monitoring;transformer insulation degradation;frequency response analysis;bushing faults","Oil insulation;Insulators;Power transformer insulation;Phase transformers;Permittivity","bushings;deformation;fault diagnosis;finite element analysis;frequency response;power transformer insulation;transformer oil;transformer windings","power transformer bushing fault detection;power transformer oil degradation;frequency response analysis;mechanical winding deformation detection;graphical analysis;FRA signature interpretation;FRA signature identification;FRA signature quantification;3D finite element analysis;physical geometrical dimension;three phase power transformer;voltage 132 kV;apparent power 35 MVA","","34","","36","","7 Mar 2016","","","IEEE","IEEE Journals"
