"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Engineering teaching methods using hybrid technologies based on the motivation and assessment of student's profiles","D. Fonseca; S. Villagrasa; F. Vails; E. Redondo; A. Climent; L. Vicent","La Salle Barcelona Campus, Ramon Llull University, Barcelona, Spain; La Salle Barcelona Campus, Ramon Llull University, Barcelona, Spain; Expressió Gràfica Arquitectónica I, Universitat Politècnica de Catalunya, Barcelona, Spain; Expressió Gràfica Arquitectónica I, Universitat Politècnica de Catalunya, Barcelona, Spain; La Salle Open University, UOLS, La Massana, Andorra; La Salle Open University, UOLS, La Massana, Andorra","2014 IEEE Frontiers in Education Conference (FIE) Proceedings","19 Feb 2015","2014","","","1","8","This paper describes the evolution and integration of hybrid interfaces in the visualization of three-dimensional models, and presents the results of a preliminary study based on the profile and the student motivation. The study is conducted with first and second year Building Engineering degree students in order to incorporate the augmented reality technology in different subjects and case studies. The resources developed combine traditional methods with interactive visualization of complex virtual models and mobile systems to present this type of content with the purpose of enhancing the student's visualization and spatial analysis skills and their motivation. We have used a mixed method research with quantitative evaluations (using a pre and post-test), and personal qualitative assessment (using the Bipolar Laddering technic) to further strengthen the results. In general, the student motivation to use this technology at classroom is positive and the preliminary results show us an improvement of their academic results, a confirmation of the adequacy of the method.","2377-634X","978-1-4799-3922-0","10.1109/FIE.2014.7044209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7044209","hybrid visualization;augmented reality;spatial skills;student motivation;mobile learning;mixed methods","Solid modeling;Three-dimensional displays;Usability;Education;Visualization;Augmented reality;Computers","augmented reality;civil engineering computing;computer aided instruction;data visualisation;engineering education;solid modelling;teaching","engineering teaching methods;hybrid technologies;student profiles assessment;three-dimensional model visualization;student motivation;building engineering degree students;augmented reality technology;interactive visualization;complex virtual models;mobile systems;spatial analysis skills;personal qualitative assessment","","7","","63","","19 Feb 2015","","","IEEE","IEEE Conferences"
"Mobile Augmented Reality in Nursing Educational Environments","E. Quqandi; M. Joy; M. Rushton; I. Drumm","Computer Science Department, Warwick University, Coventry, UK; Computer Science Department, Warwick University, Coventry, UK; School of Health and Society, The University of Salford, Manchester, UK; Computer, Science and Engineer, The University of Salford, Manchester, UK","2018 10th Computer Science and Electronic Engineering (CEEC)","28 Mar 2019","2018","","","266","269","The possibility of using Augmented Reality (AR) in learning and training has become more straightforward than before, as a result of the extensive use of Information and Communication Technologies (ICT) in the computer and mobile industries. Even though AR is used in education, and it is generally acknowledged that it has a positive impact on learning outcomes, the value of integrating AR applications into learning environments has not yet been fully investigated [1]. This in progress work considers the integration of AR technology into nursing clinical lab training, introduces new ways of interacting with manikins, and allows students to view patient scenarios instead of relying on teacher explanations. AR allows students to visualize hidden objects such as internal organs, which makes simulations more realistic and immersive. The study investigates the potential of this technology in terms of enhancing nursing students' self-regulation skills.","","978-1-5386-7275-4","10.1109/CEEC.2018.8674182","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8674182","Augmented Reality;Mobile Learning;Nursing;Higher Education;Self-learning;Self-Regulation;Clinical skills","Medical services;Education;Augmented reality;Three-dimensional displays;Solid modeling;Videos;Task analysis","augmented reality;biomedical education;computer aided instruction;medical computing;mobile computing;patient care","learning environments;AR technology;clinical lab training;patient scenarios;nursing educational environments;ICT;mobile augmented reality;information and communication technologies;hidden objects visualization;nursing students self-regulation skills;manikins","","","","17","","28 Mar 2019","","","IEEE","IEEE Conferences"
"Research and Realization of Computer Network Complex Practical Teaching Platform of Virtual Reality","Z. Jie; Z. Jianwei; D. Yaxing","Comput. Sci. & Commun. Eng. Dept., ZhengZhou Univ. of Light Ind., ZhengZhou, China; Comput. Sci. & Commun. Eng. Dept., ZhengZhou Univ. of Light Ind., ZhengZhou, China; Comput. Sci. & Commun. Eng. Dept., ZhengZhou Univ. of Light Ind., ZhengZhou, China","2012 International Conference on Computer Science and Electronics Engineering","23 Apr 2012","2012","1","","383","387","Analyzing teaching status of computer network practical courses in colleges and universities, the paper proposes the design program and the specific implementation method of complex practical teaching platform of virtual reality computer network, and builds a general practical teaching environment of computer network, which can combine reality with virtual, break the constrains of time and space, improve the utilization of laboratory equipment fully and train engineering application skills of students.","","978-0-7695-4647-6","10.1109/ICCSEE.2012.316","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6188073","network remote control;computer network;virtual reality;Lab","Laboratories;Computer networks;Instruments;Educational institutions;Virtual reality;Computers","computer based training;computer networks;computer science education;educational courses;educational institutions;teaching;virtual reality","computer network complex practical teaching platform;virtual reality;computer network practical course;colleges;universities;laboratory equipment utilization;engineering application skill training","","","","12","","23 Apr 2012","","","IEEE","IEEE Conferences"
"Real-time in-situ visual feedback of task performance in mixed environments for learning joint psychomotor-cognitive tasks","A. Kotranza; D. Scott Lind; C. M. Pugh; B. Lok","College of Engineering, University of Florida, USA; Dept. of Surgery Medical College of Georgia, USA; Feinberg School of Medicine , Northwestern University, USA; College of Engineering, University of Florida, USA","2009 8th IEEE International Symposium on Mixed and Augmented Reality","17 Nov 2009","2009","","","125","134","This paper proposes an approach to mixed environment training of manual tasks requiring concurrent use of psychomotor and cognitive skills. To train concurrent use of both skill sets, the learner is provided real-time generated, in-situ presented visual feedback of her performance. This feedback provides reinforcement and correction of psychomotor skills concurrently with guidance in developing cognitive models of the task. The general approach is presented: 1) Sensors placed in the physical environment detect in real-time a learner's manipulation of physical objects. 2) Sensor data is input to models of task performance which output quantitative measures of the learner's performance. 3) Pre-defined rules are applied to transform the learner's performance data into visual feedback presented in realtime and in-situ with the physical objects being manipulated. With guidance from medical education experts, we have applied this approach to a mixed environment for learning clinical breast exams (CBEs). CBE belongs to a class of tasks that require learning multiple cognitive elements and task-specific psychomotor skills. Traditional approaches to learning CBEs and other joint psychomotor-cognitive tasks rely on extensive one-onone training with an expert providing subjective feedback. By integrating real-time visual feedback of learners' quantitatively measured CBE performance, a mixed environment for learning CBEs provides on-demand learning opportunities with more objective, detailed feedback than available with expert observation. The proposed approach applied to learning CBEs was informally evaluated by four expert medical educators and six novice medical students. This evaluation highlights that receiving real-time in-situ visual feedback of their performance provides students an advantage, over traditional approaches to learning CBEs, in developing correct psychomotor and cognitive skills.","","978-1-4244-5390-0","10.1109/ISMAR.2009.5336485","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336485","mixed reality;information visualization","Psychology;Breast;Educational institutions;Assembly;Visualization;Education;Object detection;Output feedback;Virtual reality;Computer applications","augmented reality;biomedical education;computer based training;feedback;medical computing;patient diagnosis","real-time in-situ visual feedback;task performance;learning;mixed environment training;psychomotor skills;cognitive skills;skills reinforcement;skills correction;learner manipulation;physical objects;output quantitative measure;medical education;clinical breast exam;detailed feedback;medical students","","22","","30","","17 Nov 2009","","","IEEE","IEEE Conferences"
"Video game experience and basic robotic skills","A. Tanaka; R. Smith; C. Hughes","The Nicholson Center, Florida Hospital, Celebration, US; The Nicholson Center, Florida Hospital, Celebration, US; Department of Computer Science, The University of Central Florida, Orlando, US","2016 IEEE International Conference on Serious Games and Applications for Health (SeGAH)","10 Oct 2016","2016","","","1","6","Virtual reality simulators have emerged as valuable tools for standardized and objective robotic surgery skill training and assessments. In recent years the idea of using video game technology in surgical education for laparoscopy has also been explored, however few have attempted to make a connection between video game experience and robotic surgical skills. Thus, the current study aims to examine the performance of video gamers in a virtual reality robotic surgery simulator. Furthermore, the video gamers' performance was compared to that of medical students, expert robotic surgeons, and “laypeople.” The purpose of this study is to demonstrate that video gamers acquire perceptual and psychomotor skills through video game play, similar to those used by robotic surgeons. Subjects completed a demographic questionnaire and performed three computer-based perceptual tests: a Flanker compatibility task, a subsidizing task, and a Multiple Object Tracking test. Participants then performed two warm-up exercises and eight trials of two core exercises on a robotic surgery simulator. After completing all trials, participants completed a post-questionnaire regarding their experience with the system. Expert video gamers (n=40), medical students (n=24), laypeople (n=42) and expert robotic surgeons (n=16) were recruited. Medical students and gamers were significantly faster than experts in the Flanker Task. The experts were significantly slower than the all other groups in the subsidizing task. Experts scored significantly higher, were significantly more efficient, and were significantly faster than laypeople, medical students, and gamers in the first trial of Ring & Rail 1 and Suture Sponge. In trial eight of the simulation exercises, the experts performed significantly better than most groups in all of the metrics. Contrary to prior literature in laparoscopy, this study was unable to validate enhanced abilities of video gamers in a robotic surgery simulator. This study does further demonstrate that the transfer of skills developed through video game play is relevant to the surgical technique. This may be due to the differences of the systems and how the users interact within them. In a society where video games have become an integral past time, it is important to determine the role that video games play in the perceptual and psychomotor development of users. These findings can be generalized to domains outside of medicine that utilize robotic and computer-controlled systems, speaking to the scope of the gamers' abilities and pointing to the capacity within these systems.","","978-1-5090-2210-6","10.1109/SeGAH.2016.7586262","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7586262","","Surgery;Robots;Measurement;Games;Training;Rails;Cameras","biomedical education;computer aided instruction;computer games;educational robots;human-robot interaction;medical computing;medical robotics;surgery;virtual reality","video game experience;basic robotic skills;virtual reality robotic surgery simulator;standardized robotic surgery skill training;objective robotic surgery skill training;standardized robotic surgery skill assessment;objective robotic surgery skill assessment;surgical education;laparoscopy;video game technology;perceptual skill acquisition;psychomotor skill acquisition;computer-based perceptual tests;flanker compatibility task;subsidizing task;multiple object tracking test;computer-controlled systems","","1","","17","","10 Oct 2016","","","IEEE","IEEE Conferences"
"Evaluating Multiple Levels of an Interaction Fidelity Continuum on Performance and Learning in Near-Field Training Simulations","A. Bhargava; J. W. Bertrand; A. K. Gramopadhye; K. C. Madathil; S. V. Babu",Clemson University; Clemson University; Clemson University; Clemson University; Clemson University,"IEEE Transactions on Visualization and Computer Graphics","13 Mar 2018","2018","24","4","1418","1427","With costs of head-mounted displays (HMDs) and tracking technology decreasing rapidly, various virtual reality applications are being widely adopted for education and training. Hardware advancements have enabled replication of real-world interactions in virtual environments to a large extent, paving the way for commercial grade applications that provide a safe and risk-free training environment at a fraction of the cost. But this also mandates the need to develop more intrinsic interaction techniques and to empirically evaluate them in a more comprehensive manner. Although there exists a body of previous research that examines the benefits of selected levels of interaction fidelity on performance, few studies have investigated the constituent components of fidelity in a Interaction Fidelity Continuum (IFC) with several system instances and their respective effects on performance and learning in the context of a real-world skills training application. Our work describes a large between-subjects investigation conducted over several years that utilizes bimanual interaction metaphors at six discrete levels of interaction fidelity to teach basic precision metrology concepts in a near-field spatial interaction task in VR. A combined analysis performed on the data compares and contrasts the six different conditions and their overall effects on performance and learning outcomes, eliciting patterns in the results between the discrete application points on the IFC. With respect to some performance variables, results indicate that simpler restrictive interaction metaphors and highest fidelity metaphors perform better than medium fidelity interaction metaphors. In light of these results, a set of general guidelines are created for developers of spatial interaction metaphors in immersive virtual environments for precise fine-motor skills training simulations.","1941-0506","","10.1109/TVCG.2018.2794639","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8260967","Bimanual Interaction;Interaction Fidelity;Empirical Evaluation;Educational Virtual Reality","Training;Aerospace electronics;Solid modeling;Metrology;Mice;Virtual environments","computer based training;helmet mounted displays;virtual reality","Interaction Fidelity Continuum;near-field training simulations;virtual reality applications;education;real-world interactions;safe risk-free training environment;intrinsic interaction techniques;near-field spatial interaction task;learning outcomes;discrete application points;performance variables;medium fidelity interaction metaphors;spatial interaction metaphors;immersive virtual environments;fine-motor skills training simulations;bimanual interaction metaphors;restrictive interaction metaphors;head-mounted displays;tracking technology","Adolescent;Adult;Cognition;Female;High Fidelity Simulation Training;Humans;Male;Surveys and Questionnaires;Task Performance and Analysis;User-Computer Interface;Virtual Reality;Young Adult","1","","33","Traditional","17 Jan 2018","","","IEEE","IEEE Journals"
"Organ Texture Synthesis for Virtual Reality-Based Surgical Simulators","L. Xue-mei; H. Ai-min; Z. Qin-ping","State Key Lab. of Virtual Reality Technol. & Syst., Beihang Univ., Beijing, China; State Key Lab. of Virtual Reality Technol. & Syst., Beihang Univ., Beijing, China; State Key Lab. of Virtual Reality Technol. & Syst., Beihang Univ., Beijing, China","2009 Second International Workshop on Computer Science and Engineering","2 Feb 2010","2009","1","","238","241","Virtual Reality-based simulators is an important tool for surgical skills training and assessment. In general, the degree of realism experienced by the trainees is determined by the visual and biomechanical fidelity of the simulator. Organ textures can greatly affect visual realism and hence the overall quality of the simulation. In this paper, we use a very simple algorithm that can efficiently synthesize a wide variety of organ textures. The algorithm uses pixel-based texture synthesize technology. For each pixel in the output image, an L-shaped neighborhood of current pixel of a specific size is considered. Each pixel from this neighborhood generates a ¿shifted¿ candidate pixel according to its original position in the input texture. The best pixel is chosen with a neighborhood most similar to the current L-shaped neighborhood in the output image. This method is fast and its implementation is straightforward. The experiment results show the algorithm is feasility and validity.","","978-0-7695-3881-5","10.1109/WCSE.2009.661","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5403478","Organ Texture;Texture Synthesis;Surgical Simulators","Surgery;Virtual reality;Pixel;Layout;Power engineering and energy;Computational modeling;Computer simulation;Painting;Biomedical imaging;Surface texture","computer based training;image texture;medical computing;surgery;virtual reality","organ texture synthesis;virtual reality based surgical simulators;surgical skills training;surgical skills assessment;biomechanical fidelity;pixel based texture synthesize technology;L-shaped neighborhood","","","","6","","2 Feb 2010","","","IEEE","IEEE Conferences"
"Assessment of visual impairment in stroke survivors","C. M. Tarbert; I. A. T. Livingstone; A. J. Weir","Medical Devices Unit, Department of Clinical Physics and Bioengineering, Southern General Hospital, Glasgow, United Kingdom and the Glasgow Centre for Ophthalmic Clinical Research, Gartnavel General Hospital, Glasgow, United Kingdom; Glasgow Centre for Ophthalmic Clinical Research, Gartnavel General Hospital, Glasgow, United Kingdom; Medical Devices Unit, Department of Clinical Physics and Bioengineering, Southern General Hospital, Glasgow, United Kingdom","2014 36th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","6 Nov 2014","2014","","","2185","2188","A novel, tablet-based application (app) has been developed to act as a screening tool for visual impairment in stroke survivors; The Stroke Vision app. The app includes assessments for visual acuity, visual fields and visuospatial neglect, as well as novel tools for the education of patients, carers and staff. The app has been devised by experts in the field to address two important deficiencies; firstly a set of visual assessment tools to support and improve evaluation and rehabilitation of visual impairments in stroke survivors, and secondly to provide education for staff and information to carers about their relatives visual disabilities.","1558-4615","978-1-4244-7929-0","10.1109/EMBC.2014.6944051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6944051","","Visualization;Testing;Education;Hospitals;Shape;Mobile communication;Medical diagnostic imaging","biomedical measurement;computer software;medical computing;medical disorders;notebook computers;vision defects","visual disabilities;visual impairment rehabilitation;visual impairment evaluation;visuospatial neglect assessment;visual field assessment;visual acuity assessment;Stroke Vision app;visual impairment screening tool;tablet based application;stroke survivor visual impairment assessment","Caregivers;Computers;Humans;Motor Skills;Rehabilitation;Stroke;Stroke Rehabilitation;Survivors;Vision Disorders;Vision Tests;Vision, Ocular;Visual Acuity;Visual Fields","1","","10","","6 Nov 2014","","","IEEE","IEEE Conferences"
"A PC-based laparoscopic surgery skills training and assessment system","Y. H. Lin; Y. L. Luo; C. C. Lee; S. F. Yang; D. S. Yu","Department of Electronic and Computer Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan; Department of Electronic and Computer Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan; Department of Surgery, Tri-Service General Hospital, Taiwan; Department of Electronic and Computer Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan; Department of Surgery, National Defense Medical Center, Taiwan","2014 36th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","6 Nov 2014","2014","","","498","501","The purpose of this study is to build a cost-effective and easy-to-popularize laparoscopic training system based on improving traditional training box. The system has the capability of objective skills assessment and the function of automatic recording of training process and results, as well as 3-dimensional coordinate tracking of instruments. The results of pilot experiment in laparoscopic-assisted grip skill assessment had been shown the system can assess the different grip ability level between the senior surgeons and junior residents. Regarding to the evaluation of training effectiveness, five subjects without laparoscopic surgery experiences were asked to perform grip training for five days to observe their training curves. According to the experimental results, the total time taken for subject 1 to subject 5 are improved by 54.9%, 52.0%, 60.6%, 23.3%, and 63.5% separately.","1558-4615","978-1-4244-7929-0","10.1109/EMBC.2014.6943637","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6943637","","Training;Minimally invasive surgery;Instruments;Three-dimensional displays;Laparoscopes;Optical sensors","computer based training;medical computing;surgery","junior residents;senior surgeons;grip ability level;laparoscopic-assisted grip skill assessment;3D coordinate tracking;training process automatic recording;objective skills assessment;traditional training box;laparoscopic training system;PC-based laparoscopic surgery skills training","Computer-Assisted Instruction;Female;Humans;Laparoscopy;Simulation Training","","","11","","6 Nov 2014","","","IEEE","IEEE Conferences"
"Practice and exploration of skills transfer theory in swimming teaching","L. Ting","Swimming teaching and research facilities. Wuhan Inst. of P.E., Wuhan 430079, P.R. China","2009 ISECS International Colloquium on Computing, Communication, Control, and Management","29 Sep 2009","2009","1","","457","460","This paper combines theories with practice, explores and discusses the general principles of swimming instruction, applies techniques of skill transfer and proposes way to apply to actual teaching situations. Furthermore, according to the theories of technical transference, and adapting the experimental methods (comparing and programming covered in three groups), this paper verifies the transferring status and relationship of three types of swimming skills: a.) simulative ability practice; b.) underwater swimming; c.) breathing - at different teaching phases technique-ambination. Thus I draw a conclusion that all the techniques and skills are somehow interrelated and directly affects students studying and grasping of these swimming techniques and skills. This paper is also significant for us to promote and accelerate the teaching process and will accomplish the mission of teaching swimming more successfully.","2154-963X","978-1-4244-4247-8","10.1109/CCCM.2009.5268084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5268084","Swimming teaching;Skill transference;Module comparing;Effects","Education;Testing;Interference;Communication system control;Acceleration;Impedance;Educational institutions;Stress;Timing;Aging","teaching","skills transfer theory;swimming teaching;swimming instruction;technical transference;experimental methods;simulative ability practice;underwater swimming","","","","6","","29 Sep 2009","","","IEEE","IEEE Conferences"
