"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Skill Memories for Parameterized Dynamic Action Primitives on the Pneumatically Driven Humanoid Robot Child Affetto","J. F. Queißer; B. Hammer; H. Ishihara; M. Asada; J. J. Steil","Research Institute for Cognition and Robotics (CoR-Lab), Bielefeld University, Bielefeld, 33615, Germany; Research Institute for Cognition and Robotics (CoR-Lab), Bielefeld University, Bielefeld, 33615, Germany; Graduate School of Engineering, Osaka University, Suita, Osaka, 565-0871, Japan; Graduate School of Engineering, Osaka University, Suita, Osaka, 565-0871, Japan; Institute for Robotics and Process Control, Technische Universität Braunschweig, Braunschweig, 38106, Germany","2018 Joint IEEE 8th International Conference on Development and Learning and Epigenetic Robotics (ICDL-EpiRob)","15 Jul 2019","2018","","","39","45","In this work, we propose an extension of parameterized skills to achieve generalization of forward control signals for action primitives that result in an enhanced control quality of complex robotic systems. We argue to shift the complexity of learning the full dynamics of the robot to a lower dimensional task related learning problem. Due to generalization over task variability, online learning for complex robots as well as complex scenarios becomes feasible. We perform an experimental evaluation of the generalization capabilities of the proposed online learning system through simulation of a compliant 2DOF arm. Scalability to a complex robotic system is demonstrated on the pneumatically driven humanoid robot Affetto including 6DOF.","2161-9484","978-1-5386-6110-9","10.1109/DEVLRN.2018.8761040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8761040","","Robots;Task analysis;Optimization;Pneumatic systems;Trajectory;Dynamics;Actuators","generalisation (artificial intelligence);humanoid robots;learning (artificial intelligence);pneumatic systems;robot dynamics;robot programming","parameterized dynamic action primitives;pneumatically driven humanoid robot child;parameterized skills;forward control signals;generalization capabilities;Affetto humanoid robot;robot dynamics;robot skill learning;online learning system","","","","39","","15 Jul 2019","","","IEEE","IEEE Conferences"
"Simultaneous coordinate representations are influenced by visual feedback in a motor learning task","P. N. Parmar; F. C. Huang; J. L. Patton","University of Illinois at Chicago, Chicago, IL 60607 USA; Rehabilitation Institute of Chicago, Chicago, IL 60611 USA; Rehabilitation Institute of Chicago, Chicago, IL 60611 USA","2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","1 Dec 2011","2011","","","6762","6768","It has been widely accepted that the CNS develops a representation (model) of the environment, but what is not entirely clear is the coordinate reference frame used. We explored how visual feedback influenced the coordinate frame in which the CNS stores and recalls these memories of learned skills in a reaching-generalization task. Four groups of subjects trained to perform reaching movements in a perturbing force field, two with aligned (first person) visual feedback and two with non-aligned (vertical screen). After 170 trials of practice, we asked subjects to extrapolate (generalize) what they learned to a new part of the workspace in novel force environments (endpoint-based versus joint-based extrapolated force fields). Regardless of the test condition, all subjects improved their ability to generalize skills to the new workspace. There was evidence that the extrapolation of their learned skills was based on both object-centered and joint-based coordinates. Consistent with previous studies, subjects performed significantly better in joint-extrapolated force field, but only if the visual feedback was vertical. Subjects performed equivalently in both force fields with aligned (first person) feedback. These findings suggest that the type of visual feedback biases the way subjects perform, and that learning results can be significantly influenced by feedback.","1558-4615","978-1-4577-1589-1","10.1109/IEMBS.2011.6091668","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6091668","","Training;Visualization;Force;Joints;Adaptation models;Robots;Trajectory","cognition;neurophysiology","simultaneous coordinate representation;visual feedback;motor learning task;coordinate reference frame;learned skill;reaching generalization task;perturbing force field","Adult;Algorithms;Biomechanics;Central Nervous System;Computers;Equipment Design;Feedback, Sensory;Humans;Models, Statistical;Motor Activity;Motor Skills;Movement;Psychomotor Performance;Range of Motion, Articular;Robotics;User-Computer Interface;Viscosity","4","","36","","1 Dec 2011","","","IEEE","IEEE Conferences"
"Fuzzy rule based neuro-dynamic programming for mobile robot skill acquisition on the basis of a nested multi-agent architecture","J. N. Karigiannis; T. I. Rekatsinas; C. S. Tzafestas","School of Electrical & Computer Engineering, Division of Signals, Control & Robotics, National Technical University of Athens, Zographou, Greece; School of Computer Science, University of Maryland, College Park, 20742, USA; School of Electrical & Computer Engineering, Division of Signals, Control & Robotics, National Technical University of Athens, Zographou Campus, Greece","2010 IEEE International Conference on Robotics and Biomimetics","3 Mar 2011","2010","","","312","319","Biologically inspired architectures that mimic the organizational structure of living organisms and in general frameworks that will improve the design of intelligent robots attract significant attention from the research community. Self-organization problems, intrinsic behaviors as well as effective learning and skill transfer processes in the context of robotic systems have been significantly investigated by researchers. Our work presents a new framework of developmental skill learning process by introducing a hierarchical nested multi-agent architecture. A neuro-dynamic learning mechanism employing function approximators in a fuzzified state-space is utilized, leading to a collaborative control scheme among the distributed agents engaged in a continuous space, which enables the multi-agent system to learn, over a period of time, how to perform sequences of continuous actions in a cooperative manner without any prior task model. The agents comprising the system manage to gain experience over the task that they collaboratively perform by continuously exploring and exploiting their state-to-action mapping space. For the specific problem setting, the proposed theoretical framework is employed in the case of two simulated e-Puck robots performing a collaborative box-pushing task. This task involves active cooperation between the robots in order to jointly push an object on a plane to a specified goal location. We should note that 1) there are no contact points specified for the two e-Pucks and 2) the shape of the object is indifferent. The actuated wheels of the mobile robots are considered as the independent agents that have to build up cooperative skills over time, in order for the robot to demonstrate intelligent behavior. Our goal in this experimental study is to evaluate both the proposed hierarchical multi-agent architecture, as well as the methodological control framework. Such a hierarchical multi-agent approach is envisioned to be highly scalable for the control of complex biologically inspired robot locomotion systems.","","978-1-4244-9318-0","10.1109/ROBIO.2010.5723346","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5723346","Developmental Robotics;Multi-Agent Architectures;Neuro-Dynamic Learning","Mobile robots;Computer architecture;Joints;Robot kinematics;Function approximation;Collaboration","dynamic programming;fuzzy set theory;intelligent robots;learning (artificial intelligence);mobile robots;multi-robot systems","fuzzy rule based neuro-dynamic programming;mobile robot skill acquisition;nested multiagent architecture;biologically inspired architectures;intelligent robots;self-organization problems;effective learning;skill transfer processes;developmental skill learning process;neuro-dynamic learning mechanism;function approximators;collaborative control scheme;distributed agents;multiagent system;e-Puck robots;collaborative box-pushing task;complex biologically inspired robot locomotion systems","","2","","31","","3 Mar 2011","","","IEEE","IEEE Conferences"
"The Laboratory Stand Simulation for Programming Microprocessor Devices","E. V. Morozova; K. A. Kulikov; S. S. Lazebnikov","Saint-Petersburg Electrotechnical University ""LETI"", St. Petersburg, Russia; Saint-Petersburg Electrotechnical University ""LETI"", St. Petersburg, Russia; Saint-Petersburg Electrotechnical University ""LETI"", St. Petersburg, Russia","2019 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (EIConRus)","3 Mar 2019","2019","","","125","128","Generally, in higher educational institutions there is no modern laboratory base, which includes microprocessor devices. As a result, students not only can't obtain practical experience with microprocessor devices, but even to get acquainted with them. Most of the time this is due to objective reasons: insufficient financial resources, lack of space for equipment layout, rapid equipment obsolescence. As a solution to these problems we can consider the creation of virtual stands with a full basic functions set of real physical objects using microprocessor devices. The paper discusses the creation of virtual laboratory stands in the environment of computer-aided design of electronic circuits Proteus. The advantages of working on a virtual stand: the speed of calculations, safety of researches, the ability to acquire practical skills with most modern microprocessor-based devices. As well students can carry out real project activities, creating devices for their own projects, connecting the required modules, and debug them.","2376-6565","978-1-7281-0339-6","10.1109/EIConRus.2019.8657118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8657118","model;virtual stand;simulation;microprocessor device;laboratory stand","Microcontrollers;Integrated circuit modeling;Computational modeling;Programming profession;Software","CAD;computer aided instruction;educational institutions;electronic engineering education;further education;laboratories;microprocessor chips","laboratory stand simulation;higher educational institutions;modern laboratory base;virtual laboratory stands;microprocessor-based devices;microprocessor device programming;computer-aided design;electronic circuits Proteus","","","","4","","3 Mar 2019","","","IEEE","IEEE Conferences"
"Chimps: an evolutionary reinforcement learning approach for soccer agents","C. Castillo; M. Lurgi; I. Martinez","Grupo de Inteligencia Artificial, Univ. Simon Bolivar, Caracas, Venezuela; Grupo de Inteligencia Artificial, Univ. Simon Bolivar, Caracas, Venezuela; NA","SMC'03 Conference Proceedings. 2003 IEEE International Conference on Systems, Man and Cybernetics. Conference Theme - System Security and Assurance (Cat. No.03CH37483)","10 Nov 2003","2003","1","","60","65 vol.1","In non-deterministic and dynamic environments, such as the RoboCup simulation league, it is necessary to simplify the search space to manage action selection in real time. In this work, we present Chimps, a team for RoboCup simulation league that uses an accuracy-based evolutionary reinforcement learning mechanism, called XCS to achieve this simplification. XCS is a Genetic Classifier System, with generalization capacities; we use them for the evolution of individual behavior's rules. We modified an existing team, 11Monkeys, that used static rules for individual action selection, adding an XCS to learn in real time over the outcome of individual actions. We found that our extension enhanced the team's performance.","1062-922X","0-7803-7952-7","10.1109/ICSMC.2003.1243792","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1243792","","Learning;Genetic algorithms;Computational modeling;State-space methods;Genetic programming;Artificial intelligence;Intelligent robots;Multiagent systems;Working environment noise;Sensor phenomena and characterization","learning (artificial intelligence);multi-agent systems;digital simulation;mobile robots;games of skill","reinforcement learning;soccer agents;nondeterministic environments;dynamic environments;RoboCup simulation league;search space;genetic classifier system;action selection","","8","","16","","10 Nov 2003","","","IEEE","IEEE Conferences"
"pProgramming for artists: a visual language for expressive lighting design","J. B. Gross","Sch. of Inf. Sci. & Technol., Pennsylvania State Univ., University Park, PA, USA","2005 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC'05)","17 Oct 2005","2005","","","331","332","Programming is a process of formalizing and codifying knowledge, and, as a result, programming languages are designed for generalists trained in this process of formalization. Artists, whose training focuses on skill and tacit knowledge, are marginalized by existing tools. By designing visual languages that take advantage of an artist's skills in visual perception and expression, we can allow that artist to take advantage of the expressive potential that modern computing offers. In particular, this paper will look at lighting design for interactive, virtual environments, and augmenting an existing programming language to allow artists to leverage their skills in the pragmatics of that medium.","1943-6106","0-7695-2443-5","10.1109/VLHCC.2005.54","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1509533","Semiotics;pragmatics;domain specific language;virtual environments","Programming profession;Computer languages;Lighting control;Virtual environment;Domain specific languages;Engines;Visual perception;Art;Design engineering;Cognitive science","art;lighting;visual languages;virtual reality;computational linguistics","artists;visual language;expressive lighting design;programming languages;visual perception;visual expression;interactive virtual environments;semiotics;pragmatics;domain specific language","","","","7","","17 Oct 2005","","","IEEE","IEEE Conferences"
"A General Purpose Game Module for Children with Autism Spectrum Disorder","U. Qidwai; O. Connor","Department of Computer Science & Engineering, Qatar University, Doha, Qatar; Step by Step School for Children with Special Needs, Doha, Qatar","2018 IEEE-EMBS Conference on Biomedical Engineering and Sciences (IECBES)","27 Jan 2019","2018","","","426","431","The percentage of children with Autism Spectrum Disorder (ASD) has been increasing in the world in general and in the Middle East in particular throughout the years. The growing numbers have not been directly linked to a particular cause but are likely to be a result of gene mutations and environmental factors affecting early brain development. Autism affects children in different ways, which makes each child with ASD behave uniquely; however, some behaviors are common in many of those children such as lacking emotional and social skills. This paper presents a digital gaming module, which has been designed to help in the therapeutic process of children with ASD. The module involves displaying images on a touch screen through Arduino MEGA platform with Wi-Fi module connected to a graphical user interface to design different types of activities. The module can display various types of images as needed in the activity. The displayed images involve basic facial expressions, geometric and other objects, and text in such a way that the children could select the images corresponding to questions asked by the care-giver.","","978-1-5386-2471-5","10.1109/IECBES.2018.8626699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8626699","Autism Spectrum Disorder;Interactive Game;General Purpose Digital Learning Tool;Arduino Microcontroller;LabVIEW","Games;Robot kinematics;Pediatrics;Toy manufacturing industry;Hardware;Biomedical engineering","computer games;graphical user interfaces;handicapped aids;microcontrollers;patient treatment;wireless LAN","Arduino MEGA platform;graphical user interface;children therapeutic process;Wi-Fi module;digital gaming module;ASD;Autism Spectrum Disorder;general purpose game module","","1","","18","","27 Jan 2019","","","IEEE","IEEE Conferences"
"Virtual heart: Simulation-based cardiac physiolgy for education","V. Hurmusiadis","Primal Pictures Ltd, London, UK","2007 Computers in Cardiology","9 Jan 2009","2007","","","65","68","An investigation into the technical feasibility of computer based interactive simulation of the heart was conducted. The project is currently at prototype development phase, which is focused on the development of a virtual heart organ. The prototype will be customized for clinical skills training for interventional cardiology and electrophysiology, as well as for general cardiology education. Further development will incorporate an interface for handling catheter insertion for cardiac ablation and pacing.","2325-8853","978-1-4244-2533-4","10.1109/CIC.2007.4745422","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4745422","","Heart","bioelectric phenomena;biomedical education;cardiology;catheters;prosthetics;virtual reality","virtual heart;simulation-based cardiac physiology;computer based interactive simulation;interventional cardiology;electrophysiology;general cardiology education;catheter insertion;cardiac ablation;cardiac pacing","","6","1","10","","9 Jan 2009","","","IEEE","IEEE Conferences"
"Architecture of Human-controlled Arm Manipulator Operator Training System","M. V. Nosikov","Miass branch of South Ural State University (National Research University), Miass, Russian Federation","2018 Global Smart Industry Conference (GloSIC)","9 Dec 2018","2018","","","1","6","Industrial robots of different kinematic structures and functionality are widely used nowadays in different areas of industry and most of them function autonomously with a pre-programmed set of actions or typical trajectories. Some special purpose mobile and stationary robots are human-controlled and in most cases require qualified operator skills. This article describes general approaches and practical aspects of the operator training and qualification system for arm-based special purpose manipulators. The set of training system functions include: general manipulator control (basic motion) and grasping actions, manipulator operations in restricted working areas, operator actions using virtual reality helms and multi-monitor visualization, etc. The hardware and software architecture of training system should allow for an effective training process and teamwork of trainee and instructor to reach good results. The paper proposes a ROS-based software part of the training system with a description of inter-process communication messages, data formats, integration with a database and the following analysis of trainee action.","","978-1-5386-7386-7","10.1109/GloSIC.2018.8570118","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8570118","trainig system;manipulator;software architecture;database","Manipulators;Training;Control systems;Service robots;Robot sensing systems;Visualization","control engineering computing;industrial manipulators;manipulator kinematics;mobile robots;multi-robot systems;training;user interfaces;virtual reality","industrial robots;functionality;pre-programmed set;stationary robots;operator skills;general approaches;qualification system;arm-based special purpose manipulators;training system functions;general manipulator control;basic motion;grasping actions;manipulator operations;restricted working areas;operator actions;software architecture;effective training process;trainee action;human-controlled arm manipulator operator training system;kinematic structures","","","","24","","9 Dec 2018","","","IEEE","IEEE Conferences"
"Multiplexed generalized telerobotic system","G. Burdea; G. Giuliani; W. -. Song; T. -. Tung; H. -. Shih","Dept. of Electr. & Comput. Eng., Rutgers State Univ. of New Jersey, Piscataway, NJ, USA; Dept. of Electr. & Comput. Eng., Rutgers State Univ. of New Jersey, Piscataway, NJ, USA; Dept. of Electr. & Comput. Eng., Rutgers State Univ. of New Jersey, Piscataway, NJ, USA; Dept. of Electr. & Comput. Eng., Rutgers State Univ. of New Jersey, Piscataway, NJ, USA; Dept. of Electr. & Comput. Eng., Rutgers State Univ. of New Jersey, Piscataway, NJ, USA","Fifth International Conference on Advanced Robotics 'Robots in Unstructured Environments","6 Aug 2002","1991","","","1416","1419 vol.2","A multiplexed system with one master controlling several robot slaves of different geometries is proposed. This new concept is appealing because of 'force multiplication', by using a highly skilled operator more efficiently. A user interface allows the operator to load the particular robot model he wishes to teleoperate at a given time. Communication protocols handle priority interrupts from the other robots 'operating' in the background. The simulation environment utilizes a Dimension 6 graphics ball as master, and an Ardent workstation for robot control.<>","","0-7803-0078-5","10.1109/ICAR.1991.240445","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=240445","","Telerobotics;Robot control;Master-slave;Communication system control;Control systems;Computational geometry;User interfaces;Protocols;Graphics;Workstations","engineering graphics;graphical user interfaces;multiplexing;protocols;robots;telecontrol","communication protocols;generalized telerobotic system;multiplexed system;force multiplication;user interface;Dimension 6 graphics ball;Ardent workstation","","","","8","","6 Aug 2002","","","IEEE","IEEE Conferences"
