"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Cutting Force-Based Feedback Control Scheme for Surface Finish Improvement in Diamond Turning","S. Jeong; P. I. Ro","Research Associate, Precision Engineering Center, North Carolina State University, Raleigh, NC 27695-7918; Assistance Professor, Precision Engineering Center, North Carolina State University, Raleigh, NC 27695-7918","1993 American Control Conference","10 Mar 2009","1993","","","1981","1985","The control of diamond turning is usually achieved through a laser-interferometer feedback of slide position. The limitation of this control scheme is that the feedback signal does not account for additional dynamics of the tool post and the material removal process. If the tool post is rigid and the material removal process is relatively static, then such a non-collocated position feedback control scheme may suffice. However, as the accuracy requirement gets tighter and the desired surface contours become more complex, the need for a direct tool-tip sensing becomes inevitable. The physical constraints of the machining process prohibit any reasonable implementation of a tool-tip motion measurement. It is proposed that the measured force normal to the face of the workpiece can be filtered through an appropriate admittance transfer function to result in the estimated depth of cut. This can be compared to the desired depth of cut to generate the adjustment control action in addition to position feedback control. In this work, the design methodology on the admittance modelbased control with a conventional controller is presented. Based on the empirical data of the cutting dynamics, simulation results are shown. In addition, the recursive least-squares algorithm with forgetting factor is proposed to identify the parameters and update the admittance model in real time.","","0-7803-0860-3","10.23919/ACC.1993.4793223","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4793223","","Feedback control;Surface finishing;Turning;Laser feedback;Admittance;Optical materials;Force measurement;Optical control;Laser beam cutting;Signal processing","","","","1","1","7","","10 Mar 2009","","","IEEE","IEEE Conferences"
"Field data collection for quantification of reliability and availability for photovoltaic systems","E. Collins; J. Mahn; M. Mundt; J. Granata; M. Quintana","Sandia National Laboratories, PO Box 5800, Albuquerque, New Mexico, 87185-1033, USA; Sandia National Laboratories, PO Box 5800, Albuquerque, New Mexico, 87185-1033, USA; Sandia National Laboratories, PO Box 5800, Albuquerque, New Mexico, 87185-1033, USA; Sandia National Laboratories, PO Box 5800, Albuquerque, New Mexico, 87185-1033, USA; Sandia National Laboratories, PO Box 5800, Albuquerque, New Mexico, 87185-1033, USA","2010 35th IEEE Photovoltaic Specialists Conference","1 Nov 2010","2010","","","002386","002391","Predicting reliability and availability is a data driven capability of interest to the entire photovoltaic community, from material suppliers to system owners. Sandia National Laboratories is developing a predictive model and a host of methodologies needed for creating accurate predictions. Operational and maintenance (O&M) data from operating systems is only one piece of a broader data set required to make accurate predictions. Estimating reliability and availability of fielded photovoltaic systems requires times-to-failure or times-to-suspension and downtime data for each of the major components of each system. This paper addresses the collection (data set) and organization (standardized format) of data necessary for reliability and availability analyses. Typically, for a large photovoltaic system the data are censored. The data sets are composed of a mixture of components with failure and components without failure. The data sets must be organized into times to failure, or suspension time in use without failure, for each component that is being analyzed. To accurately estimate availability the various contributors to system downtime, such as corrective or preventative maintenance and grid perturbations, must also be identified and modeled. Preparation of the data for analysis usually consumes a significant percentage of the time required to generate a system reliability or availability estimate. A case study with data from a five year period of a fielded photovoltaic system is used to illustrate how a commercially available software tool for failure reporting and corrective action, XFRACAS™, was adapted to efficiently organize field data and transfer data into a suite of software tools. The software tool Weibull++™ was used to fit life distributions or growth models and to estimate parameters of the distributions. Another software tool, BlockSim 7™ was used for Reliability Block Diagram (RBD) development and simulation of system reliability and availability. XFRACAS™ is a web-based application that provides the capability for point of source data entry into a centralized data base. With some slight modifications, XFRACAS™ is capable of exporting data from the database that is properly organized and formatted for analysis by the life data analysis or reliability growth analysis tools.","0160-8371","978-1-4244-5892-9","10.1109/PVSC.2010.5614373","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5614373","","Switches;Inverters;Availability","data analysis;operating systems (computers);photovoltaic power systems;power engineering computing;power generation reliability;Web services","field data collection;photovoltaic system reliability;data driven capability;material supplier;Sandia National Laboratory;operational and maintenance data;O&M data;operating system;times-to-suspension data;times-to-failure data;downtime data;data analysis;XFRACAS;software tool;Weibull++;BlockSim 7;reliability block diagram development;Web-based application","","1","","2","","1 Nov 2010","","","IEEE","IEEE Conferences"
"Sim2Real Viewpoint Invariant Visual Servoing by Recurrent Control","F. Sadeghi; A. Toshev; E. Jang; S. Levine",NA; NA; NA; NA,"2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition","16 Dec 2018","2018","","","4691","4699","Humans are remarkably proficient at controlling their limbs and tools from a wide range of viewpoints. In robotics, this ability is referred to as visual servoing: moving a tool or end-point to a desired location using primarily visual feedback. In this paper, we propose learning viewpoint invariant visual servoing skills in a robot manipulation task. We train a deep recurrent controller that can automatically determine which actions move the end-effector of a robotic arm to a desired object. This problem is fundamentally ambiguous: under severe variation in viewpoint, it may be impossible to determine the actions in a single feedforward operation. Instead, our visual servoing approach uses its memory of past movements to understand how the actions affect the robot motion from the current viewpoint, correcting mistakes and gradually moving closer to the target. This ability is in stark contrast to previous visual servoing methods, which assume known dynamics or require a calibration phase. We learn our recurrent controller using simulated data, synthetic demonstrations and reinforcement learning. We then describe how the resulting model can be transferred to a real-world robot by disentangling perception from control and only adapting the visual layers. The adapted model can servo to previously unseen objects from novel viewpoints on a real-world Kuka IIWA robotic arm. For supplementary videos, see: https://www.youtube.com/watch?v=oLgM2Bnb7fo.","2575-7075","978-1-5386-6420-9","10.1109/CVPR.2018.00493","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8578591","","Visualization;Visual servoing;Robot kinematics;Cameras;Manipulators","calibration;end effectors;feedback;feedforward;image motion analysis;learning (artificial intelligence);mobile robots;robot vision;visual servoing","recurrent control;limbs;primarily visual feedback;viewpoint invariant visual servoing skills;robot manipulation task;deep recurrent controller;end-effector;single feedforward operation;visual servoing approach;robot motion;reinforcement learning;real-world robot;visual layers;real-world Kuka IIWA robotic arm","","24","","38","","16 Dec 2018","","","IEEE","IEEE Conferences"
"Multilateral surgical pattern cutting in 2D orthotropic gauze with deep reinforcement learning policies for tensioning","B. Thananjeyan; A. Garg; S. Krishnan; C. Chen; L. Miller; K. Goldberg",AUTOLAB at UC Berkeley; AUTOLAB at UC Berkeley; AUTOLAB at UC Berkeley; AUTOLAB at UC Berkeley; AUTOLAB at UC Berkeley; AUTOLAB at UC Berkeley,"2017 IEEE International Conference on Robotics and Automation (ICRA)","24 Jul 2017","2017","","","2371","2378","In the Fundamentals of Laparoscopic Surgery (FLS) standard medical training regimen, the Pattern Cutting task requires residents to demonstrate proficiency by maneuvering two tools, surgical scissors and tissue gripper, to accurately cut a circular pattern on surgical gauze suspended at the corners. Accuracy of cutting depends on tensioning, wherein the gripper pinches a point on the gauze in R3 and pulls to induce and maintain tension in the material as cutting proceeds. An automated tensioning policy maps the current state of the gauze to output a direction of pulling as an action. The optimal tensioning policy depends on both the choice of pinch point and cutting trajectory. We explore the problem of learning a tensioning policy conditioned on specific cutting trajectories. Every timestep, we allow the gripper to react to the deformation of the gauze and progress of the cutting trajectory with a translation unit vector along an allowable set of directions. As deformation is difficult to analytically model and explicitly observe, we leverage deep reinforcement learning with direct policy search methods to learn tensioning policies using a finite-element simulator and then transfer them to a physical system. We compare the Deep RL tensioning policies with fixed and analytic (opposing the error vector with a fixed pinch point) policies on a set of 17 open and closed curved contours in simulation and 4 patterns in physical experiments with the da Vinci Research Kit (dVRK). Our simulation results suggest that learning to tension with Deep RL can significantly improve performance and robustness to noise and external forces.","","978-1-5090-4633-1","10.1109/ICRA.2017.7989275","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7989275","","Trajectory;Robots;Training;Learning (artificial intelligence);Minimally invasive surgery;Tools;Deformable models","biomedical equipment;finite element analysis;grippers;learning (artificial intelligence);medical robotics;surgery","multilateral surgical pattern cutting;2D orthotropic gauze;deep reinforcement learning policies;fundamentals-of-laparoscopic surgery standard medical training regimen;FLS standard medical training regimen;surgical scissors;tissue gripper;surgical gauze;automated optimal tensioning policy;pinch point;cutting trajectory;tensioning policy conditioned learning;grippers;gauze deformation;translation unit vector;analytical model;explicit model;direct policy search methods;finite-element simulator;physical system;deep RL tensioning policies;open curved contours;closed curved contours;da Vinci Research Kit;dVRK;performance improvement;noise robustness improvement;external force robustness improvement","","17","","33","","24 Jul 2017","","","IEEE","IEEE Conferences"
"A New Game Model of Nodes' Strategies in P2P Network","H. Wang; S. Zhang; Y. Sun","Center of Telecommun. & Network Technol., Nanjing Univ. of Posts & Telecommun., Nanjing; Center of Telecommun. & Network Technol., Nanjing Univ. of Posts & Telecommun., Nanjing; Center of Telecommun. & Network Technol., Nanjing Univ. of Posts & Telecommun., Nanjing","2008 4th International Conference on Wireless Communications, Networking and Mobile Computing","18 Nov 2008","2008","","","1","4","The heterogeneity of P2P nodes' strategies has serious affect on the service performance of P2P network. Many incentive mechanisms based on game models of nodes' strategies are proposed to limit node's malicious actions. However, most of them don't take the diversity of nodes' types and the complexity of nodes' strategies into account, as well as the asymmetry of nodes' information. So the game models wouldn't imitate actual behavior and the incentive mechanisms based on them are not effective. This paper presents a new game model of nodes' strategies in P2P network, referring to the perspective of human society. The model classifies nodes' strategies to several sets according to their types, and analyzes the transfer conditions of different strategies. Finally, this paper simulates the evolution of the game model and the evolutionary results show similarity with real P2P network environment.","2161-9654","978-1-4244-2107-7","10.1109/WiCom.2008.1018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4678926","","Humans;Bandwidth;Sun;Network servers;Statistics;IP networks;Forgery;Quality of service;Robustness;Floods","game theory;peer-to-peer computing","game model;P2P network;incentive mechanism","","","","12","","18 Nov 2008","","","IEEE","IEEE Conferences"
"Prototype of SC Inverter","K. Osamura; A. Sakai; T. Nakamura; T. Oka; S. Fukuda; S. Yamaguchi","Research Institute for Applied Sciences, Tanaka, Kyoto, Japan; Department of Materials Science and Engineering, Kyoto University, Yoshida, Kyoto, Japan; Department of Electrical Engineering, Kyoto University, Katsura, Japan; Faculty of Engineering, Niigata University, Nishi-ku, Niigata, Japan; Chubu University, Kasugai, Aichi, Japan; Chubu University, Kasugai, Aichi, Japan","IEEE Transactions on Applied Superconductivity","27 May 2011","2011","21","3","1445","1448","At first a function of physical unit “half pair” including superconducting (SC) elements is described. By combining their plural units, a circuit is constructed, which has essential ability for the inverter action. In practice, the YBCO thin films were used for elements of two half-pairs, which connected with the metallic load Z of RZ = 50 μΩ. AC magnetic field between 0.1 and 100 Hz was applied in order to transfer mutual elements from SC state to resistive one. The AC current of 50 Hz was observed on the load Z and its amplitude was IZ,max = 1.0 A when the source DC current of Io = 32 A was applied. Thus the efficiency became 2.8% in this case. When the frequency was 0.2 Hz, the efficiency became 14%. The main reason of the present low efficiency is owing to the resistance of SC elements. Iz,max increased remarkably when the Io increased beyond the critical current of SC elements. The inverter action has been reproduced by the computer simulation under the non-linear conditions on the VI characteristics. The conditions giving high inverter efficiency was made clear. Thus the present results gave clear evidence of SC inverter action.","1558-2515","","10.1109/TASC.2010.2093093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5675739","High-temperature superconductors;inverters;switching circuits;yttrium compounds","Inverters;Resistance;Heating;Superconducting magnets;Magnetic circuits;Switches;Yttrium barium copper oxide","barium compounds;copper compounds;critical currents;invertors;magnetic fields;superconducting thin films;yttrium compounds","SC inverter;superconducting element;YBCO thin film;metallic load;AC magnetic field;AC current;DC current;critical current;SC element;high inverter efficiency;efficiency 2.8 percent;frequency 0.2 Hz;YBCO","","1","","4","","23 Dec 2010","","","IEEE","IEEE Journals"
"Task-structured probabilistic I/O automata","R. Canetti; Ling Cheung; D. Kaynar; M. Liskov; N. Lynch; O. Pereira; R. Segala","IBM T.J. Watson Res. Center, Yorktown Heights, NY, USA; NA; NA; NA; NA; NA; NA","2006 8th International Workshop on Discrete Event Systems","28 Aug 2006","2006","","","207","214","Modeling frameworks such as probabilistic I/O automata (PIOA) and Markov decision processes permit both probabilistic and nondeterministic choices. In order to use such frameworks to express claims about probabilities of events, one needs mechanisms for resolving the nondeterministic choices. For PIOAs, nondeterministic choices have traditionally been resolved by schedulers that have perfect information about the past execution. However, such schedulers are too powerful for certain settings, such as cryptographic protocol analysis, where information must sometimes be hidden. Here, we propose a new, less powerful nondeterminism-resolution mechanism for PIOAs, consisting of tasks and local schedulers. Tasks are equivalence classes of system actions that are scheduled by oblivious, global task sequences. Local schedulers resolve nondeterminism within system components, based on local information only. The resulting task-PIOA framework yields simple notions of external behavior and implementation, and supports simple compositionality results. We also define a new kind of simulation relation, and show it to be sound for proving implementation. We illustrate the potential of the task-PIOA framework by outlining its use in verifying an oblivious transfer protocol","","1-4244-0053-8","10.1109/WODES.2006.1678432","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1678432","","Automata;Distributed algorithms;Processor scheduling;Cryptographic protocols;Algorithm design and analysis;Distributed computing;Radio access networks;Educational institutions;Information analysis;Communication channels","equivalence classes;Markov processes;probabilistic automata","task-structured probabilistic I/O automata;Markov decision processes;nondeterminism resolution;simulation relation","","17","","28","","28 Aug 2006","","","IEEE","IEEE Conferences"
"A Driver Situational Awareness Estimation System Based on Standard Glance Model for Unscheduled Takeover Situations","H. Hayashi; M. Kamezaki; U. E. Manawadu; T. Kawano; T. Ema; T. Tomita; L. Catherine; S. Sugano","Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Research Institute for Science and Engineering (RISE), Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Waseda University, 3-4-1 Okubo, Shinjuku-ku, Tokyo, 169-8555, Japan","2019 IEEE Intelligent Vehicles Symposium (IV)","29 Aug 2019","2019","","","798","803","Highly-automated vehicles operating in level 3 issue a takeover request (TOR) to transfer the control authority from the automated driving (AD) system to a human driver when they encounter system limitations. In such `unscheduled' situations, the driver is required to immediately re-engage in the driving task both physically and cognitively, and perform suitable action, e.g. lane change. Thus, evaluating driver engagement by the AD system would lead to safe takeover. Physical engagement is easily estimated but there are few studies on evaluating cognitive engagement. In this study, we thus developed a driver situational awareness estimation system based on glance information. We first defined seven standard glance areas and driver glance classification model using a convolutional neural network. We then obtained a large amount of glance data when both safe and dangerous takeover situations (lane change) by using a driving simulator, and we derived the standard glance model including the glance area and time, in order to estimate whether driver gained enough cognitive re-engagement in real-time. To evaluate the effectiveness of the proposed model, we created a situational awareness assist system to visually indicate regions with insufficient glance. As a result, we found that the assist system drastically improved driving performance and reduced the number of accidents during takeover.","2642-7214","978-1-7281-0560-4","10.1109/IVS.2019.8814067","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8814067","","","cognition;control engineering computing;convolutional neural nets;driver information systems;mobile robots;road vehicles","driver situational awareness estimation system;standard glance model;unscheduled takeover situations;takeover request;human driver;driver engagement;AD system;physical engagement;cognitive engagement;glance information;highly-automated vehicles;control authority;driver glance classification model;convolutional neural network;driving simulator;situational awareness assist system;TOR;automated driving system","","","","17","","29 Aug 2019","","","IEEE","IEEE Conferences"
"Impact of redox flow battery and capacitive energy storage devices in performance enhancement of restructured AGC of a CCGT incorporated hydro-thermal system","D. Saha; L. C. Saikia; M. Raju; R. Rajbongshi","Department of Electrical Engineering, National Institute of Technology Silchar, Assam, India; Department of Electrical Engineering, National Institute of Technology Silchar, Assam, India; Department of Electrical Engineering, National Institute of Technology Silchar, Assam, India; Department of Electrical Engineering, National Institute of Technology Silchar, Assam, India","2017 7th International Conference on Power Systems (ICPS)","18 Jun 2018","2017","","","127","132","This article presents the effect of redox flow battery (RFB) and capacitive energy storage (CES) devices in enhancing the automatic generation control of a combined cycle gas turbine (CCGT) incorporated hydro-thermal power system under realistic restructured scenario. Stochastic fractal search optimized integral minus proportional-derivative with first-order-filter (I-PDF) controller is employed as secondary control for both control areas along with unique control action of CCGT consisting of air-flow and temperature control. Performance comparison of integral, proportional-integral, proportional-integral-derivative and I-PDF controller in absence of RFB and CES establishes the superiority of later. Simulations are carried out for bilateral transactions to investigate the extent of damping oscillations considering the presence of four combinations of RFB and CES namely RFB and CES at both areas simultaneously, RFB/CES at areal/area2 with CES/RFB at area2/areal. Results infer that RFB located at both control areas damps out the oscillations better than the other three combinations.","","978-1-5386-1789-2","10.1109/ICPES.2017.8387280","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8387280","Automatic generation control;capacitive energy storage;combined cycle gas turbine;integral minus proportional derivative controller;redox flow battery;stochastic fractal search","Oscillators;Temperature control;Batteries;Automatic generation control;Turbines;Transfer functions","combined cycle power stations;control system synthesis;energy storage;fractals;gas turbines;hydrothermal power systems;power generation control;search problems;stochastic processes;temperature control;three-term control","restructured AGC;automatic generation control;stochastic fractal search;secondary control;air-flow;temperature control;I-PDF controller;RFB/CES;CES/RFB;redox flow battery;capacitive energy storage devices;performance enhancement;CCGT incorporated hydrothermal system;combined cycle gas turbine incorporated hydrothermal power system;integral minus proportional-derivative with first-order-filter controller","","","","17","","18 Jun 2018","","","IEEE","IEEE Conferences"
"Load balancing in the presence of random node failure and recovery","S. Dhakal; M. M. Hayat; J. E. Pezoa; C. T. Abdallah; J. D. Birdwell; J. Chiasson","Dept. of Electr. & Comput. Eng., New Mexico Univ., Albuquerque, NM, USA; Dept. of Electr. & Comput. Eng., New Mexico Univ., Albuquerque, NM, USA; Dept. of Electr. & Comput. Eng., New Mexico Univ., Albuquerque, NM, USA; Dept. of Electr. & Comput. Eng., New Mexico Univ., Albuquerque, NM, USA; NA; NA","Proceedings 20th IEEE International Parallel & Distributed Processing Symposium","26 Jun 2006","2006","","","10 pp.","","In many distributed computing systems that are prone to either induced or spontaneous node failures, the number of available computing resources is dynamically changing in a random fashion. A load-balancing (LB) policy for such systems should therefore be robust, in terms of workload re-allocation and effectiveness in task completion, with respect to the random absence and re-emergence of nodes as well as random delays in the transfer of workloads among nodes. In this paper two LB policies for such computing environments are presented: The first policy takes an initial LB action to preemptively counteract the consequences of random failure and recovery of nodes. The second policy compensates for the occurrence of node failure dynamically by transferring loads only at the actual failure instants. A probabilistic model, based on the concept of regenerative processes, is presented to assess the overall performance of the system under these policies. Optimal performance of both policies is evaluated using analytical, experimental and simulation-based results. The interplay between node-failure/recovery rates and the mean load-transfer delay are highlighted","1530-2075","1-4244-0054-6","10.1109/IPDPS.2006.1639293","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1639293","","Load management;Distributed computing;Delay effects;Chaos;Availability;Uncertainty;Statistical distributions;Robustness;Performance analysis;Computational modeling","computer networks;fault tolerant computing;resource allocation","load balancing;random node failure;distributed computing;node recovery","","7","","12","","26 Jun 2006","","","IEEE","IEEE Conferences"
