"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"End-to-End Active Object Tracking and Its Real-World Deployment via Reinforcement Learning","W. Luo; P. Sun; F. Zhong; W. Liu; T. Zhang; Y. Wang","Tencent AI Lab, Shenzhen, P.R. China; Tencent AI Lab, Shenzhen, P.R. China; National Engineering Laboratory for Video Technology, Key Laboratory of Machine Perception (MoE), Peking University, Beijing, China; Tencent AI Lab, Shenzhen, P.R. China; Tencent AI Lab, Shenzhen, P.R. China; National Engineering Laboratory for Video Technology, Key Laboratory of Machine Perception (MoE), Peking University, Beijing, China","IEEE Transactions on Pattern Analysis and Machine Intelligence","6 May 2020","2020","42","6","1317","1332","We study active object tracking, where a tracker takes visual observations (i.e., frame sequences) as input and produces the corresponding camera control signals as output (e.g., move forward, turn left, etc.). Conventional methods tackle tracking and camera control tasks separately, and the resulting system is difficult to tune jointly. These methods also require significant human efforts for image labeling and expensive trial-and-error system tuning in the real world. To address these issues, we propose, in this paper, an end-to-end solution via deep reinforcement learning. A ConvNet-LSTM function approximator is adopted for the direct frame-to-action prediction. We further propose an environment augmentation technique and a customized reward function, which are crucial for successful training. The tracker trained in simulators (ViZDoom and Unreal Engine) demonstrates good generalization behaviors in the case of unseen object moving paths, unseen object appearances, unseen backgrounds, and distracting objects. The system is robust and can restore tracking after occasional lost of the target being tracked. We also find that the tracking ability, obtained solely from simulators, can potentially transfer to real-world scenarios. We demonstrate successful examples of such transfer, via experiments over the VOT dataset and the deployment of a real-world robot using the proposed active tracker trained in simulation.","1939-3539","","10.1109/TPAMI.2019.2899570","Tencent AI Lab Rhino-Bird Focused Research Program; Qualcomm University Collaborative Research Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8642452","Active object tracking;reinforcement learning;environment augmentation","Object tracking;Cameras;Target tracking;Reinforcement learning;Robot vision systems","convolutional neural nets;function approximation;learning (artificial intelligence);object detection;object tracking;recurrent neural nets","end-to-end active object tracking;real-world deployment;visual observations;frame sequences;camera control signals;camera control tasks;deep reinforcement learning;ConvNet-LSTM function approximator;frame-to-action prediction;customized reward function;unseen object moving paths;unseen object appearances;distracting objects;tracking ability;real-world robot;active tracker","","11","","71","IEEE","14 Feb 2019","","","IEEE","IEEE Journals"
"Delay and Delay-Constrained Throughput Performance of a Wireless-Powered Communication System","Z. Li; Y. Jiang; Y. Gao; P. Li; L. Sang; D. Yang","Wireless Theories and Technologies Laboratory, Beijing University of Posts and Telecommunications, Beijing, China; Department of Information Security and Communication Technology, Norwegian University of Science and Technology, Trondheim, Norway; Wireless Theories and Technologies Laboratory, Beijing University of Posts and Telecommunications, Beijing, China; Wireless Theories and Technologies Laboratory, Beijing University of Posts and Telecommunications, Beijing, China; Wireless Theories and Technologies Laboratory, Beijing University of Posts and Telecommunications, Beijing, China; Wireless Theories and Technologies Laboratory, Beijing University of Posts and Telecommunications, Beijing, China","IEEE Access","9 Nov 2017","2017","5","","21620","21631","In this paper, the delay and delay-constrained throughput performance of a point-to-point wireless-powered communication system is investigated. In this system, the wireless-powered node, e.g., a user equipment (UE), receives data at the same time when powered from the other node, e.g., an access point (AP), and uses the harvested wireless energy to send data to the other node. The investigation focuses on the delay performance of sending data in the downlink (DL) from the AP node to the UE node and that in the uplink (UL) from the UE node to the AP node, based on which the throughput performance on both directions when delay constraints are enforced is also studied. To this aim, the cumulative service capacity of the service process is first analyzed for both DL and UL, taking into consideration the delay caused by the nontransmission phase for the AP or UE in each charging cycle. Thereafter, a general upper bound on the delay distribution for stochastic traffic arrivals is obtained for both DL and UL, based on which the delay-constrained throughput performance is further studied. In addition, to ensure the delay performance, the required energy storage capacity and wireless charging rate are investigated. The obtained results are exemplified with two specific traffic types, and the accuracy of the analysis is validated by comparison with extensive simulation results. The analysis and results shed new light on the performance of wireless-powered communication systems.","2169-3536","","10.1109/ACCESS.2017.2760378","EU FP7 Marie Curie Actions; EU H2020 Marie Skłodowska-Curie Action; National Natural Science Foundation of China; BUPT-SICE Excellent Graduate Students Innovation Fund; BUPT Ph.D. Short-term Learning and Exchanging Abroad Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8060520","Wireless powered communication system;performance analysis;delay performance;delay-constrained throughput","Delays;Throughput;Wireless communication;Energy exchange;Wireless sensor networks;Energy storage;Stochastic processes","energy harvesting;radio links;telecommunication power management;telecommunication traffic","harvested wireless energy;AP node;UE node;delay distribution;wireless charging rate;delay-constrained throughput performance;point-to-point wireless-powered communication system;wireless-powered node;user equipment;access point;cumulative service capacity;nontransmission phase;stochastic traffic arrivals","","1","","22","","6 Oct 2017","","","IEEE","IEEE Journals"
"Rejecting disturbances to flexible structures using PI Kalman filters","S. P. Linder; B. Shafai","Northeastern Univ., Boston, MA, USA; NA","Proceedings of the 1997 IEEE International Conference on Control Applications","6 Aug 2002","1997","","","475","477","The proportional Kalman filter (PKF) is formulated with integral action and generalized to the proportional-integral Kalman filter (PIKF). The PIKF can be utilized to improve the disturbance rejection property of the Kalman filter-based controller. Through extensive simulations, as applied to the lightly damped flexible structure of the 1992 ACC Benchmark, we show that the integral term of the PIKF allows effective estimation and rejection of arbitrary disturbances. As a result, a single PIKF-based controller robustly achieves full loop transfer recovery even when perturbed by an unknown shaped disturbance.","","0-7803-3876-6","10.1109/CCA.1997.627699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=627699","","Flexible structures;State estimation;State feedback;Kalman filters;Shape control;Robust control;Noise shaping;Degradation;Linear feedback control systems;Regulators","flexible structures;state feedback;robust control;two-term control;vibration control;Kalman filters","disturbances rejection;PI Kalman filters;proportional-integral Kalman filter;lightly damped flexible structure;1992 ACC Benchmark;full loop transfer recovery","","7","","7","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Frozen Leg Operation of a Three-Phase Dual Active Bridge Converter","S. Haghbin; F. Blaabjerg; A. S. Bahman","Elbind Elektronik AB, Öjersjö, Sweden; Department of Energy Technology, Aalborg University, Aalborg, Denmark; Department of Energy Technology, Aalborg University, Aalborg, Denmark","IEEE Transactions on Power Electronics","3 Apr 2019","2019","34","5","4239","4248","Three-phase dual active bridge (DAB) topology is a potential alternative for high-power applications when a compact and efficient converter with a bidirectional power transfer capability is desired. In a constructed prototype, high-power SiC modules with dedicated drivers are utilized to achieve high-efficiency and compact size. Each module has two interconnected switches with anti-parallel diodes resembling a converter leg. It is observed that the driver halts the module operation as a result of protective actions such as overcurrent, gate undervoltage, or gate overvoltage. In this frozen leg mode, the module operates as a leg with two diodes until an external hardware signal resets the driver. The converter continues operation but with a reduced performance. Analysis, simulation, and verification of a three-phase DAB converter under a frozen leg operation are considered in this paper. The converter with a frozen leg has two different behaviors at light loads and heavy loads. Consequently, two different analysis methods are developed to solve converter operation in different load conditions. Results show that the power transfer capability is reduced, but this fault mode is nondestructive.","1941-0107","","10.1109/TPEL.2018.2865092","Swedish Energy Agency and Vinnova; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8434112","DC-DC power converters;electrical fault detection;power semiconductor switches","Legged locomotion;Inductors;Logic gates;Bridge circuits;Topology;Multichip modules;Fault currents","bridge circuits;DC-DC power convertors;diodes;driver circuits;silicon compounds","frozen leg operation;three-phase dual active bridge converter;high-power applications;anti-parallel diodes;converter leg;frozen leg mode;three-phase DAB converter;bidirectional power transfer;hardware signal;SiC","","2","","16","","13 Aug 2018","","","IEEE","IEEE Journals"
"Fuzzy rule based neuro-dynamic programming for mobile robot skill acquisition on the basis of a nested multi-agent architecture","J. N. Karigiannis; T. I. Rekatsinas; C. S. Tzafestas","School of Electrical & Computer Engineering, Division of Signals, Control & Robotics, National Technical University of Athens, Zographou, Greece; School of Computer Science, University of Maryland, College Park, 20742, USA; School of Electrical & Computer Engineering, Division of Signals, Control & Robotics, National Technical University of Athens, Zographou Campus, Greece","2010 IEEE International Conference on Robotics and Biomimetics","3 Mar 2011","2010","","","312","319","Biologically inspired architectures that mimic the organizational structure of living organisms and in general frameworks that will improve the design of intelligent robots attract significant attention from the research community. Self-organization problems, intrinsic behaviors as well as effective learning and skill transfer processes in the context of robotic systems have been significantly investigated by researchers. Our work presents a new framework of developmental skill learning process by introducing a hierarchical nested multi-agent architecture. A neuro-dynamic learning mechanism employing function approximators in a fuzzified state-space is utilized, leading to a collaborative control scheme among the distributed agents engaged in a continuous space, which enables the multi-agent system to learn, over a period of time, how to perform sequences of continuous actions in a cooperative manner without any prior task model. The agents comprising the system manage to gain experience over the task that they collaboratively perform by continuously exploring and exploiting their state-to-action mapping space. For the specific problem setting, the proposed theoretical framework is employed in the case of two simulated e-Puck robots performing a collaborative box-pushing task. This task involves active cooperation between the robots in order to jointly push an object on a plane to a specified goal location. We should note that 1) there are no contact points specified for the two e-Pucks and 2) the shape of the object is indifferent. The actuated wheels of the mobile robots are considered as the independent agents that have to build up cooperative skills over time, in order for the robot to demonstrate intelligent behavior. Our goal in this experimental study is to evaluate both the proposed hierarchical multi-agent architecture, as well as the methodological control framework. Such a hierarchical multi-agent approach is envisioned to be highly scalable for the control of complex biologically inspired robot locomotion systems.","","978-1-4244-9318-0","10.1109/ROBIO.2010.5723346","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5723346","Developmental Robotics;Multi-Agent Architectures;Neuro-Dynamic Learning","Mobile robots;Computer architecture;Joints;Robot kinematics;Function approximation;Collaboration","dynamic programming;fuzzy set theory;intelligent robots;learning (artificial intelligence);mobile robots;multi-robot systems","fuzzy rule based neuro-dynamic programming;mobile robot skill acquisition;nested multiagent architecture;biologically inspired architectures;intelligent robots;self-organization problems;effective learning;skill transfer processes;developmental skill learning process;neuro-dynamic learning mechanism;function approximators;collaborative control scheme;distributed agents;multiagent system;e-Puck robots;collaborative box-pushing task;complex biologically inspired robot locomotion systems","","2","","31","","3 Mar 2011","","","IEEE","IEEE Conferences"
"Visual Prediction of Priors for Articulated Object Interaction","C. Moses; M. Noseworthy; L. P. Kaelbling; T. Lozano-Pérez; N. Roy","Massachusetts Institute of Technology,Computer Science and Artificial Intelligence Laboratory,Cambridge,MA,USA; Massachusetts Institute of Technology,Computer Science and Artificial Intelligence Laboratory,Cambridge,MA,USA; Massachusetts Institute of Technology,Computer Science and Artificial Intelligence Laboratory,Cambridge,MA,USA; Massachusetts Institute of Technology,Computer Science and Artificial Intelligence Laboratory,Cambridge,MA,USA; Massachusetts Institute of Technology,Computer Science and Artificial Intelligence Laboratory,Cambridge,MA,USA","2020 IEEE International Conference on Robotics and Automation (ICRA)","15 Sep 2020","2020","","","10480","10486","Exploration in novel settings can be challenging without prior experience in similar domains. However, humans are able to build on prior experience quickly and efficiently. Children exhibit this behavior when playing with toys. For example, given a toy with a yellow and blue door, a child will explore with no clear objective, but once they have discovered how to open the yellow door, they will most likely be able to open the blue door much faster. Adults also exhibit this behaviour when entering new spaces such as kitchens. We develop a method, Contextual Prior Prediction, which provides a means of transferring knowledge between interactions in similar domains through vision. We develop agents that exhibit exploratory behavior with increasing efficiency, by learning visual features that are shared across environments, and how they correlate to actions. Our problem is formulated as a Contextual Multi-Armed Bandit where the contexts are images, and the robot has access to a parameterized action space. Given a novel object, the objective is to maximize reward with few interactions. A domain which strongly exhibits correlations between visual features and motion is kinemetically constrained mechanisms. We evaluate our method on simulated prismatic and revolute joints1.","2577-087X","978-1-7281-7395-5","10.1109/ICRA40945.2020.9196541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9196541","","Robots;Visualization;Training;Kinematics;Gaussian processes;Optimization;Kernel","feature extraction;intelligent robots;mobile robots;object detection;visual servoing","exploratory behavior;visual features learning;contextual multiarmed bandit;parameterized action space;articulated object interaction;contextual prior prediction","","","","23","","15 Sep 2020","","","IEEE","IEEE Conferences"
"Robots collision avoidance using learning through imitation","A. Fratu; J. Becar","Dept. of ATI, Transilvania University of Brasov, Romania; IUT- GEII, University of Valenciennes, LAMAV FR-CNRS 2956, France","2013 4th International Symposium on Electrical and Electronics Engineering (ISEEE)","2 Dec 2013","2013","","","1","6","This paper deals with the collision avoidance of the cooperative robots using the learning through imitation. Each physical robot acts fully independently, communicating with corresponding virtual prototype and imitating her behavior. Each physical robot reproduces the motion of her virtual prototype. The estimation of the collision-free actions of the virtual cooperative robots and the transfer of the virtual joint trajectories to the physical robots who imitate there virtual prototypes, are the original ideas. We tested the present strategy on several simulation scenarios; involving two virtual robots that each must cooperate with other and estimating collision-free actions. The effectiveness of the proposed strategy is discussed by theoretical considerations and illustrated by simulation of the motion of two cooperative manipulators. It is shown that the proposed collision-free strategy, while tracking the end-effector trajectory, is efficient and practical.","","978-1-4799-2442-4","10.1109/ISEEE.2013.6674341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6674341","collision avoidance;virtual prototypes;cooperative tasks;learning through imitation","Robot kinematics;Joints;Collision avoidance;Planning;Computational modeling;Trajectory","collision avoidance;end effectors;learning (artificial intelligence);multi-robot systems;trajectory control","cooperative robots collision avoidance;learning-through-imitation;virtual prototype;virtual joint trajectories;collision-free action estimation;cooperative manipulators;collision-free strategy;end-effector trajectory tracking","","","","11","","2 Dec 2013","","","IEEE","IEEE Conferences"
"A digital calibration for a 16-bit, 400-MHz current-steering DAC","J. Pirkkalaniemi; M. Kosunen; M. Waltari; K. Halonen","Electron. Circuit Design Lab., Helsinki Univ. of Technol., Finland; Electron. Circuit Design Lab., Helsinki Univ. of Technol., Finland; NA; NA","2004 IEEE International Symposium on Circuits and Systems (IEEE Cat. No.04CH37512)","3 Sep 2004","2004","1","","I","I","A digital calibration for current-steering D/A converters is presented. The calibration corrects errors originating from mismatched thermometer decoded MSB current sources. The calibration principle is to measure the mismatches and skip over transfer function discontinuations. Four redundant MSB sources compensate the reduced input range cause by the skipping action. The mismatches are measured by using a simple comparator. Manners for extending the calibration range, thus enhancing linearity, are straightforward. Simulation show that the errors caused by the MSB sources are cancelled resulting in clear improvement in static linearity.","","0-7803-8251-X","10.1109/ISCAS.2004.1328190","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1328190","","Calibration;Clocks;Linearity;Decoding;Silicon;Voltage;Control systems;Electronic circuits;Laboratories;Error correction","digital-analogue conversion;current-mode circuits;calibration;comparators (circuits)","current-steering DAC;digital calibration;mismatched thermometer;decoded MSB;current sources;transfer function discontinuations;redundant MSB sources;comparator circuits;linearity enhancements;static linearity;16 bit;400 MHz","","2","","6","","3 Sep 2004","","","IEEE","IEEE Conferences"
"A multi-scale feedback control system model for wound healing electrical activity: Therapeutic device/protocol implications","G. D. O'Clock",Biomedical Engineering Department at the University of Minnesota,"2014 36th Annual International Conference of the IEEE Engineering in Medicine and Biology Society","6 Nov 2014","2014","","","3021","3025","Regulation, growth and healing in biological systems involve many interconnected and interdependent processes that include chemical and electrical mechanisms of action. Unfortunately, the significant contributions that electrical events provide are often overlooked; resulting in a poor transfer of knowledge from science, to engineering and finally to therapy. Wound site electrical processes can influence cell migration, fluid transport, cellular signaling events, gene expression, cell differentiation and cell proliferation; affecting both form and function at the cell, tissue and organ levels. Wound healing, and its interrelationships with transport, regeneration, and growth, cannot be understood or therapeutically assisted unless both chemical and electrical activities associated with the healing process are addressed.","1558-4615","978-1-4244-7929-0","10.1109/EMBC.2014.6944259","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6944259","","Wounds;Current density;Electric fields;Current;Noise;Chemicals","bioelectric phenomena;biological tissues;biomedical equipment;cell motility;medical control systems;patient treatment;wounds","multiscale feedback control system model;therapeutic device-protocol implications;biological systems;wound site electrical processes;cell migration;fluid transport;cellular signaling events;gene expression;cell differentiation;cell proliferation;tissue;organ levels;chemical activity;wound healing process;electrical activity","Cell Differentiation;Cell Movement;Cell Proliferation;Computer Simulation;Electric Stimulation Therapy;Electrophysiological Phenomena;Feedback;Humans;Models, Biological;Regeneration;Signal Transduction;Wound Healing","2","","36","","6 Nov 2014","","","IEEE","IEEE Conferences"
"Transient stability assessment and synchronization of multimachine power system using Kuramoto model","S. Sharma; S. Kulkarni; A. Maksud; S. R. Wagh; N. M. Singh","Department of Electrical Engineering, Veermata Jijabai Technological Institute (V.J.T.I), Matunga Mumbai-400019, India; Department of Electrical Engineering, Veermata Jijabai Technological Institute (V.J.T.I), Matunga Mumbai-400019, India; Department of Electrical Engineering, Veermata Jijabai Technological Institute (V.J.T.I), Matunga Mumbai-400019, India; Department of Electrical Engineering, Veermata Jijabai Technological Institute (V.J.T.I), Matunga Mumbai-400019, India; Department of Electrical Engineering, Veermata Jijabai Technological Institute (V.J.T.I), Matunga Mumbai-400019, India","2013 North American Power Symposium (NAPS)","25 Nov 2013","2013","","","1","6","The crucial issue of loss of synchronization in post-disturbance conditions may lead to blackouts if corrective action is delayed. The complication increases due to large computation burden and time for wide-area network where thyristor-controlled series compensator (TCSC) is used as controller for transient stability enhancement. The trade-off in accuracy and speed in generating control law using linearized models becomes ineffective for changed operating scenarios. In addition, forming multi-machine linearized model becomes challenging when TCSC appears as non-separable element of a dense admittance matrix, which can be separated as a control variable in single-machine infinite-bus system. Overcoming the limitations of linearized controllers, the present paper verifies the Kuramoto mean-field condition using Kron reduction with non-trivial transfer conductances for unstable post-fault scenario. To regain synchronization effectively, necessary TCSC compensation has adjusted network parameters as proved by MATLAB simulations performed on 12-bus system, where real-time data is acquired by phasor measurement units.","","978-1-4799-1255-1","10.1109/NAPS.2013.6666837","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6666837","Kuramoto model;PMU;Synchronization;Transient stability;TCSC","Power system stability;Thyristors;Power capacitors;Stability analysis;Oscillators;Synchronization;Mathematical model","linear systems;phasor measurement;power system faults;power system transient stability;synchronisation;wide area networks","phasor measurement units;12-bus system;MATLAB simulation;unstable post-fault scenario;nontrivial transfer conductance;Kron reduction;Kuramoto mean-field condition;single-machine infinite-bus system;dense admittance matrix;multimachine linearized model;transient stability enhancement;thyristor-controlled series compensator;wide area network;Kuramoto model;multimachine power system;transient stability assessment","","3","","11","","25 Nov 2013","","","IEEE","IEEE Conferences"
