"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Cooperative Adaptive Cruise Control for String Stable Mixed Traffic: Benchmark and Human-Centered Design","F. Li; Y. Wang","Department of Mechanical Engineering, Clemson University, Clemson, SC, USA; Department of Mechanical Engineering, Clemson University, Clemson, SC, USA","IEEE Transactions on Intelligent Transportation Systems","7 Dec 2017","2017","18","12","3473","3485","With the emergence of vehicle-to-vehicle communication technology, cooperative adaptive cruise control (CACC) cars can be expected in the near future. In this paper, novel criteria for string stability are proposed for mixed traffic platoons that consist of both automated and manual driving cars. A mixed traffic string stability definition is proposed to guarantee the boundedness of the motion states fluctuation upstream as well as the safety of the entire platoon. With proper arrangements of the platoon sequence as well as mild restrictions on the leading car's velocity overshoot, the proposed mixed traffic string stability can be realized via some suitable controller design for the automated cars. The benchmark controller with feedback and feedforward path is first used to verify the above results with rigorous proof. Furthermore, a human-centered CACC system is designed to improve both physical and psychological comfort of a driver under the guarantee of mixed traffic string stability. The action-point car-following model is adapted to quantify the driver's psychological comfort in combination with the quantification of physical comfort based on jerk. A model predictive control-like blending ratio controller is developed to obtain the optimal time headway in the feedback controller for tradeoffs among driver comfort, fuel efficiency, and traffic throughput under string stability constraints. Finally, a seven-car CACC mixed traffic platoon scenario is simulated. Compared with the benchmark CACC controller design, the human-centered CACC design is shown to largely improve the driving comfort.","1558-0016","","10.1109/TITS.2017.2760805","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8094925","Cooperative adaptive cruise control (CACC);mixed traffic;string stability;human-centered controller","Stability criteria;Transfer functions;Psychology;Cruise control;Human factors;Vehicular ad hoc networks","adaptive control;automobiles;control system synthesis;cooperative systems;feedback;feedforward;predictive control;road traffic control;road vehicles;stability;velocity control","mixed traffic string stability definition;platoon sequence;automated cars;benchmark controller;human-centered CACC system;action-point car-following model;feedback controller;string stability constraints;human-centered CACC design;string stable mixed traffic;human-centered design;vehicle-to-vehicle communication technology;adaptive cruise control cars;mixed traffic platoons;automated driving cars;controller design;model predictive control;blending ratio controller;cooperative adaptive cruise control","","8","","36","","3 Nov 2017","","","IEEE","IEEE Journals"
"Linear analysis for determining and visualizing critical thermal boundaries of power systems","R. Entriken; W. Murray; T. T. De Rubira","Electric Power Research Institute, Palo Alto, CA; Stanford University, Stanford, CA; Stanford University, Stanford, CA","2015 IEEE Power & Energy Society Innovative Smart Grid Technologies Conference (ISGT)","25 Jun 2015","2015","","","1","5","System operators need to constantly assess the security of a power system and take actions in order to maintain safe operation. To do this, they need to quantify the proximity of the security constraints, determine the most critical ones, and then execute a set of actions designed to restore safety margins. A particularly important set of security constraints is thermal overload limits of transformers and transmission lines. However, current thermal security assessment practices typically rely on guessing critical power transfers, require repetitive computer simulations, and are limited to two-dimensional nomograms that are constructed off-line. We present techniques for making this process more efficient and effective that use a linear system model and are based on the analysis of a polyhedron in the space of generator and load powers. These techniques have been tested on three real power networks, one of which has 45k buses.","","978-1-4799-1785-3","10.1109/ISGT.2015.7131823","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7131823","","Security;Visualization;Generators;Thermal loading;Stochastic processes;Power system stability","linear network analysis;power system security;power system simulation","system operators;power system security;security constraints;safety margins;thermal overload limits;transformers;transmission lines;thermal security assessment;critical power transfers;two-dimensional nomograms;linear system model;load powers;real power networks","","","","9","","25 Jun 2015","","","IEEE","IEEE Conferences"
"Design of virtual process control laboratory (VPCL) using first principle method and interactive PID control toolkit using Labview","S. M. Sundaram","Department of Instrumentation & Control Engineering, Manipal Institute of Technology, Manipal, India","2017 9th International Conference on Information Technology and Electrical Engineering (ICITEE)","11 Jan 2018","2017","","","1","5","First principle method of modelling is relatively easy to implement and analyze a process because of its simple equations. If the process is properly modelled, the model can be used effectively to understand the process behavior. In this paper, it is aimed to design a virtual level process control system to understand the working of the process with PID control. Interactive Graphical User Interface (GUI) is developed using Labview. This GUI can be used as a training toolkit to understand the effect of PID action in a level process system. The toolkit made in the form of an .exe file so as to make it platform independent. The GUI has added features than a real-time single loop PID level process control system. User can perform experiments to understand the features such as Auto / Manual operations, Direct / Reverse settings, Constant / Non-Constant outflow & PV, dead time, anti-reset windup, bump less transfer and load disturbances. The simulated results are compared with a real-time level control system with Yokogawa PID controller and the results are found to be closely matching.","","978-1-5090-6477-9","10.1109/ICITEED.2017.8250460","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8250460","first principle model;PID simulator;single loop level control;virtual process control laboratory","Process control;Mathematical model;Real-time systems;Graphical user interfaces;Level control;Valves;Hardware","control engineering computing;control system synthesis;graphical user interfaces;level control;process control;production engineering computing;three-term control;virtual instrumentation","virtual process control laboratory;interactive PID control toolkit;Labview;Interactive Graphical User Interface;GUI;real-time level control system;Yokogawa PID controller","","2","","12","","11 Jan 2018","","","IEEE","IEEE Conferences"
"Control strategy for ± 800 kV 6000 MW NER-Agra Multi-Terminal HVDC Project","S. Barman; A. R. Paul; H. J. Bahirat","Department of Electrical Engineering, IIT Bombay, Mumbai, India; Department of Electrical Engineering, IIT Bombay, Mumbai, India; Department of Electrical Engineering, IIT Bombay, Mumbai, India","2018 20th National Power Systems Conference (NPSC)","25 Jul 2019","2018","","","1","6","The North East Region-Agra HVDC link is the world's first Multi-Terminal Project at ±800 kV, linking rectifier stations at Biswanath-Chariali and Alipurduar, with inverter station at Agra. Multi Terminal HVDC (MTDC) systems require complex actions for their operation and control. Hence a comprehensive study of the entire system is necessary. The main aim of this paper is to analyze the basic operation of the North East-Agra MTDC scheme and suggest appropriate control measures for it. A simulation of the system is done in MATLAB-Simulink to understand how the system operates. Along with it, the details of the proposed controllers that can ensure proper control of each station of the HVDC link are also included. The results of the simulations show that the proposed controllers can be effectively incorporated in the system.","","978-1-5386-6159-8","10.1109/NPSC.2018.8771761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8771761","HVDC;Multi-terminal;HVDC Controller;NEA;MTDC;etc","Avalanche photodiodes;Inverters;HVDC transmission;Voltage control;Harmonic analysis;Transfer functions;Electrical engineering","HVDC power convertors;HVDC power transmission;invertors;Matlab;power engineering computing;power transmission control;rectifiers","rectifier stations;Biswanath-Chariali;inverter station;North East-Agra MTDC scheme;control strategy;North East Region-Agra HVDC link;multiterminal HVDC systems;Alipurduar;MATLAB-Simulink;NER-Agra multiterminal HVDC project;power 6000.0 MW","","1","","10","","25 Jul 2019","","","IEEE","IEEE Conferences"
"Hydro-mechanical fuel flow controller for aircraft jet engines","A. TUDOSIE","University of Craiova, Department of Electrical, Power Systems and Aerospace Engineering, Romania","2017 18th International Carpathian Control Conference (ICCC)","7 Jul 2017","2017","","","343","348","The paper deals with a fuel flow rate controller (fuel control unit-FCU) with indirect action for aircraft jet engines, based on fuel pressure drop's control. The author identifies system's main parts, its operation mode and main parameters. Based on these observations one has determined main parts' motion equations and has built the non-linear mathematical model; meanwhile, main input and output parameters were identified. Controller's mathematical model was linearised, using the finite differences method, then adimensionalized and brought to a usable form by applying the Laplace transformation; system's block diagram with transfer functions was also built. Based on it, some Simulink-Matlab simulations were performed, in order to establish system's quality (controller's time behavior for step input(s)), which led to some useful conclusions regarding controller's operation mode, as well as regarding the possibilities of controller's embedding into new control architectures.","","978-1-5090-4862-5","10.1109/CarpathianCC.2017.7970423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7970423","fuel;control;speed;pressure;jet-engine;step-input;flow","Fuels;Valves;Mathematical model;Discharges (electric);Aircraft propulsion;Jet engines","aircraft;finite difference methods;flow control;jet engines;Laplace transforms;transfer functions","hydro-mechanical fuel flow controller;fuel flow rate controller;aircraft jet engines;fuel pressure drop control;motion equations;nonlinear mathematical model;finite differences method;Laplace transformation;transfer functions;block diagram;fuel control unit;FCU","","","","14","","7 Jul 2017","","","IEEE","IEEE Conferences"
"Consensus of Networked Mechanical Systems With Communication Delays: A Unified Framework","H. Wang","Science and Technology on Space Intelligent Control Laboratory, Beijing Institute of Control Engineering, Beijing, China","IEEE Transactions on Automatic Control","21 May 2014","2014","59","6","1571","1576","This technical note addresses the consensus problem of networked uncertain mechanical systems which interact on directed graphs containing a spanning tree and are subjected to nonuniform communication delays. The challenge lies in the unclear input-output property of a linear networked system containing communication delays and the unclear convergent property of this system under an external input. We establish a new input-output property of this linear networked system and moreover its convergent property under an external input, upon which, we establish a unified framework to resolve the consensus problem of multiple mechanical systems. The proposed consensus framework unifies/extends the existing results and in addition yields a fully cascaded closed-loop system. With Lyapunov-like analysis and frequency domain input-output analysis, we show that the proposed unified consensus control scheme ensures consensus without the integral action of the sliding vector, and scaled weighted average consensus with the integral action of the sliding vector. Simulation results are provided to demonstrate the performance of the proposed consensus schemes.","1558-2523","","10.1109/TAC.2013.2293413","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6677536","Adaptive control;communication delay;consensus;networked mechanical systems;uncertainties","Delays;Mechanical systems;Transfer functions;Eigenvalues and eigenfunctions;Vectors;Equations;Robots","adaptive control;cascade control;closed loop systems;convergence;delay systems;directed graphs;frequency-domain analysis;mechanical engineering;networked control systems;trees (mathematics);uncertain systems;vectors","adaptive control;scaled weighted average consensus;sliding vector;unified consensus control scheme;frequency domain input-output analysis;Lyapunov-like analysis;cascaded closed-loop system;consensus problem;input-output property;convergent property;linear networked system;nonuniform communication delays;spanning tree;directed graphs;networked uncertain mechanical systems;networked mechanical system consensus","","99","","34","","28 Nov 2013","","","IEEE","IEEE Journals"
"Wireless Heart Rate Monitoring and Vigilant System","A. Hodge; H. Humnabadkar; A. Bidwai","Electronics and Telecommunication Department, Vishwakarma Institute of Technology, PUNE, INDIA; Electronics and Telecommunication Department, Vishwakarma Institute of Technology, PUNE, INDIA; Electronics and Telecommunication Department, Vishwakarma Institute of Technology, PUNE, INDIA","2018 3rd International Conference for Convergence in Technology (I2CT)","11 Nov 2018","2018","","","1","5","The human health quality is degrading in last few year, many heart-related diseases are often observed in people may lead to heart attack. The heart attacks can be prevented if we can constantly monitor the heart rate of the patient and immediately give alert to the doctors. The heartbeat detection is usually done in a traditional way, butin this project the task is accomplished with evolved technology to check the heart rate of the person and transfer it wirelessly to the concerned person in order to take a quick action. The main objective of the work is to provide quick assistance and cure to heart patients and to have advanced technology in the health sector and to bring revolutionary advancement in the health sector. This project aims to bring a system which is less expensive and efficient in heart rate monitoring. If a heart rate obtained from heartbeat sensor exceeds the set limit then the system will send a signal to the microcontroller, the controller will send a message through wireless transfer module which is received at receiver module and controller again decodes the message to give alert to doctors. The system monitors continuously, irrespective of the time and one can also get the live updates regarding patient's heart rate condition and can be displayed on screen.","","978-1-5386-4273-3","10.1109/I2CT.2018.8529443","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8529443","heart attack;heart rate monitoring;revolutionary advancement;heartbeat sensor;microcontroller","Monitoring;Heart beat;Medical services;Microcontrollers;Biomedical monitoring;Pins","biomedical equipment;diseases;electrocardiography;health care;medical control systems;microcontrollers;patient monitoring","heart attack;wireless heart rate monitoring;wireless transfer module;health sector;heart patients","","1","","5","","11 Nov 2018","","","IEEE","IEEE Conferences"
"Adaptive Feedforward Control of Linear Systems to Satisfy Integral Constraints Imposed on Transients","B. Salih; T. Das","University of Central Florida, Orlando, FL, 32816, USA; University of Central Florida, Orlando, FL, 32816, USA","2019 American Control Conference (ACC)","29 Aug 2019","2019","","","5792","5797","The concept of Area-Matching Transients (AMT) is applicable to energy management in power systems that combine multiple power sources or a primary power source with an energy storage unit. The concept was investigated in our prior study, where emphasis was placed on second-order linear systems. This paper continues the earlier work by proposing methods for achieving AMT under plant uncertainties. Starting with the simplest case of a second order system with an additional zero, the analysis is generalized to address higher order uncertain systems. A structured adaptive estimation strategy is proposed to deal with uncertainty. A method employing combined feedback and forward actions is proposed to incorporate AMT characteristic in a given plant transfer function. Simulations are provided to validate the results developed in this work. Further investigation is currently ongoing to address AMT in nonlinear systems.","2378-5861","978-1-5386-7926-5","10.23919/ACC.2019.8814816","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8814816","","","adaptive control;adaptive estimation;control system synthesis;feedback;feedforward;linear systems;nonlinear control systems;power system control;power system management;transfer functions;uncertain systems","adaptive feedforward control;integral constraints;plant transfer function;AMT characteristic;area-matching transients;nonlinear systems;structured adaptive estimation strategy;higher order uncertain systems;plant uncertainties;second-order linear systems;energy storage unit;power systems;energy management","","","","16","","29 Aug 2019","","","IEEE","IEEE Conferences"
"Technical Implementation of the High-Speed Response Servo Drive at the Programmable Logic Device","A. Starikov; S. Lisin; D. Rokalo","Samara State Technical University,Samara,Russia; Samara State Technical University,Samara,Russia; Samara State Technical University,Samara,Russia","2019 International Conference on Electrotechnical Complexes and Systems (ICOECS)","6 Jan 2020","2019","","","1","6","Programmable logic devices are used in modern electric drives for the implementation of their individual elements. This allows you to save the computing power of microcontrollers, on which electric drives are made. The purpose of the article is to create a variant of the technical implementation of the high-speed response AC servo drive on the programmable logic. To achieve this goal, a block diagram of the servo drive and transfer functions of all its elements are considered. It is shown that with a certain method of controller's synthesis, such block diagram of electric drive requires a minimum of calculations. A function diagram of the integral controller for the technical implementation on the programmable logic device is developed. The principle of its operation and limiting of the output signal, which ensures the stability of the servo drive in the whole range of movements and speeds, are considered. A function diagram of the set of proportional and proportional-differential controllers and a differentiating element in the speed feedback circuit has also been developed. The sequence of operation of all its elements, the principle of synchronization of the device and the limitations of the output signal of the proportional-differential controller, which is fed to a digital modulator that controls the transistors of the power converter, are considered. It is shown that the use of modulators that form trapezoidal phase voltage at the stator windings of AC motors does not require the computational power and also allows them to be implemented on programmable logic. A computer simulation of the proposed digital AC servo drive has been carried out and its high-speed response at the control actions working off has been shown.","","978-1-7281-1728-7","10.1109/ICOECS46375.2019.8949986","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8949986","servo drive;integral controller;proportional-differential controller;transfer function;programmable logic","Servomotors;Registers;Adders;Programmable logic devices;PD control;Modulation;Generators","AC motor drives;control system synthesis;electric drives;machine control;microcontrollers;power convertors;programmable logic devices;servomechanisms;servomotors;stators","high-speed response AC;block diagram;function diagram;programmable logic device;output signal;proportional-differential controller;differentiating element;speed feedback circuit;digital AC servo drive;high-speed response servo drive;electric drives","","","","9","","6 Jan 2020","","","IEEE","IEEE Conferences"
"Digital perturbation injection technique for open loop frequency response measurement of Boost converter","Suryanarayana K; H. N. Nagaraja","Dept. of Electrical and Electronics NMAM Institute of Technology Nitte, India 574110; Indus Institute of Technology and Engineering Indus University Ahmedabad, India 382115","2015 IEEE International Conference on Electrical, Computer and Communication Technologies (ICECCT)","27 Aug 2015","2015","","","1","6","The open loop response of a power converter is an important parameter in designing stable and rugged system. Open loop response can be obtained by injecting a sinusoidal signal having frequency variation from few hertz to half the switching frequency. Analog sinusoidal signal injection suffer from noise pick up due to switching action of semiconductor devices, leading to inaccurate system characteristics. This paper presents a method of injecting sinusoidal perturbation signal to the pulse width modulated signal in the digital domain to obtain open loop response of a boost converter. Digital perturbation injection technique is simulated in MATLAB and experiments are conducted on a 1kW boost converter operating in continuous conduction mode.","","978-1-4799-6085-9","10.1109/ICECCT.2015.7226009","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7226009","boost converter;open loop response;pulse width modulation;digital perturbation;digital signal controller","Switches;Mathematical model;Harmonic analysis;Transfer functions;Estimation;Hardware;Voltage control","frequency measurement;frequency response;perturbation techniques;PWM power convertors","digital perturbation injection technique;open loop frequency response measurement;boost converter;power converter;analog sinusoidal signal injection;sinusoidal perturbation signal;pulse width modulated signal;continuous conduction mode;power 1 kW","","","","9","","27 Aug 2015","","","IEEE","IEEE Conferences"
