"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Conventional and reciprocal approaches to the inverse dipole localization problem of electroencephalography","S. Finke; R. M. Gulrajani; J. Gotman","Inst. of Biomed. Eng., Montreal Univ., Que., Canada; Inst. of Biomed. Eng., Montreal Univ., Que., Canada; NA","IEEE Transactions on Biomedical Engineering","11 Jun 2003","2003","50","6","657","666","Forward transfer matrices relating dipole source to surface potentials can be determined via conventional or reciprocal approaches. In numerical simulations with a triangulated boundary-element three-concentric-spheres head model, we compare four inverse electroencephalogram (EEG) solutions: those obtained utilizing conventional or reciprocal forward transfer matrices, relating in each case source dipole components to potentials at either triangle centroids or triangle vertices. Single-dipole inverse solutions were obtained using simplex optimization with an additional position constraint limiting solution dipoles to within the brain region. Dipole localization errors are presented in all four cases, for varying dipole eccentricity and two different values of skull conductivity. Both conventional and reciprocal forward transfer matrices yielded inverse dipole solutions of comparable accuracy. Localization errors were low even for highly eccentric source dipoles on account of the nonlinear nature of the single-dipole solution and the position constraint. In the presence of Gaussian noise, both conventional and reciprocal approaches were also found to be equally robust to skull conductivity errors.","1558-2531","","10.1109/TBME.2003.812198","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1203804","","Electroencephalography;Skull;Conductivity;Inverse problems;Electrodes;Conductors;Brain modeling;Scalp;Biomedical engineering;Robustness","electroencephalography;inverse problems;transfer function matrices;boundary-elements methods;medical signal processing;Gaussian noise;minimisation","electroencephalography;inverse dipole localization problem;reciprocal approach;conventional approach;forward transfer matrices;dipole source;surface potentials;numerical simulations;triangulated boundary-element three-concentric-spheres head model;inverse electroencephalogram solutions;EEG;source dipole components;triangle centroids;triangle vertices;single-dipole inverse solutions;simplex optimization;position constraint;solution dipoles;brain region;dipole eccentricity;skull conductivity;localization errors;highly eccentric source dipoles;single-dipole solution;Gaussian noise;skull conductivity errors","Action Potentials;Algorithms;Brain;Brain Mapping;Computer Simulation;Electric Conductivity;Electroencephalography;Electromagnetic Fields;Head;Humans;Models, Neurological;Neurons;Reproducibility of Results;Sensitivity and Specificity;Skull","15","","19","","11 Jun 2003","","","IEEE","IEEE Journals"
"Stochastic Grounded Action Transformation for Robot Learning in Simulation","S. Desai; H. Karnan; J. P. Hanna; G. Warnell; a. P. Stone","The University of Texas at Austin,Department of Mechanical Engineering; The University of Texas at Austin,Department of Mechanical Engineering; University of Edinburgh,School of Informatics; University of Wisconsin,Computer Sciences Department,Madison; Army Research Laboratory","2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","10 Feb 2021","2020","","","6106","6111","Robot control policies learned in simulation do not often transfer well to the real world. Many existing solutions to this sim-to-real problem, such as the Grounded Action Transformation (GAT) algorithm, seek to correct for— or ground—these differences by matching the simulator to the real world. However, the efficacy of these approaches is limited if they do not explicitly account for stochasticity in the target environment. In this work, we analyze the problems associated with grounding a deterministic simulator in a stochastic real world environment, and we present examples where GAT fails to transfer a good policy due to stochastic transitions in the target domain. In response, we introduce the Stochastic Grounded Action Transformation (SGAT) algorithm, which models this stochasticity when grounding the simulator. We find experimentally—for both simulated and physical target domains—that SGAT can find policies that are robust to stochasticity in the target domain.","2153-0866","978-1-7281-6212-6","10.1109/IROS45743.2020.9340780","Lockheed Martin; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9340780","","Grounding;Robot control;Stochastic processes;Robot learning;Intelligent robots","","","","","","19","","10 Feb 2021","","","IEEE","IEEE Conferences"
"A tracking time domain simulator for real-time transient stability analysis","M. La Scala; R. Sbrizzai; F. Torelli; P. Scarpellini","Politecnico di Bari, Italy; NA; NA; NA","Proceedings of the 20th International Conference on Power Industry Computer Applications","6 Aug 2002","1997","","","295","301","Real-time power system transient stability analysis requires the analysis of hundreds of contingencies in terms of minutes using online data from state estimation. The final objective is to present timely information about transfer limits and stability margins and eventually implement corrective actions. In this paper, the authors assume that the dynamic contingency analysis (DCA) has to be repeated every 15 minutes. During this period of time, the loading and configuration conditions of the system change significantly but not drastically. They verify that the set of the relevant contingencies remains almost the same in the time interval comprised between two cycles of the functions associated to dynamic security analysis (DSA). Parallel-in-time formulated algorithms can be used in tracking the load conditions in real-time adopting as initial guess for the simulation of each contingency, the trajectories obtained for the same contingency at the previous cycle of DSA functions (that is the ones calculated in the previous 15 minutes). In this way, the information obtained in a previous cycle of DCA is not lost completely as in step-by-step algorithms. The feasibility of the approach has been tested on the Italian 380-220kV transmission system operated by ENEL. A parallel implementation of the approach on a nCUBE multiprocessor is reported.","","0-7803-3713-1","10.1109/PICA.1997.599417","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=599417","","Power system transients;Power system stability;Power system simulation;Real time systems;Stability analysis;State estimation;Power system dynamics;Security;Trajectory;System testing","power system stability;power system transients;power system analysis computing;time-domain analysis;power system security;real-time systems;power system state estimation;multiprocessing systems","power system transient stability analysis;real-time;tracking time domain simulator;state estimation;corrective actions;dynamic contingency analysis;parallel-in-time algorithms;ENEL;transmission system;computer simulation;nCUBE multiprocessor;380 to 220 kV","","","","11","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Faster-Than-Real-Time Dynamic Simulation of AC/DC Grids on Reconfigurable Hardware","S. Cao; N. Lin; V. Dinavahi","Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB, Canada; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB, Canada; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB, Canada","IEEE Transactions on Power Systems","19 Feb 2020","2020","35","2","1539","1548","Dynamic simulation of integrated AC and DC grids is paramount to address real-time operation challenges in energy control centers, such as available transfer capacities, relieving grid congestion, and taking effective control actions for improving the integrated grid system stability and reliability. This paper proposes a faster-than-real-time (FTRT) dynamic simulation of integrated AC/DC grids on the reconfigurable parallel hardware architecture of the field programmable gate array (FPGA). A fine-grained relaxation algorithm (FGRA) is proposed for a more efficient solution of the nonlinear differential algebraic equations of the integrated system model, including the detailed nonlinear models of the synchronous generators in the AC system which can be solved in parallel without matrix on the FPGA. The system solution is massively parallelized and pipelined in hardware to realize the lowest latencies and minimum utilization of hardware resource. Two case studies are used to illustrate the efficacy of the proposed algorithm and demonstrated a closed-loop prediction scenario for improving grid stability. Computational acceleration of up to 134 times faster than real-time are reported for the two case studies, and the accuracy of the dynamic interaction is validated using the off-line transient stability simulation tool TSAT of the DSATools package.","1558-0679","","10.1109/TPWRS.2019.2944920","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8854219","AC/DC grid;dynamic simulation;faster than real time;field-programmable gate array (FPGA);fine-grained relaxation;modular multi-level converter (MMC);parallel proces-sing, predictive control;real-time systems;synchronous generator","Mathematical model;Power system stability;Power system dynamics;Hardware;Stability analysis;Jacobian matrices;Field programmable gate arrays","AC-DC power convertors;closed loop systems;differential algebraic equations;field programmable gate arrays;nonlinear differential equations;parallel architectures;power generation control;power generation reliability;power grids;power system simulation;power system transient stability;reconfigurable architectures;synchronous generators","integrated grid system stability;system reliability;faster-than-real-time dynamic simulation;reconfigurable parallel hardware architecture;field programmable gate array;FPGA;fine-grained relaxation algorithm;nonlinear differential algebraic equations;integrated system model;energy control centers;off-line transient stability simulation tool;AC-DC grids;FTRT;FGRA;synchronous generators;closed-loop prediction scenario;TSAT tool;DSATools package","","","","24","IEEE","1 Oct 2019","","","IEEE","IEEE Journals"
"A simulation model for maintenance planning","N. T. Bala Krishnan","Zero Defects Associates, Upland, CA, USA","Annual Reliability and Maintainability Symposium 1992 Proceedings","6 Aug 2002","1992","","","109","118","The author discusses the application of simulation models to evaluate maintenance policies for an automated production line in a steel rolling mill. This production line is a multistage transfer machine that converts black wire reel stock into ground and polished steel rods of standard length using multistage processing. In order to characterize subsystem failure and repair mechanisms, the entire multistage machine is subdivided into seven major independent subsystems. Three classes of maintenance policies, opportunistic, failure, and block, were simulated and compared in order to determine the best maintenance policy. The objective criterion applied to evaluate policies was availability percent. It was determined that the opportunistic maintenance policy was far superior to existing maintenance policies. Existing maintenance policies were a haphazard combination of failure maintenance and block maintenance actions. Using past data on types of maintenance activities performed, a compilation of detailed preventive maintenance procedures was developed in the form of a checklist.<>","","0-7803-0521-3","10.1109/ARMS.1992.187808","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=187808","","Production;Steel;Wire;Milling machines;Preventive maintenance;Iron alloys;Bars;Electric breakdown;Statistics;Weibull distribution","failure analysis;maintenance engineering;reliability;rolling mills;steel industry","reliability;failure analysis;simulation model;maintenance planning;automated production line;steel rolling mill;multistage transfer machine;subsystem failure;repair;availability;opportunistic maintenance;failure maintenance;block maintenance","","3","","3","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Reinforced Grounded Action Transformation for Sim-to-Real Transfer","H. Karnan; S. Desai; J. P. Hanna; G. Warnell; P. Stone","The University of Texas at Austin,Department of Mechanical Engineering; The University of Texas at Austin,Department of Mechanical Engineering; University of Edinburgh,School of Informatics; Army Research Laboratory; The University of Texas at Austin,Department of Computer Science and Sony AI","2020 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","10 Feb 2021","2020","","","4397","4402","Robots can learn to do complex tasks in simulation, but often, learned behaviors fail to transfer well to the real world due to simulator imperfections (the ""reality gap""). Some existing solutions to this sim-to-real problem, such as Grounded Action Transformation (gat), use a small amount of real-world experience to minimize the reality gap by ""grounding"" the simulator. While very effective in certain scenarios, gat is not robust on problems that use complex function approximation techniques to model a policy. In this paper, we introduce Reinforced Grounded Action Transformation (rgat), a new sim-to-real technique that uses Reinforcement Learning (RL) not only to update the target policy in simulation, but also to perform the grounding step itself. This novel formulation allows for end-to-end training during the grounding step, which, compared to gat, produces a better grounded simulator. Moreover, we show experimentally in several MuJoCo domains that our approach leads to successful transfer for policies modeled using neural networks.","2153-0866","978-1-7281-6212-6","10.1109/IROS45743.2020.9341149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9341149","","Training;Grounding;Neural networks;Reinforcement learning;Function approximation;Task analysis;Intelligent robots","","","","","","19","","10 Feb 2021","","","IEEE","IEEE Conferences"
"Determining a secure region of operation for Idaho Power Company","M. Papic; M. Y. Vaiman; M. M. Vaiman","Idaho Power Co., ID, USA; NA; NA","IEEE Power Engineering Society General Meeting, 2005","1 Aug 2005","2005","","","3042","3047 Vol. 3","This paper deals with quick security calculations that provide a quantitative impact of every contingency on system conditions in Idaho Power Co. while simulating two simultaneous power transfers. The secure region of power system operation is determined and plotted for each contingency. Contingencies are ranked based on the size of the secure operating region, and the most limiting contingencies are identified. Optimal mitigation measures that increase the size of the secure operating region are then determined for each contingency. The effect of remedial actions on the size of the secure operating region is analyzed. The study was performed using full AC analysis methodology for contingency screening and transfer studies. AC limits for transfer scenarios are computed based on thermal, voltage and voltage stability constraints.","1932-5517","0-7803-9157-8","10.1109/PES.2005.1489685","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1489685","","Power system security;Power system measurements;Voltage;Power system simulation;Thermal stability;Power system stability;Size measurement;Performance analysis;Power system analysis computing;Power measurement","power system security;electricity supply industry","Idaho Power Company;simultaneous power transfers;power system operation;secure operating region;AC analysis methodology;contingency screening;voltage stability constraints","","10","","22","","1 Aug 2005","","","IEEE","IEEE Conferences"
"Multiagent Reinforcement Learning With Sparse Interactions by Negotiation and Knowledge Transfer","L. Zhou; P. Yang; C. Chen; Y. Gao","Department of Control and Systems Engineering, School of Management and Engineering, Nanjing University, Nanjing, China; Department of Control and Systems Engineering, School of Management and Engineering, Nanjing University, Nanjing, China; Department of Control and Systems Engineering, School of Management and Engineering, Nanjing University, Nanjing, China; Department of Computer Science and Technology, State Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China","IEEE Transactions on Cybernetics","20 May 2017","2017","47","5","1238","1250","Reinforcement learning has significant applications for multiagent systems, especially in unknown dynamic environments. However, most multiagent reinforcement learning (MARL) algorithms suffer from such problems as exponential computation complexity in the joint state-action space, which makes it difficult to scale up to realistic multiagent problems. In this paper, a novel algorithm named negotiation-based MARL with sparse interactions (NegoSIs) is presented. In contrast to traditional sparse-interaction-based MARL algorithms, NegoSI adopts the equilibrium concept and makes it possible for agents to select the nonstrict equilibrium-dominating strategy profile (nonstrict EDSP) or meta equilibrium for their joint actions. The presented NegoSI algorithm consists of four parts: 1) the equilibrium-based framework for sparse interactions; 2) the negotiation for the equilibrium set; 3) the minimum variance method for selecting one joint action; and 4) the knowledge transfer of local ${Q}$ -values. In this integrated algorithm, three techniques, i.e., unshared value functions, equilibrium solutions, and sparse interactions are adopted to achieve privacy protection, better coordination and lower computational complexity, respectively. To evaluate the performance of the presented NegoSI algorithm, two groups of experiments are carried out regarding three criteria: 1) steps of each episode; 2) rewards of each episode; and 3) average runtime. The first group of experiments is conducted using six grid world games and shows fast convergence and high scalability of the presented algorithm. Then in the second group of experiments NegoSI is applied to an intelligent warehouse problem and simulated results demonstrate the effectiveness of the presented NegoSI algorithm compared with other state-of-the-art MARL algorithms.","2168-2275","","10.1109/TCYB.2016.2543238","National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7445162","Knowledge transfer;multiagent reinforcement learning (MARL);negotiation;sparse interactions","Games;Heuristic algorithms;Markov processes;Robot kinematics;Knowledge transfer;Modeling","computational complexity;learning (artificial intelligence);multi-agent systems","multiagent reinforcement learning;sparse interactions;knowledge transfer;multiagent systems;unknown dynamic environments;exponential computation complexity;joint state-action space;realistic multiagent problems;negotiation-based MARL algorithms;sparse-interaction-based MARL algorithms;nonstrict equilibrium-dominating strategy profile;nonstrict EDSP;meta equilibrium;NegoSI algorithm;equilibrium-based framework;equilibrium set;minimum variance method;unshared value functions;equilibrium solutions;privacy protection;computational complexity;grid world games;intelligent warehouse problem","","23","","48","","31 Mar 2016","","","IEEE","IEEE Journals"
"Numerical evaluation of heat transfer enhancement due to annular electroconvection induced by injection in a dielectric liquid","J. Wu; P. Traoré; C. Louste; A. T. Pérez; P. A. Vázquez","Institut PPRIME, Département Fluide-Thermique-Combustion, Boulevard Pierre et Marie Curie, BP 30179, 86962 Futuroscope-Chasseneuil, France; Institut PPRIME, Département Fluide-Thermique-Combustion, Boulevard Pierre et Marie Curie, BP 30179, 86962 Futuroscope-Chasseneuil, France; Institut PPRIME, Département Fluide-Thermique-Combustion, Boulevard Pierre et Marie Curie, BP 30179, 86962 Futuroscope-Chasseneuil, France; Departamento de Electrónica y Electromagnetismo, Universidad de Sevilla, Facultad de Física, Avenida Reina Mercedes s/n 41012 Sevilla, Spain; Departamento de Física Aplicada III, Universidad de Sevilla, ESI, Camino de los Descubrimientos s/n 41092 Sevilla, Spain","IEEE Transactions on Dielectrics and Electrical Insulation","30 May 2016","2016","23","2","614","623","Two-dimensional numerical simulations are carried out to evaluate the enhancement of natural convection heat transfer in a dielectric liquid resulting from injection induced annular electro-convection. The liquid is confined between two concentric horizontal cylinders and subjected to the simultaneous actions of a direct current electric field and a thermal gradient. A unipolar injection from the inner cylinder introduces free space charges into the liquid. Numerical results are presented for the configuration of inner to outer diameter ratio of 0.5 and silicon oil as the working medium. It is found that the charge injection may induce a strong radial fluid motion, which consequently augments the heat transfer rate. Due to the linear stability nature of electro-convection, there exists a threshold value of the electric driving parameter, above which the electrical enhancement becomes manifest. In addition, when the electric driving parameter is sufficiently high, the flow is fully dominated by the Coulomb force, and thus heat transfer becomes independent of the thermal driving parameter.","1558-4135","","10.1109/TDEI.2015.005343","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7480619","Electrohydrodynamics;dielectric liquid;charge injection;heat transfer enhancement;numerical analysis;annular geometry","Liquids;Mathematical model;Force;Convection;Electric fields","dielectric liquids;electrohydrodynamics;natural convection;numerical analysis","numerical evaluation;heat transfer enhancement;annular electroconvection;dielectric liquid;natural convection heat transfer;Coulomb force;thermal gradient","","1","","41","","30 May 2016","","","IEEE","IEEE Journals"
"Controller transfer under sampling rate dynamic changes","P. Albertos; M. Vallés; A. Valera","Departamento de Ingeniería de Sistemas y Automática (DISA) Universidad Politécnica de Valencia, Apdo. 22012, E-46071, Valencia, Spain; Departamento de Ingeniería de Sistemas y Automática (DISA) Universidad Politécnica de Valencia, Apdo. 22012, E-46071, Valencia, Spain; Departamento de Ingeniería de Sistemas y Automática (DISA) Universidad Politécnica de Valencia, Apdo. 22012, E-46071, Valencia, Spain","2003 European Control Conference (ECC)","23 Apr 2015","2003","","","1333","1338","In this paper, the effects due to changes in the sampling period of digital controllers are analyzed. The swapping between controllers could produce instability problems and, in any case, the control performances could be degraded. In order to minimize this effect, the new control actions are computed based on the new controller parameters and estimations of the required past values of the state or appropriated sequences of its input and output. The proposed algorithm uses interpolation and numerical optimization to evaluate the value of these variables at the new sampling periods for the next controller. The improvements obtained by this approach are shown by simulation examples.","","978-3-9524173-7-9","10.23919/ECC.2003.7085146","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7085146","Computer control systems;real-time systems;scheduling;controller transfer","Switches;Interpolation;Central Processing Unit;Process control;Estimation;Optimization","","","","","","13","","23 Apr 2015","","","IEEE","IEEE Conferences"
