"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"AR-based product design in automobile industry","J. Fruend; C. Matysczok; R. Radkowski","Heinz Nixdorf Inst., Paderborn Univ., Germany; Heinz Nixdorf Inst., Paderborn Univ., Germany; Heinz Nixdorf Inst., Paderborn Univ., Germany","The First IEEE International Workshop Agumented Reality Toolkit,","6 Jan 2003","2002","","","2 pp.","","This paper describes different scenarios for the use of augmented reality in the early design phase for new cars. The prototype uses different tracking systems like Ar-Toolkit, Polhemus Fastrack and Pinch Gloves for user interaction.","","0-7803-7680-3","10.1109/ART.2002.1106981","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1106981","","Product design;Prototypes;Testing;Ergonomics;Graphics;Technological innovation;Strategic planning;Automobile manufacture;Process planning;Product development","augmented reality;automobile industry;CAD","augmented reality;cars;early design;tracking systems;AR-ToolKit;Polhemus Fastrack;Pinch Gloves;user interaction;product design;automobile industry","","4","1","4","","6 Jan 2003","","","IEEE","IEEE Conferences"
"Thermal touch: Thermography-enabled everywhere touch interfaces for mobile augmented reality applications","D. Kurz",Metaio GmbH,"2014 IEEE International Symposium on Mixed and Augmented Reality (ISMAR)","6 Nov 2014","2014","","","9","16","We present an approach that makes any real object a true touch interface for mobile Augmented Reality applications. Using infrared thermography, we detect residual heat resulting from a warm fingertip touching the colder surface of an object. This approach can clearly distinguish if a surface has actually been touched, or if a finger only approached it without any physical contact, and hence significantly less heat transfer. Once a touch has been detected in the thermal image, we determine the corresponding 3D position on the touched object based on visual object tracking using a visible light camera. Finally the 3D position of the touch is used by human machine interfaces for Augmented Reality providing natural means to interact with real and virtual objects. The emergence of wearable computers and head-mounted displays desires for alternatives to a touch screen, which is the primary user interface in handheld Augmented Reality applications. Voice control and touchpads provide a useful alternative to interact with wearables for certain tasks, but particularly common interaction tasks in Augmented Reality require to accurately select or define 3D points on real surfaces. We propose to enable this kind of interaction by simply touching the respective surface with a fingertip. Based on tests with a variety of different materials and different users, we show that our method enables intuitive interaction for mobile Augmented Reality with most common objects.","","978-1-4799-6184-9","10.1109/ISMAR.2014.6948403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6948403","H.5.2 [User Interfaces]: Input devices and strategies — Graphical user interfaces;H.5.1 [Multimedia Information Systems];Artificial, augmented, virtual realities — Evaluation/methodology","Cameras;Three-dimensional displays;Temperature measurement;Materials;Augmented reality;User interfaces;Heating","augmented reality;mobile computing;object tracking;user interfaces","thermal touch;thermography-enabled everywhere touch interfaces;mobile augmented reality application;infrared thermography;residual heat detection;warm fingertip;heat transfer;visual object tracking;visible light camera;wearable computers;head-mounted displays;voice control;touchpads","","4","5","18","","6 Nov 2014","","","IEEE","IEEE Conferences"
"Skill transfer in a simulated underactuated dynamic task","M. K. O'Malley; A. Gupta","Mech. Eng. & Material Sci., Rice Univ., Houston, TX, USA; Mech. Eng. & Material Sci., Rice Univ., Houston, TX, USA","The 12th IEEE International Workshop on Robot and Human Interactive Communication, 2003. Proceedings. ROMAN 2003.","19 Dec 2003","2003","","","315","320","Machine-mediated teaching of dynamic task completion is typically implemented with passive intervention via virtual fixtures or active assist by means of record and replay strategies. During interaction with a real dynamic system however, the user relies on both visual and haptic feedback in order to elicit desired motions. This work investigates skill transfer from assisted to unassisted modes for a Fitts' type targeting task with an underactuated dynamic system. Performance, in terms of between target tap times, is measured during an unassisted baseline session and during various types of assisted training sessions. It is hypothesized that passive and active assist modes that are implemented during training of a dynamic task could improve skill transfer to a real environment or unassisted simulation of the task. Results indicate that transfer of skill is slight but significant for the assisted training modes.","","0-7803-8136-X","10.1109/ROMAN.2003.1251864","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1251864","","Haptic interfaces;Education;Displays;Fixtures;Humans;Virtual reality;Force feedback;Shape control;Control systems;Mechanical engineering","haptic interfaces;computer based training;virtual reality;learning (artificial intelligence)","underactuated dynamic system;Fitts' type;skill transfer;haptic feedback","","3","","22","","19 Dec 2003","","","IEEE","IEEE Conferences"
"What User Interface to Use for Virtual Reality? 2D, 3D or Speech–A User Study","Y. Weiß; D. Hepperle; A. Sieß; M. Wölfel","Fac. of Math., Ludwig Maximilian Univ., Munich, Germany; Fac. of Comput. Sci. & Bus. Inf. Syst., Karlsruhe Univ. of Appl. Sci., Karlsruhe, Germany; Fac. of Comput. Sci. & Bus. Inf. Syst., Karlsruhe Univ. of Appl. Sci., Karlsruhe, Germany; Fac. of Comput. Sci. & Bus. Inf. Syst., Karlsruhe Univ. of Appl. Sci., Karlsruhe, Germany","2018 International Conference on Cyberworlds (CW)","27 Dec 2018","2018","","","50","57","In virtual reality different demands on the user interface have to be addressed than on classic screen applications. That's why established strategies from other digital media cannot be transferred unreflected and at least adaptation is required. So one of the leading questions is: which form of interface is preferable for virtual reality? Are 2D interfaces-that are mostly used in combination with mouse or touch interactions- the means of choice, although they do not use the medium's full capabilities? What about 3D interfaces that can be naturally integrated into the virtual space? And last but not least: are speech interfaces, the fastest and most natural form of human interaction/communication, which have recently established themselves in other areas (e.g. digital assistants), ready to conquer the world of virtual reality? To answer these question this work compares these three approaches based on a quantitative user study and highlights advantages and disadvantages of the respective interfaces for virtual reality applications.","","978-1-5386-7315-7","10.1109/CW.2018.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8590016","virtual reality;comparison of user interfaces;input modalities;2D interface;3D interface;Speech interface","Three-dimensional displays;Two dimensional displays;User interfaces;Speech recognition;Image color analysis;Virtual reality;Task analysis","user interfaces;virtual reality","virtual space;speech interfaces;quantitative user study;virtual reality applications;user interface;classic screen applications;digital media","","1","","17","","27 Dec 2018","","","IEEE","IEEE Conferences"
"Kinect based interactive music application for disabled children","Y. Kadakal; H. Kivrak; H. Kose","Bilgisayar Mühendisliği Bölümü, İstanbul Teknik Üniversitesi, İstanbul, TÜRKİYE; Bilgisayar Mühendisliği Bölümü, İstanbul Teknik Üniversitesi, İstanbul, TÜRKİYE; Bilgisayar Mühendisliği Bölümü, İstanbul Teknik Üniversitesi, İstanbul, TÜRKİYE","2014 22nd Signal Processing and Communications Applications Conference (SIU)","12 Jun 2014","2014","","","453","456","This work is part of a project for imitation based turn-taking and interaction games for children with communication impairments. The paper focuses on a music based interaction game mainly for children with autism. Autism Spectrum Disorder (ASD) involves communication impairments, limited social interaction, and limited imagination. Music can facilitate social interaction between the child and teacher/parent. In this work, the child is expected to imitate the predefined drumming actions in order, and a Kinect camera based system is used to recognize the signs and convert the actions to drum beats. The system simulates an e-drum which maps 6 different arm actions to different drum beats. A visual interface uses the input from the Kinect based system and gives visual and audio feedback to the participants based on the performance. In the pilot studies with adult participants, positive feedback about the system interface is taken, as well as the high success rate in the recognition of the actions and transferring these actions to music by the Kinect based system.","2165-0608","978-1-4799-4874-1","10.1109/SIU.2014.6830263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6830263","Human-robot interaction;autism;imitation games;sign language;Kinect;gesture recognition","Autism;Signal processing;Conferences;Games;Variable speed drives;Visualization;Gesture recognition","audio-visual systems;cameras;computer games;handicapped aids;human computer interaction;image motion analysis;interactive systems;medical disorders;music;sign language recognition","action recognition;audio feedback;visual feedback;visual interface;arm actions;e-drum;drum beats;sign recognition;Kinect camera based system;drumming action;child-parent social interaction;child-teacher social interaction;limited imagination;limited social interaction;ASD;autism spectrum disorder;music based interaction game;communication impairment;imitation based turn-taking game;disabled children;Kinect based interactive music application","","1","","10","","12 Jun 2014","","","IEEE","IEEE Conferences"
"Investigating Body Transfer Illusion from Human to Monkey Body","T. Javorský; F. Škola; S. Sylaiou; J. Martins; F. Liarokapis","HCILab Masaryk University, Brno, Czech Republic; HCILab Masaryk University, Brno, Czech Republic; School of Social Sciences, Hellenic Open University, Patra, Greece; Faculty of Sciences and Technology, Universidade Tova de Lisboa, Lisbon, Portugal; HCILab Masaryk University, Brno, Czech Republic","2018 International Conference on Intelligent Systems (IS)","9 May 2019","2018","","","549","556","This paper presents a virtual reality study examining the magnitude of embodiment into a human and nonhuman avatar. It examines the user experience of inhabiting the body of animals in immersive virtual environments. Participants embodied in a human-like virtual avatar experienced body transfer illusion into a body of a monkey. The experiment consisted of two variants. In the first variant, participants did not have the ability to control the hands inside the Monkey avatar, they were instructed to just look over the scene from their fixed point of view. In the second variant, the ability to move arms and hands of the Monkey avatar was enabled, and this fact was articulated to the test subjects. Results suggest that the body transfer illusion is indeed possible. The study also indicates that the actual shape or visual representation of the body matters less than the amount and diversity of stimuli, and possibilities of controlling the avatar's body. Results of this study can be leveraged in the design of e-learning, health-care, and affective computing platforms, where amplification of the human-oriented design using malleable virtual avatars can bring additional feedback channel to the users.","1541-1672","978-1-5386-7097-2","10.1109/IS.2018.8710499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8710499","virtual reality;body transfer illusion;sensors","Hafnium;Erbium;Hidden Markov models","avatars;human computer interaction;user interfaces","virtual reality study;human avatar;nonhuman avatar;user experience;immersive virtual environments;human-oriented design;malleable virtual avatars;monkey body;human body;human-like virtual avatar experienced body transfer illusion;visual representation;monkey avatar","","2","","41","","9 May 2019","","","IEEE","IEEE Conferences"
"Spatial sound rendering for dynamic virtual environments","B. Cowan; B. Kapralos","Faculty of Business and Information Technology, University of Ontario Institute of Technology, Oshawa, Canada; Faculty of Business and Information Technology, University of Ontario Institute of Technology, Oshawa, Canada","2013 18th International Conference on Digital Signal Processing (DSP)","10 Oct 2013","2013","","","1","6","We present the details of a virtual sound rendering engine (VSRE) that is being developed for virtual environments and serious games. The VSRE incorporates innovative graphics processing unit-based methods to allow for the approximation of acoustical occlusion/diffraction and reverberation effects at interactive rates. In addition, the VSRE includes a GPU-based method that performs the one-dimensional convolution allowing for the incorporation of head-related transfer functions also at interactive rates. The VSRE is being developed as a research tool for examining multi-modal (audio-visual) interactions through the simple manipulation of the acoustic environment and audio parameters (sound quality), that will, through a series of human-based experiments, allow for the testing of the effect of varying these parameters may have on immersion, engagement, and visual fidelity perception within a virtual environment. Finally, we also provide a running time comparison of several one-dimensional convolution implementations.","2165-3577","978-1-4673-5807-1","10.1109/ICDSP.2013.6622815","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6622815","spatial sound;3D sound;graphics processing unit (GPU);virtual environment;serious games","Graphics processing units;Convolution;Rendering (computer graphics);Virtual environments;Games;Reverberation;Reflection","acoustic signal processing;audio signal processing;convolution;graphics processing units;virtual reality","one-dimensional convolution;visual fidelity perception;audio parameter;acoustic environment;audio-visual interaction;multimodal interaction;head related transfer function;one dimensional convolution;GPU based method;reverberation effect;diffraction effect;acoustical occlusion;graphic processing unit based method;serious game;VSRE;virtual sound rendering engine;dynamic virtual environment;spatial sound rendering","","","","23","","10 Oct 2013","","","IEEE","IEEE Conferences"
"Visualization by Proxy: A Novel Framework for Deferred Interaction with Volume Data","A. Tikhonova; C. D. Correa; K. Ma","Univ. of California, Davis, CA, USA; Univ. of California, Davis, CA, USA; Univ. of California, Davis, CA, USA","IEEE Transactions on Visualization and Computer Graphics","28 Oct 2010","2010","16","6","1551","1559","Interactivity is key to exploration of volume data. Interactivity may be hindered due to many factors, e.g. large data size,high resolution or complexity of a data set, or an expensive rendering algorithm. We present a novel framework for visualizing volumedata that enables interactive exploration using proxy images, without accessing the original 3D data. Data exploration using directvolume rendering requires multiple (often redundant) accesses to possibly large amounts of data. The notion of visualization by proxyrelies on the ability to defer operations traditionally used for exploring 3D data to a more suitable intermediate representation forinteraction - proxy images. Such operations include view changes, transfer function exploration, and relighting. While previous workhas addressed specific interaction needs, we provide a complete solution that enables real-time interaction with large data sets andhas low hardware and storage requirements.","1941-0506","","10.1109/TVCG.2010.215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5613497","volume visualization;deferred interaction;image-based rendering;volume distortion camera","Attenuation;Rendering (computer graphics);Cameras;Three dimensional displays;Image color analysis;Transfer functions;Lighting","computational complexity;data visualisation;interactive systems;rendering (computer graphics);transfer functions","visualization;deferred interaction;volume data;interactivity;rendering algorithm;data set complexity;proxy images;data exploration;transfer function exploration","Computer Graphics;Computer Simulation;Head;Humans;Image Processing, Computer-Assisted;Imaging, Three-Dimensional;Models, Anatomic;Tomography, X-Ray Computed","32","2","34","","28 Oct 2010","","","IEEE","IEEE Journals"
"Creating tangible cultural learning opportunities for indigenous dance with motion detecting technologies","M. Khan; P. de Byl","School of Communication, Northwestern University in Qatar; Multimedia and Games, School of Communication & Media, Bond University, Australia","2012 IEEE International Games Innovation Conference","15 Oct 2012","2012","","","1","3","Witnessing and imitating a dance instructor facilitates improved learning opportunities compared with textual, auditory or video reproductions. Learning a complex dance from a verbal description is difficult, as spoken words are slow and cannot encapsulate all the details of a precise maneuver. Unfortunately, in a museum environment, visitors are not afforded the opportunity to become fully immersed in ancient and endangered forms of dance with a live instructor because having instructions inside the museum is not logistically feasible. Instead prerecorded video or paper-based images and notes are presented for perusal. This neither assists in the communication of the importance of this type of cultural heritage nor preserves the performances by passing on skills to future generations. The lack of knowledge transfer in this domain means each year many indigenous dances and their particular movements are lost in time as they become irrelevant and no longer practiced. This is a disgrace as cultural dance represents an expression, social interaction and sometime spiritual representation of a feeling or even an historical narrative in some cultures. It is an important part in understanding a culture, as much as the tangible that remains so highly soughtout by archeologists, yet dance, like other Intangible Cultural Heritage (ICH), without human practice, cannot be preserved in the same manner. To address this issue, we propose herein a system using motion-sensing and gaming technology that can assist in the preservation and knowledge transfer of indigenous dances. GLIDE is an application based on motion detecting technology that targets children in a heritage-related environment in order to create awareness about indigenous dance movements. It will offer kinesthetic clarity and playfulness in a domain very much dominated by flat, non-interactive video content.","2166-675X","978-1-4673-1358-2","10.1109/IGIC.2012.6329834","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6329834","Heritage;Serious Gaming;Museum Technologie;Augmented Reality;Motion detecting Technologies","Cultural differences;Games;Prototypes;Educational institutions;Knowledge transfer;Humans;Motion segmentation","augmented reality;computer aided instruction;computer games;humanities","tangible cultural learning;indigenous dance;motion detecting technology;museum environment;cultural heritage;knowledge transfer;cultural dance;social interaction;intangible cultural heritage;ICH;motion-sensing technology;gaming technology;GLIDE;heritage-related environment","","3","","15","","15 Oct 2012","","","IEEE","IEEE Conferences"
"Dynamic modeling and control simulation of a haptic device","B. Behzadpour; M. Moghaddam; M. Arbabtafti","Mechatronics Lab in Mechanical Engineering Department, Tarbiat Modares University, Tehran, Iran; Mechanical Engineering Department, Tarbiat Modares University, Tehran, Iran; Mechanical Engineering Department, Shahid Rajaee Teacher Training University, Tehran, Iran","2011 IEEE International Conference on Robotics and Biomimetics","12 Apr 2012","2011","","","2993","2998","In this paper dynamic modeling, simulation and control of a six-DOF haptic interface are discussed, And two control strategies (the admittance control method and the impedance Control with Force Feedback method) are used for the applications of human/virtual environment, interaction. The simulated results of the admittance control are compered with the impedance control with force feedback. In this paper the Adams/Controls, part of the MD Adams software is used for modeling the dynamic behavior of the haptic device. The Adams model of the haptic interface is transferred directly to the MATLAB/Simulink environment. Then the simulation of the virtual environment and the controller design are performed in the MATLAB Simulink environment. In fact a real-time connection between the dynamic model and the controller is made by connection of the two software. Feedback linereazation method is used to control of position in the admitance control method. Then, dynamic equations of the haptic interface is derived, and integrated with the feedback linearization controller.","","978-1-4577-2138-0","10.1109/ROBIO.2011.6181483","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6181483","Haptic Interface;Impedance Control;Admittance Control;Real-Time;Feedback Linearization","Haptic interfaces;Impedance;Admittance;Mathematical model;Software;Equations;Force","control engineering computing;control system synthesis;force feedback;haptic interfaces;human computer interaction;position control;virtual reality","dynamic modeling;control simulation;haptic device;six-DOF haptic interface;control strategy;admittance control method;impedance control;force feedback method;human-virtual environment;Adams-controls;MD Adams software;dynamic behavior;MATLAB environment;Simulink environment;controller design;real-time connection;feedback linereazation method;position control;dynamic equations;feedback linearization controller","","4","","8","","12 Apr 2012","","","IEEE","IEEE Conferences"
