"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Gesture Controlled Virtual Reality Based Conferencing","K. Deherkar; G. Martin; N. George; V. Maurya","Computer Engineering Department, Don Bosco Institute of Technology, Mumbai, India; Computer Engineering Department, Don Bosco Institute of Technology, Mumbai, India; Computer Engineering Department, Don Bosco Institute of Technology, Mumbai, India; Computer Engineering Department, Don Bosco Institute of Technology, Mumbai, India","2018 International Conference on Smart City and Emerging Technology (ICSCET)","18 Nov 2018","2018","","","1","4","The technology available today for interacting with a virtual environment involves wired or wireless hand controls with limited buttons or a large setup involving a camera and/or a sensor to capture movements. The cost of such a setup is such that it makes it inaccessible to most. The project aims at providing a cost effective VR solution which can produce the same effect with precision and flexibility, which is accessible to all. The proposed idea is to provide a hardware device that provides the user with an immersive VR experience and uses hand gestures captured via a camera placed on the device to control and interact with the VR environment. As an application of the project, an interactive workspace environment would be simulated, using a single hardware component that provides the user the viewing interface as well as can be controlled by simple hand gestures eliminating the need for additional hand-held devices controls. The project will also delve into the field of supervised learning to make possible the implementation of gesture recognition.","","978-1-5386-1185-2","10.1109/ICSCET.2018.8537334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8537334","Virtual Reality;VR;Gesture Recognition;Sensor;Hand Gesture Controls;VOIP;File transfer;Supervised learning","Tracking;Virtual environments;Cameras;Servers;Gesture recognition;Python","gesture recognition;human computer interaction;learning (artificial intelligence);virtual reality","virtual reality;virtual environment;wireless hand controls;cost effective VR solution;hardware device;immersive VR experience;VR environment;interactive workspace environment;single hardware component;gesture recognition;hand gestures;hand-held devices controls;gesture controlled virtual reality based conferencing;supervised learning","","","","20","","18 Nov 2018","","","IEEE","IEEE Conferences"
"Simulation-Based Engineering with Hybrid Testbeds","B. Sondermann; M. Emde; M. Rast; J. Rossmann","Inst. for Man-Machine Interaction, RWTH Aachen Univ., Aachen, Germany; Inst. for Man-Machine Interaction, RWTH Aachen Univ., Aachen, Germany; Inst. for Man-Machine Interaction, RWTH Aachen Univ., Aachen, Germany; Inst. for Man-Machine Interaction, RWTH Aachen Univ., Aachen, Germany","2013 European Modelling Symposium","31 Mar 2014","2013","","","471","476","The development of new software applications in mobile robotics is very challenging due to the complexity oftasks and the multitude of involved components. The hybridtestbed idea, combining the advantages of virtual and realtestbeds, shortens the development cycle with little effort.Hybrid testbeds provide the possibility to exchange real andsimulated components at any time without influencing thefurther data processing pipeline. In this paper, we describea robust communication model based on generic interfacesallowing the transfer of data and commands across system borders. Based on this generic interface concept, hybrid testbeds, containing simulated as well as real hardware components, can easily be set up. Furthermore, the presented concept additionally allows physically separated systems, and thus supports simulation-based engineering combining development strategies like hardware-in-the-loop, co-design and concurrent engineering. The applicability of the introduced approach is shown in the development process of a mobile localization unit. It consists of several sensors and an internal processing unit for position estimation. Starting in a virtual environment, the unit has been implemented by replacing the simulated components successively by their physical counterparts leading to a final setup with real hardware. Finally, the simulation system itself is used to command the localization unit and to visualize the raw sensor and processed data in the virtual environment.","","978-1-4799-2578-0","10.1109/EMS.2013.79","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6779890","virtual testbed;hardware-in-the-loop;simulationbsed control;hardware/software co-design","Hardware;Software;Sensors;Mobile communication;Synchronization;Data models;Testing","concurrent engineering;control engineering computing;data visualisation;hardware-software codesign;mobile robots;user interfaces;virtual reality","simulation-based engineering;hybrid testbeds;software applications;mobile robotics;virtual testbeds;real testbeds;data processing pipeline;robust communication model;generic interfaces;data transfer;command transfer;hardware components;hardware-in-the-loop;hardware-software codesign;concurrent engineering;mobile localization unit;internal processing unit;position estimation;virtual environment;raw sensor data visualization","","7","","16","","31 Mar 2014","","","IEEE","IEEE Conferences"
"Investigating the effect of immersive virtual reality and planning on the outcomes of simulation-based learning: A media and method experiment","J. Nie; B. Wu","East China Normal University,Department of Educational Informational Technology,Shanghai,China; East China Normal University,Department of Educational Informational Technology,Shanghai,China","2020 IEEE 20th International Conference on Advanced Learning Technologies (ICALT)","4 Aug 2020","2020","","","329","332","The application of the immersive virtual reality (VR) has injected new vitality into educational innovation, but there are also some voices of doubt on its practical learning effects. Considering two aspects of media and instructional methods, the study investigated the effect of immersive virtual reality and planning strategy on simulation-based learning by a 2 × 2 experimental cross - panel design. The results showed that both of them had a significant main effect, indicating that the immersive VR and planning led to better behavioral transfer performance and immersive VR increased sense of presence and self-efficacy as well. No interaction effect between media and method was found.","2161-377X","978-1-7281-6090-0","10.1109/ICALT49669.2020.00106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9155971","immersive virtual reality;planning strategy;virtual simulation;simulation-based learning","Xenon","computer aided instruction;virtual reality","immersive VR;interaction effect;immersive virtual reality;simulation-based learning;practical learning effects;2 × 2 experimental cross-panel design;educational innovation;planning strategy","","","","18","","4 Aug 2020","","","IEEE","IEEE Conferences"
"The effects of presentation method and simulation fidelity on psychomotor education in a bimanual metrology training simulation","J. Bertrand; A. Bhargava; K. C. Madathil; A. Gramopadhye; S. V. Babu","Clemson University, USA; Clemson University, USA; Clemson University, USA; Clemson University, USA; Clemson University, USA","2017 IEEE Symposium on 3D User Interfaces (3DUI)","6 Apr 2017","2017","","","59","68","In this study, we empirically evaluated the effects of presentation method and simulation fidelity on task performance and psychomotor skills acquisition in an immersive bimanual simulation towards precision metrology education. In a 2 × 2 experiment design, we investigated a large-screen immersive display (LSID) with a head-mounted display (HMD), and the presence versus absence of gravity. Advantages of the HMD include interacting with the simulation in a more natural manner as compared to using a large-screen immersive display due to the similarities between the interactions afforded in the virtual compared to the real-world task. Suspending the laws of physics may have an effect on usability and in turn could affect learning outcomes. Our dependent variables consisted of a pre and post cognition questionnaire, quantitative performance measures, perceived workload and system usefulness, and a psychomotor assessment to measure to what extent transfer of learning took place from the virtual to the real world. Results indicate that the HMD condition was preferable to the immersive display in several metrics while the no-gravity condition resulted in users adopting strategies that were not advantageous for task performance.","","978-1-5090-6716-9","10.1109/3DUI.2017.7893318","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7893318","H.5.1 [Information Interfaces and Presentation]: Multimedia Information Systems—Artificial, augmented, and virtual realities","Solid modeling;Training;Aerospace electronics;Resists;Metrology;Visualization;Gravity","computer based training;digital simulation;helmet mounted displays;measurement;virtual reality","presentation method;simulation fidelity;psychomotor education;bimanual metrology training simulation;psychomotor skill acquisition;immersive bimanual simulation;precision metrology education;large-screen immersive display;LSID;head-mounted display;HMD;no-gravity condition","","3","","36","","6 Apr 2017","","","IEEE","IEEE Conferences"
"Interface Design of a Human-Robot Interaction System for Dual-Manipulators Teleoperation Based on Virtual Reality*","F. Bian; R. Li; L. Zhao; Y. Liu; P. Liang","The State Key Lab of Robotics and System, Harbin Institute of Technology, Nangang, Harbin, China; The State Key Lab of Robotics and System, Harbin Institute of Technology, Nangang, Harbin, China; The State Key Lab of Robotics and System, Harbin Institute of Technology, Nangang, Harbin, China; Quanzhou HIT Institute of Engineering and Technology, Fengze, Quanzhou, China; Quanzhou HIT Institute of Engineering and Technology, Fengze, Quanzhou, China","2018 IEEE International Conference on Information and Automation (ICIA)","26 Aug 2019","2018","","","1361","1366","This paper presents a human-robot interaction interface for dual-manipulators teleoperation based on virtual reality. Using this method, the human operator is able to control the robot at a distance to complete complicated tasks in unstructured environment. Virtual reality technology is integrated into the system to provide the first person perspective of the robot to the operator. Based on the three-dimensional coordinates of shoulder, elbow, wrist and hand captured by Kinect, a geometric model of the human arm is built. Then a geometric vector method is proposed to calculate the joint angles of human upper limbs which are translated into movement commands for a robot. To access the performance of our proposed human-robot interaction interface, teleoperation experiments are conducted on the Baxter robot, illustrating the effectiveness and feasibility of our proposed method.","","978-1-5386-8069-8","10.1109/ICInfA.2018.8812457","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8812457","Human-Robot Interaction;Virtual reality;Motion transfer;Teleoperation","Three-dimensional displays;Robot sensing systems;Visualization;Robot kinematics;Head","control engineering computing;human-robot interaction;manipulators;telerobotics;vectors;virtual reality","interface design;human-robot interaction system;dual-manipulators teleoperation;human-robot interaction interface;human operator;virtual reality technology;human arm;geometric vector method;human upper limbs;Baxter robot","","","","16","","26 Aug 2019","","","IEEE","IEEE Conferences"
"“Woodlands” - a Virtual Reality Serious Game Supporting Learning of Practical Road Safety Skills","K. Szczurowski; M. Smith","Department of Informatics, Institute of Technology Blanchardstown, Dublin, Ireland; Department of Informatics, Institute of Technology Blanchardstown, Dublin, Ireland","2018 IEEE Games, Entertainment, Media Conference (GEM)","1 Nov 2018","2018","","","1","9","In developed societies road safety skills are taught early and often practiced under the supervision of a parent, providing children with a combination of theoretical and practical knowledge. At some point children will attempt to cross a road unsupervised, at that point in time their safety depends on the effectiveness of their road safety education. To date, various attempts to supplement road safety education with technology were made. Most common approach focus on addressing declarative knowledge, by delivering road safety theory in an engaging fashion. Apart from expanding on text based resources to include instructional videos and animations, some stakeholders (e.g.: Irish Road Safety Authority) attempt to take advantage of game-based learning [1]. However, despite the high capacity for interaction being common in Virtual Environments, available game-based solutions to road safety education are currently limited to delivering and assessing declarative knowledge. With recent advancements in the field of Virtual Reality (VR) Head Mounted Displays, procedural knowledge might also be addressed in Virtual Environments. This paper describes the design and development process of a computer-supported learning system that attempts to address psycho-motor skills involved in crossing a road safely, changing learners' attitude towards road safety best practices, and enabling independent practice of transferable skills. By implementing game-based learning principles and following best practice for serious game design (such as making educational components essential to successful game-play, or instructional scaffolding) we hope to make it not only more effective, but also engaging, allowing us to rely on learners' intrinsic motivation [2], to increase their independent practice time and provide them with feedback that will help to condition safe behaviour and increase retention. Presence in Virtual Reality might evoke responses to Virtual Environment as if it was real (RAIR) [3] and enable learners to truly experience learning scenarios. In consequence leading to formation of autobiographical memories constructed from multisensory input, which should result in an increased knowledge retention and transfer [4].","","978-1-5386-6304-2","10.1109/GEM.2018.8516493","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8516493","Virtual Reality;VR;Road Safety;Serious Game;Experiential Learning;Game-Based Learning;Virtual Environment","Games;Road safety;Virtual environments;Training","computer aided instruction;helmet mounted displays;road safety;serious games (computing);virtual reality","road safety education;declarative knowledge;road safety theory;road safety best practices;serious game design;virtual reality serious game;virtual environment;virtual reality head mounted displays;Woodlands;game-based learning","","4","","34","","1 Nov 2018","","","IEEE","IEEE Conferences"
"Object location memory error in virtual and real environments","M. Xu; M. Murcia-López; A. Steed","University College London, UK; University College London, UK; University College London, UK","2017 IEEE Virtual Reality (VR)","6 Apr 2017","2017","","","315","316","We aim to further explore the transfer of spatial knowledge from virtual to real spaces. Based on previous research on spatial memory in immersive virtual reality (VR) we ran a study that looked at the effect of three locomotion techniques (joystick, pointing-and-teleporting and walking-in-place) on object location learning and recall. Participants were asked to learn the location of a virtual object in a virtual environment (VE). After a short period of time they were asked to recall the location by placing a real version of the object in the real-world equivalent environment. Results indicate that the average placement error, or distance between original and recalled object location, is approximately 20cm for all locomotion technique conditions. This result is similar to the outcome of a previous study on spatial memory in VEs that used real walking. We report this unexpected finding and suggest further work on spatial memory in VR by recommending the replication of this study in different environments and using objects with a wider diversity of properties, including varying sizes and shapes.","2375-5334","978-1-5090-6647-6","10.1109/VR.2017.7892303","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7892303","H.5.1 [Information Interfaces and Presentation]: Multimedia Information Systems — Artificial, augmented, and Virtual Realities;I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism — Virtual Reality","Legged locomotion;Virtual environments;Navigation;Visualization;Standards","brain;human computer interaction;realistic images;virtual reality","object location memory error;virtual environment;real environment;spatial knowledge transfer;spatial memory;immersive virtual reality;locomotion technique;joystick;pointing-and-teleporting;walking-in-place;object location learning;object location recall;placement error","","3","","9","","6 Apr 2017","","","IEEE","IEEE Conferences"
"Virtual reality simulation training and assisted surgery: AYRA: Virtual and physical biomodels in surgery","C. Suárez-Mejías; G. G. Ciriza; C. P. Calderón; T. G. Cía; P. Gacto-Sánchez","Innovation Technologies Group, Virgen del Rocío, University Hospital, Seville, Spain; Innovation Technologies Group, Virgen del Rocío, University Hospital, Seville, Spain; Innovation Technologies Group, Virgen del Rocío, University Hospital, Seville, Spain; Plastic and Reconstructive Surgery Department, Virgen del Rocío, University Hospital, Seville, Spain; Plastic and Reconstructive Surgery Department, Virgen del Rocío, University Hospital, Seville, Spain","2012 18th International Conference on Virtual Systems and Multimedia","3 Dec 2012","2012","","","437","444","In this paper we present a surgical application based on virtual reality called AYRA. AYRA allows surgeons training, planning and optimization of surgical procedures. AYRA was developed under a research, development and innovation project financed by the Andalusia Department of Health called VirSSPA. AYRA is very important for the health organization since the surgeons can be trained and helped by AYRA in decision making issues. Nowadays AYRA has been successfully used in more than 489 real cases and surgeons have declared their satisfaction with the results. After proving its efficiency it has been introduced in the clinical practice during the surgical planning sessions at the Virgen del Rocío University Hospital. For example, the use of AYRA reduces by 45 % the complication rate and in two hours the operating room time in breast microvascular reconstruction by DIEAP free flap. The success rate is increased because physicians can see the exact anatomy of the case and the extent of the injury that the patient suffers before proceeding with the surgery. In addition, surgeons can see and interact in 3D with other similar cases made in AYRA by other surgeon colleagues, thus promoting the training of surgeons and the knowledge transfer in this field.","","978-1-4673-2563-9","10.1109/VSMM.2012.6365956","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6365956","surgeons training;surgical planning;virtual reality;Computer assisted surgery;Simulation based training;biomodel printing","Surgery;Training;Solid modeling;Planning;Servers;DICOM;Virtual reality","biomedical education;computer based training;digital simulation;injuries;knowledge management;medical computing;surgery;virtual reality","virtual reality simulation training;AYRA;virtual biomodels;physical biomodels;surgical application;innovation project;Andalusia Department of Health;VirSSPA health organization;decision making issues;clinical practice;surgical planning sessions;Virgen del Rocio University Hospital;breast microvascular reconstruction;DIEAP free flap;injury;3D interaction;surgeon training;knowledge transfer;computer assisted surgery","","","","36","","3 Dec 2012","","","IEEE","IEEE Conferences"
"Towards Evaluating the Effects of Stereoscopic Viewing and Haptic Interaction on Perception-Action Coordination","D. Brickler; S. V. Babu; J. Bertrand; A. Bhargava",Clemson University; Clemson University; Clemson University; Clemson University,"2018 IEEE Conference on Virtual Reality and 3D User Interfaces (VR)","30 Aug 2018","2018","","","1","516","This paper details the results of an initial empirical evaluation conducted to examine how stereoscopic viewing and haptic feedback affects fine motor actions in a pick-and-place task, similar to the peg transfer task in an FLS training curriculum for laproscopic sugical training. In a between subjects experiment, we examined the effect of stereoscopic viewing and simulated tactile feedback during the fine motor actions of a participants' actions in the near field on the number of collisions and time to complete the task. We found that stereo and haptic feedback contributed to the effectiveness of task performance in different ways. Specifically, we found that the mean time to complete the trials was significantly higher in the abcense of tactile feedback as compared to when it was present, and the mean number of collisions was significantly higher in the presence of stereo as compared to when it was absent.","","978-1-5386-3365-6","10.1109/VR.2018.8446227","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8446227","3D Interaction [Haptics]: Human-Computer Interaction-Perception-Action Coordination","Haptic interfaces;Task analysis;Stereo image processing;Three-dimensional displays;Solid modeling;Electronic mail;Performance evaluation","computer based training;feedback;haptic interfaces;medical image processing;stereo image processing;surgery","stereoscopic viewing;haptic feedback;fine motor actions;peg transfer task;FLS training curriculum;laproscopic sugical training;tactile feedback;stereo feedback;task performance;haptic interaction;perception-action coordination;empirical evaluation;pick-and-place task","","1","","3","","30 Aug 2018","","","IEEE","IEEE Conferences"
"Intelligent Human-Computer Interaction for Web-Based Human Meridian Research Support System","G. Chen; X. Zheng; Y. Lin; H. Huang; L. Yu","Coll. of Phys. & Inf. Eng., Fuzhou Univ., Fuzhou, China; Coll. of Phys. & Inf. Eng., Fuzhou Univ., Fuzhou, China; Coll. of Phys. & Inf. Eng., Fuzhou Univ., Fuzhou, China; Coll. of Phys. & Inf. Eng., Fuzhou Univ., Fuzhou, China; Coll. of Phys. & Inf. Eng., Fuzhou Univ., Fuzhou, China","2009 Sixth International Conference on Fuzzy Systems and Knowledge Discovery","28 Dec 2009","2009","7","","550","554","Human meridian theory is the kernel of traditional Chinese medicine and is nowadays being accepted by the whole world. With people's increasing interest in studying human meridian theory, the Web-based human meridian research support system is becoming more and more important. How to visualize the meridian information interactively in real time is a great challenge. A new architecture of human-computer interaction based on context-aware is presented in this paper. The system supports the adaptive presentation and data transfer according to the user's context. Binary data that user requests and possibly needs is transferred while network is idle. And only a Web browser with X3D plug-in is needed for using this system. The experiment shows that the system can be used efficiently and friendly.","","978-0-7695-3735-1","10.1109/FSKD.2009.728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5360070","Human Meridian;Research Support System;Human-Computer Interaction;Web","Human computer interaction;Virtual reality;Medical diagnostic imaging;Telecommunication computing;Kernel;Costs;Hardware;Internet;Graphics;Usability","human computer interaction;Internet;medicine;ubiquitous computing","human computer interaction;human meridian research support system;Internet;context awareness;X3D plug-in browser;Chinese medicine","","","","18","","28 Dec 2009","","","IEEE","IEEE Conferences"
