"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Simulation of deformable environment with haptic feedback on GPU","M. Altomonte; D. Zerbato; D. Botturi; P. Fiorini","Department of Computer Science, University of Verona, Italy; Department of Computer Science, University of Verona, Italy; Department of Computer Science, University of Verona, Italy; Department of Computer Science, University of Verona, Italy","2008 IEEE/RSJ International Conference on Intelligent Robots and Systems","14 Oct 2008","2008","","","3959","3964","Interactive simulations of deformable bodies are a growing research area with possible applications in several fields, i.e. computer aided surgery. The main implementation issue is to mimic the real behavior of the body at the extremely high rates required by haptic devices. Since even high-end computers have inadequate performance, one possible solution is to exploit the parallelism of modern Graphics Processing Units. In this paper we present our research aiming at moving the whole computational process from the CPU to the GPU taking advantage of the computational power of the graphics hardware. We use a mass-spring model, augmented with local damping coefficients and volume preservation forces. Collision detection is performed against external rigid bodies with high complexity mesh, such as the skeletonpsilas one. The user interacts with the model by controlling virtual tools, i.e. probes or tweezers. Haptic forces are computed on GPU and the results are asyncronously transferred to the CPU. Our approach can simulate the deformation of complex models with gravity and interaction with environment and tools at a frame rate higher than 1 KHz, making it suitable for visual rendering and haptic feedback.","2153-0866","978-1-4244-2057-5","10.1109/IROS.2008.4650837","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4650837","","Computational modeling;Springs;Surgery;Force;Deformable models;Haptic interfaces;Arrays","computer graphics;haptic interfaces;interactive systems","deformable environment simulation;haptic feedback;deformable bodies;computer aided surgery;haptic devices;graphics processing units;volume preservation forces;collision detection;haptic forces","","10","1","16","","14 Oct 2008","","","IEEE","IEEE Conferences"
"A Reliability Approach to Development of Rollover Prediction for Heavy Vehicles Based on SVM Empirical Model With Multiple Observed Variables","T. Zhu; X. Yin; B. Li; W. Ma","College of Mechanical and Equipment Engineering, Hebei University of Engineering, Handan, China; College of Mechanical and Equipment Engineering, Hebei University of Engineering, Handan, China; Department of Mechanical and Industrial Engineering, Concordia University, H3G 1M8, Montreal, Canada; College of Mechanical and Equipment Engineering, Hebei University of Engineering, Handan, China","IEEE Access","21 May 2020","2020","8","","89367","89380","The rapid development of cooperative vehicle-infrastructure system (CVIS) improves the communication reliability between vehicles and road environment. These communications enable the accurate vehicle rollover prediction in Human-Vehicle-Road interaction. However, considering the strong non-linear characteristics of Human-Vehicle-Road interaction and the uncertainty of modeling, the traditional deterministic method cannot meet the requirement of accurate prediction of rollover hazard for heavy vehicles. In order to improve the accuracy of vehicles rollover prediction, this paper proposes a developed rollover prediction algorithm based on the multiple observed variables by combining the failure probability in reliability and the empirical model. This approach applies the probability method of uncertainty to the design of dynamic rollover prediction algorithm for heavy vehicles and establishes a classification model of heavy vehicles based on support vector machine (SVM) with multiple observed variables. The failure probability of rollover limit state of heavy vehicles is calculated by Monte Carlo Sampling (MCS), Radial-Based Importance Sampling (RBIS), and Truncated Importance Sampling (TIS), respectively. Then the Fishhook, Double Lane Change tests, and J-turn tests, simulated in TruckSim, are carried out to validate the proposed algorithm. The simulation results show that the rollover prediction algorithm based on failure probability can effectively improve the rollover prediction accuracy for heavy vehicles. Moreover, based on the communication in CVIS, the failure probability can be obtained before entering the specific road. Meanwhile, this approach can reduce the external interference of strong non-linear characteristics of Human-Vehicle-Road interaction and the uncertainty of the modeling to the system, thus improving the prediction accuracy of active safety performance of heavy vehicles significantly.","2169-3536","","10.1109/ACCESS.2020.2994026","Teaching Quality and Reform of Higher Vocational Education Project of Guangdong Province; Hebei provincial High Level Talents Foundation of Hebei Province; Hebei Province Key Research and Development Project; Natural Science Foundation of Characteristic Innovation Project of Guangdong Ordinary University and the Science and Technology Research Project of Hebei Higher Education; Subsidized Projects For Overseas Students; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9091526","Failure probability;heavy vehicles;load transfer ratio;rollover risk prediction;SVM classification model","Reliability;Monte Carlo methods;Roads;Predictive models;Indexes;Uncertainty;Prediction algorithms","automotive engineering;importance sampling;Monte Carlo methods;probability;reliability;road accidents;road safety;road vehicles;support vector machines;user interfaces;vehicle dynamics","SVM;support vector machine;double lane change tests;Fishhook;J-turn tests;TruckSim;TIS;truncated importance sampling;RBIS;radial-based importance sampling;MCS;Monte Carlo sampling;human-vehicle-road interaction;dynamic rollover prediction algorithm;failure probability;vehicle rollover prediction;vehicle-infrastructure system;heavy vehicles","","","","31","CCBY","13 May 2020","","","IEEE","IEEE Journals"
"Tactical-Level Input with Multimodal Feedback for Unscheduled Takeover Situations in Human-Centered Automated Vehicles","U. E. Manawadu; H. Hayashi; T. Ema; T. Kawano; M. Kamezaki; S. Sugano","Department of Modern Mechanical Engineering, Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Department of Modern Mechanical Engineering, Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Department of Modern Mechanical Engineering, Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Department of Modern Mechanical Engineering, Graduate School of Creative Science and Engineering, Waseda University, 17Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Research Institute for Science and Engineering (RISE), Waseda University, 17 Kikui-cho, Shinjuku-ku, Tokyo, 162-0044, Japan; Department of Modern Mechanical Engineering, Waseda University, 3-4-1 Okubo, Shinjuku-ku, Tokyo, 162-8555, Japan","2018 IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM)","2 Sep 2018","2018","","","634","639","Automated vehicles operating in level 3 may request the human driver to intervene in certain situations due to system limitations. Unscheduled transferring of control to manual driving will create safety issues as consequences of inadequate situational awareness and sudden increase of driver workload. In this study, we propose and evaluate tactical-level input (TLI) method with a multimodal human-machine interface (HMI) for driver intervention in short-term system limitations. The HMI system consists of touchscreen, gesture, and haptic interfaces enabling bilateral driver-vehicle interaction. TLI along with the HMI capable of multimodal feedback can provide situation-adaptive spatial information which enhance the driver situational awareness in a short time. To evaluate the proposed system we conducted driving experiments involving unscheduled takeover situations in urban environment using a driving simulator. We analyzed driver reaction times, physiological responses including heart rate, skin conductance and subjective workload as well as qualitative feedback comparing with manual takeover. The results show that TLI can reduce driver workload, reaction times, and improve driver behavior. Moreover, 90% of drivers preferred to use TLI method over manual takeover.","2159-6255","978-1-5386-1854-7","10.1109/AIM.2018.8452227","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8452227","","Conferences;Mechatronics","driver information systems;feedback;haptic interfaces;man-machine systems;mobile robots;road safety;road vehicles","qualitative feedback;driver behavior;TLI method;human-centered automated vehicles;manual driving;safety issues;inadequate situational awareness;tactical-level input method;multimodal human-machine interface;HMI system;haptic interfaces;bilateral driver-vehicle interaction;situation-adaptive spatial information;touchscreen;gesture;physiological responses;heart rate;skin conductance;subjective workload","","1","","14","","2 Sep 2018","","","IEEE","IEEE Conferences"
"Towards Scalable Information-Seeking Multi-Domain Dialogue","A. Papangelis; M. Kotti; Y. Stylianou","Speech Technology Group, Toshiba Cambridge Research Lab; Speech Technology Group, Toshiba Cambridge Research Lab; Speech Technology Group, Toshiba Cambridge Research Lab","2018 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","13 Sep 2018","2018","","","6064","6068","Multi-domain dialogue systems face challenges such as scaling algorithms to handle large ontologies, or transferring trained policy models to unseen domains. We attempt to address these challenges by proposing a dialogue management architecture that has an abstracted view of the world but yet is able to focus on relevant parts of the ontology at runtime. Specifically, we train a sub-domain identifier neural network that learns which features are relevant to the current turn and the immediate future, thus filtering out irrelevant information from the ontology and consequently the belief space at each dialogue turn. We then train a policy network that needs: a) to adapt to the sub-domain identifier's output; and b) to learn what information will carry over from previous turns and when it needs to be updated. We evaluate our method on a large information-seeking ontology that contains latent sub-domains. Our results in simulation and a small human trial show that the sub-domain identifier is able to generalise to unseen domains and achieve performance on par with a multi-domain dialogue manager where each sub-domain is carefully defined (golden standard).","2379-190X","978-1-5386-4658-8","10.1109/ICASSP.2018.8461754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8461754","Spoken Dialogue Management;Multiple Domains;Dialogue Policy;Policy Network","Ontologies;Electronics packaging;Task analysis;Feature extraction;Standards;Face;Neural networks","human computer interaction;interactive systems;learning (artificial intelligence);natural language interfaces;neural nets;ontologies (artificial intelligence)","trained policy models;sub-domain identifier neural network;abstracted view;dialogue management architecture;multidomain dialogue systems;scalable information-seeking multidomain dialogue;multidomain dialogue manager;unseen domains;latent sub-domains;information-seeking ontology;policy network;dialogue turn;irrelevant information","","","","17","","13 Sep 2018","","","IEEE","IEEE Conferences"
"Controlling a team of robots with a single input","N. Ayanian; A. Spielberg; M. Arbesfeld; J. Strauss; D. Rus","Computer Science Department at USC, Los Angeles, CA, USA; NA; NA; Palantir; NA","2014 IEEE International Conference on Robotics and Automation (ICRA)","29 Sep 2014","2014","","","1755","1762","We present a novel end-to-end solution for distributed multirobot coordination that translates multitouch gestures into low-level control inputs for teams of robots. Highlighting the need for a holistic solution to the problem of scalable human control of multirobot teams, we present a novel control algorithm with provable guarantees on the robots' motion that lends itself well to input from modern tablet and smartphone interfaces. Concretely, we develop an iOS application in which the user is presented with a team of robots and a bounding box (prism). The user carefully translates and scales the prism in a virtual environment; these prism coordinates are wirelessly transferred to our server and then received as input to distributed onboard robot controllers. We develop a novel distributed multirobot control policy which provides guarantees on convergence to a goal with distance bounded linearly in the number of robots, and avoids interrobot collisions. This approach allows the human user to solve the cognitive tasks such as path planning, while leaving precise motion to the robots. Our system was tested in simulation and experiments, demonstrating its utility and effectiveness.","1050-4729","978-1-4799-3685-4","10.1109/ICRA.2014.6907088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6907088","","Robot kinematics;Force;Collision avoidance;Servers;Navigation;Convergence","collision avoidance;control engineering computing;distributed control;gesture recognition;human-robot interaction;mobile computing;motion control;multi-robot systems;operating systems (computers);smart phones","robot team control;distributed multirobot coordination;multitouch gestures;low-level control inputs;control algorithm;robot motion;tablet interface;smartphone interface;iOS application;operating systems;bounding box;virtual environment;distributed multirobot control policy;interrobot collision avoidance;path planning","","8","","24","","29 Sep 2014","","","IEEE","IEEE Conferences"
"Communication efficiency in multi-agent systems","M. Berna-Koes; I. Nourbakhsh; K. Sycara","Robotics Inst., Carnegie Mellon Univ., Pittsburgh, PA, USA; Robotics Inst., Carnegie Mellon Univ., Pittsburgh, PA, USA; Robotics Inst., Carnegie Mellon Univ., Pittsburgh, PA, USA","IEEE International Conference on Robotics and Automation, 2004. Proceedings. ICRA '04. 2004","6 Jul 2004","2004","3","","2129","2134 Vol.3","Despite the growing number of multi-agent software systems, relatively few physical systems have adopted multi-agent systems technology. Agents that interact with a dynamic physical environment have requirements not shared by virtual agents, including the need to transfer information about the world and their interaction with it. The agent communication languages proven successful in software based multi-agent systems incur overheads that make them impractical or infeasible for the transfer of low-level data. Instead, real world systems typically employ application specific protocols to transfer video, audio, sensory, or telemetry data. These protocols lack the transparency and portability of formal agent communication languages and consequently are limited in their scalability. We propose augmenting the capabilities of current multi-agent systems to provide for the efficient transfer of low-level information, by allowing backchannels of communication between agents with flexible protocols in a carefully principled way. We show that this extension can yield significant performance increases in communication efficiency and discuss the benefits of incorporating backchannels into a search a rescue robot system.","1050-4729","0-7803-8232-3","10.1109/ROBOT.2004.1307377","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1307377","","Multiagent systems;Robot kinematics;Telemetry;Streaming media;Software agents;Robot sensing systems;Frequency;Software systems;Decision making;Financial management","multi-agent systems;virtual reality;multi-robot systems;telecommunication channels;machine oriented languages","multiagent systems;virtual agents;agent communication languages;rescue robot system;backchannel communication","","24","","16","","6 Jul 2004","","","IEEE","IEEE Conferences"
"Fund raising systems using robots (architecture and behavior study)","G. La Russa; E. N. Ageenko; Y. Karulin","Dept. of Comput. Sci., Joensuu Univ., Finland; Dept. of Comput. Sci., Joensuu Univ., Finland; Dept. of Comput. Sci., Joensuu Univ., Finland","2005 International Symposium on Computational Intelligence in Robotics and Automation","12 Dec 2005","2005","","","525","530","In this article we present an interactive automated robot called RoboBeggar that has fund raising capabilities. The system consists of a human-like multimodal robotic unit controlled by a computer. A stand with a touch screen display and a bank card reader provides access to the e-learning and e-commerce applications of the robot. The primary use for the existing robotic system is to collect donations for charity activities and to transfer charity related knowledge to the users of the robot. The robot can be placed in major public places. In the test case presented in this article, its location was a church during the Christmas festivities of 2004. The control system of the robot is a software built upon a Java framework in a way that it can be used for a variety of applications where human interaction is required (i.e. shopping, listing adviser, consultancy, etc.). This article describes the architecture of the robotic system, the solution chosen for the simple management of its complex interface modules and its feasibility for providing insightful data about human interaction. In this article we also discuss possible user scenarios and future perspectives.","","0-7803-9355-4","10.1109/CIRA.2005.1554330","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1554330","Fund Raising;Automation Management;Interactive Behavior;RoboBeggar","Robotics and automation;Computer architecture;Control systems;Application software;Human robot interaction;Humanoid robots;Automatic control;Robot control;Computer displays;Electronic learning","humanoid robots;interactive systems;electronic commerce","fund raising systems;robots;interactive automated robot;RoboBeggar;human-like multimodal robotic unit;touch screen display;bank card reader;e-learning;e-commerce;Java;automation management;interactive behavior","","1","","9","","12 Dec 2005","","","IEEE","IEEE Conferences"
"Investigating the presentation and format of instructional prompts in an electrical circuit analysis computer-based learning environment","J. Reisslein; R. K. Atkinson; P. Seeling; M. Reisslein","Div. of Psychol. in Educ., Arizona State Univ., Tempe, AZ, USA; Div. of Psychol. in Educ., Arizona State Univ., Tempe, AZ, USA; NA; NA","IEEE Transactions on Education","15 Aug 2005","2005","48","3","531","539","Research has shown that providing instructional prompts in computer-based learning environments designed to support example-based learning fosters learning. In computer-based environments, where learners interact only with a computer and do not have access to direct support from a teacher, learners need to be provided with instructional prompts or just-in-time help intended to encourage more active example processing during learning. This study investigated whether it was more beneficial to provide the learners access to on-demand (self-regulated) help after they committed an error in problem solving or for the learning environment to regulate the presentation of instructional help externally. Furthermore, two different presentational formats-textual and pictorial-of instructional prompts were examined. This study was conducted with a computer-based learning environment that introduced high school students without any prior content-specific knowledge to the principles of parallel and series circuit analysis. Textual prompts facilitated practice problem solving notably better than pictorial prompts. Overall, textual-based prompts produced a large effect on near transfer. A significant format of prompts by academic ability interaction was discovered on near transfer. In particular, lower-ability learners scored significantly better when given textual prompts; whereas, their higher-ability counterparts performed equally well with both formats. Moreover, learners provided with externally regulated prompts reported significantly more positive attitudes toward the prompts in general compared to learners in the self-regulated conditions. Finally, continuous motivation was significantly stronger in learners who viewed textual prompts than in their counterparts in the pictorial prompt groups.","1557-9638","","10.1109/TE.2005.852602","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1495662","Backward fading;computer-based learning environment;electrical circuit analysis;external control;high school;instructional prompts;learner control;pictorial format;textual format","Electronics engineering education;Circuit simulation;Computer aided instruction","electronic engineering education;circuit analysis computing;computer aided instruction","instructional prompts;electrical circuit analysis;computer-based learning environment;high school students;parallel circuit analysis;series circuit analysis;textual prompts;pictorial prompts","","15","","21","","15 Aug 2005","","","IEEE","IEEE Journals"
"Multimodal application for foreign language teaching","T. Magal-Royo; J. L. Giménez-López; B. Pairy; J. García-Laborda; J. Gonzalez-del Rio","Department of Graphic Engineering, Universidad Politécnica de Valencia, Spain; Department of Graphic Engineering, Universidad Politécnica de Valencia, Spain; Department of Graphic Engineering, Universidad Politécnica de Valencia, Spain; Department of Modern Philology, Office Virginia Woolf, Universidad de Alcala, 28801 Alcala de Henares, Madrid, Spain; Department of Graphic Engineering, Universidad Politécnica de Valencia, Spain","2011 14th International Conference on Interactive Collaborative Learning","27 Oct 2011","2011","","","145","148","The current development of educational applications for language learning has experienced a qualitative change in the criteria of interaction between users and devices due to the technological advances of input and output data through keyboard, mouse, stylus, tactile screen, etc. The multiple interactions generated in a natural way by humans during ordinary communication can be transferred in a sequential way to devices like PDAs, PC Tablet, etc. depending on the users' needs to carry out specific tasks that allow humans to adapt to their nearest learning context. This paper shows the possibility of establishing multimodal architectures within the applications for specific language learing areas with ubiquitous devices, evidencing the technical and formal aspects necessary for their accomplishment that are currently being developed at the Universidad Politécnica de Valencia (Spain).","","978-1-4577-1747-5","10.1109/ICL.2011.6059564","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6059564","Teaching English as a foreign language;TEFL;Multimodal user interfaces;MUI;foreign languages;teaching;Computer Aided Learning Language;CALL;usability;Mobile Assisted Language Learning;MALL","Conferences;Collaborative work;Educational institutions","computer aided instruction;interactive devices;natural language processing;teaching","multimodal application;foreign language teaching;language learning;educational applications;keyboard;mouse;stylus;tactile screen;PDA;PC tablet;Universidad Politecnica de Valencia","","3","","16","","27 Oct 2011","","","IEEE","IEEE Conferences"
"Extending Telepresence Technology as a Middle Stage between Humans to AI Robots Transition in the Workplace of the Future.","D. Cymbalak; F. Jakab; Z. Szalay; J. Turnň; E. Bilský","Slovak Centre of Scientific and Technical Information,Košice,Slovakia; University Science Park TECHNICOM,Technical University of Košice,Košice,Slovakia; University of Prešov in Prešov,Faculty of Management; Slovak Centre of Scientific andTechnical Information,Bratislava,Slovakia; Slovak Centre of Scientific and Technical Information,Košice,Slovakia","2019 17th International Conference on Emerging eLearning Technologies and Applications (ICETA)","19 Mar 2020","2019","","","133","138","This paper introduces the concept of extending the telepresence technology (TP) in the way of physical interactions. Related work in the field was based on four years operation of National telepresence infrastructure to support research, development and technology transfer in Slovakia (NTI), where the need of extended collaborative features was identified. In our research we described a new way of human remote-control interfaces working with telepresence technology based on VR and hand or body sensors. At the other hand we proposed the telepresence endpoint's extensions design inspired by robotics elements such as robotic arms or humanoid robotic shells with face projection. The extended telepresence communication protocols were introduced. Multiple use case scenarios of extended telepresence technology were described in the way which will lead to the new approached in research in the field. Paper should be considered as a summary introduction to the problematics of extending the telepresence technology and each proposed concept will be described in more details in separate following manuscripts.","","978-1-7281-4967-7","10.1109/ICETA48886.2019.9040029","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9040029","Telepresence;Robots;Collaboration;Videoconferencing;Artificial Intelligence","","control engineering computing;humanoid robots;mobile robots;telecontrol;telerobotics;virtual reality","AI robots transition;technology transfer;extended collaborative features;human remote-control interfaces;telepresence endpoint;extended telepresence communication protocols;extended telepresence technology;national telepresence infrastructure","","1","","11","","19 Mar 2020","","","IEEE","IEEE Conferences"
