"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Interactive tools for teaching electrical engineering","J. Vollrath","University of Applied Science, Kempten, Germany","2014 IEEE Global Engineering Education Conference (EDUCON)","5 Jun 2014","2014","","","129","133","Outcomes based teaching and learning requires monitoring of teaching and students learning. So far teaching can be monitored by video, document camera or screen recordings or by a coach. This creates hard to edit video content. Also static questionnaires are used for outcome monitoring and problem solving purposes. This paper presents a new approach using dynamic HTML5 web pages with JavaScript enabling creating editable and searchable open source content on the fly in real time during lecture. Data can easily be transferred from the web page to data processing tools. This allows explorations by students. Based on this automated problem generation and solving is shown in an example of root mean square voltage calculation. Results can be sent to a server to implement a live feedback system. All data and programs are embedded in the web document. Therefore it is much easier to reuse content, evaluate style and improve lectures increasing efficiency of teaching.","2165-9567","978-1-4799-3191-0","10.1109/EDUCON.2014.6826079","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6826079","Web based teaching;live feed back system;e-learning","Education;Web pages;Equations;Mathematical model;Laboratories;Servers;Electrical engineering","computer aided instruction;electrical engineering computing;electrical engineering education;hypermedia markup languages;Internet;teaching","interactive tools;electrical engineering teaching;outcomes based teaching;outcomes based learning;teaching monitoring;video monitoring;document camera;screen recordings;static questionnaires;outcome monitoring;problem solving purposes;dynamic HTML5 Web pages;JavaScript;editable open source content;searchable open source content;data processing tools;automated problem generation;root mean square voltage calculation;live feedback system;Web document;lecture improvement;teaching efficiency","","","","11","","5 Jun 2014","","","IEEE","IEEE Conferences"
"Optimization Aspects in a Class of Fuzzy Controlled Servosystems","R. -. Precup; S. Preitl; J. K. Tar; M. Takacs","Dept. of Automation and Applied Informatics, ""Politehnica"" University of Timisoara, Bd. V. Parvan 2, RO-300223 Timisoara, Romania; Dept. of Automation and Applied Informatics, ""Politehnica"" University of Timisoara, Bd. V. Parvan 2, RO-300223 Timisoara, Romania; Institute of Intelligent Engineering Systems, Budapest Tech Polytechnical Institution, Bécsi út 96/B, H-1034 Budapest, Hungary; Institute of Intelligent Engineering Systems, Budapest Tech Polytechnical Institution, Bécsi út 96/B, H-1034 Budapest, Hungary","2007 11th International Conference on Intelligent Engineering Systems","8 Aug 2007","2007","","","235","240","The paper suggests a fuzzy control solution for a class of servo systems. Simplified mathematical models of second-order integral type characterize the controlled plants. The design is done using the linear case results on the basis of the extended symmetrical optimum (ESO) method and Iterative Learning Control and by the transfer of these results to the fuzzy case. The sensitivity analysis of the fuzzy control systems with respect to the parametric variations of controlled plant is performed to enable the design of a class of Mamdani Pi-fuzzy controllers. Digital simulation results and real-time experimental results corresponding to a case study validate the new fuzzy control solution.","1543-9259","1-4244-1147-5","10.1109/INES.2007.4283704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4283704","","Fuzzy control;Servosystems;Mathematical model;Control systems;Transfer functions;Iterative algorithms;Servomechanisms;Steady-state;Open loop systems;Convergence","fuzzy control;iterative methods;learning systems;optimisation;servomechanisms","fuzzy controlled servosystem;extended symmetrical optimum method;iterative learning control;sensitivity analysis;Mamdani Pi-fuzzy controller;digital simulation;mathematical model;optimization","","1","","23","","8 Aug 2007","","","IEEE","IEEE Conferences"
"Teaching Tool for a Control Systems Laboratory Using a Quadrotor as a Plant in MATLAB","S. Khan; M. H. Jaffery; A. Hanif; M. R. Asif","Department of Electrical Engineering, COMSATS Institute of Information Technology, Lahore, Pakistan; Department of Electrical Engineering, COMSATS Institute of Information Technology, Lahore, Pakistan; Department of Electrical Engineering, COMSATS Institute of Information Technology, Lahore, Pakistan; Department of Electrical Engineering, COMSATS Institute of Information Technology, Lahore, Pakistan","IEEE Transactions on Education","27 Oct 2017","2017","60","4","249","256","This paper presents a MATLAB-based application to teach the guidance, navigation, and control concepts of a quadrotor to undergraduate students, using a graphical user interface (GUI) and 3-D animations. The Simulink quadrotor model is controlled by a proportional integral derivative controller and a linear quadratic regulator controller. The GUI layout's many components can be easily programmed to perform various experiments by considering the simulation of the quadrotor as a plant; it incorporates control systems (CS) fundamentals such as time domain response, transfer function and state-space form, pole-zero location, root locus, frequency domain response, steady-state error, position and disturbance response, controller design and tuning, unity, and the use of a Kalman filter as a feedback sensor. 3-D animations are used to display the quadrotor flying in any given condition selected by the user. For each simulation, users can view the output response in the form of 3-D animations, and can run time plots. The quadrotor educational tool (QET) helps students in the CS laboratory understand basic CS concepts. The QET was evaluated based on student feedback, grades, satisfaction, and interest in CS.","1557-9638","","10.1109/TE.2017.2653762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7836322","3D animations;control systems;educational software;learning technology;quadrotor educational tool;remote laboratory;student experience","Mathematical model;Education;Animation;Three-dimensional displays;Control systems;Graphical user interfaces;Earth","computer aided instruction;computer animation;control engineering computing;control engineering education;feedback;further education;graphical user interfaces;helicopters;Kalman filters;laboratories;linear quadratic control;mathematics computing;mobile robots;poles and zeros;state-space methods;teaching;three-term control;transfer functions","teaching tool;control systems laboratory;MATLAB;undergraduate students;graphical user interface;3-D animations;Simulink quadrotor model;proportional integral derivative controller;linear quadratic regulator controller;GUI;time domain response;transfer function;state-space form;pole-zero location;root locus;frequency domain response;steady-state error;disturbance response;position response;controller design;controller tuning;Kalman filter;feedback sensor;quadrotor educational tool;QET;CS laboratory","","13","","44","Traditional","30 Jan 2017","","","IEEE","IEEE Journals"
"Map building and localization of unknown environment using graph method and fuzzy inference system","G. J. Choi; J. I. Bae; S. B. Kim; D. S. Ahn","Dept. of Mech. Eng., Pukyong Nat. Univ., Pusan, South Korea; NA; NA; NA","30th Annual Conference of IEEE Industrial Electronics Society, 2004. IECON 2004","23 May 2005","2004","3","","3200","3205 Vol. 3","We propose a new localization and map building method similar to that of human being in the navigation problem. Human being is assumed to solve a problem through four processes: exploration process (EP), decision process (DP), behavior process (BP) and learning process (LP). We call the processes as human being's capability for solving problems. In this paper, we try to solve navigation problems by transferring this human being's capability into a mobile robot. Firstly, in the exploration process, the mobile robot collects the environment information and builds the map using the method called 'graph'. Secondly, in the decision process, the mobile robot selects a proper action on the basis of the percepted information and the generated 'graph'. Thirdly, in the behavior process, the selected action is implemented in accordance with the output of the FIS (fuzzy inference system). Finally, in the learning process, the parameters of 'graph' are updated via repeated implementing. We show that this method is promising for the mobile navigation problems through a number of simulations.","","0-7803-8730-9","10.1109/IECON.2004.1432325","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1432325","","Fuzzy systems;Humans;Motion planning;Mobile robots;Mechanical engineering;Fuzzy control;Electronic mail;Control systems;Instruments;Navigation","fuzzy reasoning;mobile robots;navigation;learning systems;graph theory","map building;map localization;graph method;fuzzy inference system;human being;exploration process;decision process;behavior process;learning process;mobile robot;environment information;percepted information;mobile navigation","","","","9","","23 May 2005","","","IEEE","IEEE Conferences"
"Learning-based Air Data System for Safe and Efficient Control of Fixed-wing Aerial Vehicles","K. Choromanski; V. Sindhwani; B. Jones; D. Jourdan; M. Chociej; B. Boots","Google Brain Team, New York, NY, 10011, USA; Google Brain Team, New York, NY, 10011, USA; X, USA; X, USA; Google Brain Team, New York, NY, 10011, USA; Google Brain Team, New York","2018 IEEE International Symposium on Safety, Security, and Rescue Robotics (SSRR)","20 Sep 2018","2018","","","1","8","We develop an air data system for aerial robots executing high-speed outdoor missions subject to significant aerodynamic forces on their bodies. The system is based on a combination of Extended Kalman Filtering (EKF) and autoregressive feedforward Neural Networks, relying only on IMU sensors and GPS. This eliminates the need to instrument the vehicle with Pitot tubes and mechanical vanes, reducing associated cost, weight, maintenance requirements and likelihood of catastrophic mechanical failures. The system is trained to clone the behaviour of Pitot-tube measurements on thousands of instrumented simulated and real flights, and does not require a vehicle aerodynamics model. We demonstrate that safe guidance and navigation is possible in executing complex maneuvers in the presence of wind gusts without relying on airspeed sensors. We also demonstrate accuracy enhancements from successful “simulation-to-reality” transfer and dataset aggregation techniques to correct for training-test distribution mismatches when the air-data system and the control stack operate in closed loop.","2475-8426","978-1-5386-5572-6","10.1109/SSRR.2018.8468641","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8468641","","Aircraft;Aerodynamics;Atmospheric modeling;Sensors;Vehicle dynamics;Data systems;Electron tubes","aerodynamics;aerospace components;aircraft control;autonomous aerial vehicles;feedforward neural nets;Global Positioning System;Kalman filters;learning systems;mobile robots;neurocontrollers;nonlinear filters;remotely operated vehicles;sensors;velocity measurement","learning-based air data system;safe control;fixed-wing aerial vehicles;aerial robots;IMU sensors;mechanical vanes;maintenance requirements;Pitot-tube measurements;vehicle aerodynamics model;navigation;aerodynamic forces;mechanical failures;high-speed outdoor missions;training-test distribution;GPS;Extended Kalman Filtering;autoregressive feedforward Neural Networks;EKF","","","","31","","20 Sep 2018","","","IEEE","IEEE Conferences"
"Multimedia instruction as a tool for teaching ergonomic analysis skills","J. J. Ockerman; C. Thompson","Center for Human-Machine Syst. Res., Georgia Inst. of Technol., Atlanta, GA, USA; NA","1995 IEEE International Conference on Systems, Man and Cybernetics. Intelligent Systems for the 21st Century","6 Aug 2002","1995","4","","3850","3855 vol.4","An interactive, multimedia instructional system prototype, called ErgoTrainer, has been proposed, built, and evaluated. ErgoTrainer is based on the constructivist perspective of instruction. It aids students in gaining ergonomic knowledge and learning the skill of ergonomic job analysis while performing a simulated job analysis on a real industry job. Through the use of case-studies and hands-on experience, a learning environment is constructed which promotes both exploratory constructivist based learning as well as guided exploration. The use of multimedia promotes authenticity and hopefully leads to transfer of the learned knowledge to the workplace. The results of initial evaluation of the prototype are positive.","","0-7803-2559-1","10.1109/ICSMC.1995.538389","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=538389","","Education;Ergonomics;Employment;Performance analysis;Prototypes;Humans;Man machine systems;Systems engineering and theory;Multimedia systems;Modeling","multimedia computing;ergonomics;computer aided instruction;human factors","ergonomic analysis;multimedia instructional system;ErgoTrainer;ergonomic knowledge;ergonomic job analysis","","","1","12","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Towards understanding the impact of crisis environments on the distributed cognition of multidisciplinary crisis control center teams","C. J. West; R. E. Landaeta","Air Force Institute of Technology, Wright-Patterson AFB, OH 45433 USA; Old Dominion University, USA","2007 IEEE International Engineering Management Conference","11 Sep 2009","2007","","","22","35","This investigation developed and empirically tested a conceptual framework capturing the systemic impact of crisis environments on distributed cognition phenomena occurring in organizational control centers. A systems approach was used [1] to develop a means of profiling a crisis environment from the perspective of a control center and, separately, [2] to develop a structured view of the interacting conceptual constructs researchers have developed to understand distributed learning. A resulting conceptual framework combined these two efforts. An applied research case study methodology was used to [1] iteratively refine the framework and [2] to demonstrate the value of the framework for understanding the impact of crisis environments on distributed cognition phenomena. The case involved a US Air force base's survival recovery center preparing for a formal external operational readiness inspection, a scripted wartime simulation, using internal exercises to practice for the final event. The developed framework served as a basis for evaluating performance and for developing tailored scripted scenarios for successive exercises to maximize training value.","2159-3604","978-1-4244-2145-9","10.1109/IEMC.2007.5235064","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5235064","Distributed Cognition;Team Cognition;Crisis Management;Control Center","Cognition;Knowledge transfer;Knowledge acquisition;Testing;Knowledge management;Resource management;Costs","cognition;cognitive systems;control facilities;learning systems;organisational aspects","crisis environment;distributed cognition phenomena;organizational control center;distributed learning;US air force base;survival recovery center;operational readiness inspection","","","","53","","11 Sep 2009","","","IEEE","IEEE Conferences"
"Explore the Ubiquitous Learning on Campus: A Friendship-Based Knowledge Diffusion Approach","W. Zheng; H. Pan; Y. Peng","School of Software, Nanchang Hangkong University, Nanchang, China; School of Software, Nanchang Hangkong University, Nanchang, China; School of Software, Nanchang Hangkong University, Nanchang, China","IEEE Access","21 Oct 2018","2018","6","","56238","56245","Interactions among people is one of the primary means to acquire knowledge on campus, smart campus systems help us to obtain a clear picture about how network structures influence the performance of knowledge transfer. In this paper, we develop a Wi-Fi hotspot-based mobile application that can collect the student's data by considering the mobile phone as information sensing device. The application collects the data including the partners, the times, and the duration of interactions among people without violating their privacy. Then construct friendship networks by processing the data. Moreover, a new knowledge diffusion model is presented to measure the knowledge spread quantitatively on different network structures, which is different from the epidemic model. Simulation results are provided to illustrate that the proposed is more to satisfy the actual situation. For this model, the knowledge diffusion performance of regular network is better than small-world networks and scale-free networks. Hence, the comparative experiments are made among three classes in two course in terms of the average scores and the standard deviations, the results verify the positive effect of our approach.","2169-3536","","10.1109/ACCESS.2018.2872785","National Natural Science Foundation of China; 13th Five Years Key plans for Science and Education of Jiangxi Province; Science and Technology Project of the Education Department of Jiangxi Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8482261","Data collection;knowledge acquisition;information and communication","Knowledge engineering;Collaborative work;Communication networks;Wireless fidelity;Mobile handsets;Education;Mobile applications","complex networks;computer aided instruction;mobile computing;social networking (online);wireless LAN","mobile phone;information sensing device;friendship networks;epidemic model;regular network;small-world networks;scale-free networks;ubiquitous learning;friendship-based knowledge diffusion approach;smart campus systems;knowledge transfer;Wi-Fi hotspot-based mobile application;student data;network structures;average scores;standard deviations","","","","25","","5 Oct 2018","","","IEEE","IEEE Journals"
"Introduction to digital circuits for engineering students-thinking in projects","E. Prochaska","Dept. of Manuf. Eng., Univ. of Appl. Sci. of Heilbronn, Germany","FIE'99 Frontiers in Education. 29th Annual Frontiers in Education Conference. Designing the Future of Science and Engineering Education. Conference Proceedings (IEEE Cat. No.99CH37011","6 Aug 2002","1999","3","","13C6/7","13C611 vol.3","This is a new approach for teaching and demonstrating the principles of designing testable digital circuits by using mini-projects. A mini-project in this context is a rather simple digital circuit which is utilized as a vehicle to transfer methods and knowledge to the students. Each mini-project has a practical application which can be understood easily and is implemented as an experiment on a special educational circuit board, GALEX, with an in-system programmable logic device, ispGAL22V10. The tool for design, synthesis and simulation is the evaluation version of the design environment, LOG/iC2. All lectures are held preferably in the laboratory with one PC and one GALEX board for each student. After presentation of the relevant theory in the lecture, each student has to design his own circuit for the lecture related mini-project. Hardware implementation is verified by external measurement. It is obvious that the systematic approach requires a design for testability from the very beginning. As a consequence, validation of all results is necessary and possible. Test vectors stored in a file must be used or even enhanced at every step of the design process. Students learn how to use all necessary hardware and software tools during the first mini-project in the very first lecture. This approach has already been in use for 3 semesters at the University of Heilbronn, Department of Manufacturing Engineering. The majority of the students say that they have a better motivation to study the course material because of the obvious commercial applications.","0190-5848","0-7803-5643-8","10.1109/FIE.1999.840440","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=840440","","Digital circuits;Circuit testing;Hardware;Automotive engineering;Education;Vehicles;Printed circuits;Programmable logic devices;Circuit synthesis;Circuit simulation","electrical engineering education;digital circuits;network synthesis;circuit testing;computer aided instruction;electrical engineering computing","digital circuits;engineering students;testable digital circuits design;mini-projects;educational circuit board;GALEX;in-system programmable logic device;ispGAL22V10;simulation;synthesis;LOG/iC2;hardware implementation verification;software tools;hardware tools;student motivation;University of Heilbronn;Department of Manufacturing Engineering","","2","","6","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Control of an Embedded System via Internet","G. Sziebig; B. Takarics; P. Korondi","Department of Industrial Engineering, Narvik University College, Narvik, Norway; Department of Mechatronics, Optics and Applied Informatics, Budapest University of Technology and Economics, Budapest, Hungary; Computer and Automation Research Institute, Budapest, Hungary","IEEE Transactions on Industrial Electronics","9 Sep 2010","2010","57","10","3324","3333","This paper presents our experience with a complete multimedia educational program of dc servo drives for distant learning. The program contains three parts: animation, simulation, and Internet-based measurement. The animation program helps to understand the operation of dc motors as well as its time- and frequency-domain equations, transfer functions, and the theoretical background necessary to design a controller for dc servo motors. The simulation model of the dc servo motor and the controller can be designed by the students based on the animation program. The students can also test their controllers through the Internet-based measurement, which is the most important part from an engineering point of view. Students can then perform various exercises such as programming the D/A and A/D cards in the embedded system and designing different types of controllers. First, a simple PI controller can be designed, but advanced students can also design more sophisticated controllers such as the sliding mode controller. After the measurements are executed, the students can download the measured data and compare them to the simulation results.","1557-9948","","10.1109/TIE.2010.2041132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5409682","DC motor;distant learning;sliding-mode control","Control systems;Embedded system;Internet;Sliding mode control;Servomechanisms;Animation;DC motors;Servomotors;Educational programs;Drives","computer aided instruction;distance learning;education;embedded systems;Internet;multimedia computing","embedded system;multimedia educational program;dc servo drives;distant learning;Internet-based measurement;PI controller","","14","","28","","8 Feb 2010","","","IEEE","IEEE Journals"
