"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Virtual reality as a complex interactive system: a multidimensional model of person artificial partner co-relations","A. Libin","Dept. of Psychol., Georgetown Univ., Rockville, MD, USA","Proceedings Seventh International Conference on Virtual Systems and Multimedia","6 Aug 2002","2001","","","652","657","The operational definition of virtual reality as a complex interactive system (CIS) represents it as a configuration of exchanges between a person and a digital world mediated by the artificial, partner. The adequate model for understanding the essence of CIS includes, in addition to three 'traditional' dimensions (physical-per-se, mental, and virtual), a fourth dimension defined as individual self-determination and formed by one's needs, preferences, profile of imagination, identities, and individual experiences. The analysis of 'person-artificial agent' interactions in the context of a complex systems approach is associated with the implementation of such interaction effects as compensation, optimization, adequacy, and effectiveness. Virtual entertainment can be viewed not only as a part of modern popular culture but also as a tool for constructive activities. The latter, employed by certain groups of users, can not only enhance their life as an enjoyment but also as training tool for sensory-motor, cognitive and emotional improvement, and their well-being in general.","","0-7695-1402-2","10.1109/VSMM.2001.969724","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=969724","","Virtual reality;Interactive systems;Multidimensional systems;Computational Intelligence Society;Humans;Visual perception;Cultural differences;Search engines;Psychology;Aging","virtual reality;man-machine systems;software agents;computer games;interactive systems","complex interactive system;virtual reality;artificial agent;individual preferences;man machine interactions;computer game","","4","","30","","6 Aug 2002","","","IEEE","IEEE Conferences"
"London calling: GIS, VR, and the Victorian period","R. F. Chevez; T. L. Milbank",NA; NA,"Proceedings Seventh International Conference on Virtual Systems and Multimedia","6 Aug 2002","2001","","","335","344","The Bolles Collection of Tufts University represents a comprehensive and integrated collection of sources on the history and topography of Victorian London. Texts, images, maps, and three-dimensional reconstructions are all interconnected forming a body of material that transcends the limits of print publication and exploits the flexibility of the electronic medium. The Perseus Digital Library has incorporated geographic information system and virtual reality technologies in a set of tools intended to help readers synthesize and visualize the numerous temporal and spatial interconnections between Bolles Collection materials. The tools, which are applicable to any large assemblage of related documents, also help readers grasp the complex temporal-spatial interactions that shape historical materials in general.","","0-7695-1402-2","10.1109/VSMM.2001.969688","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=969688","","Geographic Information Systems;Virtual reality;Software libraries;Visualization;Books;Surfaces;Assembly;History;Image reconstruction;Shape","cartography;virtual reality;solid modelling;history;geographic information systems;interactive systems","Bolles Collection;Tufts University;Perseus Digital Library;geographic information system;virtual reality;London;3D image reconstructions;temporal-spatial interactions","","1","","3","","6 Aug 2002","","","IEEE","IEEE Conferences"
"The effect of sound on visual realism perception and task completion time in a cel-shaded serious gaming virtual environment","D. Rojas; B. Cowan; B. Kapralos; K. Colllins; A. Dubrowski","Institute of Medical Science, University of Toronto, Toronto, Canada; Faculty of Business and IT, University of Ontario Institute of Technology, Oshawa, Ontario, Canada; Faculty of Business and IT, University of Ontario Institute of Technology, Oshawa, Ontario, Canada; The Games Institute, University of Waterloo, Waterloo, Ontario, Canada; Faculty of Medicine, Memorial University. St. John's, Newfoundland, Canada","2015 Seventh International Workshop on Quality of Multimedia Experience (QoMEX)","6 Jul 2015","2015","","","1","6","Here we investigate the effect of sound on the perception of visual realism and the time required to complete a simple navigation-based task within a serious gaming (virtual) environment under various sound and visual conditions. Results indicate that the perception of visual realism and task completion time can be affected by sound. Designers and developers of serious games (and virtual environments in general) should be aware of the effects of sound on a user's perception of the visual scene and on task completion time, and they should thus ensure that sound is carefully considered when creating such environments.","","978-1-4799-8958-4","10.1109/QoMEX.2015.7148136","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7148136","Serious games;virtual simulation;multi-modal interactions;audio-visual interaction;realism","Visualization;Games;White noise;Surgery;Three-dimensional displays;Virtual environments;Training","human computer interaction;serious games (computing);virtual reality","cel-shaded serious gaming;visual realism perception;navigation-based task;virtual environment;sound conditions;visual conditions;task completion time;user perception;visual scene","","3","","22","","6 Jul 2015","","","IEEE","IEEE Conferences"
"Gesture recognition for virtual reality applications using data gloves and neural networks","J. Weissmann; R. Salomon","Dept. of Comput. Sci., Zurich Univ., Switzerland; NA","IJCNN'99. International Joint Conference on Neural Networks. Proceedings (Cat. No.99CH36339)","6 Aug 2002","1999","3","","2043","2046 vol.3","Explores the use of hand gestures as a means of human-computer interactions for virtual reality applications. For the application, specific hand gestures, such as ""fist"", ""index finger"" and ""victory sign"", have been defined. Most existing approaches use various camera-based recognition systems, which are rather costly and very sensitive to environmental changes. In contrast, this paper explores a data glove as the input device, which provides 18 measurement values for the angles of different finger joints. The paper compares the performance of different neural network models, such as backpropagation and radial-basis functions, which are used by the recognition system to recognize the actual gesture. Some network models achieve a recognition rate (training as well a generalization) of up to 100% over a number of test subjects. Due to its good performance, this recognition system is the first step towards virtual reality applications in which program execution is controlled by a sign language.","1098-7576","0-7803-5529-6","10.1109/IJCNN.1999.832699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=832699","","Virtual reality;Data gloves;Neural networks;Application software;Fingers;Wrist;Mice;Image recognition;Computer science;Testing","gesture recognition;virtual reality;data gloves;backpropagation;radial basis function networks","neural networks;hand gestures;human-computer interactions;fist;index finger;victory sign;radial-basis functions;sign language","","28","1","8","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Faster Multibeam Sonar Data Cleaning: Evaluation of Editing 3D Point Clouds using Immersive VR","A. H. Stevens; T. Butkiewicz","Center for Coastal and Ocean Mapping, University of New Hampshire,Durham,New Hampshire,USA; Center for Coastal and Ocean Mapping, University of New Hampshire,Durham,New Hampshire,USA","OCEANS 2019 MTS/IEEE SEATTLE","20 Jan 2020","2019","","","1","10","Remote sensing technologies routinely generate point cloud datasets with billions of points. While automatic data cleaning algorithms exist, safety-critical applications (such as waterway surveys) still require that data be processed and verified by a human. This presents a significant bottleneck in the pipeline from surveys into navigational maps. The recent proliferation of low-cost, high-quality virtual reality systems presents an opportunity to explore how these technologies might be integrated into the point cloud data processing pipeline. Prior research has shown that stereoscopic viewing, head-tracked perspective, and bimanual interactions can lead to faster 3D task completion times and lower errors compared to traditional monoscopic, mouse-and-keyboard desktop systems. In this paper, we present a human factors study that compares 3D point cloud editing performance between a traditional interface and type types of immersive virtual reality interfaces. Our results showed that for complex datasets, the immersive interfaces generally led to faster task completion times than when using the desktop interface. Participants also reported a strong subjective preference for the immersive interface.","0197-7385","978-0-578-57618-3","10.23919/OCEANS40490.2019.8962793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8962793","virtual reality;point clouds;editing;annotation","","data handling;graphical user interfaces;human factors;remote sensing;sonar imaging;stereo image processing;virtual reality","navigational maps;high-quality virtual reality systems;point cloud data processing pipeline;head-tracked perspective;human factors;3D point cloud editing performance;immersive virtual reality interfaces;complex datasets;immersive VR;remote sensing technologies;point cloud datasets;automatic data cleaning algorithms;safety-critical applications;waterway surveys;multibeam sonar data cleaning;3D task completion times;stereoscopic viewing;bimanual interactions","","","","55","","20 Jan 2020","","","IEEE","IEEE Conferences"
"An intestinal surgery simulator: real-time collision processing and visualization","L. Raghupathi; L. Grisoni; F. Faure; D. Marchal; M. -. Cani; C. Chaillou","GRAVIR/IMAG Lab., Montbonnet, France; NA; NA; NA; NA; NA","IEEE Transactions on Visualization and Computer Graphics","13 Sep 2004","2004","10","6","708","718","This research work is aimed toward the development of a VR-based trainer for colon cancer removal. It enables the surgeons to interactively view and manipulate the concerned virtual organs as during a real surgery. First, we present a method for animating the small intestine and the mesentery (the tissue that connects it to the main vessels) in real-time, thus enabling user interaction through virtual surgical tools during the simulation. We present a stochastic approach for fast collision detection in highly deformable, self-colliding objects. A simple and efficient response to collisions is also introduced in order to reduce the overall animation complexity. Second, we describe a new method based on generalized cylinders for fast rendering of the intestine. An efficient curvature detection method, along with an adaptive sampling algorithm, is presented. This approach, while providing improved tessellation without the classical self-intersection problem, also allows for high-performance rendering thanks to the new 3D skinning feature available in recent GPUs. The rendering algorithm is also designed to ensure a guaranteed frame rate. Finally, we present the quantitative results of the simulations and describe the qualitative feedback obtained from the surgeons.","1941-0506","","10.1109/TVCG.2004.36","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1333668","Index Terms- Virtual reality;physically-based modeling;animation;curve and surface representation.","Intestines;Visualization;Oncological surgery;Animation;Colon;Cancer;Stochastic processes;Object detection;Sampling methods;Algorithm design and analysis","data visualisation;virtual reality;cancer;surgery;computer animation;rendering (computer graphics);medical image processing;user interfaces;simulation;computational geometry;sampling methods","intestinal surgery simulator;real-time collision processing;real-time visualization;VR-based trainer;colon cancer removal;virtual organ;user interaction;virtual surgical tool;stochastic approach;self-colliding object;animation complexity;self-intersection problem;3D skinning feature;virtual reality;physically-based model","Algorithms;Biomedical Engineering;Colonic Neoplasms;Computer Graphics;Computer Simulation;Computer Systems;Computer-Assisted Instruction;Digestive System Surgical Procedures;Digestive System Surgical Procedures;Humans;Intestine, Small;Intestine, Small;Models, Anatomic;User-Computer Interface","34","3","41","","13 Sep 2004","","","IEEE","IEEE Journals"
"The impact of motion in virtual environments on memorization performance","P. Häfner; C. Vinke; V. Häfner; J. Ovtcharova; W. Schotte","Institute for Information, Management in Engineering, Karlsruhe Institute of Technology, Zirkel 2, 76131, Germany; Institute for Information, Management in Engineering, Karlsruhe Institute of Technology, Zirkel 2, 76131, Germany; Institute for Information, Management in Engineering, Karlsruhe Institute of Technology, Zirkel 2, 76131, Germany; Institute for Information, Management in Engineering, Karlsruhe Institute of Technology, Zirkel 2, 76131, Germany; High Performance Computing Center Stuttgart, University of Stuttgart, Nobelstr. 19, 70569, Germany","2013 IEEE International Conference on Computational Intelligence and Virtual Environments for Measurement Systems and Applications (CIVEMSA)","3 Oct 2013","2013","","","104","109","Virtual environments are more and more used for educational and training purposes. In order to design virtual environments for these applications in particular, it is very important to get a deep understanding of the relevant design features supporting the user's process of learning and comprehension. Relevance and implementation of these features as well as the benefits of virtual learning environments over traditional educational approaches in general are rarely explored. Focusing on modes of interaction in this work, we examined the effect of different motion types on the knowledge acquisition of users in various virtual environments. For our study we chose a simple memorization task as approximation of low cognitive knowledge acquirement. We hypothesized motion types and immersion levels influence memorization performance in virtual environments. The memorization task was conducted in two virtual environments with different levels of immersion: A high-immersive Cave Automatic Virtual Environment (CAVE) and a low-immersive desktop virtual environment. Two motion types in virtual environments were explored: Physical and virtual walking. In the CAVE physical walking was implemented by using motion capturing and virtual walking was realized using a joystick-like input device. The results indicate neither motion types nor immersion levels in virtual environments affect memorization performance significantly.","2377-9322","978-1-4673-4703-7","10.1109/CIVEMSA.2013.6617404","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6617404","cognition;human computer interaction;learning;memory;motion;virtual environment;virtual reality","Virtual environments;Navigation;Legged locomotion;Tutorials;Stereo vision;Educational institutions","computer aided instruction;human computer interaction;human factors;interactive devices;virtual reality","training;education;CAVE physical walking;virtual walking;low-immersive desktop virtual environment;high-immersive CAVE automatic virtual environment;hypothesized motion types;cognitive knowledge acquirement;user knowledge acquisition;virtual learning environments;user process;virtual environment design;training purposes;memorization performance","","4","","12","","3 Oct 2013","","","IEEE","IEEE Conferences"
"Distance-based modeling and manipulation techniques using ultrasonic gloves","T. N. Hoang; B. H. Thomas","Wearable Computer Lab - University of South Australia, Australia; Wearable Computer Lab - University of South Australia, Australia","2012 IEEE International Symposium on Mixed and Augmented Reality (ISMAR)","7 Jan 2013","2012","","","287","288","We present a set of distance-based interaction techniques for modeling and manipulation, enabled by a new input device called the ultrasonic gloves. The ultrasonic gloves are built upon the original design of the pinch glove device for virtual reality systems with a tilt sensor and a pair of ultrasonic transducers in the palms of the gloves. The transducers are distance-ranging sensors that allow the user to specify a range of distances by natural gestures such as facing the palms towards each other or towards other surfaces. The user is able to create virtual models of physical objects by specifying their dimensions with hand gestures. We combine the reported distance with the tilt orientation data to construct virtual models. We also map the distance data to create a set of affine transformation techniques, including relative and fixed scaling, translation, and rotation. Our techniques can be generalized to different sensor technologies.","","978-1-4673-4662-7","10.1109/ISMAR.2012.6402577","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6402577","ultrasonic gloves;distance-based techniques;modeling;manipulation","Acoustics;Solid modeling;Ultrasonic variables measurement;Thumb;Ultrasonic transducers;Augmented reality","augmented reality;data gloves;sensors;solid modelling;user interfaces","distance-based modeling technique;distance-based manipulation technique;ultrasonic gloves;distance-based interaction technique;pinch glove device;virtual reality system;tilt sensor;ultrasonic transducer;distance-ranging sensor;virtual model;hand gesture;tilt orientation data;affine transformation technique;relative scaling technique;fixed scaling technique;translation technique;rotation technique;sensor technology","","4","","7","","7 Jan 2013","","","IEEE","IEEE Conferences"
"Shoulder flexion rehabilitation in patients with monoparesia using an exergame","J. B. Castano; J. D. Hoyos Escobar; J. E. Munoz Cardona; J. F. Lopez Herrera","Human Computer Interaction Group, Programa Ciencias del Deporte y la Recreación, Universidad Tecnológica de Pereira Pereira, Colombia; Human Computer Interaction Group Programa Ciencias del Deporte y la Recreación, Universidad Tecnológica de Pereira Pereira, Colombia; Human Computer Interaction Group Maestría en Ingeniería Eléctrica Pereira, Colombia; Programa Ciencias del Deporte y la Recreación, Universidad Tecnológica de Pereira Pereira, Colombia","2014 IEEE 3nd International Conference on Serious Games and Applications for Health (SeGAH)","26 Mar 2015","2014","","","1","5","Purpose - Pyramidal syndrome is a neuromotor disorder that affects quality of life of 1 out of 12,000 people around the world and most people in their middle- old age. Conventional methods are used generally for the rehabilitation of this disorder and studies are currently trying to rehabilitate patients through interaction with serious video games focused on health. This study proposes a combination of the two methods to find improvements in the flexion angle of shoulder affected by upper motor neurone lesion in patients of the “Clinica de Dolor del Eje Cafetero”. Methodology - 6 patients (3 patients with sequels of stroke, 1 patient with sequels of TBI and 2 patients with sequels of cerebral palsy) were taken into consideration. All patients suffered monoparesia in upper limb. Each patient had 7 sessions of rehabilitation. Each session of rehabilitation lasted for 30 minutes of assisted therapy and another 30 minutes with therapies of VR, where the movements of flexion of the shoulder affected through the Kinect sensor were recorded while the patient interacted with the video game. A biomechanical analysis with the Bio-Cirac software developed to load data from MoCap and show angle graphs was performed. Results - the patient who achieved the best results showed 21.0 % of improvement in the angle of flexion of the affected shoulder and improvement in muscular endurance and control of their affected limb. Conclusion - VR and serious video games specifically designed for particular pathologies are potentially useful technologies that can be combined with conventional methods to improve the angle of amplitude of flexion of the shoulder affected in patients with sequels of upper motor neurone lesion. In addition VR offers immersive experiences favorable for dissipation of pain, fatigue, setting goals and enjoyment of the activity.","","978-1-4799-4823-9","10.1109/SeGAH.2014.7067072","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7067072","pyramidal syndrome;Kinect;Rehabilitation;Exergame;Serious Game","Games;Medical treatment;Lesions;Neurons;Virtual reality;Pain;Muscles","biomechanics;interactive devices;medical computing;medical disorders;patient rehabilitation;serious games (computing);virtual reality","shoulder flexion rehabilitation;patient rehabilitation;monoparesia;exergame;serious video game;pyramidal syndrome;neuromotor disorder;Kinect sensor;biomechanical analysis;Bio-Cirac software;VR;virtual reality","","1","","19","","26 Mar 2015","","","IEEE","IEEE Conferences"
"Easy Extrinsic Calibration of VR System and Multi-camera Based Marker-Less Motion Capture System","K. Takahashi; D. Mikami; M. Isogawa; S. Sun; Y. Kusachi",NTT; NTT; NTT; NTT; NTT,"2019 IEEE International Symposium on Mixed and Augmented Reality Adjunct (ISMAR-Adjunct)","9 Jan 2020","2019","","","83","88","This paper proposes a novel easy extrinsic calibration algorithm for an off-the-shelf VR system and a multi-camera based marker-less motion capture system. To realize interactions between 3D user motions and virtual objects reconstructed from multi-view videos in a common 3D space, the extrinsic calibration of the VR system and the multiple cameras must be conducted beforehand. This calibration, which involves estimating the pose and position of each coordinate system, is a key technology for handling 3D information in a system with various type of input sources. In general, extrinsic calibration is carried out by identifying and utilizing some common 3D points. However, since most of off-the-shelf VR systems do not include any imaging device, it is difficult to apply conventional automatic calibration approaches as there are no common points shared with the cameras. Against this problem, this paper introduces an easy calibration algorithm by generating corresponding points from the trajectories of the user's motion with VR devices and 3D human pose reconstructed from multi-view videos. Our study provides the following two contributions; (1) our method does not need to introduce additional devices, such as a chessboard and (2) our method does not need manual processes as the extrinsic parameters are automatically estimated. We demonstrate the performance of the proposed method in a practical scenario.","","978-1-7281-4765-9","10.1109/ISMAR-Adjunct.2019.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8951990","calibration;motion;multi view","","cameras;image capture;image motion analysis;image reconstruction;pose estimation;stereo image processing;video signal processing;virtual reality","VR devices;multiview videos;extrinsic calibration algorithm;off-the-shelf VR system;3D user motions;common 3D space;multiple cameras;common 3D points;automatic calibration approaches;multicamera based markerless motion capture system;virtual objects reconstruction;3D human pose reconstruction","","","","18","","9 Jan 2020","","","IEEE","IEEE Conferences"
