"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The recovery from task execution errors during time delayed teleoperation","M. R. Stein; C. P. Sayers; R. P. Paul","General Robotics & Active Sensory Perception, Pennsylvania Univ., Philadelphia, PA, USA; General Robotics & Active Sensory Perception, Pennsylvania Univ., Philadelphia, PA, USA; General Robotics & Active Sensory Perception, Pennsylvania Univ., Philadelphia, PA, USA","Proceedings of IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS'94)","6 Aug 2002","1994","1","","547","554 vol.1","The teleprogramming system employs a supervisory control approach where operator interaction with a virtual environment directs the actions of a remote manipulator operating semi-autonomously. We focus on the detection, diagnosis, and recovery from unexpected situations frequently arising during normal operation. The teleprogramming system employs a single thread approach to error recovery that is inherent in the system design. We perform two experimental tasks, each highlighting a different role for the operator, using the teleprogramming system with a simulated communication time delay of 10 seconds. In the first task of inserting and extracting bolts, the operator assumes the role of ""task level reasoning"" or task planning and sequencing, task state reasoning, and diagnostic procedure generation. In the second task, puncturing and slicing duct tape, the operator performs ""action level reasoning"" or diagnosing and correcting unexpected situations and determining success of actions. Our experimental results indicate that complex tasks can be accomplished when the operator is provided multiple and overlapping forms of feedback.<>","","0-7803-1933-8","10.1109/IROS.1994.407425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=407425","","Delay effects;Force control;Mechanical sensors;Virtual environment;Motion control;Displacement control;Force feedback;Force sensors;Robot sensing systems;Yarn","telerobotics;man-machine systems;delays;inference mechanisms;fault diagnosis;planning (artificial intelligence);user interfaces;virtual reality;system recovery","task execution error;time delayed teleoperation;teleprogramming system;supervisory control;operator interaction;virtual environment;remote manipulator;error detection;fault diagnosis;error recovery;task level reasoning;task planning;action level reasoning;feedback","","4","1","16","","6 Aug 2002","","","IEEE","IEEE Conferences"
"From analysis of human-human phone calls to intelligent user interfaces","O. Gerassimenko; R. Kasterpalu; M. Koit; A. Raabis; K. Strandson","Institute of Estonian and General Linguistics, University of Tartu, J. Liivi 2, Estonia; Institute of Estonian and General Linguistics, University of Tartu, J. Liivi 2, Estonia; Institute of Computer Science, University of Tartu, J. Liivi 2, Estonia; Institute of Estonian and General Linguistics, University of Tartu, J. Liivi 2, Estonia; Institute of Estonian and General Linguistics, University of Tartu, J. Liivi 2, Estonia","2008 4th International IEEE Conference Intelligent Systems","11 Nov 2008","2008","2","","10-30","10-35","Estonian institutional phone calls are analysed with the further aim to develop intelligent user interfaces. The analysis is based on the Estonian dialogue corpus. A clientpsilas initial request sets up a goal which will be achieved in collaboration with an official. Information-sharing sub-dialogues are initiated by both participants if either a request or a grant needs to be adjusted. User interfaces which enable to access two different data bases have being implemented. Users can make their requests in Estonian and get answers in synthesized speech.","1941-1294","978-1-4244-1739-1","10.1109/IS.2008.4670493","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4670493","Dialogue acts;corpus analysis;human-machine interaction;linguistic features;Estonian","User interfaces;Natural languages;Intelligent systems;Virtual reality;Collaboration;Speech synthesis;Deductive databases;Decision support systems;Colon;Proposals","human computer interaction;natural language interfaces;speech synthesis;speech-based user interfaces","human-human phone call;intelligent user interface;Estonian institutional phone call;Estonian dialogue corpus;information-sharing subdialogue;speech synthesis;natural language interface;human-computer interaction","","1","","7","","11 Nov 2008","","","IEEE","IEEE Conferences"
"Impedance-Based Gaussian Processes for Modeling Human Motor Behavior in Physical and Non-Physical Interaction","J. R. Medina; H. Börner; S. Endo; S. Hirche","Franka Emika GmbH; Department of Electrical and Computer Engineering, Chair of Information-oriented Control, Technical University of Munich, Munich, Germany; Department of Electrical and Computer EngineeringChair of Information-oriented ControlTechnical University of Munich; Department of Electrical and Computer EngineeringChair of Information-oriented ControlTechnical University of Munich","IEEE Transactions on Biomedical Engineering","20 Aug 2019","2019","66","9","2499","2511","Objective: Modeling of human motor intention plays an essential role in predictively controlling a robotic system in human-robot interaction tasks. In most machine learning techniques, human motor behavior is modeled as a generic stochastic process. However, the integration of a priori knowledge about underlying system structures can provide insights on otherwise unobservable intrinsic states that yield the superior prediction performance and increased generalization capabilities. Methods: We present a novel method for modeling human motor behavior that explicitly includes a neuroscientifically supported model of human motor control, in which the dynamics of the human arm are modeled by a mechanical impedance that tracks a latent desired trajectory. We adopt a Bayesian setting by defining Gaussian process (GP) priors for the impedance elements and the latent desired trajectory. This enables exploitation of a priori human arm impedance knowledge for regression of interaction forces through inference of a latent desired human trajectory. Results: The method is validated using simulated data, with particular focus on effects of GP prior parameterization and intention estimation capabilities. The superior prediction performance is shown with respect to a naive GP prior. An experiment with human participants evaluates generalization capabilities and effects of training data sparsity. Conclusion: We derive the correlations of an impedance-based GP model of human motor behavior that exploits a priori knowledge. Significance: The model effectively predicts interaction forces by inferring a latent desired human trajectory in previously observed as well as unobserved regions of the input space.","1558-2531","","10.1109/TBME.2018.2890710","ERC Starting; Control based on Human Models; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599006","Bayesian modeling;Gaussian processes;human motor control;human motor intention;human robot interaction;impedance;kernel structure","Impedance;Trajectory;Task analysis;Robots;Gaussian processes;Correlation;Motor drives","Bayes methods;Gaussian processes;human-robot interaction;regression analysis","nonphysical interaction;human motor intention;human-robot interaction tasks;generic stochastic process;neuroscientifically supported model;human motor control;a priori human arm impedance knowledge;latent desired human trajectory;intention estimation capabilities;impedance-based GP model;human motor behavior;impedance-based Gaussian processes;Bayesian setting","Adult;Algorithms;Arm;Computer Simulation;Electric Impedance;Female;Humans;Intention;Male;Models, Biological;Movement;Normal Distribution;Psychomotor Performance;Young Adult","1","","53","Traditional","1 Jan 2019","","","IEEE","IEEE Journals"
"A virtual environment for realistic testing and training of face detection and recognition systems","M. Correa; J. Ruiz-del-Solar; I. Parra-Tsunekawa","Elec. Eng. Dept. - Universidad de Chile, Chile; Elec. Eng. Dept. - Universidad de Chile, Chile; Elec. Eng. Dept. - Universidad de Chile, Chile","19th International Symposium in Robot and Human Interactive Communication","11 Oct 2010","2010","","","69","75","In this article, a virtual environment for realistic testing and training of face detection and recognition systems under uncontrolled conditions is proposed. The key elements of this tool are a simulator and real face and background images taken under real-world conditions with different acquisition conditions. Inside the simulated environment, an observing agent, the one with the ability to recognize faces, can navigate and observe the real face images, at different distances, angles and with indoor or outdoor illumination. During the face recognition process, the agent can actively change its viewpoint and relative distance to the faces in order to improve the recognition results. The virtual environment provides all behaviors to the agent (navigation, positioning, face's image composing under different angles, etc.), except the ones related with the recognition of faces. This tool could be of high interest in HRI applications related with the visual recognition of humans. It allows comparing and quantifying the face recognition capabilities of service robots, and in general intelligent machines, under exactly equal working conditions. The applicability of the proposed tool is validated in the comparison of state of the art face detection and recognition methods.","1944-9437","978-1-4244-7990-0","10.1109/ROMAN.2010.5598673","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5598673","","Face;Face recognition;Databases;Lighting;Testing;Detectors;Face detection","face recognition;human-robot interaction;robot vision;service robots;virtual reality","virtual environment;realistic testing;realistic training;face detection systems;face recognition systems;human-robot interaction;service robots;intelligent machines","","1","","30","","11 Oct 2010","","","IEEE","IEEE Conferences"
"Design and Implementation of the Radioactive Aerosol's Concentration Measurement System Based on Virtual Training","H. Wei-hua; H. Chang-qiang; D. Da-li","Eng. Inst., Air Force Eng. Univ., Xi'an, China; Eng. Inst., Air Force Eng. Univ., Xi'an, China; Eng. Inst., Air Force Eng. Univ., Xi'an, China","2011 International Conference on Business Computing and Global Informatization","25 Aug 2011","2011","","","509","511","A Virtual Training System of radioactive aerosol 's concentration measurement is constructed based on Virtual Reality. Firstly, 3-d geometric models about radioactive aerosol's outer environment, detector, intelligent scaler and air sampling pump etc. are constructed, the general radioactive law based on face radioactive source is presented. These models are driving in general program platform using human computer interaction technology. Furthermore, there are several functions about database sharing, fault diagnosis, examining evaluation and on-time help which realize the whole system virtual training. Program show this training system avoids ""nuclear fear"" psychology and improves staff's training effect.","2378-895X","978-1-4577-0788-9","10.1109/BCGIn.2011.134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6003961","Virtual Training;Radioactivity;Aerosol;Radiation Field component","Training;Atmospheric modeling;Aerosols;Nuclear measurements;Solid modeling;Instruments;Face","aerosols;computer aided instruction;human computer interaction;nuclear engineering computing;virtual reality","radioactive aerosol concentration measurement system;virtual training;virtual reality;3D geometric model;general program platform;human computer interaction technology;database sharing;fault diagnosis;nuclear fear psychology","","","","5","","25 Aug 2011","","","IEEE","IEEE Conferences"
"A model-view/controller approach to support visualization and online data analysis of Agent-based simulations","A. Grignard; A. Drogoul; J. Zucker","UPMC / UMI 209 UMMISCO, Institut de la Francophonie pour l'Informatique (IFI), Ha Noi, Viet Nam; IRD / UMI 209 UMMISCO, Institut de la Francophonie pour l'Informatique (IFI), Ha Noi, Viet Nam; IRD / UMI 209 UMMISCO, Institut de la Francophonie pour l'Informatique (IFI), Ha Noi, Viet Nam","The 2013 RIVF International Conference on Computing & Communication Technologies - Research, Innovation, and Vision for Future (RIVF)","23 Jan 2014","2013","","","233","236","Agent-based Modeling is playing a key role in an increasing number of approaches addressing modeling complex systems. Historically, such models were focused on describing the system modelled dynamics but not the interaction or visualization of the model itself. The new requirements for high-level realistic visualization and online analysis tools of ABM simulations raise key issues that are yet unsolved: how to visualize interaction between entities and more generally abstracting the key information from the system dynamics. Instead of ad-hoc existing approaches that require reification in the model, we propose an approach dedicated to visualize and discover emerging dynamics from the model. In this approach, the execution of the simulation and its representation is separated and building a visualization is like building a visualization model on top of the reference model. The techniques presented here have been implemented in an Agent-based simulation platform, Gama, and illustrate the new perspective on visualization in Agent-based Modeling.","","978-1-4799-1350-3","10.1109/RIVF.2013.6719899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6719899","Agent-based model;visualization;interaction;online analysis;3D;complex systems","Data models;Analytical models;Visualization;Abstracts;Data visualization;Computational modeling;Biological system modeling","data analysis;data visualisation;digital simulation;multi-agent systems","model-view-controller approach;high-level realistic visualization;online data analysis;agent-based simulation;Gama;agent-based modeling","","4","","18","","23 Jan 2014","","","IEEE","IEEE Conferences"
"Virtual piano with real-time interaction using automatic marker detection","V. Chouvatut; W. Jindaluang","Department of Computer Science, Faculty of Science, Chiang Mai University, Chiang Mai 50200 Thailand; Department of Computer Science, Faculty of Science, Chiang Mai University, Chiang Mai 50200 Thailand","2013 International Computer Science and Engineering Conference (ICSEC)","2 Jan 2014","2013","","","222","226","This paper aims to apply the object detection used in Augmented Reality (AR) technology to a real-time application for musical instrument, a virtual piano. The proposed application does provide the sounds of musical notes and also display the corresponding notations of the playing notes. Both features allow people with hearing disability or muscular weakness or even ones who cannot exert their pressure on the general keyboard instruments to play music, due to their physical disabilities. The experimental results demonstrated that the error of the playback sounds is only 0.5 percent which is only 2 times measured from tapping 50 markers for 400 times in real time. However, all errors are because of the wrong positions of the player's hand as some of his fingers accidentally covered over the unexpected markers during playing the virtual piano.","","978-1-4673-5324-3","10.1109/ICSEC.2013.6694783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6694783","Augmented Reality;Marker;Virtual Musical Instrument;Physical Disabilities","Three-dimensional displays;Augmented reality;Instruments;Labeling;Keyboards;Cameras;Image edge detection","augmented reality;handicapped aids;image matching;music;musical instruments;object detection","virtual piano;real-time interaction;automatic marker detection;object detection;augmented reality technology;AR technology;musical instrument;musical note sounds;note notations;muscular weakness;keyboard instruments;music playing;physical disabilities;playback sound error;marker tapping;player hand positions;hearing disability;image matching","","4","","17","","2 Jan 2014","","","IEEE","IEEE Conferences"
"Immersive Gastronomic Experience with Distributed Reality","P. Perez; E. Gonzalez-Sosa; R. Kachach; J. Ruiz; I. Benito; F. Pereira; A. Villegas",Nokia Bell Labs; Nokia Bell Labs; Nokia Bell Labs; Nokia Bell Labs; Nokia Bell Labs; Nokia Bell Labs; Nokia Bell Labs,"2019 IEEE 5th Workshop on Everyday Virtual Reality (WEVR)","22 Aug 2019","2019","","","1","6","We have developed an immersive gastronomic experience as a proof of concept of Distributed Reality, a type of Augmented Virtuality which combines a reality transmitted from a remote place, using 360° video, with a local reality, using video see-through. In order to reach fully immersive experience, local objects of interest such as hands and local food are segmented using red chrominance keying. Only those segmented objects are merged with the remote reality, enabling this way to increase self-presence and to allow user interaction. More concretely, the gastronomic experience consists of tasting small pieces of food, while being immersed in a remote place designed to pair with the food, thus creating an innovative concept with potential impact in hospitality and tourism industries. An evaluation performed with 66 users shows that it provides good levels of immersion, local interactivity, and general user satisfaction. The application achieves real time performance and has been developed for a smartphone mounted on a consumer headset, thus being easy to deploy and to reuse in other use cases.","","978-1-7281-4050-6","10.1109/WEVR.2019.8809591","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8809591","Human-centered computing;Human computer interaction (HCI);Interaction paradigms","Cameras;Streaming media;Virtual reality;Distortion;Real-time systems;Resists;Image segmentation","augmented reality;computer graphics;image colour analysis;image segmentation;interactive devices;smart phones","immersive gastronomic experience;distributed reality;fully immersive experience;local food;red chrominance keying;segmented objects;remote reality;local interactivity;augmented virtuality;user interaction;smart phone;consumer headset","","7","","26","","22 Aug 2019","","","IEEE","IEEE Conferences"
"A Tangible Information Explorer Using Vibratory Touch Screen","H. Nishino; Y. Fukakusa; A. Hatano; T. Kagawa; K. Utsumiya","Dept. of Comput. Sci. & Intell. Syst., Oita Univ., Oita, Japan; Dept. of Comput. Sci. & Intell. Syst., Oita Univ., Oita, Japan; Dept. of Comput. Sci. & Intell. Syst., Oita Univ., Oita, Japan; Dept. of Comput. Sci. & Intell. Syst., Oita Univ., Oita, Japan; Dept. of Comput. Sci. & Intell. Syst., Oita Univ., Oita, Japan","2012 IEEE 26th International Conference on Advanced Information Networking and Applications","19 Apr 2012","2012","","","671","677","Touch panel displays are becoming available for implementing futuristic human computer interaction (HCI) methods and are proven to be a useful infrastructure for creating intuitive HCI. In spite of their popularity, there are some drawbacks. The most serious one is their hardness to operate especially for the weak in information technology such as elderly and blind users. A tactile feedback function has a potential ability for enabling them to make full use of the devices. We propose an approach for effectively designing user-friendly HCI based on the tactile feedback. We exemplify our approach through the design and development of a practical application, a haptic web browser. It allows even the weak users to intuitively explore various web pages without heavily depending on the visual information. While the system targets at supporting the weak, the touch interactions are quite useful means for general public to improve the stability and the degree of satisfaction in web browsing operations. The proposed system uses a touch panel haptic display for helping the users to operate with intuitive touch sensations.","2332-5658","978-1-4673-0714-7","10.1109/AINA.2012.125","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6184934","touch panel display;tactile feedback;web browsing;graphical user interface;assistive information technology","Browsers;Web pages;Tactile sensors;Graphical user interfaces;Force feedback;Vibrations","handicapped aids;haptic interfaces;human computer interaction;online front-ends;touch sensitive screens","tangible information explorer;vibratory touch screen;human computer interaction;elderly users;blind users;tactile feedback function;user-friendly HCI;haptic Web browser;Web pages;visual information;intuitive touch sensations;touch panel haptic displays","","8","1","16","","19 Apr 2012","","","IEEE","IEEE Conferences"
"Multi-task control of multi-contact manipulators during accidental interactions with robot body","A. Karami; M. Keshmiri; H. Sadeghian","Department of mechanical engineering, Isfahan University of technology, Isfahan, Iran; Department of mechanical engineering, Isfahan University of technology, Isfahan, Iran; Engineering department, University of Isfahan, Isfahan, Iran","2015 3rd RSI International Conference on Robotics and Mechatronics (ICROM)","4 Jan 2016","2015","","","463","468","In this paper, the problem of controlling multiple different tasks in various points on the robot body is considered. The proposed approach guarantees the execution of multiple various tasks (force, position and orientation control) in the presence of intentional or accidental interaction with robot body. The control law distinguish between desired and accidental external forces. Magnitude and/or orientation of the forces in the contact points can be controlled while various tasks may be defined and controlled in other contact points in the robot body. Controller-observer algorithm is proposed based on the generalized momentum of the robot. Asymptotically stability of task space errors are proved while a proper estimation of the external torque on robot is available. Performance of the proposed algorithm is confirmed by simulations.","","978-1-4673-7234-3","10.1109/ICRoM.2015.7367828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7367828","multi-task control;multi-contact robots;multi-priority control;disturbance;observer;force control;orientation control","Force;Torque;Observers;Robot kinematics;Aerospace electronics;Mathematical model","asymptotic stability;control system synthesis;human-robot interaction;manipulators;observers","multitask control;multicontact manipulators;accidental interactions;robot body;intentional interaction;control law;controller-observer algorithm;asymptotical stability;task space errors;generalized robot momentum","","","","13","","4 Jan 2016","","","IEEE","IEEE Conferences"
