"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Snapshots for semantic maps","C. W. Nielsen; B. Ricks; M. A. Goodrich; D. Bruemmer; D. Few; M. Few","Dept. of CS, Brigham Young Univ., Provo, UT, USA; Dept. of CS, Brigham Young Univ., Provo, UT, USA; Dept. of CS, Brigham Young Univ., Provo, UT, USA; NA; NA; NA","2004 IEEE International Conference on Systems, Man and Cybernetics (IEEE Cat. No.04CH37583)","7 Mar 2005","2004","3","","2853","2858 vol.3","A significant area of research in mobile robotics is in the local representation of a remote environment. In order to include a human in a mobile robot task it becomes important to present the remote information efficiently to a human. A relatively new approach to information presentation is semantic maps. Semantic maps provide more detail about an environment than typical maps because they are augmented by icons or symbols that provide meaning for places or objects of interest. In this paper we present snapshot technology as a means to take pictures from the real world and store them in a semantic map. To make the snapshots and semantic map available to an operator, we identify and discuss general attributes for useful displays and present a mixed reality 3D interface that meets the requirements. The interface and snapshot technology are validated through experiments in real and simulated environments.","1062-922X","0-7803-8566-7","10.1109/ICSMC.2004.1400765","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1400765","","Displays;Mobile robots;Virtual reality;Orbital robotics;Navigation;Human robot interaction;Context awareness;Computer hacking;Robot vision systems;Cameras","mobile robots;man-machine systems;user interfaces","semantic maps;mobile robotics;remote information;snapshot technology;mixed reality 3D interface;human-robot team","","11","","17","","7 Mar 2005","","","IEEE","IEEE Conferences"
"Communication Through Motion: Legibility of Multi-Robot Systems","B. Capelli; C. Secchi; L. Sabattini","University of Modena and Reggio,Department of Sciences and Methods for Engineering (DISMI),Emilia,Italy; University of Modena and Reggio,Department of Sciences and Methods for Engineering (DISMI),Emilia,Italy; University of Modena and Reggio,Department of Sciences and Methods for Engineering (DISMI),Emilia,Italy","2019 International Symposium on Multi-Robot and Multi-Agent Systems (MRS)","14 Nov 2019","2019","","","126","132","The interaction between a user and a multi-robot system in a shared environment is a relatively uncharted topic. But, as these types of systems will increase in the future years, an efficient way of communication is necessary. To this aim, it is interesting to discover if a multi-robot system can communicate its intentions exploiting only some motion-variables, which are characteristics of the motion of the robots. This study is about the legibility of a multi-robot system: in particular, we focus on the influence of these motion-variables on the legibility of more than one group of robots that move in a shared environment with the user. These motion-variables are: trajectory, dispersion and stiffness. They are generally used to define the motion of a group of mobile robots. Trajectory and dispersion were found relevant for the correctness of the communication between the user and the multi-robot system, while stiffness was found relevant for the rapidity of communication. The analysis of the influence of the motion-variables was carried out with an ANOVA (analysis of variance) based on a series of data coming from an experimental campaign conducted in a virtual reality set-up.","","978-1-7281-2876-4","10.1109/MRS.2019.8901100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8901100","","Multi-robot systems;Mobile robots;Trajectory;Virtual reality;Complexity theory;Collision avoidance","control engineering computing;elasticity;mobile robots;motion control;multi-robot systems;statistical analysis;virtual reality","multirobot system;motion-variables;shared environment;mobile robots;stiffness;ANOVA;analysis of variance;virtual reality set-up","","1","","18","","14 Nov 2019","","","IEEE","IEEE Conferences"
"SensePath: Understanding the Sensemaking Process Through Analytic Provenance","P. H. Nguyen; K. Xu; A. Wheat; B. L. W. Wong; S. Attfield; B. Fields",Middlesex University; Middlesex University; Middlesex University; Middlesex University; Middlesex University; Middlesex University,"IEEE Transactions on Visualization and Computer Graphics","27 Oct 2015","2016","22","1","41","50","Sensemaking is described as the process of comprehension, finding meaning and gaining insight from information, producing new knowledge and informing further action. Understanding the sensemaking process allows building effective visual analytics tools to make sense of large and complex datasets. Currently, it is often a manual and time-consuming undertaking to comprehend this: researchers collect observation data, transcribe screen capture videos and think-aloud recordings, identify recurring patterns, and eventually abstract the sensemaking process into a general model. In this paper, we propose a general approach to facilitate such a qualitative analysis process, and introduce a prototype, SensePath, to demonstrate the application of this approach with a focus on browser-based online sensemaking. The approach is based on a study of a number of qualitative research sessions including observations of users performing sensemaking tasks and post hoc analyses to uncover their sensemaking processes. Based on the study results and a follow-up participatory design session with HCI researchers, we decided to focus on the transcription and coding stages of thematic analysis. SensePath automatically captures user's sensemaking actions, i.e., analytic provenance, and provides multi-linked views to support their further analysis. A number of other requirements elicited from the design session are also implemented in SensePath, such as easy integration with existing qualitative analysis workflow and non-intrusive for participants. The tool was used by an experienced HCI researcher to analyze two sensemaking sessions. The researcher found the tool intuitive and considerably reduced analysis time, allowing better understanding of the sensemaking process.","1941-0506","","10.1109/TVCG.2015.2467611","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7194834","Sensemaking;analytic provenance;transcription;coding;qualitative research;timeline visualization;Sensemaking;analytic provenance;transcription;coding;qualitative research;timeline visualization","Human computer interaction;Visual analytics;Context;Encoding;Manuals;Web pages","data visualisation;human computer interaction","SensePath;sensemaking process;analytic provenance;visual analytics tool;observation data;screen capture video;think-aloud recording;recurring pattern;general model;qualitative analysis process;browser-based online sensemaking;qualitative research session;participatory design session;HCI researcher;transcription stage;coding stage;thematic analysis;qualitative analysis workflow;sensemaking session","","16","","42","","13 Aug 2015","","","IEEE","IEEE Journals"
"Designing a Simulation Middleware for FIPA Multiagent Systems","A. Schuldt; J. D. Gehrke; S. Werner",NA; NA; NA,"2008 IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology","6 Jan 2009","2008","2","","109","113","Multiagent systems ease the implementation of software systems to control complex processes. Instead of monolithic programs, decision-making is delegated to software agents as local entities. Like in software development in general, testing and evaluation play an important role also for multiagent systems. Particularly, because run-time interactions between agents and their effects cannot always be predicted at design time. Multiagent-based simulation is an adequate means to evaluate agents regarding their applicability in real-world operation. However, general agent development frameworks do not consider simulation-specific issues. Because they provide no means for synchronisation, an additional simulation middleware is required. Temporal criteria that are relevant for middleware design are defined in this paper. Furthermore, the actual implementation and example applications in logistics are presented.","","978-0-7695-3496-1","10.1109/WIIAT.2008.202","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4740607","","Middleware;Multiagent systems;Software systems;Process control;Control systems;Decision making;Software agents;Programming;Software testing;System testing","digital simulation;middleware;multi-agent systems","simulation middleware design;FIPA multiagent systems;software agents;run-time interactions;complex process;agent development frameworks","","10","","12","","6 Jan 2009","","","IEEE","IEEE Conferences"
"Impedance-based Gaussian Processes for predicting human behavior during physical interaction","J. R. Medina; S. Endo; S. Hirche","Information-Oriented Control, Department of Electrical Engineering and Information Technology, Technische Universität München, D-80290 Munich, Germany; Information-Oriented Control, Department of Electrical Engineering and Information Technology, Technische Universität München, D-80290 Munich, Germany; Information-Oriented Control, Department of Electrical Engineering and Information Technology, Technische Universität München, D-80290 Munich, Germany","2016 IEEE International Conference on Robotics and Automation (ICRA)","9 Jun 2016","2016","","","3055","3061","For seamless physical human-robot interaction (pHRI), estimating human intention is essential. Most system identification approaches to pHRI model the human as a black box without prior assumptions about the underlying behavioral structure. However, integrating a priori knowledge about behavioral characteristics of the human provides superior prediction performance. In this work we present a novel method for human behavior prediction during physical interaction that incorporates an empirically supported human motor control model. The arm dynamics of the human are modeled as a mechanical impedance that follows a latent desired trajectory. We adopt a Bayesian perspective setting Gaussian Process (GP) priors on impedance parameters and the desired trajectory, which allows regression about human behavior from observed trajectories and interaction forces. The proposed impedance-based GP model is validated in simulation and in an experiment with human participants to demonstrate its prediction performance and generalization capability.","","978-1-4673-8026-3","10.1109/ICRA.2016.7487470","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7487470","","Trajectory;Impedance;Robots;Damping;Predictive models;Torque;Bayes methods","Gaussian processes;human-robot interaction","impedance-based Gaussian processes;human behavior prediction;seamless physical human-robot interaction;pHRI;black box;human motor control model;GP;impedance parameters","","8","","20","","9 Jun 2016","","","IEEE","IEEE Conferences"
"Force Feedback is Noticeably Different for Linear versus Nonlinear Elastic Tissue Models","S. Misra; A. M. Okamura; K. T. Ramesh",Johns Hopkins University; Johns Hopkins University; Johns Hopkins University,"Second Joint EuroHaptics Conference and Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems (WHC'07)","2 Apr 2007","2007","","","519","524","Realistic modeling of the interaction between surgical instruments and human organs has been recognized as a key requirement in the development of high-fidelity surgical simulators. Primarily due to computational considerations, most of the past simulation research within the haptics community has assumed linear elastic behavior for modeling tissues, even though human soft tissues generally possess nonlinear viscoelastic properties. Hence, this paper quantitatively compares linear and nonlinear elasticity-based models. It is demonstrated that, for a nonlinear model, the well-known Poynting effect developed during shearing of the tissue results in normal forces not seen in a linear elastic model. The difference in force magnitude and force direction for linear and nonlinear models are larger than the just noticeable difference for contact force and force-direction discrimination thresholds published in the psychophysics literature, respectively. This work applies a proposed framework for examining the effect of tool-tissue interaction modeling techniques on human perception of surgical simulators with haptic feedback","","0-7695-2738-8","10.1109/WHC.2007.55","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4145227","","Force feedback;Humans;Surgery;Computational modeling;Haptic interfaces;Surgical instruments;Biological tissues;Viscosity;Elasticity;Shearing","biological tissues;biotechnology;force feedback;haptic interfaces","force feedback;linear elastic tissue model;nonlinear elastic tissue model;realistic modeling;surgical simulator;haptics community;linear elastic behavior;human soft tissue;nonlinear viscoelastic property;linear elasticity-based model;nonlinear elasticity-based model;Poynting effect;force-direction discrimination threshold;tool-tissue interaction modeling;haptic feedback","","8","","26","","2 Apr 2007","","","IEEE","IEEE Conferences"
"Dynamic user-centric mobile context model","Y. Chang; E. Barrenechea; P. Alencar","David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, Canada; David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, Canada; David R. Cheriton School of Computer Science, University of Waterloo, Waterloo, Canada","2010 Fifth International Conference on Digital Information Management (ICDIM)","10 Dec 2010","2010","","","442","447","Context-aware systems can dynamically adapt to specific dynamic user situations to provide smarter mobile services. In general, context refers to the information that can be used to characterize these situations, and context models are employed to specify contextual information described in context-aware systems. However, even though user context is highly dynamic, existing context models either focus on modeling static views of context or lack appropriate design abstractions to deal with dynamic aspects and interactions involving contextual elements such location, time, user roles, social relationships, changing preferences and virtual environments. In this paper, we present a dynamic user-centric mobile context model that can be used to model the aspects of context-aware systems that are subject to frequent changes. We illustrate the applicability of our approach by describing a case study on mobile e-healthcare. Benefits of these models include avoiding the development of context-aware systems from scratch, enabling future use of model-driven approaches, and reducing implementation effort.","","978-1-4244-7573-5","10.1109/ICDIM.2010.5662575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5662575","context-aware systems;context model;user-centric;mobile application;dynamic interactions","Context;Context modeling;Virtual environment;Adaptation model;Mobile communication;Hospitals;Mobile handsets","mobile computing;virtual reality","dynamic user centric mobile context model;context aware systems;mobile services;model driven approach","","1","1","23","","10 Dec 2010","","","IEEE","IEEE Conferences"
"Haptic Perception of Material Properties and Implications for Applications","R. L. Klatzky; D. Pawluk; A. Peer","Department of Psychology and the Human-Computer Interaction Institute , Carnegie Melon University, Pittsburgh, PA , USA; Department of Biomedical Engineering, Virginia Commonwealth University, Richmond, VA, USA; Institute of Automatic Control Engineering, Technische Universitäat München, Munich, Germany","Proceedings of the IEEE","16 Aug 2013","2013","101","9","2081","2092","Perceiving the material properties of objects through touch is generally superior to the perception of shape. We review major material properties accessible through haptic interaction, along with theoretical accounts of the underlying perceptual processes. These include roughness, friction, compliance, and thermal properties. Subsequently, we describe algorithms that have been used to render these same material properties on haptic devices. We then point to applications that have capitalized on the accessibility of material through touch, including tactile displays, simulation of mechanical mechanisms in the automobile, and medical training simulators.","1558-2256","","10.1109/JPROC.2013.2248691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6510431","Applications;haptic perception;haptic rendering","Haptic interfaces;Rendering (computer graphics);Shape analysis;Algorithm design and analysis","digital simulation;haptic interfaces","haptic perception;material properties;shape perception;friction;thermal properties;haptic devices;tactile displays;mechanical mechanisms;automobile simulators;medical training simulators","","9","","128","","30 Apr 2013","","","IEEE","IEEE Journals"
"Multiscale Point Cloud Optimization for SfM Reconstruction","Y. Li; G. Baciu","Deptartment of Computing, The Hong Kong Polytechnic University; Deptartment of Computing, The Hong Kong Polytechnic University","2019 IEEE 18th International Conference on Cognitive Informatics & Cognitive Computing (ICCI*CC)","22 Jul 2020","2019","","","439","445","The 3D scanning and reconstruction technologies for augmented reality, autonomous vehicles, remote sensing, GIS, object recognition and localization, are often impaired by a critical fundamental problem: noise. Noise is even more problematic in 3D models generated by SfM, or Structure from Motion. Here, the outlier points have an adverse effect on the processing and application of the generated point clouds that are often the basis for 3D feature detection, localization and navigation algorithms. In general, visualization of 3D environments, navigation, and volumetric medical image segmentation present numerous challenges when noisy outliers interfere with the surface delimiters of the scanned objects. In this paper, we propose an effective strategy to filter noisy points generated in the process of SfM reconstruction. We formulate a novel approach based on an adaptive moving least squares (MLS) to optimize the geometric structure of a typical 3D indoor scene model. Different from other existing adaptive MLS, our method considers the adverse interactions between the neighboring non-continuous model components. The effectiveness and the performance of our approach is demonstrated on extended indoor scene models generated from 3D point clouds based on SfM.","","978-1-7281-1419-4","10.1109/ICCICC46617.2019.9146055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9146055","","Three-dimensional displays;Image reconstruction;Adaptation models;Solid modeling;Filtering;Surface reconstruction;Smoothing methods","augmented reality;computer vision;feature extraction;image reconstruction;image segmentation;least squares approximations;object detection;object recognition;solid modelling","scanned objects;noisy points;SfM reconstruction;geometric structure;adverse interactions;neighboring noncontinuous model components;extended indoor scene models;3D point clouds;multiscale point cloud optimization;reconstruction technologies;augmented reality;autonomous vehicles;remote sensing;GIS;object recognition;localization;critical fundamental problem;outlier points;generated point clouds;3D feature detection;navigation;volumetric medical image segmentation;noisy outliers;surface delimiters;adaptive MLS;adaptive moving least squares;3D indoor scene model","","","","23","","22 Jul 2020","","","IEEE","IEEE Conferences"
"Designing LED Lights for Communicating Gaze with Appearance-Constrained Robots","S. Song; S. Yamada","The Graduate University for Advanced Studies (SOKENDAI), Tokyo, Japan; Seiji Yamada is with the National Institute of Informatics and SOK-ENDAI, Tokyo, Japan","2018 27th IEEE International Symposium on Robot and Human Interactive Communication (RO-MAN)","8 Nov 2018","2018","","","94","97","Functional robots are generally restricted in appearance, thus lacking ways to express their intent. In human-human interaction, gaze is an important cue for providing information and regulating interaction. In this pilot study, we investigate how we can implement gaze behavior in functional robots since gaze communication can allow humans to read a robot's intent and adjust their behavior accordingly. We explore design principles based on LED lights as we consider LEDs to be easily installed in most robots while not introducing features that are too human-like (to prevent users from having high expectations). In the paper, we present a design interface that allows designers to explore the parameter space of an LED strip attached to a Roomba robot. We then summarize a set of design principles for optimally simulating light-based gazes. Finally, our suggested design is evaluated by a large group of participants, and their comments are discussed.","1944-9437","978-1-5386-7980-7","10.1109/ROMAN.2018.8525661","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8525661","","Light emitting diodes;Robot kinematics;Strips;Space exploration;Lighting;Image color analysis","human-robot interaction;light emitting diodes;mobile robots;service robots;user interfaces","appearance-constrained robots;functional robots;human-human interaction;gaze behavior;gaze communication;design interface;Roomba robot;LED lights design;autonomous robotic vacuum cleaners","","","","8","","8 Nov 2018","","","IEEE","IEEE Conferences"
