"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Improving human interactions in complex product development","O. Waller; F. Isnard; G. Dodds","Dept. of Electr. & Electron. Eng., Queen's Univ., Belfast, UK; NA; NA","IEE Colloquium on Virtual Reality Personal Mobile and Practical Applications","6 Aug 2002","1998","","","6/1","6/7","It is possible, using virtual reality (VR), to create virtual prototypes which can be fully tested with respect to electrical, mechanical, aesthetic and ergonomic properties while the product is still in the design stage. Current VR software packages do not yet offer an idea solution to the problem of creating realistic virtual prototypes. This problem is especially true for large industrial products such as in the aerospace industry. These large products would especially benefit from virtual prototyping in areas such as maintenance, assembly and training. It is important to minimise the preparation and evaluation time in these short production runs and individually specified products. Three areas are examined: data reduction, economic conversion costs and real time implementation methods are discussed. These include task based reduction and more general compression methods. The use of human factors with intelligent responsive manikins is outlined along with a range of desirable features. Real environments require complex interactions and open systems with user specified code and debugging. The state of some VR systems are described and it is shown how research in these areas can overcome the current limitations of industrial virtual reality packages. The work is based on experience with large models, multiple VR packages and manikin interactions.","","","10.1049/ic:19980753","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=744430","","","virtual reality","human interactions;complex product development;virtual reality;virtual prototypes;electrical properties;mechanical properties;aesthetic properties;ergonomic properties;design stage;software packages;virtual prototyping;maintenance;assembly;training;data reduction;economic conversion costs;real time implementation methods;task based reduction;compression methods;human factors;intelligent responsive manikins;open systems;complex interactions;user specified code;debugging;industrial virtual reality packages;large models","","2","","","","6 Aug 2002","","","IET","IET Conferences"
"Virtual-reality based visualization of cardiac arrhythmias on mobile devices","J. Greiner; T. Oesterlein; G. Lenis; O. Dössel","Institute of Biomedical Engineering, Karlsruhe Institute of Technology, Germany; Institute of Biomedical Engineering, Karlsruhe Institute of Technology, Germany; Institute of Biomedical Engineering, Karlsruhe Institute of Technology, Germany; Institute of Biomedical Engineering, Karlsruhe Institute of Technology, Germany","2016 Computing in Cardiology Conference (CinC)","2 Mar 2017","2016","","","1081","1084","Computer simulations and imaging of human physiology and anatomy are effectively used for diagnostics and medical treatments and are thus a focus of scientific research. Suitable representation of data is a critical aspect to achieve best results. Therefore, we developed an interactive visualization scheme especially for the representation of cardiac arrhythmias based on a conventional mobile device and virtual reality (VR) goggles (Google Cardboard and Samsung Gear VR) in combination with a game engine. The aim of this paper is to raise awareness for this new technique, evaluate its potential and propose a general workflow for such a visualization environment. The use of a conventional mobile device in combination with VR goggles creates a portable and low-cost system, equipped with enough processing power and pixel density for many types of applications. The user can interact with the data through head movement or a secondary controller As current game engines support a wide range of additional input methods and controllers, the interaction method can be customized to fit the target audience. To evaluate this method, we conducted a survey with eight typical phenomena from the field of cardiac arrhythmias. The participants were asked to rate different performance aspects on a scale from one (very bad) to five (very good). All participants (N=27) rated the performance as fluent (median=5). Furthermore, most participants (70%) ranked the overall impression as very good (median=5). On the long run, the system can be used for education and presentations as well as improved planning and guidance of medical procedures.","2325-887X","978-1-5090-0895-7","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7868934","","Data visualization;Engines;Mobile handsets;Games;Computational modeling;Eye protection;Solid modeling","biomechanics;cardiology;computer games;medical disorders;medical image processing;mobile handsets;virtual reality","virtual reality-based visualization;cardiac arrhythmias;mobile devices;human physiology;anatomy;diagnostics;medical treatments;data representation;interactive visualization scheme;mobile device;VR goggles;Google Cardboard VR;Samsung Gear VR;game engine;pixel density;processing power;head movement;secondary controller","","","","9","","2 Mar 2017","","","IEEE","IEEE Conferences"
"Using Augmented Reality Technology to Learn Cube Expansion Diagram in Spatial Geometry of Elementary Mathematics","S. Wu; C. Liu; H. Shi; S. Cai","Beijing Normal University,VR/AR+Education Lab, School of Educational Technology, Faculty of Education,Beijing,China; Beijing Normal University,VR/AR+Education Lab, School of Educational Technology, Faculty of Education,Beijing,China; Beijing Normal University,VR/AR+Education Lab, School of Educational Technology, Faculty of Education,Beijing,China; Beijing Normal University,VR/AR+Education Lab, School of Educational Technology, Faculty of Education, Beijing Advanced Innovation Center for Future Education,Beijing,China","2019 IEEE International Conference on Engineering, Technology and Education (TALE)","15 Oct 2020","2019","","","1","6","Spatial geometry has always been the key and difficult part in the curriculum of elementary mathematics. Compared with traditional teaching methods using, Augmented Reality (AR) technology shows its potential to teach spatial geometry through visualization, interaction and situation. This study focused on cube expansion diagram in spatial geometry and developed an AR learning tool based on inquiry for the course. The research aimed to examine the effectiveness of AR-assisted math lesson by designing and implementing two lessons in an elementary school. Two classes including 92 students in grade 5 participated in this study, and they were assigned to an experimental and a control group. This study adopted mixed methods methodology and utilized pre/post-tests, questionnaires and interviews. Results showed that students can general accept of using AR to learn spatial geometry, and AR-assisted teaching methods significantly improved students' learning outcome. It is also noticed that students' learning level affected their performance in AR-assisted math lessons.","2470-6698","978-1-7281-2665-4","10.1109/TALE48000.2019.9225978","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9225978","augmented reality;elementary mathematics;spatial geometry;education","Education;Geometry;Tools;Interviews;Three-dimensional displays;Animation","augmented reality;computer aided instruction;educational courses;educational institutions;mathematics computing;teaching","augmented reality technology;cube expansion diagram;spatial geometry;elementary mathematics;AR-assisted math lesson;AR learning tool;elementary school;experimental group;control group;AR-assisted teaching methods","","","","22","","15 Oct 2020","","","IEEE","IEEE Conferences"
"Localisation and interaction for augmented maps","G. Reitmayr; E. Eade; T. Drummond","Dept. of Eng., Cambridge Univ., UK; Dept. of Eng., Cambridge Univ., UK; Dept. of Eng., Cambridge Univ., UK","Fourth IEEE and ACM International Symposium on Mixed and Augmented Reality (ISMAR'05)","5 Dec 2005","2005","","","120","129","Paper-based cartographic maps provide highly detailed information visualisation with unrivalled fidelity and information density. Moreover, the physical properties of paper afford simple interactions for browsing a map or focusing on individual details, managing concurrent access for multiple users and general malleability. However, printed maps are static displays and while computer-based map displays can support dynamic information, they lack the nice properties of real maps identified above. We address these shortcomings by presenting a system to augment printed maps with digital graphical information and user interface components. These augmentations complement the properties of the printed information in that they are dynamic, permit layer selection and provide complex computer mediated interactions with geographically embedded information and user interface controls. Two methods are presented which exploit the benefits of using tangible artifacts for such interactions.","","0-7695-2459-1","10.1109/ISMAR.2005.39","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1544673","Spatially Augmented Reality;Projection displays;Tangible User Interfaces;Optical Tracking","User interfaces;Computer displays;Personal digital assistants;Computer interfaces;Augmented reality;Inspection;Embedded computing;Data visualization;Spatial resolution;Surfaces","cartography;augmented reality;graphical user interfaces;data visualisation","augmented map interaction;paper-based cartographic map;information visualisation;map browsing;printed map augmentation system;computer-based map display;digital graphical information;user interface component;computer mediated interaction;geographically embedded information;user interface control;spatially augmented reality;projection display;optical tracking","","37","1","24","","5 Dec 2005","","","IEEE","IEEE Conferences"
"Skynetz: A Playful Experiential Robotics Simulator","R. Han; D. Auer; S. Edenhofer; S. von Mammen","Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany; Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany; Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany; Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany","2016 8th International Conference on Games and Virtual Worlds for Serious Applications (VS-GAMES)","18 Oct 2016","2016","","","1","4","We introduce SkyNetz, a playful interactive robotics simulator for computer science students. Its focus lies on the visualization of a probabilistic robot localization algorithm considering noise in the sensors and actuators of the robot on the one hand, as well as an environment filled with obstacles which damage the robot on contact on the other hand. The goal of the simulation is training students on the intricacies of the algorithm and to develop a notion on the impact of the considered factors such as the degree of sustained sensory noise. In order to facilitate learning and promote exploration, we embed a game mode that conveys the basic interactions with the simulator and the factors shaping the robot's behavior. In the game, the player helps the simulated robot to reach its destination with as little damage as possible. This is done by setting waypoints for the robot by adjusting the parameters of the deployed localization algorithm as well as the quality of sensors and the accuracy of the robots movements. By playing with these parameters, the user playfully learns their effects, which are visualized in 3D - contrary to the hard mathematical approach presented in books. SkyNetz also has the capacity to communicate with a real robot, to show its current position and position estimates. In the long run, this will provide the foundation for novel augmented reality games. The paper includes a general introduction to the topic of interactive robot simulation, background on the specific problem of localization estimation, the presentation of our approach and the results from a small user study.","","978-1-5090-2722-4","10.1109/VS-GAMES.2016.7590365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590365","","Robot sensing systems;Collision avoidance;Kalman filters;Games;Probabilistic logic","augmented reality;computer aided instruction;computer games;data visualisation;digital simulation;human-robot interaction;mobile robots;probability","Skynetz;playful experiential robotics simulator;playful interactive robotics simulator;computer science students;probabilistic robot localization algorithm;actuators;training students;sensory noise;game mode;robot behavior;3D visualization;augmented reality games;localization estimation problem","","","","9","","18 Oct 2016","","","IEEE","IEEE Conferences"
"Research on Federate Compliance Test method","Ronghua Zhong; Jian Huang; Bin Chen; Yong Peng","Military Simulation Laboratory, School of Mechatronics and Automation school, National University of Defense Technology, Changsha, Hunan Province, China; Military Simulation Laboratory, School of Mechatronics and Automation school, National University of Defense Technology, Changsha, Hunan Province, China; Military Simulation Laboratory, School of Mechatronics and Automation school, National University of Defense Technology, Changsha, Hunan Province, China; Military Simulation Laboratory, School of Mechatronics and Automation school, National University of Defense Technology, Changsha, Hunan Province, China","2008 Asia Simulation Conference - 7th International Conference on System Simulation and Scientific Computing","17 Nov 2008","2008","","","851","856","Federations based on HLA should conform to a series of rules and be able to exchange data effectively through Run Time Infrastructure (RTI). Therefore, it is necessary to design effective Federate Compliance Test Software (FCT) to test federate, which assure the correctness of federates. Existing federate compliance test approaches that adopted dynamic compiling methods are difficult and complicated in using and realization. Based on the former test experience, a new method is brought forward in this paper. It uses the General Simulation Data Collect (GSDC) Technique which exchanges the data with Federate Under Test (FUT) by dynamic publication and subscription of objects and interactions. Therefore, compiling can be avoided and the testing work becomes simpler. The GSDC technique and the improved method are discussed in detail, and an example shows that the method is feasible in the end.","","978-1-4244-1786-5","10.1109/ASC-ICSC.2008.4675481","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4675481","","Software testing;Laboratories;Mechatronics;Automation;Subscriptions;Large-scale systems;Dynamic compiler;Publishing","conformance testing;digital simulation;software architecture","federate compliance test software;high-level architecture;run time infrastructure;dynamic compiling methods;general simulation data collect technique;federate under test","","","","5","","17 Nov 2008","","","IEEE","IEEE Conferences"
"Scenario management in Web-based simulation","A. F. Seila; J. A. Miller","Dept. of MIS, Georgia Univ., Athens, GA, USA; NA","WSC'99. 1999 Winter Simulation Conference Proceedings. 'Simulation - A Bridge to the Future' (Cat. No.99CH37038)","6 Aug 2002","1999","2","","1430","1437 vol.2","Internet communications in general and the World-Wide Web specifically are revolutionizing the computer industry. Today, the Web is full of important documents and clever applets. Java applets and servlets are beginning to appear that provide useful and even mission critical applications. From the perspective of simulation, a future Web will be full of simulation models and large amounts of simulation-generated data. Many of the models will include two or three dimensional animation as well as virtual reality. Others will allow human interaction with simulation models to control or influence their execution no matter where the user is located in the world. Analysis of data from Web-based simulations involves greater degrees of freedom than traditional simulations. The number of simulation models available and the amount of simulation data are likely to be much greater. In order to assure the quality of data, the execution of models under a variety of scenarios should be well managed. Since the user community will also be larger, quality assurance should be delegated to agents responsible for defining scenarios and executing models. A major element of simulation analysis is the analysis of output data, which manages the execution of simulation models, in order to obtain statistical data of acceptable quality. Such data may be used to predict the performance of a single system, or to compare the performance of two or more alternative system designs using a single or multiple performance measures.","","0-7803-5780-9","10.1109/WSC.1999.816876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=816876","","Computational modeling;Analytical models;Data analysis;Quality management;Internet;Computer industry;Java;Mission critical systems;Application software;Animation","Internet;Java;object-oriented programming;distributed programming;virtual reality;information resources;digital simulation","scenario management;Web-based simulation;Internet communications;World-Wide Web;Java applets;servlets;mission critical applications;animation;virtual reality;human interaction;simulation models;Web-based simulations;statistical data;multiple performance measures","","1","","12","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Using Semantics to Automatically Generate Speech Interfaces for Wearable Virtual and Augmented Reality Applications","F. Lamberti; F. Manuri; G. Paravati; G. Piumatti; A. Sanna","Dipartimento di Automatica e Informatica, Politecnico di Torino, Turin, Italy; Dipartimento di Automatica e Informatica, Politecnico di Torino, Turin, Italy; Dipartimento di Automatica e Informatica, Politecnico di Torino, Turin, Italy; Dipartimento di Automatica e Informatica, Politecnico di Torino, Turin, Italy; Dipartimento di Automatica e Informatica, Politecnico di Torino, Turin, Italy","IEEE Transactions on Human-Machine Systems","20 May 2017","2017","47","1","152","164","This paper presents a framework for automatically generating speech-based interfaces for controlling virtual and augmented reality (AR) applications on wearable devices. Starting from a set of natural language descriptions of application functionalities and a catalog of general-purpose icons, annotated with possible implied meanings, the framework creates both vocabulary and grammar for the speech recognizer, as well as a graphic interface for the target application, where icons are expected to be capable of evoking available commands. To minimize user's cognitive load during interaction, a semantics-based optimization mechanism was used to find the best mapping between icons and functionalities and to expand the set of valid commands. The framework was evaluated by using it with see-through glasses for AR-based maintenance and repair operations. A set of experimental tests were designed to objectively and subjectively assess first-time user experience of the automatically generated interface in relation to that of a fully personalized interface. Moreover, intuitiveness of the automatically generated interface was studied by analyzing the results obtained through trained users on the same interface. Objective measurements (in terms of false positives, false negatives, task completion rate, and average number of attempts for activating functionalities) and subjective measurements (about system response accuracy, likeability, cognitive demand, annoyance, habitability, and speed) reveal that the results obtained by the first-time users and experienced users with the proposed framework's interface are very similar, and their performances are comparable with those of both the considered references.","2168-2305","","10.1109/THMS.2016.2573830","EASE-R³; FoF.NMP.2013-8; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7494916","Augmented reality (AR);automatic user interface generation;semantics;speech;virtual reality (VR);wearable devices","Speech;Maintenance engineering;Visualization;Speech recognition;Semantics;Face","augmented reality;graphical user interfaces;natural language interfaces;optimisation;speech recognition;speech synthesis","automatic speech interface generation;wearable augmented reality applications;graphic interface;personalized interface;first-time user experience;AR-based repair;AR-based maintenance;see-through glasses;semantics-based optimization;user cognitive load minimization;speech recognizer;grammar;vocabulary;application functionalities;general-purpose icons;natural language descriptions;wearable virtual reality applications","","9","","63","","20 Jun 2016","","","IEEE","IEEE Journals"
"A generalized God-object method for plausible finger-based interactions in virtual environments","J. Jacobs; M. Stengel; B. Froehlich","Group Research Virtual Technologies, Volkswagen AG; Computer Graphics Lab, TU Braunschweig; Virtual Reality Systems Group, Bauhaus-Universitat, Weimar","2012 IEEE Symposium on 3D User Interfaces (3DUI)","19 Apr 2012","2012","","","43","51","We generalize the six degree-of-freedom God-object approach to enable its use for multi-finger interactions in virtual environments. The connected finger phalanxes are modeled as multiple constrained God objects. The mutual interdependencies between multiple God objects are resolved using Gauss' principle of least constraint. This generalization of the God-object method allows us to avoid the penetration of multiple fingers and their phalanxes with objects within a physically simulated virtual world. Our observations indicate that the generalized God-object approach leads to plausible collision-free positions and motions of the phalanxes of the user's fingers during complex six degree-of-freedom manipulations, while artifacts such as artificial friction or a stuck hand are avoided.","","978-1-4673-1205-9","10.1109/3DUI.2012.6184183","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6184183","I.3.6 [Computer Graphics]: Methodology and Techniques — Interaction techniques;I.3.7 [Computer Graphics]: Three-Dimensional Graphics and Realism — Virtual reality;G.1.6 [Mathematics of Computing]: Numerical Analysis — Optimization;H.5.2 [Information Interfaces and Presentation]: User Interfaces — direct manipulation","Mathematical model;Acceleration;Equations;Jacobian matrices;Vectors;Haptic interfaces;Computational modeling","dexterous manipulators;virtual reality","six degree-of-freedom God-object approach;multifinger interaction;virtual environment;finger phalanxes;multiple constrained God object;mutual interdependencies;Gauss least constraint principle;God-object method generalization;collision-free position;phalanx motion;user finger;six degree-of-freedom manipulation;artificial friction;stuck hand;plausible finger-based interaction","","19","","35","","19 Apr 2012","","","IEEE","IEEE Conferences"
"Dynamic interactions in physically realistic collaborative virtual environments","P. Jorissen; M. Wijnants; M. Lamotte","Expertise Centre for Digital Media, Hasselt Univ., Diepenbeek, Belgium; Expertise Centre for Digital Media, Hasselt Univ., Diepenbeek, Belgium; Expertise Centre for Digital Media, Hasselt Univ., Diepenbeek, Belgium","IEEE Transactions on Visualization and Computer Graphics","26 Sep 2005","2005","11","6","649","660","This work describes our efforts in creating a general object interaction framework for dynamic collaborative virtual environments. Furthermore, we increase the realism of the interactive world by using a rigid body simulator to calculate all actor and object movements. The main idea behind our interactive platform is to construct a virtual world using only objects that contain their own interaction information. As a result, the object interactions are application independent and only a single scheme is required to handle all interactions in the virtual world. In order to have more dynamic interactions, we also created a new and efficient way for human users to dynamically interact within virtual worlds through their avatar. In particular, we show how inverse kinematics can be used to increase the interaction possibilities and realism in collaborative virtual environments. This results in a higher feeling of presence for connected users and allows for easy, on-the-fly creation of new interactions. For the distribution of both the interactive objects and the dynamic avatar interactions, we keep the network load as low as possible. To demonstrate the effectiveness of our techniques, we incorporate them into an existing CVE framework.","1941-0506","","10.1109/TVCG.2005.100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1512016","Index Terms- Artificial;augmented;and virtual realities;computer-supported cooperative work;synchronous interaction;animation;simulation.","Collaboration;Animation;Virtual environment;Collaborative work;Avatars;Computational modeling;Computer simulation;Application software;Humans;Kinematics","augmented reality;groupware;avatars;motion estimation;computer animation;graphical user interfaces","physically realistic collaborative virtual environment;rigid body simulator;object movement;inverse kinematics;realism;dynamic avatar interaction;augmented virtual reality;computer-supported cooperative work;synchronous interaction;computer animation","Computer Simulation;Computer Systems;Cybernetics;Data Display;Environment;Humans;Imaging, Three-Dimensional;Man-Machine Systems;Models, Biological;Online Systems;Touch;User-Computer Interface","13","8","39","","26 Sep 2005","","","IEEE","IEEE Journals"
