"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"IP multicast fault recovery in PIM over OSPF","Xin Wang; C. Yu; H. Schulzrinne; P. Stirpe; Wei Wu","Dept. of Comput. Sci., Columbia Univ., New York, NY, USA; NA; NA; NA; NA","Proceedings 2000 International Conference on Network Protocols","6 Aug 2002","2000","","","116","125","Little attention has been given to understanding the fault recovery characteristics and performance tuning of native IP multicast networks. This paper focuses on the interactions of the component protocols to understand their behavior in network failure and recovery scenarios. We consider a multicast environment based on the Protocol Independent Multicast (PIM) routing protocol, the Internet Group Management Protocol (IGMP) and the Open Shortest Path First (OSPF) protocol. Analytical models are presented to describe the interplay of all of these protocols in various multicast channel recovery scenarios. Quantitative results for the recovery time of IP multicast channels are given as references for network configurations, and protocol development. Simulation models are developed using the OPNET simulation tool to measure the fault recovery time and the associated protocol control overhead, and study the influence of important protocol parameters. A testbed with five Cisco routers is configured with PIM, OSPF, and IGMP to measure the multicast channel failure and recovery times for a variety of different link and router failures. In general, the failure recovery is found to be lightweight in term of control overhead and recovery time. Failure recovery time in a WAN is found to be dominated by the unicast protocol recovery process. Failure recovery in a LAN is more complex, and strongly influenced by protocol interaction and implementation specifics. Suggestion for improvement of the failure recovery time via protocol enhancements, parameter tuning, and network configuration are provided.","","0-7695-0921-5","10.1109/ICNP.2000.896297","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=896297","","Multicast protocols;Routing protocols;Internet;Environmental management;Analytical models;Time measurement;Testing;Lighting control;Wide area networks;Unicast","transport protocols;telecommunication network routing;system recovery;multicast communication;telecommunication channels;digital simulation;wide area networks;local area networks;computer network reliability;performance evaluation","IP multicast fault recovery;analytical models;OSPF;performance tuning;IP multicast networks;network failure;network recovery;Protocol Independent Multicast;PIM routing protocol;Internet Group Management Protocol;IGMP;Open Shortest Path First;OSPF protocol;multicast channel recovery time;IP multicast channels;network configurations;simulation models;OPNET simulation tool;fault recovery time;protocol control overhead;testbed;Cisco routers;router failures;link failures;control overhead;WAN;unicast protocol recovery;LAN;parameter tuning","","4","2","14","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Comparative empirical usability assessment of two HRI input devices for a mobile robot","V. S. Mallan; S. Gopi; A. Muir; R. R. Bhavani","AMMACHI LABS, Amrita School of Engineering, Amritapuri Amrita Vishwa, Vidyapeetham, Amrita University India; AMMACHI LABS, Amrita School of Engineering, Amritapuri Amrita Vishwa, Vidyapeetham, Amrita University India; AMMACHI LABS, Amrita School of Engineering, Amritapuri Amrita Vishwa, Vidyapeetham, Amrita University India; AMMACHI LABS, Amrita School of Engineering, Amritapuri Amrita Vishwa, Vidyapeetham, Amrita University India","2017 4th International Conference on Signal Processing, Computing and Control (ISPCC)","25 Jan 2018","2017","","","331","337","It is now possible to control an Unmanned Ground Vehicle (UGV) with a free smartphone app such as ROS Control. Smartphones offer such low cost and easily available human-robot interface (HRI) controlling robots with tilt gestures. However, tilt gestures are not used in the more commonly available UGV control devices, such as joystick and button based gamepads. Tilt gestures have not been studied in terms of their effectiveness for controlling UGVs. If they are effective, then the low cost and high availability of smartphones running apps such as ROS Control can make a huge change in the world of HRI and control devices for UGV for the developing world. They can be ruggedized and are low cost, and more familiar to the general populace - which are factors that can help the adoption of robotics in India. This research explores the ease of use and effectiveness in controlling a UGV by benchmarking a tilt-based HRI (on the ROS Control app) with the more established joystick and button based HRI on a gamepad. A 40-person usability study using both devices in Gazebo, a robotic simulated environment, was conducted. Performance metrics (time on task and lane deviations) were measured, to indicate effectiveness. However, the statistical analysis conducted using Wilcoxon Signed Rank test shows a significant difference in the use of both the input devices in controlling a UGV favoring the gamepad. However, most of the participants report the tilt based app as more controllable and highly usable.","","978-1-5090-5838-9","10.1109/ISPCC.2017.8269699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8269699","Unmanned ground vehicle;Human Robot Interaction;Smart-Phone App","Robots;Input devices;Usability;Task analysis;Land vehicles;Training;Mobile communication","control engineering computing;human-robot interaction;interactive devices;mobile computing;mobile robots;multi-robot systems;remotely operated vehicles;smart phones;statistical analysis;user interfaces","comparative empirical usability assessment;HRI input devices;mobile robot;Unmanned Ground Vehicle;free smartphone app;human-robot interface;tilt gestures;UGV control devices;button based gamepads;ROS Control app;40-person usability study;robotic simulated environment;performance metric;Wilcoxon Signed Rank test;statistical analysis","","1","","12","","25 Jan 2018","","","IEEE","IEEE Conferences"
"Implementation and evaluation of a collaborative learning, training and networking environment for start-up entrepreneurs in virtual 3D worlds","C. Gütl; J. Pirker","Institute for Information Systems and Computer Media, Graz University of Technology, Austria; Institute for Information Systems and Computer Media, Graz University of Technology, Austria","2011 14th International Conference on Interactive Collaborative Learning","27 Oct 2011","2011","","","58","66","Exchange of knowledge and ideas, building up a social network and gaining the specific expertise are the first most important steps before starting an own business or enterprise. Business incubator programs and also university innovation courses try to provide these services and impart the according knowledge to start-up entrepreneurs. Especially for potential entrepreneurs already in workforce who want to study further it is hard to find time for training sessions or workshops offered by incubators. Virtual 3D Worlds can support the needs of start-up entrepreneurs who cannot participate at local meetings, so that they can build up social contacts to peers, experts and also to potential financiers, but have also the possibility to participate in virtual seminars and workshops to gain the required knowledge. This paper focuses on identifying advantages of using Virtual 3D Worlds to enhance the imparting of the required expertise to start a business and points out ways to improve learning effects. Within this framework a Virtual 3D World especially for incubation services is implemented followed by an evaluation by students, domain experts and also pedagogical and cognitive science experts. Two different and independent studies were used to identify issues and potentials of the designed Virtual Incubator World and should also help to generalize the findings to the field of research.","","978-1-4577-1747-5","10.1109/ICL.2011.6059548","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6059548","Collaborative Learning Environment;Virtual 3D Worlds;Open Wonderland;Virtual Incubator;Start-Up Entrepreneurship;E-Learning","Business;Collaboration;Conferences;Seminars;Electronic learning;Three dimensional displays;Educational institutions","computer based training;human computer interaction;management education;virtual reality","collaborative learning environment;collaborative training environment;collaborative networking environment;start-up entrepreneurs;virtual 3D worlds;knowledge exchange;university innovation courses;business incubator programs;social contacts;incubation services;virtual incubator world","","6","","16","","27 Oct 2011","","","IEEE","IEEE Conferences"
"An architectural design of Virtual Dietitian (ViDi) for diabetic patients","A. S. Lokman; J. M. Zain","Faculty of Computer Systems & Software Engineering, Universiti Malaysia Pahang, Lebuhraya Tun Razak, 26300, Kuantan, Malaysia; Faculty of Computer Systems & Software Engineering, Universiti Malaysia Pahang, Lebuhraya Tun Razak, 26300, Kuantan, Malaysia","2009 2nd IEEE International Conference on Computer Science and Information Technology","11 Sep 2009","2009","","","408","411","Artificial intelligence chatbot is a technology that makes interaction between man and machine using natural language possible. In this paper, we proposed the architectural design of virtual dietition (ViDi), a chatbot that will function as virtual dietitian for diabetic patients. A general a history of a chatbot, a brief description of each chatbots is discussed. We proposed the use of new technique that will be implemented in ViDi as the key component to function as virtual dietitian. In architectural design of ViDi, Vpath is used to remember the conversation path. The architectural design will allow chatbot ViDi to response to the whole conversation as it specifically designed to be a virtual dietitian.","","978-1-4244-4519-6","10.1109/ICCSIT.2009.5234671","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5234671","Virtual Dietitian (ViDi);chatbot;pattern-matching;ELIZA;A.L.I.C.E;VPbot;diabetic;Vpath","Diabetes;Machine intelligence;Testing;Computer interfaces;Software engineering;Natural languages;Writing;Humans;Computer vision;Internet","artificial intelligence;medical computing;natural language processing;patient treatment;virtual reality","virtual dietitian;diabetic patient;artificial intelligence chatbot;natural language;ViDi","","3","2","9","","11 Sep 2009","","","IEEE","IEEE Conferences"
"Technical research on federate code generation based on Web services","Cao Pengfei; Yao Shijun","Institute of Science, Information Engineering University, Zhengzhou, China; Institute of Science, Information Engineering University, Zhengzhou, China","2010 International Conference on Computer Application and System Modeling (ICCASM 2010)","4 Nov 2010","2010","10","","V10-410","V10-413","As HLA effectively supports the reuse and simulation component interoperability, it has been widely used in civilian and military field. However, many problems have been exposed in pure HLA-based simulation as further expansion goes with the application of simulation, such as poor portability of RTI, less reusability of federate general code, and the limitation among the field of cross majors, interdisciplinary and the application. In the developing of the federation, the simulation technique based on the automatically generation of federate framework has greatly reduce the repeated achievement of common function, The use of Web service also solve the current limitations of HLA applications. This paper propose a solution to the development of HLA federate framework code based on the Web service, and design a kind of tool which makes federal developer do not have to take into account the RTI and underlying interface when the simulation system was developed. The difference on platform and development environment in the reuse of resources won't be a consideration, neither. In order to achieve better between applications in the simulation system and change function calls into service calls within the systems into and publish the service interfaces to the Internet, to fulfill the objective resource sharing and Cross-platform Interaction.","2161-9077","978-1-4244-7237-6","10.1109/ICCASM.2010.5622728","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5622728","Web services;Encapsulation;HLA;Federate framework code;Code generation Introduction","Software;Weapons;Web services","data encapsulation;peer-to-peer computing;program compilers;user interfaces;Web services","federate code generation;Web service;simulation component interoperability;military field;civilian field;HLA based simulation;federate framework;HLA application;function call;service call;service interface;Internet;resource sharing;cross platform interaction","","","","7","","4 Nov 2010","","","IEEE","IEEE Conferences"
"IMPACT: an Interactive Multimedia Program for Alcoholism Assessment and Counseling Training","J. W. Mullis; R. R. Avent; H. T. Mullis; A. L. Wilson; M. W. Mitchell","American Res. Corp. of Virginia, Radford, VA, USA; American Res. Corp. of Virginia, Radford, VA, USA; American Res. Corp. of Virginia, Radford, VA, USA; American Res. Corp. of Virginia, Radford, VA, USA; American Res. Corp. of Virginia, Radford, VA, USA","Proceedings of the International Conference on Multimedia Computing and Systems","6 Aug 2002","1995","","","318","322","Nearly 14% of American adults have met the DSM-III-R (Diagnostic and Statistical Manual of Mental Disorders, 3rd Edition, Revised) criteria for lifetime alcohol abuse or dependence. Although it has been estimated that 20% of patients visiting physicians qualify for an alcoholic diagnosis, the early stages of excessive drinking often remain unrecognized in general medical practice and in hospitals due to inadequate training and erroneous stereotyping. To address this problem, the American Research Corporation of Virginia (ARCOVA) is developing the Interactive Multimedia Program for Alcoholism Assessment and Counseling Training (IMPACT), a combination of audiovisual media and programmed interaction for the teaching of alcoholism management skills to physicians and nurses at both the student and professional levels. The hallmark of this program is a role-play activity with patient personalities simulated by digital audio and video that will respond to questions posed by the user.","","0-8186-7105-X","10.1109/MMCS.1995.484942","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=484942","","Alcoholism;Employee welfare;Management training;Alcoholic beverages;Medical diagnostic imaging;Hospitals;Psychology;Education;Educational institutions;Mental disorders","multimedia computing;interactive systems;computer based training;medical administrative data processing;audio-visual systems;teaching","IMPACT;Interactive Multimedia Program for Alcoholism Assessment and Counseling Training;digital audio;DSM-III-R criteria;Diagnostic and Statistical Manual of Mental Disorders;lifetime alcohol abuse;lifetime alcohol dependence;alcoholic diagnosis;excessive drinking;medical practice;digital video;stereotyping;audiovisual media;programmed interaction;teaching;alcoholism management skills;physicians;nurses;student level;professional level;role-play activity;simulated patient personalities","","","","10","","6 Aug 2002","","","IEEE","IEEE Conferences"
"An Analysis of Players and Bots Behaviors in MMORPG","Y. Mishima; K. Fukuda; H. Esaki","Univ. of Tokyo, Tokyo, Japan; Nat. Inst. of Inf., Tokyo, Japan; Univ. of Tokyo, Tokyo, Japan","2013 IEEE 27th International Conference on Advanced Information Networking and Applications (AINA)","17 Jun 2013","2013","","","870","876","""Bot"", automatic robot software, has been one of most serious problems in Massively Multiplayer Online Role Playing Game (MMORPG). Bots earn much more money in a virtual world than human players, and finally collapse balance and fairness of the MMORPG. At present, many techniques have been applied to detect and exterminate bots. However, they have a common problem that the technique effective in a certain MMORPG is not equally effective in other MMORPGs, thus no general method to detect bots has been established. Toward establishing such general technique, we analyze behavioral patterns of human players and bots in server-side game log data with two commonly available features characterizing users (human players and bots): location-based information (i.e., speed of players) and action frequency information (i.e., action count per fixed time slot). The main findings of our analysis are as follows: (1) The variation of the speed of bots is smaller than that of humans (i.e, the movement of bots is more efficient). However, the discriminative power of this location-based feature is not so significant in MMORPG, while it showed good performance in First Person Shooting (FPS) game. (2) Action count and battle count indicate more discriminative power than the speed feature. In particular, the action count is more robust than battle count against the size of the time slot.","1550-445X","978-0-7695-4953-8","10.1109/AINA.2013.108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6531845","MMORPG;Bot detection;Data mining","Games;Feature extraction;Servers;Electronic mail;Robustness;Three-dimensional displays;Educational institutions","computer games;data analysis;data mining;human-robot interaction;virtual reality","players behavior analysis;Bots behavior analysis;MMORPG;massively multiplayer online role playing game;automatic robot software;virtual world;server-side game log data;location-based information;action frequency information;first person shooting game;FPS;data mining;bot detection","","4","","10","","17 Jun 2013","","","IEEE","IEEE Conferences"
"Exploring the use of virtual learning environments to support science learning in autistic students","J. Cecil; M. Sweet-Darter; A. Cecil-Xavier","Computer Science, Center for Cyber Physical Systems (CCPS), Oklahoma, State University, Stillwater, USA; Applied Behavioral, Analysis-OK, Anselm Center, Edmond, USA; Stillwater High School and CCPS Soaring Eagle Research, Stillwater, Oklahoma","2017 IEEE Frontiers in Education Conference (FIE)","14 Dec 2017","2017","","","1","8","Autism and Autism Spectrum Disorders (ASD) are general terms for a group of complex disorders of brain development. Autistic children exhibit certain characteristics in varying degrees including difficulties in verbal/non-verbal communication, social interaction and repetitive behaviors. This paper discusses the role of Virtual Learning Environments (VLEs) in helping autistic children learn science and engineering concepts. VLEs are a type cyber learning environments created using Virtual Reality technology; as part of a learning activities, a set of VLEs to teach autistic students concepts in related to the solar system, robotics and density has been developed; assessment results underscore the potential of such VLEs to support science and engineering learning.","","978-1-5090-5920-1","10.1109/FIE.2017.8190490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190490","Autism;Virtual Learning Environments;Cyber Learning","Autism;Robots;Virtual environments;Three-dimensional displays;Visualization;Haptic interfaces","brain;computer aided instruction;handicapped aids;medical disorders;teaching;virtual reality","virtual learning environments;science learning;complex disorders;brain development;autistic children;VLEs;Virtual Reality technology;learning activities;autistic students concepts;engineering learning;verbal communication;nonverbal communication","","3","","87","","14 Dec 2017","","","IEEE","IEEE Conferences"
"Motion Simulation of the «Human-Machine» System with Spring Elements","A. V. Borisov; L. V. Konchina; K. S. Maslova","Energeticheskiy proezd,Smolensk,Russia,214013; Energeticheskiy proezd,Smolensk,Russia,214013; Energeticheskiy proezd,Smolensk,Russia,214013","2020 International Multi-Conference on Industrial Engineering and Modern Technologies (FarEastCon)","8 Dec 2020","2020","","","1","5","The possibility of practical application of passive exoskeleton model with spring elements is described in this paper. The application of human-machine robotic system to energy infrastructure is considered in the research. It allows decreasing of loads on human musculoskeletal system, increasing endurance and periods of uninterrupted operation, as well as labour productivity due to energy recuperation. It also ensures injury and occupational diseases prevention. The proposed ""human-machine"" model with links of variable length is more comfortable to user. Although a 2-D exoskeleton model is described in the paper, it can be generalized to 3-D case as well. The design of variable-length link with spring elements is proposed. It can be implemented in robotic device as a passive exoskeleton. The link consists of the following elements: two fixed-length inertial sections at the ends of the link, and the variable-length weightless section between them. The variable-length weightless section has a tension-compression spring that ensures both the link length change within the specified range and the energy recuperation when the exoskeleton user moves. The joints feature the torsion springs to recuperate energy during relative rotation of exoskeleton links. Thus, despite that the exoskeleton has a passive design; owing to the energy recuperation it provides power support to the human musculoskeletal system. This feature makes it very similar to active exoskeletons in its performance.","","978-1-7281-6951-4","10.1109/FarEastCon50210.2020.9271425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9271425","passive exoskeleton;differential equations of the motion;energy recuperation;variable-length link;torsion springs;tension-compression springs;comfort","Exoskeletons;Springs;Legged locomotion;Musculoskeletal system;Man-machine systems;Companies;Mathematical model","design engineering;diseases;handicapped aids;human-robot interaction;injuries;occupational health;occupational safety;springs (mechanical);torsion","active exoskeletons;passive design;exoskeleton links;torsion springs;exoskeleton user moves;link length change;tension-compression spring;variable-length weightless section;fixed-length inertial sections;robotic device;variable-length link;human-machine model;occupational diseases prevention;energy recuperation;human musculoskeletal system;energy infrastructure;human-machine robotic system;passive exoskeleton model;spring elements;human-machine system;motion simulation","","","","30","","8 Dec 2020","","","IEEE","IEEE Conferences"
"Multiverse Data-Flow Control","B. Schindler; J. Waser; H. Ribičić; R. Fuchs; R. Peikert","ETH Zürich, Zürich; VRVis Vienna, Vienna; VRVis Vienna, Vienna; ETH Zürich, Zürich; ETH Zürich, Zürich","IEEE Transactions on Visualization and Computer Graphics","5 Apr 2013","2013","19","6","1005","1019","In this paper, we present a data-flow system which supports comparative analysis of time-dependent data and interactive simulation steering. The system creates data on-the-fly to allow for the exploration of different parameters and the investigation of multiple scenarios. Existing data-flow architectures provide no generic approach to handle modules that perform complex temporal processing such as particle tracing or statistical analysis over time. Moreover, there is no solution to create and manage module data, which is associated with alternative scenarios. Our solution is based on generic data-flow algorithms to automate this process, enabling elaborate data-flow procedures, such as simulation, temporal integration or data aggregation over many time steps in many worlds. To hide the complexity from the user, we extend the World Lines interaction techniques to control the novel data-flow architecture. The concept of multiple, special-purpose cursors is introduced to let users intuitively navigate through time and alternative scenarios. Users specify only what they want to see, the decision which data are required is handled automatically. The concepts are explained by taking the example of the simulation and analysis of material transport in levee-breach scenarios. To strengthen the general applicability, we demonstrate the investigation of vortices in an offline-simulated dam-break data set.","1941-0506","","10.1109/TVCG.2012.296","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6329370","Time-varying data;visual knowledge discovery;visualization system design;temporal navigation;multiple simulation runs;data-flow;dynamic data management","Data visualization;Navigation;Levee;Computational modeling;Data models;Analytical models","data flow analysis;data visualisation;database management systems;integration;interactive systems;ray tracing;statistical analysis","multiverse data-flow control;data-flow system;comparative analysis;time-dependent data;interactive simulation steering;data on-the-fly;data-flow architecture;complex temporal processing;particle tracing;statistical analysis;module data management;generic data-flow algorithm;data-flow procedure;temporal integration;data aggregation;world lines interaction technique;special-purpose cursor;material transport;levee-breach scenario;vortices;offline-simulated dam-break data set;visualization system design;dynamic data management","","6","1","23","","11 Oct 2012","","","IEEE","IEEE Journals"
