"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Virtual reality as a complex interactive system: a multidimensional model of person artificial partner co-relations","A. Libin","Dept. of Psychol., Georgetown Univ., Rockville, MD, USA","Proceedings Seventh International Conference on Virtual Systems and Multimedia","6 Aug 2002","2001","","","652","657","The operational definition of virtual reality as a complex interactive system (CIS) represents it as a configuration of exchanges between a person and a digital world mediated by the artificial, partner. The adequate model for understanding the essence of CIS includes, in addition to three 'traditional' dimensions (physical-per-se, mental, and virtual), a fourth dimension defined as individual self-determination and formed by one's needs, preferences, profile of imagination, identities, and individual experiences. The analysis of 'person-artificial agent' interactions in the context of a complex systems approach is associated with the implementation of such interaction effects as compensation, optimization, adequacy, and effectiveness. Virtual entertainment can be viewed not only as a part of modern popular culture but also as a tool for constructive activities. The latter, employed by certain groups of users, can not only enhance their life as an enjoyment but also as training tool for sensory-motor, cognitive and emotional improvement, and their well-being in general.","","0-7695-1402-2","10.1109/VSMM.2001.969724","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=969724","","Virtual reality;Interactive systems;Multidimensional systems;Computational Intelligence Society;Humans;Visual perception;Cultural differences;Search engines;Psychology;Aging","virtual reality;man-machine systems;software agents;computer games;interactive systems","complex interactive system;virtual reality;artificial agent;individual preferences;man machine interactions;computer game","","4","","30","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Improving human interactions in complex product development","O. Waller; F. Isnard; G. Dodds","Dept. of Electr. & Electron. Eng., Queen's Univ., Belfast, UK; NA; NA","IEE Colloquium on Virtual Reality Personal Mobile and Practical Applications","6 Aug 2002","1998","","","6/1","6/7","It is possible, using virtual reality (VR), to create virtual prototypes which can be fully tested with respect to electrical, mechanical, aesthetic and ergonomic properties while the product is still in the design stage. Current VR software packages do not yet offer an idea solution to the problem of creating realistic virtual prototypes. This problem is especially true for large industrial products such as in the aerospace industry. These large products would especially benefit from virtual prototyping in areas such as maintenance, assembly and training. It is important to minimise the preparation and evaluation time in these short production runs and individually specified products. Three areas are examined: data reduction, economic conversion costs and real time implementation methods are discussed. These include task based reduction and more general compression methods. The use of human factors with intelligent responsive manikins is outlined along with a range of desirable features. Real environments require complex interactions and open systems with user specified code and debugging. The state of some VR systems are described and it is shown how research in these areas can overcome the current limitations of industrial virtual reality packages. The work is based on experience with large models, multiple VR packages and manikin interactions.","","","10.1049/ic:19980753","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=744430","","","virtual reality","human interactions;complex product development;virtual reality;virtual prototypes;electrical properties;mechanical properties;aesthetic properties;ergonomic properties;design stage;software packages;virtual prototyping;maintenance;assembly;training;data reduction;economic conversion costs;real time implementation methods;task based reduction;compression methods;human factors;intelligent responsive manikins;open systems;complex interactions;user specified code;debugging;industrial virtual reality packages;large models","","2","","","","6 Aug 2002","","","IET","IET Conferences"
"Utilizing media arts principles for developing effective interactive neurorehabilitation systems","T. Rikakis","School of Arts, Media and Engineering (AME) at Arizona State University (ASU), PO Box 878709, Tempe, AZ 85287","2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","1 Dec 2011","2011","","","1391","1394","This paper discusses how interactive neurorehabilitation systems can increase their effectiveness through systematic integration of media arts principles and practice. Media arts expertise can foster the development of complex yet intuitive extrinsic feedback displays that match the inherent complexity and intuitive nature of motor learning. Abstract, arts-based feedback displays can be powerful metaphors that provide re-contextualization, engagement and appropriate reward mechanisms for mature adults. Such virtual feedback displays must be seamlessly integrated with physical components to produce mixed reality training environments that promote active, generalizable learning. The proposed approaches are illustrated through examples from mixed reality rehabilitation systems developed by our team.","1558-4615","978-1-4577-1589-1","10.1109/IEMBS.2011.6090327","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6090327","","Virtual reality;Training;Art;Media;Medical treatment;Aerospace electronics;Complexity theory","art;computer based training;feedback;geriatrics;interactive systems;neurophysiology;patient rehabilitation;virtual reality","interactive neurorehabilitation system;media art principles;extrinsic feedback displays;inherent complexity;motor learning;art-based feedback displays;mature adults;virtual feedback displays;physical components;mixed reality training environment;mixed reality rehabilitation system;generalizable learning;active learning","Computer Graphics;Humans;Multimedia;Sensory Art Therapies;Stroke;Therapy, Computer-Assisted;User-Computer Interface","1","","23","","1 Dec 2011","","","IEEE","IEEE Conferences"
"IMPACT: an Interactive Multimedia Program for Alcoholism Assessment and Counseling Training","J. W. Mullis; R. R. Avent; H. T. Mullis; A. L. Wilson; M. W. Mitchell","American Res. Corp. of Virginia, Radford, VA, USA; American Res. Corp. of Virginia, Radford, VA, USA; American Res. Corp. of Virginia, Radford, VA, USA; American Res. Corp. of Virginia, Radford, VA, USA; American Res. Corp. of Virginia, Radford, VA, USA","Proceedings of the International Conference on Multimedia Computing and Systems","6 Aug 2002","1995","","","318","322","Nearly 14% of American adults have met the DSM-III-R (Diagnostic and Statistical Manual of Mental Disorders, 3rd Edition, Revised) criteria for lifetime alcohol abuse or dependence. Although it has been estimated that 20% of patients visiting physicians qualify for an alcoholic diagnosis, the early stages of excessive drinking often remain unrecognized in general medical practice and in hospitals due to inadequate training and erroneous stereotyping. To address this problem, the American Research Corporation of Virginia (ARCOVA) is developing the Interactive Multimedia Program for Alcoholism Assessment and Counseling Training (IMPACT), a combination of audiovisual media and programmed interaction for the teaching of alcoholism management skills to physicians and nurses at both the student and professional levels. The hallmark of this program is a role-play activity with patient personalities simulated by digital audio and video that will respond to questions posed by the user.","","0-8186-7105-X","10.1109/MMCS.1995.484942","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=484942","","Alcoholism;Employee welfare;Management training;Alcoholic beverages;Medical diagnostic imaging;Hospitals;Psychology;Education;Educational institutions;Mental disorders","multimedia computing;interactive systems;computer based training;medical administrative data processing;audio-visual systems;teaching","IMPACT;Interactive Multimedia Program for Alcoholism Assessment and Counseling Training;digital audio;DSM-III-R criteria;Diagnostic and Statistical Manual of Mental Disorders;lifetime alcohol abuse;lifetime alcohol dependence;alcoholic diagnosis;excessive drinking;medical practice;digital video;stereotyping;audiovisual media;programmed interaction;teaching;alcoholism management skills;physicians;nurses;student level;professional level;role-play activity;simulated patient personalities","","","","10","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Computer-based cognitive and socio-emotional training in personal health information management","R. Volner; D. Tichá; H. Palásthy","Department of Informatics, Pedagogical faculty, The Catholic, University in Ruzomberok; University of Zilina, Department of Telecommunications and multimedia; Department of Informatics, Pedagogical faculty, The Catholic, University in Ruzomberok","2011 Carnahan Conference on Security Technology","8 Dec 2011","2011","","","1","4","Personal information management (PIM) pervades every aspect of our lives, including health care. As users of the health care system, we rely on our ability to manage information to combat illness and stay healthy. When seeking help for a health-related problem or question, we navigate a complex system where health services are distributed across multiple clinicians in a variety of specializations and institutions. Within the system, efforts to reduce costs have limited the time clinicians are able to spend with patients. Recent years have witnessed a growing interest of psychopathology for therapeutic uses of Information and Communication Technologies (ICT). Researchers and clinicians are carrying out interdisciplinary projects and empirical investigations of computer-based treatments dedicated to the rehabilitation of psychiatric patients. Some projects gave rise to practical implementations in clinical settings, a quite publicized example being the use of virtual reality for treating various forms of phobias and anxiety disorders. Companies specialized in developing software intended for psychotherapy are starting to emerge. Effective management of information is particularly challenging for patients facing conditions (such as cancer) requiring extended outpatient care. For cancer patients, a primary intervention (such as surgery) is generally followed by therapy (such as radiation, chemotherapy, or hormone therapy) that can last additional weeks, months, or years. As a result, they must stay on top of changing treatment regimens while trying to maintain their routine at work and at home.","2153-0742","978-1-4577-0903-6","10.1109/CCST.2011.6095892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6095892","personal information management;health","Security;Training;Computers;Electronic mail;Computational modeling;Medical treatment","computer based training;health care;information management;medical disorders;patient treatment;virtual reality","computer-based cognitive;socio-emotional training;personal health information management;health care system;health services;psychopathology;information and communication technologies;computer-based treatments;psychiatric patient rehabilitation;virtual reality;phobia treatment;anxiety disorders","","1","","11","","8 Dec 2011","","","IEEE","IEEE Conferences"
"Skynetz: A Playful Experiential Robotics Simulator","R. Han; D. Auer; S. Edenhofer; S. von Mammen","Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany; Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany; Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany; Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany","2016 8th International Conference on Games and Virtual Worlds for Serious Applications (VS-GAMES)","18 Oct 2016","2016","","","1","4","We introduce SkyNetz, a playful interactive robotics simulator for computer science students. Its focus lies on the visualization of a probabilistic robot localization algorithm considering noise in the sensors and actuators of the robot on the one hand, as well as an environment filled with obstacles which damage the robot on contact on the other hand. The goal of the simulation is training students on the intricacies of the algorithm and to develop a notion on the impact of the considered factors such as the degree of sustained sensory noise. In order to facilitate learning and promote exploration, we embed a game mode that conveys the basic interactions with the simulator and the factors shaping the robot's behavior. In the game, the player helps the simulated robot to reach its destination with as little damage as possible. This is done by setting waypoints for the robot by adjusting the parameters of the deployed localization algorithm as well as the quality of sensors and the accuracy of the robots movements. By playing with these parameters, the user playfully learns their effects, which are visualized in 3D - contrary to the hard mathematical approach presented in books. SkyNetz also has the capacity to communicate with a real robot, to show its current position and position estimates. In the long run, this will provide the foundation for novel augmented reality games. The paper includes a general introduction to the topic of interactive robot simulation, background on the specific problem of localization estimation, the presentation of our approach and the results from a small user study.","","978-1-5090-2722-4","10.1109/VS-GAMES.2016.7590365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590365","","Robot sensing systems;Collision avoidance;Kalman filters;Games;Probabilistic logic","augmented reality;computer aided instruction;computer games;data visualisation;digital simulation;human-robot interaction;mobile robots;probability","Skynetz;playful experiential robotics simulator;playful interactive robotics simulator;computer science students;probabilistic robot localization algorithm;actuators;training students;sensory noise;game mode;robot behavior;3D visualization;augmented reality games;localization estimation problem","","","","9","","18 Oct 2016","","","IEEE","IEEE Conferences"
"The dispatcher training simulator at PECO Energy Company","D. L. Fletcher; J. G. Coleman","PECO Energy Co., Philadelphia, PA, USA; NA","IEEE Transactions on Power Systems","6 Aug 2002","1998","13","3","1150","1155","This paper addresses the uses of the dispatcher training simulator (DTS) at PECO Energy, USA. The primary applications of the simulator are discussed from a users' point of view rather than the technical details that describe its internal workings. Topics addressed are dispatcher training, engineering studies, root cause analysis investigations (why undesirable things happened) and the use of the DTS as a public relations and confidence building tool. A discussion of the DTS training environment and general training philosophy is included along with a step-by-step progression through the development of a typical training exercise. A section is included that recommends changes in the implementation of the DTS along with a ""lessons learned"" discussion. A sample DTS lesson plan is included.","1558-0679","","10.1109/59.709113","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=709113","","Communication system control;Power system simulation;Displays;Power system restoration;Public relations;Control systems;Hardware;Power engineering and energy;Power systems;Power & Energy Society","power system control;power engineering education;control engineering education;load dispatching;computer based training","power system control education;dispatcher training simulator;USA;PECO Energy;applications;CAI;engineering studies;root cause analysis;public relations tool;confidence building tool;training environment;training philosophy;training exercise development","","2","","4","","6 Aug 2002","","","IEEE","IEEE Journals"
"On the evaluation of military simulations: towards a taxonomy of assessment criteria","M. Golling; R. Koch; P. Hillmann; V. Eiseler; L. Stiemert; A. Rekker","Helmut-Schmidt-Universitat, Universitat der Bundeswehr Hamburg, Holstenhofweg 83, 22043 Hamburg; Helmut-Schmidt-Universitat, Universitat der Bundeswehr Hamburg, Holstenhofweg 83, 22043 Hamburg; Universitat der Bundeswehr Munchen, Werner-Heisenberg-Weg 39, 85577 Neubiberg, Germany; Universitat der Bundeswehr Munchen, Werner-Heisenberg-Weg 39, 85577 Neubiberg, Germany; Universitat der Bundeswehr Munchen, Werner-Heisenberg-Weg 39, 85577 Neubiberg, Germany; General Staff College, Clausewitz-Kaserne, Manteuffelstrabe 20, 22587 Hamburg, Germany","2015 Military Communications and Information Systems Conference (MilCIS)","10 Dec 2015","2015","","","1","7","In the area of military simulations, a multitude of different approaches is available. ”Close Combat Tactical Trainer”, ”Joint Tactical Combat Training System”, ”Battle Force Tactical Training” or ”Warfighter's Simulation 2000” are just some examples within the history of the large DoD Development Program in Modelling and Simulation, representing just a small piece of the variety of diverse solutions. Very often, individual simulators are very unique and so it is often difficult to classify military simulations even for experienced users. This circumstance is further boosted due to the fact that in the field of military simulations - unlike in other areas - no general classification for military simulations exists. To address this shortcoming, this publication is dedicated to the idea of providing a first contribution to the development of a commonly accepted taxonomy in the area of military simulations. To this end, the problem field is structured into three main categories (general functional requirements for simulators, special military requirements for simulators and non-functional requirements for simulators). Based upon that, individual categories are provided with appropriate classes. For a better understanding, the taxonomy is also applied to a concrete example (NetLogo Rebellion).","","978-1-4673-7008-0","10.1109/MilCIS.2015.7348943","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7348943","Simulation;Military;Classification;Taxonomy","Games;Taxonomy;Military aircraft;Training;Surfaces;Game theory;History","computer based training;digital simulation;military computing","military simulation evaluation;assessment criteria taxonomy;large DoD development program;special military requirements;general functional requirements;simulators;nonfunctional requirements;close combat tactical trainer;joint tactical combat training system;battle force tactical training;warfighter simulation 2000","","1","","42","","10 Dec 2015","","","IEEE","IEEE Conferences"
"Real-time in-situ visual feedback of task performance in mixed environments for learning joint psychomotor-cognitive tasks","A. Kotranza; D. Scott Lind; C. M. Pugh; B. Lok","College of Engineering, University of Florida, USA; Dept. of Surgery Medical College of Georgia, USA; Feinberg School of Medicine , Northwestern University, USA; College of Engineering, University of Florida, USA","2009 8th IEEE International Symposium on Mixed and Augmented Reality","17 Nov 2009","2009","","","125","134","This paper proposes an approach to mixed environment training of manual tasks requiring concurrent use of psychomotor and cognitive skills. To train concurrent use of both skill sets, the learner is provided real-time generated, in-situ presented visual feedback of her performance. This feedback provides reinforcement and correction of psychomotor skills concurrently with guidance in developing cognitive models of the task. The general approach is presented: 1) Sensors placed in the physical environment detect in real-time a learner's manipulation of physical objects. 2) Sensor data is input to models of task performance which output quantitative measures of the learner's performance. 3) Pre-defined rules are applied to transform the learner's performance data into visual feedback presented in realtime and in-situ with the physical objects being manipulated. With guidance from medical education experts, we have applied this approach to a mixed environment for learning clinical breast exams (CBEs). CBE belongs to a class of tasks that require learning multiple cognitive elements and task-specific psychomotor skills. Traditional approaches to learning CBEs and other joint psychomotor-cognitive tasks rely on extensive one-onone training with an expert providing subjective feedback. By integrating real-time visual feedback of learners' quantitatively measured CBE performance, a mixed environment for learning CBEs provides on-demand learning opportunities with more objective, detailed feedback than available with expert observation. The proposed approach applied to learning CBEs was informally evaluated by four expert medical educators and six novice medical students. This evaluation highlights that receiving real-time in-situ visual feedback of their performance provides students an advantage, over traditional approaches to learning CBEs, in developing correct psychomotor and cognitive skills.","","978-1-4244-5390-0","10.1109/ISMAR.2009.5336485","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5336485","mixed reality;information visualization","Psychology;Breast;Educational institutions;Assembly;Visualization;Education;Object detection;Output feedback;Virtual reality;Computer applications","augmented reality;biomedical education;computer based training;feedback;medical computing;patient diagnosis","real-time in-situ visual feedback;task performance;learning;mixed environment training;psychomotor skills;cognitive skills;skills reinforcement;skills correction;learner manipulation;physical objects;output quantitative measure;medical education;clinical breast exam;detailed feedback;medical students","","22","","30","","17 Nov 2009","","","IEEE","IEEE Conferences"
"An intestinal surgery simulator: real-time collision processing and visualization","L. Raghupathi; L. Grisoni; F. Faure; D. Marchal; M. -. Cani; C. Chaillou","GRAVIR/IMAG Lab., Montbonnet, France; NA; NA; NA; NA; NA","IEEE Transactions on Visualization and Computer Graphics","13 Sep 2004","2004","10","6","708","718","This research work is aimed toward the development of a VR-based trainer for colon cancer removal. It enables the surgeons to interactively view and manipulate the concerned virtual organs as during a real surgery. First, we present a method for animating the small intestine and the mesentery (the tissue that connects it to the main vessels) in real-time, thus enabling user interaction through virtual surgical tools during the simulation. We present a stochastic approach for fast collision detection in highly deformable, self-colliding objects. A simple and efficient response to collisions is also introduced in order to reduce the overall animation complexity. Second, we describe a new method based on generalized cylinders for fast rendering of the intestine. An efficient curvature detection method, along with an adaptive sampling algorithm, is presented. This approach, while providing improved tessellation without the classical self-intersection problem, also allows for high-performance rendering thanks to the new 3D skinning feature available in recent GPUs. The rendering algorithm is also designed to ensure a guaranteed frame rate. Finally, we present the quantitative results of the simulations and describe the qualitative feedback obtained from the surgeons.","1941-0506","","10.1109/TVCG.2004.36","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1333668","Index Terms- Virtual reality;physically-based modeling;animation;curve and surface representation.","Intestines;Visualization;Oncological surgery;Animation;Colon;Cancer;Stochastic processes;Object detection;Sampling methods;Algorithm design and analysis","data visualisation;virtual reality;cancer;surgery;computer animation;rendering (computer graphics);medical image processing;user interfaces;simulation;computational geometry;sampling methods","intestinal surgery simulator;real-time collision processing;real-time visualization;VR-based trainer;colon cancer removal;virtual organ;user interaction;virtual surgical tool;stochastic approach;self-colliding object;animation complexity;self-intersection problem;3D skinning feature;virtual reality;physically-based model","Algorithms;Biomedical Engineering;Colonic Neoplasms;Computer Graphics;Computer Simulation;Computer Systems;Computer-Assisted Instruction;Digestive System Surgical Procedures;Digestive System Surgical Procedures;Humans;Intestine, Small;Intestine, Small;Models, Anatomic;User-Computer Interface","34","3","41","","13 Sep 2004","","","IEEE","IEEE Journals"
