"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Comparative empirical usability assessment of two HRI input devices for a mobile robot","V. S. Mallan; S. Gopi; A. Muir; R. R. Bhavani","AMMACHI LABS, Amrita School of Engineering, Amritapuri Amrita Vishwa, Vidyapeetham, Amrita University India; AMMACHI LABS, Amrita School of Engineering, Amritapuri Amrita Vishwa, Vidyapeetham, Amrita University India; AMMACHI LABS, Amrita School of Engineering, Amritapuri Amrita Vishwa, Vidyapeetham, Amrita University India; AMMACHI LABS, Amrita School of Engineering, Amritapuri Amrita Vishwa, Vidyapeetham, Amrita University India","2017 4th International Conference on Signal Processing, Computing and Control (ISPCC)","25 Jan 2018","2017","","","331","337","It is now possible to control an Unmanned Ground Vehicle (UGV) with a free smartphone app such as ROS Control. Smartphones offer such low cost and easily available human-robot interface (HRI) controlling robots with tilt gestures. However, tilt gestures are not used in the more commonly available UGV control devices, such as joystick and button based gamepads. Tilt gestures have not been studied in terms of their effectiveness for controlling UGVs. If they are effective, then the low cost and high availability of smartphones running apps such as ROS Control can make a huge change in the world of HRI and control devices for UGV for the developing world. They can be ruggedized and are low cost, and more familiar to the general populace - which are factors that can help the adoption of robotics in India. This research explores the ease of use and effectiveness in controlling a UGV by benchmarking a tilt-based HRI (on the ROS Control app) with the more established joystick and button based HRI on a gamepad. A 40-person usability study using both devices in Gazebo, a robotic simulated environment, was conducted. Performance metrics (time on task and lane deviations) were measured, to indicate effectiveness. However, the statistical analysis conducted using Wilcoxon Signed Rank test shows a significant difference in the use of both the input devices in controlling a UGV favoring the gamepad. However, most of the participants report the tilt based app as more controllable and highly usable.","","978-1-5090-5838-9","10.1109/ISPCC.2017.8269699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8269699","Unmanned ground vehicle;Human Robot Interaction;Smart-Phone App","Robots;Input devices;Usability;Task analysis;Land vehicles;Training;Mobile communication","control engineering computing;human-robot interaction;interactive devices;mobile computing;mobile robots;multi-robot systems;remotely operated vehicles;smart phones;statistical analysis;user interfaces","comparative empirical usability assessment;HRI input devices;mobile robot;Unmanned Ground Vehicle;free smartphone app;human-robot interface;tilt gestures;UGV control devices;button based gamepads;ROS Control app;40-person usability study;robotic simulated environment;performance metric;Wilcoxon Signed Rank test;statistical analysis","","1","","12","","25 Jan 2018","","","IEEE","IEEE Conferences"
"Design of Amazon Chess Game System Based on Reinforcement Learning","D. Meng; B. Jianbo; Q. Yizhong; F. Yao; L. Shuqin","School of Computer, Beijing Information and Science and Technology University, Beijing, 100101, China; School of Computer, Beijing Information and Science and Technology University, Beijing, 100101, China; School of Computer, Beijing Information and Science and Technology University, Beijing, 100101, China; School of Computer, Beijing Information and Science and Technology University, Beijing, 100101, China; School of Computer, Beijing Information and Science and Technology University, Beijing, 100101, China","2019 Chinese Control And Decision Conference (CCDC)","12 Sep 2019","2019","","","6337","6342","Computer Chess game is an important research field of artificial intelligence, and amazon chess is a kind of chess with complicated strategies. In this paper the author designed an amazon chess game system contains the description of the situation, the method to generate and strategy - the value evaluation. Among them, the strategy - value assessment was used in the reinforcement learning technology, relying on the neural network output and move later distribution situation valuations to assist in Monte-Carlo search trees. Monte Carlo tree search achieves self-confrontation by continuously transforming roles and performing a series of simulations. The system iterates according to the results of self-matching and continuously improves the game strategy, thus improving the chess ability of the system. In order to improve the training efficiency of neural network, in this paper, the author designed a method for the division of chess stage according to the stage characteristics of Amazon chess. At different stages, the system is encouraged to use different strategies to explore to improve training efficiency. Finally, it is verified by experiments that the performance of this kind of reinforcement learning based Amazon chess game system can be self-improved, and the training efficiency is improved compared with the general Amazon learning game system based on reinforcement learning.","1948-9447","978-1-7281-0106-4","10.1109/CCDC.2019.8832999","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8832999","Computer Chess Game;Amazon Chess;Monte Carlo Tree Search;Reinforcement learning","Games;Training;Reinforcement learning;Biological neural networks;Monte Carlo methods","computer games;learning (artificial intelligence);Monte Carlo methods;neural nets;tree searching","chess stage;reinforcement learning;general Amazon learning game system;Computer Chess game;Monte Carlo tree search;game strategy;chess ability;neural network;Amazon chess game system;strategy-value assessment","","2","","5","","12 Sep 2019","","","IEEE","IEEE Conferences"
"Ubiquitous haptic interface in intelligent space","H. Hashimoto; P. T. Szemes","Inst. of Ind. Sci., Tokyo Univ., Japan; NA","SICE 2003 Annual Conference (IEEE Cat. No.03TH8734)","4 Oct 2004","2003","1","","208","213 Vol.1","In this paper, the intelligent space concept is applied for helping disabled or blind persons in crowded environments such as train stations, or airports. The main contribution of this paper is a general mathematical (fuzzy-neuro) description of obstacle avoidance method (walking habit) of moving objects (human beings) in a limited area scanned by the intelligent space. A mobile robot with extended functions is introduced as a mobile haptic interface, which is assisted by the intelligent space. The mobile haptic interface can guide and protect a blind person in a crowded environment with the help of the intelligent space. The intelligent space learns the obstacle avoidance method (walking habit) of dynamic objects (human beings) by tracing their movements and helps to the blind person to avoid the collision. The prototype of the mobile haptic interface and simulations of some basic types of obstacle avoidance method (walking habit) are presented.","","0-7803-8352-4","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1323342","","Haptic interfaces;Intelligent sensors;Intelligent robots;Intelligent actuators;Intelligent agent;Humans;Space technology;Mobile robots;Machine intelligence;Computational intelligence","haptic interfaces;mobile robots;handicapped aids;collision avoidance;intelligent sensors;distributed sensors;cooperative systems;fuzzy neural nets","ubiquitous haptic interface;intelligent space;disabled person;blind person;fuzzy-neuro description;obstacle avoidance;mobile robot;mobile haptic interface","","1","","10","","4 Oct 2004","","","IEEE","IEEE Conferences"
"Multimodal human-computer interfaces based on advanced video and audio analysis","A. Czyzewski; P. Dalka; L. Kosikowski; B. Kunka; A. Kupryjanow; M. Lech; P. Odya","Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland; Gdansk University of Technology, Gdansk, Poland","2013 6th International Conference on Human System Interactions (HSI)","15 Aug 2013","2013","","","18","25","Multimodal interfaces development history is reviewed briefly in the introduction. Examples of applications of multimodal interfaces to education software and for the disabled people are presented, including interactive electronic whiteboard based on video image analysis, application for controlling computers with mouth gestures and the audio interface for speech stretching for hearing impaired and stuttering people. The Smart Pen providing a tool for supporting therapy of developmental dyslexia is presented and results achieved with its application are discussed. The eye-gaze tracking system named “Cyber-Eye” developed at the Multimedia Systems Department employed to many kinds of experiments is presented including analysis of visual activity of patients remaining in vegetative state and their awareness evaluation. The scent emitting multimodal computer interface provides an important supplement of the polysensoric stimulation process, playing an essential role in education and therapy of children with certain developmental disorders. A new approach to diagnosing Parkinson's disease is shown. The progression of the disease can be measured employing the UPDRS (Unified Parkinson Disease Rating Scale) scale which is used to evaluate motor and behavioral symptoms of Parkinson's disease, based on the multimodal interface called Virtual-Touchpad (VTP) used for supporting medical diagnosis. The paper is concluded with some general remarks concerning the role of multimodal computer interfaces applied to learning, therapy and everyday usage of computerized devices.","2158-2254","978-1-4673-5637-4","10.1109/HSI.2013.6577797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6577797","multimodal interface;dyslexia;eyetracking;lateralization","Computers;Speech;Mouth;Training;Auditory system;Software;Face","audio signal processing;brain-computer interfaces;computer interfaces;diseases;gesture recognition;handicapped aids;hearing aids;multimedia systems;patient diagnosis;video signal processing;virtual reality","multimodal human-computer interfaces;audio analysis;interactive electronic whiteboard;video image analysis;education software;mouth gestures;audio interface;speech stretching;hearing impairment;stuttering people;smart pen;dyslexia;eye-gaze tracking system;cyber-eye;multimedia system department;visual activity;vegetative state;polysensoric stimulation process;Parkinson's disease diagnosis;UPDRS;unified Parkinson disease rating scale;virtual-touchpad;VTP","","1","","20","","15 Aug 2013","","","IEEE","IEEE Conferences"
"Impedance-Based Gaussian Processes for Modeling Human Motor Behavior in Physical and Non-Physical Interaction","J. R. Medina; H. Börner; S. Endo; S. Hirche","Franka Emika GmbH; Department of Electrical and Computer Engineering, Chair of Information-oriented Control, Technical University of Munich, Munich, Germany; Department of Electrical and Computer EngineeringChair of Information-oriented ControlTechnical University of Munich; Department of Electrical and Computer EngineeringChair of Information-oriented ControlTechnical University of Munich","IEEE Transactions on Biomedical Engineering","20 Aug 2019","2019","66","9","2499","2511","Objective: Modeling of human motor intention plays an essential role in predictively controlling a robotic system in human-robot interaction tasks. In most machine learning techniques, human motor behavior is modeled as a generic stochastic process. However, the integration of a priori knowledge about underlying system structures can provide insights on otherwise unobservable intrinsic states that yield the superior prediction performance and increased generalization capabilities. Methods: We present a novel method for modeling human motor behavior that explicitly includes a neuroscientifically supported model of human motor control, in which the dynamics of the human arm are modeled by a mechanical impedance that tracks a latent desired trajectory. We adopt a Bayesian setting by defining Gaussian process (GP) priors for the impedance elements and the latent desired trajectory. This enables exploitation of a priori human arm impedance knowledge for regression of interaction forces through inference of a latent desired human trajectory. Results: The method is validated using simulated data, with particular focus on effects of GP prior parameterization and intention estimation capabilities. The superior prediction performance is shown with respect to a naive GP prior. An experiment with human participants evaluates generalization capabilities and effects of training data sparsity. Conclusion: We derive the correlations of an impedance-based GP model of human motor behavior that exploits a priori knowledge. Significance: The model effectively predicts interaction forces by inferring a latent desired human trajectory in previously observed as well as unobserved regions of the input space.","1558-2531","","10.1109/TBME.2018.2890710","ERC Starting; Control based on Human Models; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599006","Bayesian modeling;Gaussian processes;human motor control;human motor intention;human robot interaction;impedance;kernel structure","Impedance;Trajectory;Task analysis;Robots;Gaussian processes;Correlation;Motor drives","Bayes methods;Gaussian processes;human-robot interaction;regression analysis","nonphysical interaction;human motor intention;human-robot interaction tasks;generic stochastic process;neuroscientifically supported model;human motor control;a priori human arm impedance knowledge;latent desired human trajectory;intention estimation capabilities;impedance-based GP model;human motor behavior;impedance-based Gaussian processes;Bayesian setting","Adult;Algorithms;Arm;Computer Simulation;Electric Impedance;Female;Humans;Intention;Male;Models, Biological;Movement;Normal Distribution;Psychomotor Performance;Young Adult","1","","53","Traditional","1 Jan 2019","","","IEEE","IEEE Journals"
"Comparing isometric and elastic surfboard interfaces for leaning-based travel in 3D virtual environments","J. Wang; R. W. Lindeman","HIVE Lab, Worcester Polytechnic Institute; HIVE Lab, Worcester Polytechnic Institute","2012 IEEE Symposium on 3D User Interfaces (3DUI)","19 Apr 2012","2012","","","31","38","Inspired by the Silver Surfer comics we developed a leaning-based surfboard interface which allows the user to fly in 3D virtual environments by shifting his/her center of mass on the board. The interface works in either an elastic tilt mode or an isometric balance mode offering different equilibrioceptive feedback to the user. Interested in how different levels of equilibrioceptive feedback influence the usability of this interface, a formal user study was conducted comparing the two modes in both separated and combined pitch and yaw travel tasks. Six of 30 subjects dropped out of the experiment because of cyber-sickness and were interviewed by the experimenter. Statistical analysis of data from the remaining subjects showed that although objectively there was no significant difference between the two modes regarding training effects and task performance, subjectively most subjects preferred the elastic tilt mode because of its intuitiveness, realism, fun, and sense of presence despite the greater fatigue and after effects (e.g., loss of balance) of using it. Based on the results we suggest a general preference of elastic devices and several design guidelines to future 3D VE travel interface designers.","","978-1-4673-1205-9","10.1109/3DUI.2012.6184181","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6184181","Isometric and elastic;3D travel interface;leaning-based interface;board interface","Three dimensional displays;Legged locomotion;Space exploration;Sensors;Position control;Gravity;Foot","data analysis;interactive systems;learning (artificial intelligence);statistical analysis;virtual reality","isometric surfboard interfaces;elastic surfboard interfaces;leaning-based travel;silver surfer comics;leaning-based surfboard interface;3D virtual environments;elastic tilt mode;isometric balance mode;equilibrioceptive feedback;cyber-sickness;statistical data analysis;3D VE travel interface designers","","5","","27","","19 Apr 2012","","","IEEE","IEEE Conferences"
"Towards Scalable Information-Seeking Multi-Domain Dialogue","A. Papangelis; M. Kotti; Y. Stylianou","Speech Technology Group, Toshiba Cambridge Research Lab; Speech Technology Group, Toshiba Cambridge Research Lab; Speech Technology Group, Toshiba Cambridge Research Lab","2018 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","13 Sep 2018","2018","","","6064","6068","Multi-domain dialogue systems face challenges such as scaling algorithms to handle large ontologies, or transferring trained policy models to unseen domains. We attempt to address these challenges by proposing a dialogue management architecture that has an abstracted view of the world but yet is able to focus on relevant parts of the ontology at runtime. Specifically, we train a sub-domain identifier neural network that learns which features are relevant to the current turn and the immediate future, thus filtering out irrelevant information from the ontology and consequently the belief space at each dialogue turn. We then train a policy network that needs: a) to adapt to the sub-domain identifier's output; and b) to learn what information will carry over from previous turns and when it needs to be updated. We evaluate our method on a large information-seeking ontology that contains latent sub-domains. Our results in simulation and a small human trial show that the sub-domain identifier is able to generalise to unseen domains and achieve performance on par with a multi-domain dialogue manager where each sub-domain is carefully defined (golden standard).","2379-190X","978-1-5386-4658-8","10.1109/ICASSP.2018.8461754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8461754","Spoken Dialogue Management;Multiple Domains;Dialogue Policy;Policy Network","Ontologies;Electronics packaging;Task analysis;Feature extraction;Standards;Face;Neural networks","human computer interaction;interactive systems;learning (artificial intelligence);natural language interfaces;neural nets;ontologies (artificial intelligence)","trained policy models;sub-domain identifier neural network;abstracted view;dialogue management architecture;multidomain dialogue systems;scalable information-seeking multidomain dialogue;multidomain dialogue manager;unseen domains;latent sub-domains;information-seeking ontology;policy network;dialogue turn;irrelevant information","","","","17","","13 Sep 2018","","","IEEE","IEEE Conferences"
"Learning to pour","Y. Huang; Y. Sun","Department of Computer Science and Engineering, University of South Florida, Tampa, FL 33620, USA; Department of Computer Science and Engineering, University of South Florida, Tampa, FL 33620, USA","2017 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","14 Dec 2017","2017","","","7005","7010","Pouring is a simple task people perform daily. It is the second most frequently executed motion in cooking scenarios, after pick-and-place. We present a pouring trajectory generation approach, which uses force feedback from the cup to determine the future velocity of pouring. The approach uses recurrent neural networks as its building blocks. We collected the pouring demonstrations which we used for training. To test our approach in simulation, we also created and trained a force estimation system. The simulated experiments show that the system is able to generalize to single unseen element of the pouring characteristics.","2153-0866","978-1-5386-2682-5","10.1109/IROS.2017.8206626","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8206626","","Trajectory;Force;Training;Containers;Force feedback;Recurrent neural networks","force feedback;human-robot interaction;learning (artificial intelligence);recurrent neural nets","force estimation system;pouring characteristics;cooking scenarios;pouring trajectory generation approach;force feedback;recurrent neural networks;pouring demonstrations","","5","","28","","14 Dec 2017","","","IEEE","IEEE Conferences"
"Robust dynamic hand gesture recognition system with sparse steric haar-like feature for human robot interaction","C. Liu; Y. Chen; L. Fu","Department of Computer Science and Information Engineering, National Taiwan University, Taiwan, ROC; Department of Computer Science and Information Engineering, National Taiwan University, Taiwan, ROC; Department of Computer Science and Information Engineering, National Taiwan University, Taiwan, ROC","2016 55th Annual Conference of the Society of Instrument and Control Engineers of Japan (SICE)","21 Nov 2016","2016","","","148","153","Hand gesture is an effective and natural way for human-robot interaction (HRI). This paper presents a robust dynamic hand gesture recognition system with a RGB-D sensor. In order to automatically recognize hand gesture from color and depth sequences, where noise and occlusion are common problems, we extract steric Haar-like features to robustly represent the complicated spatial information of the hand. A novel feature selection approach, which takes the advantage of class separability measure, is employed to effectively ferret out the most discriminative features. We also use sparse coding method to encode these features so that it is less prone to over-fitting even when only limited amount of training data are available. Generally speaking, spare Steric Haar-like (SSH) features are efficient to compute by using the self-padding integral volume, in addition to the advantage of robustness to noise and occlusion. These crucial features significantly improve the performance of tracking and classification. Experiments with a public dynamic hand gesture dataset and a self-built hand gesture dataset show the superiority of the proposed system compared with the state-of-the-art approaches.","","978-4-907764-50-0","10.1109/SICE.2016.7749213","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7749213","Human Interfaces;Robotic and Automation Systems;Virtual Reality Systems","Feature extraction;Three-dimensional displays;Gesture recognition;Robustness;Data mining;Thumb","feature selection;gesture recognition;Haar transforms;human-robot interaction","robust dynamic hand gesture recognition system;sparse steric Haar-like feature;human robot interaction;novel feature selection approach;sparse coding method;self-padding integral volume;RGB-D sensor;class separability measure","","2","","33","","21 Nov 2016","","","IEEE","IEEE Conferences"
"Adaptive Inner-reward Shaping in Sparse Reward Games","D. Yang; Y. Tang","National University of Defense Technology,HPCL College of Computer,Chang Sha,China; National University of Defense Technology,HPCL College of Computer,Chang Sha,China","2020 International Joint Conference on Neural Networks (IJCNN)","28 Sep 2020","2020","","","1","8","Reinforcement learning focuses on goal-directed learning from interaction and the success of its applications strongly depends on how well the reward signal frames the problem and how well it assesses progress in solving it. But in many real-world scenarios, the agent is supplied with extremely sparse or even no rewards which makes learning fail and fall into ineffective exploration. In psychology, shaping is a method of animal training by reinforcing successive approximations of rewards to finally achieve the desired complex behavior. Inspired by this phenomenon of animal learning and reward as a signal in neuroscience, in this paper we solve the sparse reward problem by constructing a reward generator to generate inner-rewards and guide the agent learning control policies with deep neural networks. The proposed learning-based reward shaping does not require specific domain knowledge, but rather enable the agent to learn how to generate inner rewards to guide itself in any scenarios online jointly with the actual reinforcement learning process. To validate the performance in complex sparse reward problems, the proposed approach is evaluated in a challenging scenario, Football Academy in Google Research Football Environment, a newly released reinforcement learning environment with physics-based 3D simulator, instead of maze environments or grid world that are commonly used in research which are not sufficiently challenging. We compare the performance of our inner-rewards approach with two reinforcement algorithms (PPO and ICM + PPO). Experimental results show that our method improves the learning performance in terms of speed and quality, and also enables the agent to learn generalized skills applied to novel scenarios.","2161-4407","978-1-7281-6926-2","10.1109/IJCNN48605.2020.9207302","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9207302","Reinforcement learning;Football game;Reward shaping;Inner-rewards","Reinforcement learning;Games;Sports;Computational modeling;Neuroscience;Task analysis;Markov processes","computer games;learning (artificial intelligence);neural nets","animal training;animal learning;reward generator;learning-based reward shaping;complex sparse reward problems;Google Research Football Environment;reinforcement learning environment;sparse reward games;reward signal frames;adaptive inner-reward shaping;goal-directed learning;psychology;neuroscience;agent learning control policies;deep neural networks;Football Academy;physics-based 3D simulator;maze environments","","","","29","","28 Sep 2020","","","IEEE","IEEE Conferences"
