"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Automobility: the coming use of fully-automated on-road vehicles","P. A. Hancock","Department of Psychology, Institute for Simulation & Training, University of Central Florida, Orlando, USA","2015 IEEE International Multi-Disciplinary Conference on Cognitive Methods in Situation Awareness and Decision","18 May 2015","2015","","","137","139","In a world that appears primarily to be motivated by a worship of the false idol of profit, there can be little doubt that the era of automated road vehicles is upon us. Indeed, such technologies have already begun to percolate into the bespoke vehicle domain and what becomes feasible in the special case is a prime candidate to penetrate into the more general circumstance. Within a period of mere decades, will it be the case that we will look back upon the manually controlled vehicle in the same manner that we now look upon the manually operated elevator, as a piquant anachronism or the particular domain of a specialized segment of the antiques trade? But, before we achieve even the first degree of true “automobility” we shall have to pass through a hybrid stage of development in which the role of the individual human driver will have to evolve substantively. During this phase of evolution, the population of vehicles on the road will be best described as `mixed equipage' (i.e., dynamically changing combinations of automated and manually controlled vehicles). Whether such differing capacity vehicles will be separated in either space (e.g., lanes devoted to automatic vehicles) or time (e.g., blocks of time when only manual vehicles are permitted on a specific roadway), is a question which must concern all who attend this important inception. If differing capacity vehicles are allowed to `mix,' a critical element of acceptance for example, will be how automated vehicles deal with drowsy, fatigued, or otherwise impaired drivers exercising traditional manual control. After exploring this specific strand of hybrid development and innovative forms of vehicle control from a human factors perspective, and briefly considering the parallel development of diverse robotic systems, I conclude my present discourse by asking the provocative question which may be expressed as follows. While we can develop such automated systems, should we in fact pursue this line of development? The latter questions are intimately bound up in the notions of safety, efficiency, choice, freedom, and our prospective overall social and individual quality of life. Whether these latter questions ever enter into the primary scientific and engineering discourse about the coming technological wave of automation I considered rather doubtful.","2379-1675","978-1-4799-8015-4","10.1109/COGSIMA.2015.7108188","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7108188","automated road vehicles;automobility;trust","Robot sensing systems;Visualization;Resource management;Social network services;Read only memory;Cognitive science","human factors;road vehicles","fully-automated on-road vehicles;bespoke vehicle domain;manually controlled vehicle;automobility degree;vehicle control;human factors perspective;diverse robotic systems","","8","","9","","18 May 2015","","","IEEE","IEEE Conferences"
"pProgramming for artists: a visual language for expressive lighting design","J. B. Gross","Sch. of Inf. Sci. & Technol., Pennsylvania State Univ., University Park, PA, USA","2005 IEEE Symposium on Visual Languages and Human-Centric Computing (VL/HCC'05)","17 Oct 2005","2005","","","331","332","Programming is a process of formalizing and codifying knowledge, and, as a result, programming languages are designed for generalists trained in this process of formalization. Artists, whose training focuses on skill and tacit knowledge, are marginalized by existing tools. By designing visual languages that take advantage of an artist's skills in visual perception and expression, we can allow that artist to take advantage of the expressive potential that modern computing offers. In particular, this paper will look at lighting design for interactive, virtual environments, and augmenting an existing programming language to allow artists to leverage their skills in the pragmatics of that medium.","1943-6106","0-7695-2443-5","10.1109/VLHCC.2005.54","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1509533","Semiotics;pragmatics;domain specific language;virtual environments","Programming profession;Computer languages;Lighting control;Virtual environment;Domain specific languages;Engines;Visual perception;Art;Design engineering;Cognitive science","art;lighting;visual languages;virtual reality;computational linguistics","artists;visual language;expressive lighting design;programming languages;visual perception;visual expression;interactive virtual environments;semiotics;pragmatics;domain specific language","","","","7","","17 Oct 2005","","","IEEE","IEEE Conferences"
"Adaptive model fitting with time-varying input variables","J. C. Spall","Appl. Phys. Lab., Johns Hopkins Univ., Laurel, MD, USA","Proceedings of the 1999 American Control Conference (Cat. No. 99CH36251)","6 Aug 2002","1999","2","","1435","1440 vol.2","Consider the long-standing problem of fitting a model to multivariate data. In many control systems, we are interested in models that are associated with tracking a nonstationary process with time-varying input variables. It is often hopeless to produce a globally valid model over the whole domain in such a setting. Further, a globally valid model is not likely to be even needed in practice since some combinations of input variables are highly unlikely to occur. For this reason, we consider an adaptive model estimation method that emphasizes local fitting. This can be implemented in an elegant way using recursive methods such as stochastic approximation. The application motivating the general approach is the construction of real-time (or faster) training simulators for use by Navy personnel; the approach would apply in many other control and tracking applications.","0743-1619","0-7803-4990-3","10.1109/ACC.1999.783606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=783606","","Input variables;Neural networks;Time varying systems;Stochastic processes;Personnel;Spline;Parameter estimation;Physics;Laboratories;Electronic mail","simulation;adaptive estimation;approximation theory;recursive estimation;computer based training","adaptive model fitting;time-varying input variables;multivariate data;nonstationary process;adaptive model estimation method;local fitting;recursive methods;stochastic approximation;real-time training simulators;Navy personnel","","3","","22","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Real Time Pathfinding with Genetic Algorithm","A. F. d. V. Machado; U. O. Santos; H. Vale; R. Gonçalvez; T. Neves; L. S. Ochi; E. W. G. Clua","Depto. Academico de Cienc. da Comput., Inst. Fed. de Educ. Tec. do Sudeste de Minas, Rio Pomba, Brazil; Depto. Academico de Cienc. da Comput., Inst. Fed. de Educ. Tec. do Sudeste de Minas, Rio Pomba, Brazil; Depto. Academico de Cienc. da Comput., Inst. Fed. de Educ. Tec. do Sudeste de Minas, Rio Pomba, Brazil; Depto. Academico de Cienc. da Comput., Inst. Fed. de Educ. Tec. do Sudeste de Minas, Rio Pomba, Brazil; Dept. de Comput., Univ. Fed. Fluminense, Niteroi, Brazil; Dept. de Comput., Univ. Fed. Fluminense, Niteroi, Brazil; Dept. de Comput., Univ. Fed. Fluminense, Niteroi, Brazil","2011 Brazilian Symposium on Games and Digital Entertainment","29 Nov 2012","2011","","","215","221","This paper presents a method to optimize the process of finding paths using a model based on genetic algorithms and A* for real time systems, such as video games, virtual reality environments. The proposed solution uses obstacle pattern detection based on online training system that is generally used in systems with real time requirements and in dynamic environments. The architecture, named Real Time Path finding with Genetic Algorithm (RTP-GA), uses a Genetic Algorithm in order to create an agent adapted to the environment that is able to optimize the search for paths even in the presence of obstacles. In specific cases, the RTP-GA architecture presents a complexity that is better than A* algorithm.","2159-6662","978-0-7695-4648-3","10.1109/SBGAMES.2011.23","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6363236","pathfinding;genetic algorithm;dynamic environment","Biological cells;Genetic algorithms;Linear programming;Heuristic algorithms;Real-time systems;Games;Vectors","computer games;genetic algorithms;real-time systems;virtual reality","video games;virtual reality environments;obstacle pattern detection;dynamic environments;real time path finding with genetic algorithm;RTP-GA","","2","","9","","29 Nov 2012","","","IEEE","IEEE Conferences"
"Overcoming the limitations of traditional media for teaching modern processor design","P. Marwedel; B. Sirocic","Dept. of Comput. Sci., Univ. of Dortmund, Dortmund, Germany; Dept. of Comput. Sci., Univ. of Dortmund, Dortmund, Germany","Proceedings 2003 IEEE International Conference on Microelectronic Systems Education. MSE'03","20 Jun 2003","2003","","","102","103","Understanding modern processors requires a good knowledge of the dynamic behavior of processors. Traditional media like books can be used for describing the dynamic be behaviour of processors. Visualization of this behavior, however, is impossible, due to the static nature of books. In this paper, we describe a Java-based tool for visualizing the dynamic behavior of hardware structures, called RaVi (abbreviation for the German equivalent of ""computer architecture visualization""). Available RaVi components include models of a microcoded MIPS architecture, of a MIPS pipeline, of scoreboarding, Tomasulo's algorithm and the MESI multiprocessor cache protocol. These models were found to be more useful than general simulators in classroom use. The Java-based design also enables Internet-based distance learning.","","0-7695-1973-3","10.1109/MSE.2003.1205274","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1205274","","Education;Process design;Visualization;Books;Java;Computer architecture;Hardware;Pipelines;Protocols;Computational modeling","Java;computer architecture;distance learning;program visualisation;computer based training;firmware;information resources","traditional media limitations;teaching;modern processor design;hardware structures;Java-based tool;computer architecture visualization;microcoded MIPS architecture;MIPS pipeline;Tomasulos algorithm;MESI multiprocessor;Internet-based distance learning;million instructions per second","","","","4","","20 Jun 2003","","","IEEE","IEEE Conferences"
"Creature Academy: A system for virtual creature evolution","M. L. Pilat; C. Jacob","Department of Computer Science, University of Calgary, AB, Canada; Department of Computer Science, University of Calgary, AB, Canada","2008 IEEE Congress on Evolutionary Computation (IEEE World Congress on Computational Intelligence)","23 Sep 2008","2008","","","3289","3297","In this paper, we present creature academy, a virtual laboratory that allows for the evolution of form and function within simulated physical 3D environments. Creature academy can be used to explore evolutionary mechanisms, design, learning and other processes studied in artificial life simulations. Our system allows to perform hierarchical evolutionary experiments and ecosystem-inspired setups to investigate bodied creatures that interact, compete, adapt, and evolve. As a first proof of concept, we use creature academy to evolve morphologies and motion strategies of virtual creatures that walk and jump. We then present results that compare hierarchical evolution scenarios to generate creatures that excel in both walking and jumping, demonstrating how to evolve from creature specialists to generalists.","1941-0026","978-1-4244-1822-0","10.1109/CEC.2008.4631243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4631243","","Training;Neurons;Biological system modeling;Evolution (biology);Artificial neural networks;Evolutionary computation;Joints","artificial life;evolutionary computation;virtual reality","virtual creature evolution;virtual laboratory;3D environments;evolutionary mechanisms;hierarchical evolutionary;ecosystem-inspired setups;hierarchical evolution scenarios","","6","","15","","23 Sep 2008","","","IEEE","IEEE Conferences"
"Counterfactual Vision and Language Learning","E. Abbasnejad; D. Teney; A. Parvaneh; J. Shi; A. van den Hengel","Australian Institute for Machine Learning & The University of Adelaide, Australia; Australian Institute for Machine Learning & The University of Adelaide, Australia; Australian Institute for Machine Learning & The University of Adelaide, Australia; Australian Institute for Machine Learning & The University of Adelaide, Australia; Australian Institute for Machine Learning & The University of Adelaide, Australia","2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","5 Aug 2020","2020","","","10041","10051","The ongoing success of visual question answering methods has been somwehat surprising given that, at its most general, the problem requires understanding the entire variety of both visual and language stimuli. It is particularly remarkable that this success has been achieved on the basis of comparatively small datasets, given the scale of the problem. One explanation is that this has been accomplished partly by exploiting bias in the datasets rather than developing deeper multi-modal reasoning. This fundamentally limits the generalization of the method, and thus its practical applicability. We propose a method that addresses this problem by introducing counterfactuals in the training. In doing so we leverage structural causal models for counterfactual evaluation to formulate alternatives, for instance, questions that could be asked of the same image set. We show that simulating plausible alternative training data through this process results in better generalization.","2575-7075","978-1-7281-7168-5","10.1109/CVPR42600.2020.01006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9156448","","Training;Visualization;Training data;Task analysis;Machine learning;Knowledge discovery;Data models","case-based reasoning;data visualisation;human computer interaction;inference mechanisms;learning (artificial intelligence);question answering (information retrieval)","language learning;ongoing success;visual question answering methods;visual language;multimodal reasoning;counterfactuals;structural causal models;counterfactual evaluation;plausible alternative training data;counterfactual vision","","1","","42","","5 Aug 2020","","","IEEE","IEEE Conferences"
"Using hardware and software studies to teach power-system modeling and analysis","A. Shrestha; R. W. Cox; Z. Salami; J. Anderson; P. Parikh","University of North Carolina-Charlotte, Charlotte, NC, 28223; University of North Carolina-Charlotte, Charlotte, NC, 28223; AREVA NP, Charlotte, NC; University of North Carolina-Charlotte, Charlotte, NC, 28223; University of North Carolina-Charlotte, Charlotte, NC, 28223","2009 IEEE Power & Energy Society General Meeting","2 Oct 2009","2009","","","1","6","The power industry desperately needs talented young engineers. Researchers in the ECE Department at UNC Charlotte (UNCC) have partnered with AREVA to address this issue. Together, we have developed new curricula that tightly integrate theory with practice. This paper describes a three-level approach used in the senior-level electric machines course at UNCC. In this course, students move directly from theory to hands-on exploration to real-world application. Following the first two stages of that process, students are able to model individual components. Using that ability, they then analyze a complete system. The course culminates in a design project focused on the design of a small power system similar to that encountered in a generating station. Specific curriculum examples are discussed, and some feedback on the initial offerings is presented.","1932-5517","978-1-4244-4241-6","10.1109/PES.2009.5275243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5275243","education;power engineering education","Hardware;Power engineering and energy;Power system modeling;Electric machines;Industrial training;Power industry;Educational institutions;Laboratories;Power system analysis computing;Nuclear power generation","design engineering;educational courses;electric machines;power engineering education;power system simulation;student experiments","power-system modeling;power industry;ECE Department;UNC Charlotte;AREVA;teaching;senior-level electric machine course;design project;generating station","","","","9","","2 Oct 2009","","","IEEE","IEEE Conferences"
"Cost-effective virtual world development for serious games","H. Liu; Y. Arafa; C. Boldyreff; M. Dastbaz","University of East London, UK; University of East London, UK; University of East London, UK; University of East London, UK","2011 IEEE International Games Innovation Conference (IGIC)","29 Dec 2011","2011","","","48","51","Developing a virtual world environment from scratch normally involves a large number of model creations, animations and event simulations. Such undertakings generally require a large amount of man-hours and expensive software. This paper introduces an open-source approach that will enable developers to easily and quickly create scenario-driven collaborative environments for serious games. A case study based on the development of a virtual crisis room in the Pandora project1 is provided to demonstrate the effectiveness of the approach.","2166-675X","978-1-4577-0259-4","10.1109/IGIC.2011.6115129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6115129","","Training;Games;Avatars;Three dimensional displays;Second Life;Engines;Open source software","computer games;virtual reality","cost effective virtual world development;serious games;open source approach;collaborative environments;virtual crisis room;Pandora project1","","1","","16","","29 Dec 2011","","","IEEE","IEEE Conferences"
"Haptic Perception of Material Properties and Implications for Applications","R. L. Klatzky; D. Pawluk; A. Peer","Department of Psychology and the Human-Computer Interaction Institute , Carnegie Melon University, Pittsburgh, PA , USA; Department of Biomedical Engineering, Virginia Commonwealth University, Richmond, VA, USA; Institute of Automatic Control Engineering, Technische Universitäat München, Munich, Germany","Proceedings of the IEEE","16 Aug 2013","2013","101","9","2081","2092","Perceiving the material properties of objects through touch is generally superior to the perception of shape. We review major material properties accessible through haptic interaction, along with theoretical accounts of the underlying perceptual processes. These include roughness, friction, compliance, and thermal properties. Subsequently, we describe algorithms that have been used to render these same material properties on haptic devices. We then point to applications that have capitalized on the accessibility of material through touch, including tactile displays, simulation of mechanical mechanisms in the automobile, and medical training simulators.","1558-2256","","10.1109/JPROC.2013.2248691","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6510431","Applications;haptic perception;haptic rendering","Haptic interfaces;Rendering (computer graphics);Shape analysis;Algorithm design and analysis","digital simulation;haptic interfaces","haptic perception;material properties;shape perception;friction;thermal properties;haptic devices;tactile displays;mechanical mechanisms;automobile simulators;medical training simulators","","9","","128","","30 Apr 2013","","","IEEE","IEEE Journals"
