"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Perception as prediction using general value functions in autonomous driving applications","D. Graves; K. Rezaee; S. Scheideman","Huawei Technologies Canada, Ltd.,Edmonton,Canada; Huawei Technologies Canada, Ltd.,Markham,Canada; University of Alberta,Edmonton,Canada","2019 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)","28 Jan 2020","2019","","","1202","1209","We propose and demonstrate a framework called perception as prediction for autonomous driving that uses general value functions (GVFs) to learn predictions. Perception as prediction learns data-driven predictions relating to the impact of actions on the agent's perception of the world. It also provides a data-driven approach to predict the impact of the anticipated behavior of other agents on the world without explicitly learning their policy or intentions. We demonstrate perception as prediction by learning to predict an agent's front safety and rear safety with GVFs, which encapsulate anticipation of the behavior of the vehicle in front and in the rear, respectively. The safety predictions are learned through random interactions in a simulated environment containing other agents. We show that these predictions can be used to produce similar control behavior to an LQR-based controller in an adaptive cruise control problem as well as provide advanced warning when the vehicle behind is approaching dangerously. The predictions are compact policy-based predictions that support prediction of the long term impact on safety when following a given policy. We analyze two controllers that use the learned predictions in a racing simulator to understand the value of the predictions and demonstrate their use in the real-world on a Clearpath Jackal robot and an autonomous vehicle platform.","2153-0866","978-1-7281-4004-9","10.1109/IROS40897.2019.8968293","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8968293","","","adaptive control;intelligent robots;learning systems;linear quadratic control;mobile robots;motion control;predictive control;safety;velocity control","adaptive cruise control problem;learned predictions;autonomous vehicle platform;general value functions;autonomous driving applications;GVF;data-driven predictions;data-driven approach;anticipated behavior;safety predictions;control behavior;LQR-based controller;policy-based predictions;agent front safety;agent rear safety;racing simulator;Clearpath Jackal robot","","","","20","","28 Jan 2020","","","IEEE","IEEE Conferences"
"Implementation and evaluation of a collaborative learning, training and networking environment for start-up entrepreneurs in virtual 3D worlds","C. Gütl; J. Pirker","Institute for Information Systems and Computer Media, Graz University of Technology, Austria; Institute for Information Systems and Computer Media, Graz University of Technology, Austria","2011 14th International Conference on Interactive Collaborative Learning","27 Oct 2011","2011","","","58","66","Exchange of knowledge and ideas, building up a social network and gaining the specific expertise are the first most important steps before starting an own business or enterprise. Business incubator programs and also university innovation courses try to provide these services and impart the according knowledge to start-up entrepreneurs. Especially for potential entrepreneurs already in workforce who want to study further it is hard to find time for training sessions or workshops offered by incubators. Virtual 3D Worlds can support the needs of start-up entrepreneurs who cannot participate at local meetings, so that they can build up social contacts to peers, experts and also to potential financiers, but have also the possibility to participate in virtual seminars and workshops to gain the required knowledge. This paper focuses on identifying advantages of using Virtual 3D Worlds to enhance the imparting of the required expertise to start a business and points out ways to improve learning effects. Within this framework a Virtual 3D World especially for incubation services is implemented followed by an evaluation by students, domain experts and also pedagogical and cognitive science experts. Two different and independent studies were used to identify issues and potentials of the designed Virtual Incubator World and should also help to generalize the findings to the field of research.","","978-1-4577-1747-5","10.1109/ICL.2011.6059548","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6059548","Collaborative Learning Environment;Virtual 3D Worlds;Open Wonderland;Virtual Incubator;Start-Up Entrepreneurship;E-Learning","Business;Collaboration;Conferences;Seminars;Electronic learning;Three dimensional displays;Educational institutions","computer based training;human computer interaction;management education;virtual reality","collaborative learning environment;collaborative training environment;collaborative networking environment;start-up entrepreneurs;virtual 3D worlds;knowledge exchange;university innovation courses;business incubator programs;social contacts;incubation services;virtual incubator world","","6","","16","","27 Oct 2011","","","IEEE","IEEE Conferences"
"Incremental learning and model selection under virtual concept drifting environments","K. Yamauchi","Department of Computer Sciences, Chubu University, Matsumoto 1200 kasugai Aichi, Japan","The 2010 International Joint Conference on Neural Networks (IJCNN)","14 Oct 2010","2010","","","1","8","This paper presents an incremental learning and model selection method under the virtual concept drifting environments, where their prior distribution of inputs is changing over time. In the previous work, a statistical model of the virtual concept drift was constructed, and the model-selection criterion for radial basis function neural networks (RBFNNs) under such environments was built with the environmental model (Yamauchi 2009). However, in the previous model, no consideration was given to reducing the computational complexity and storage space for storing learned samples used in future re-learning. This study extends the previous model to a new one that uses less storage space. The extended model uses pseudo-learning samples generated by its RBFNN predecessor instead of using the real old learning samples.","2161-4407","978-1-4244-6918-5","10.1109/IJCNN.2010.5596670","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5596670","Incremental Learning;Virtual Concept Drift;Covariate Shift;Radial Basis Function Neural Network (RBFNN);Generalization Capabilities;Student's-t distribution;Model Selection;Pseudo-Inputs","Learning systems;Computational modeling;Artificial neural networks;Robot sensing systems;Gaussian distribution;Manganese","computational complexity;learning (artificial intelligence);radial basis function networks;statistical analysis;virtual reality","incremental learning;model selection method;virtual concept drifting environments;statistical model;model-selection criterion;radial basis function neural networks;computational complexity;pseudolearning samples;RBFNN predecessor","","3","","21","","14 Oct 2010","","","IEEE","IEEE Conferences"
"Learning to Branch: Accelerating Resource Allocation in Wireless Networks","M. Lee; G. Yu; G. Y. Li","Zhejiang Provincial Key Laboratory of Information Processing, Communication and Networking, Zhejiang University, Hangzhou, China; Zhejiang Provincial Key Laboratory of Information Processing, Communication and Networking, Zhejiang University, Hangzhou, China; School of ECE, Georgia Institute of Technology, Atlanta, GA, USA","IEEE Transactions on Vehicular Technology","16 Jan 2020","2020","69","1","958","970","Resource allocation in wireless networks, such as device-to-device (D2D) communications, is usually formulated as mixed integer nonlinear programming (MINLP) problems, which are generally NP-hard and difficult to get the optimal solutions. Traditional methods to solve these MINLP problems are all based on mathematical optimization techniques, such as the branch-and-bound (B&B) algorithm that converges slowly and has forbidding complexity for real-time implementation. Therefore, machine leaning (ML) has been used recently to address the MINLP problems in wireless communications. In this paper, we use imitation learning method to accelerate the B&B algorithm. With invariant problem-independent features and appropriate problem-dependent feature selection for D2D communications, a good auxiliary prune policy can be learned in a supervised manner to speed up the most time-consuming branch process of the B&B algorithm. Moreover, we develop a mixed training strategy to further reinforce the generalization ability and a deep neural network (DNN) with a novel loss function to achieve better dynamic control over optimality and computational complexity. Extensive simulation demonstrates that the proposed method can achieve good optimality and reduce computational complexity simultaneously.","1939-9359","","10.1109/TVT.2019.2953724","National Basic Research Program of China (973 Program); Fundamental Research Funds for the Central Universities; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8901995","Machine learning;device-to-device communicati-ons;resource allocation;mixed integer nonlinear programming;imitation learning;branch-and-bound algorithm","Device-to-device communication;Resource management;Computational complexity;Copper;Acceleration;Wireless networks;Training","computational complexity;feature selection;generalisation (artificial intelligence);integer programming;mobile radio;neural nets;nonlinear programming;resource allocation;supervised learning;telecommunication computing","MINLP problems;D2D communications;machine learning;mixed integer nonlinear programming;computational complexity;dynamic control;DNN;deep neural network;generalization ability reinforcement;mixed training strategy;supervised learning;auxiliary prune policy;problem-dependent feature selection;invariant problem-independent features;imitation learning method;device-to-device communication;wireless networks;resource allocation","","5","","32","IEEE","15 Nov 2019","","","IEEE","IEEE Journals"
"Utilizing media arts principles for developing effective interactive neurorehabilitation systems","T. Rikakis","School of Arts, Media and Engineering (AME) at Arizona State University (ASU), PO Box 878709, Tempe, AZ 85287","2011 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","1 Dec 2011","2011","","","1391","1394","This paper discusses how interactive neurorehabilitation systems can increase their effectiveness through systematic integration of media arts principles and practice. Media arts expertise can foster the development of complex yet intuitive extrinsic feedback displays that match the inherent complexity and intuitive nature of motor learning. Abstract, arts-based feedback displays can be powerful metaphors that provide re-contextualization, engagement and appropriate reward mechanisms for mature adults. Such virtual feedback displays must be seamlessly integrated with physical components to produce mixed reality training environments that promote active, generalizable learning. The proposed approaches are illustrated through examples from mixed reality rehabilitation systems developed by our team.","1558-4615","978-1-4577-1589-1","10.1109/IEMBS.2011.6090327","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6090327","","Virtual reality;Training;Art;Media;Medical treatment;Aerospace electronics;Complexity theory","art;computer based training;feedback;geriatrics;interactive systems;neurophysiology;patient rehabilitation;virtual reality","interactive neurorehabilitation system;media art principles;extrinsic feedback displays;inherent complexity;motor learning;art-based feedback displays;mature adults;virtual feedback displays;physical components;mixed reality training environment;mixed reality rehabilitation system;generalizable learning;active learning","Computer Graphics;Humans;Multimedia;Sensory Art Therapies;Stroke;Therapy, Computer-Assisted;User-Computer Interface","1","","23","","1 Dec 2011","","","IEEE","IEEE Conferences"
"Reinforcement learning with reference tracking control in continuous state spaces","J. Hall; C. E. Rasmussen; J. Maciejowski","Control Group, Department of Engineering, Cambridge University, UK; Machine Learning Group, Computational and Biological Learning Laboratory, Department of Engineering, Cambridge University, UK; Control Group, Department of Engineering, Cambridge University, UK","2011 50th IEEE Conference on Decision and Control and European Control Conference","1 Mar 2012","2011","","","6019","6024","The contribution described in this paper is an algorithm for learning nonlinear, reference tracking, control policies given no prior knowledge of the dynamical system and limited interaction with the system through the learning process. Concepts from the field of reinforcement learning, Bayesian statistics and classical control have been brought together in the formulation of this algorithm which can be viewed as a form of indirect self tuning regulator. On the task of reference tracking using a simulated inverted pendulum it was shown to yield generally improved performance on the best controller derived from the standard linear quadratic method using only 30 s of total interaction with the system. Finally, the algorithm was shown to work on the simulated double pendulum proving its ability to solve nontrivial control tasks.","0743-1546","978-1-61284-801-3","10.1109/CDC.2011.6161108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6161108","","Heuristic algorithms;Trajectory;Gaussian processes;Data models;Vectors;Uncertainty;Learning","adaptive control;Bayes methods;learning (artificial intelligence);linear quadratic control;nonlinear control systems;pendulums;self-adjusting systems;state-space methods","reinforcement learning process;reference tracking control;continuous state spaces;nonlinear control policies;dynamical system;Bayesian statistics;indirect self tuning regulator;simulated inverted pendulum;standard linear quadratic method;simulated double pendulum","","5","","10","","1 Mar 2012","","","IEEE","IEEE Conferences"
"Blended learning in software engineering education: The application lifecycle management experience with computer-supported collaborative learning","O. Maksimenkova; A. Neznanov","School of Software Engineering, Faculty of Computer Science, National Research University Higher School of Economics, Moscow, Russian Federation; School of Data Analysis and Artificial Intelligence, Faculty of Computer Science, National Research University Higher School of Economics, Moscow, Russian Federation","2015 International Conference on Interactive Collaborative Learning (ICL)","5 Nov 2015","2015","","","655","662","Software engineering education (SEE) process simulates the main professional software lifecycle processes such as analysis, design, construction and maintenance (see SWEBoK, ITIL, etc.). The necessity of meeting both educational needs and requirements from industry explains that using Supported Collaborative Learning (CSCL) techniques in software engineering (SE) should be based on professional tools or on similar to them. The main purpose of this work is to fill the gap between the SEE needs and the current trends in CSCL development. We generalize world experience and suggest the framework of using industry approved methods and tools. We compare CSCL tools and the other collaborative services; analyze the teaching experience of several SE courses supported by different collaborative methods and collaborative web-services. Special attention is paid to formative feedback implementation. Following achieved result we suppose that using best practices from SE will enrich CSCL methodology and tools not only for SE field, but also for other areas of knowledge.","","978-1-4799-8707-8","10.1109/ICL.2015.7318104","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7318104","blended learning;collaborative learning;software engineering;education;SE;SEE;CSCL","Software;Software engineering;Education;Collaborative work;Industries;Teamwork","computer aided instruction;computer science education;groupware;software engineering;teaching;Web services","blended learning;software engineering education;application lifecycle management;computer-supported collaborative learning;SEE;professional software lifecycle processes;educational needs;CSCL;teaching experience;collaborative Web services;formative feedback implementation","","1","","52","","5 Nov 2015","","","IEEE","IEEE Conferences"
"Counterfactual Vision and Language Learning","E. Abbasnejad; D. Teney; A. Parvaneh; J. Shi; A. van den Hengel","Australian Institute for Machine Learning & The University of Adelaide, Australia; Australian Institute for Machine Learning & The University of Adelaide, Australia; Australian Institute for Machine Learning & The University of Adelaide, Australia; Australian Institute for Machine Learning & The University of Adelaide, Australia; Australian Institute for Machine Learning & The University of Adelaide, Australia","2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","5 Aug 2020","2020","","","10041","10051","The ongoing success of visual question answering methods has been somwehat surprising given that, at its most general, the problem requires understanding the entire variety of both visual and language stimuli. It is particularly remarkable that this success has been achieved on the basis of comparatively small datasets, given the scale of the problem. One explanation is that this has been accomplished partly by exploiting bias in the datasets rather than developing deeper multi-modal reasoning. This fundamentally limits the generalization of the method, and thus its practical applicability. We propose a method that addresses this problem by introducing counterfactuals in the training. In doing so we leverage structural causal models for counterfactual evaluation to formulate alternatives, for instance, questions that could be asked of the same image set. We show that simulating plausible alternative training data through this process results in better generalization.","2575-7075","978-1-7281-7168-5","10.1109/CVPR42600.2020.01006","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9156448","","Training;Visualization;Training data;Task analysis;Machine learning;Knowledge discovery;Data models","case-based reasoning;data visualisation;human computer interaction;inference mechanisms;learning (artificial intelligence);question answering (information retrieval)","language learning;ongoing success;visual question answering methods;visual language;multimodal reasoning;counterfactuals;structural causal models;counterfactual evaluation;plausible alternative training data;counterfactual vision","","1","","42","","5 Aug 2020","","","IEEE","IEEE Conferences"
"ISI and Burst Noise Interference Minimization Using Wilcoxon Generalized Radial Basis Function Equalizer","D. R. Guha; S. K. Patra","Electron. & Commun. Eng. Dept., Nat. Inst. of Technol., Rourkela, India; Electron. & Commun. Eng. Dept., Nat. Inst. of Technol., Rourkela, India","2009 Fifth International Conference on MEMS NANO, and Smart Systems","21 Jun 2010","2009","","","89","92","This paper presents a novel technique in channel equalization. A wireless communication system is affected by inter-symbol interference, co-channel interference in the presence of additive white Gaussian noise and also with burst noise, where burst noise is defined to be a series of finite-duration Gaussian noise pulses with fixed duration and Poisson occurrence times. Adaptive equalization techniques have been used to mitigate these effects. Artificial Neural Networks based Multilayer Perceptron Network, Radial Basis Function, Recurrent Network, Fuzzy and Adaptive Neuro fuzzy System, conventionally linear adaptive filter trained by LMS and RLS algorithm. In this paper we proposed a RBF based equalizer which is trained using wilcoxon learning method. The equalizer presented shows considerable performance gain for signals corrupted by Burst noise. Simulation studies conducted, demonstrate the performance of wilcoxon training for this class of problem.","","978-1-4244-5616-1","10.1109/ICMENS.2009.40","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5489374","Channel Equalizer;Artificial neural networks;Multilayer perceptron network;Radial basis function;wilcoxon learning;Back Propagation;Least mean Square","Intersymbol interference;Additive white noise;Gaussian noise;Fuzzy systems;Wireless communication;Interchannel interference;Adaptive equalizers;Artificial neural networks;Multilayer perceptrons;Fuzzy neural networks","adaptive filters;cochannel interference;equalisers;fuzzy neural nets;intersymbol interference;learning (artificial intelligence);multilayer perceptrons;radial basis function networks;telecommunication computing","burst noise interference minimization;wilcoxon generalized radial basis function equalizer;channel equalization;wireless communication system;inter-symbol interference;co-channel interference;additive white Gaussian noise;finite-duration Gaussian noise pulses;Poisson occurrence times;adaptive equalization techniques;artificial neural networks;multilayer perceptron network;recurrent network;adaptive neuro fuzzy system;linear adaptive filter;wilcoxon learning method","","1","","14","","21 Jun 2010","","","IEEE","IEEE Conferences"
"A Case Study of an Academic Achievement-oriented Student in Game-based Learning","M. S. Y. Jong; F. Lee; J. H. M. Lee; J. Shang","Centre for the Advancement of Inf. Technol. in Educ., Chinese Univ. of Hong Kong, Shatin, China; Centre for the Advancement of Inf. Technol. in Educ., Chinese Univ. of Hong Kong, Shatin, China; Centre for the Advancement of Inf. Technol. in Educ., Chinese Univ. of Hong Kong, Shatin, China; Grad. Sch. of Educ., Peking Univ., Beijing, China","2011 IEEE 11th International Conference on Advanced Learning Technologies","18 Aug 2011","2011","","","7","11","VISOLE (Virtual Interactive Student-Oriented Learning Environment) is a teacher-facilitated constructivist pedagogical approach to empower game-based learning. In combination with scaffolding, situated cognition, reflection, and debriefing, VISOLE aims at providing students with opportunities to acquire subject specific knowledge in a multi-disciplinary fashion and sharpen their higher-order thinking skills for problem solving. Farmtasia is the first online game designed to facilitate the VISOLE approach. We conducted a qualitative case study, in the setting of formal curricular teaching in a secondary school, to look into the course of students' learning in VISOLE. This paper discusses a part of the entire study, focusing on delineating an impeding phenomenon, arbitrary gaming, which emerged in an academic achievement-oriented student's learning process. The findings provided insights into the issue of implementing VISOLE and game-based learning in general in school education.","2161-377X","978-1-61284-209-7","10.1109/ICALT.2011.10","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5992272","game-based learning;educational games;virtual learning environments;constructivist learning","Games;Educational institutions;Blogs;Geography;Reflection;Agriculture","computer aided instruction;computer games;educational courses;educational institutions;further education;problem solving;teaching;virtual reality","academic achievement-oriented student;game based learning;VISOLE;virtual interactive student-oriented learning environment;constructivist pedagogical approach;subject specific knowledge;multidisciplinary fashion;higher-order thinking skills;problem solving;online game;formal curricular teaching;secondary school;educational course;arbitrary gaming;school education","","1","","24","","18 Aug 2011","","","IEEE","IEEE Conferences"
