"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Pattern classification using support vector machine ensemble","Hyun-Chul Kim; Shaoning Pang; Hong-Mo Je; Daijin Kim; Sung Yang Bang","Dept. of Comput. Sci. & Eng., Pohang Univ. of Sci. & Technol., South Korea; Dept. of Comput. Sci. & Eng., Pohang Univ. of Sci. & Technol., South Korea; Dept. of Comput. Sci. & Eng., Pohang Univ. of Sci. & Technol., South Korea; Dept. of Comput. Sci. & Eng., Pohang Univ. of Sci. & Technol., South Korea; Dept. of Comput. Sci. & Eng., Pohang Univ. of Sci. & Technol., South Korea","Object recognition supported by user interaction for service robots","10 Dec 2002","2002","2","","160","163 vol.2","While the support vector machine (SVM) can provide a good generalization performance, the classification result of the SVM is often far from the theoretically expected level in practical implementation because they are based on approximated algorithms due to the high complexity of time and space. To improve the limited classification performance of the real SVM, we propose to use an SVM ensemble with bagging (bootstrap aggregating) or boosting. In bagging, each individual SVM is trained independently, using randomly chosen training samples via a bootstrap technique. In boosting, each individual SVM is trained using training samples chosen according to the sample's probability distribution, which is updated in proportion to the degree of error of the sample. In both bagging and boosting, the trained individual SVMs are aggregated to make a collective decision in several ways, such as majority voting, least squares estimation based weighting, and double-layer hierarchical combination. Various simulation results for handwritten digit recognition and fraud detection show that the proposed SVM ensemble with bagging or boosting greatly outperforms a single SVM in terms of classification accuracy.","1051-4651","0-7695-1695-X","10.1109/ICPR.2002.1048262","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1048262","","Pattern classification;Support vector machines;Support vector machine classification;Bagging;Boosting;Least squares approximation;Probability distribution;Error correction;Voting;Handwriting recognition","learning systems;learning automata;pattern classification;handwritten character recognition;least squares approximations;probability","support vector machine;pattern classification;bagging;bootstrap aggregating;boosting;training samples;probability distribution;majority voting;learning;least squares estimation;handwritten digit recognition","","11","","11","","10 Dec 2002","","","IEEE","IEEE Conferences"
"DC grid laboratory experimental setup","P. van Duijsen; J. Woudstra; P. van Willigenburg","Simulation Res., Alphen, Netherlands; Univ. of Appl. Sci., Delft, Netherlands; THUAS, Delft, Netherlands","2018 International Conference on the Domestic Use of Energy (DUE)","14 Jun 2018","2018","","","1","6","In this paper a power electronics converter is described that is developed for educational purposes, considering topologies and power transfer for general applications. The considered topology is first evaluated by students via simulation. Secondly, using an experimental setup and regulation via a low cost embedded digital control, the students can experiment with various applications such as solar, battery charging, DCDC conversion and PWM motor control.","","978-0-9946-7594-1","10.23919/DUE.2018.8384397","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8384397","Education;laboratory setup;power electronics;converters;learning by doing","Legged locomotion;MOSFET;Topology;Batteries;Power electronics;Voltage control;Pulse width modulation","computer aided instruction;embedded systems;power convertors;power engineering computing","power transfer;digital control;DC grid laboratory experimental setup;educational purposes;power electronics converter;low cost embedded digital control","","","","9","","14 Jun 2018","","","IEEE","IEEE Conferences"
"A System Dynamics Computer Model To Assess The Effects Of Action Games On The Development Of Children With Special Need","T. G. Satria; W. Sardjono; F. M. Panggabean","Game Application & Technology Program, School of Computer Science, Bina Nusantara University, Jakarta, 11480, Indonesia; Information Systems Management Department, Bina Nusantara University, Jakarta, 11480, Indonesia; Game Application & Technology Program, School of Computer Science, Bina Nusantara University, Jakarta, 11480, Indonesia","2019 International Conference on Information Management and Technology (ICIMTech)","19 Sep 2019","2019","1","","171","174","Special needs children have a tendency to play more games than children with development in general. Game play activities are often carried out by children with special needs can be a support learning and therapy due to his players the game has interaction without having to meet with his co-star in person. Starting from these data, this study aims to create a model of the System Dynamics approach. Data collected will be simulated by variables other support. The simulation results of the model will be seen autistic children therapy behavior. The results are then analyzed to create an alternative to the existing model. The benefit of this research is to know the description of game play to treatment of children with special needs. The results of simulation showed that playing games in an average time children with autism play therapy can help improve the quality of children with autism if children with autism play the game in a long time actually showed a decrease.","","978-1-7281-3333-1","10.1109/ICIMTech.2019.8843777","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8843777","system dynamics;action games;autism;children with special need;simulation model","Medical treatment;Games;Autism;System dynamics;Computational modeling;Simulation;Sociology","computer aided instruction;computer games;handicapped aids;medical disorders;patient treatment","game play activities;autistic children therapy behavior;autism play therapy;action games;system dynamics computer model;special needs children","","","","10","","19 Sep 2019","","","IEEE","IEEE Conferences"
"Challenges on the Way of Implementing TCP Over 5G Networks","R. Poorzare; A. C. Augé","Department of Network Engineering, Universitat Politècnica de Catalunya, Barcelona, Spain; Department of Network Engineering, Universitat Politècnica de Catalunya, Barcelona, Spain","IEEE Access","2 Oct 2020","2020","8","","176393","176415","5G cellular communication, especially with its hugely available bandwidth provided by millimeter-wave, is a promising technology to fulfill the coming high demand for vast data rates. These networks can support new use cases such as Vehicle to Vehicle and augmented reality due to its novel features such as network slicing along with the mmWave multi-gigabit-per-second data rate. Nevertheless, 5G cellular networks suffer from some shortcomings, especially in high frequencies because of the intermittent nature of channels when the frequency rises. Non-line of sight state, is one of the significant issues that the new generation encounters. This drawback is because of the intense susceptibility of higher frequencies to blockage caused by obstacles and misalignment. This unique characteristic can impair the performance of the reliable transport layer widely deployed protocol, TCP, in attaining high throughput and low latency throughout a fair network. As a result, the protocol needs to adjust the congestion window size based on the current situation of the network. However, TCP is not able to adjust its congestion window efficiently, and it leads to throughput degradation of the protocol. This paper presents a comprehensive analysis of reliable end-to-end communications in 5G networks. It provides the analysis of the effects of TCP in 5G mmWave networks, the discussion of TCP mechanisms and parameters involved in the performance over 5G networks, and a survey of current challenges, solutions, and proposals. Finally, a feasibility analysis proposal of machine learning-based approaches to improve reliable end-to-end communications in 5G networks is presented.","2169-3536","","10.1109/ACCESS.2020.3026540","Secretaria d’Universitats i Recerca del Departament d’Empresa i Coneixement de la Generalitat de Catalunya; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9205403","5G;end-to-end reliability;mmWave;TCP","5G mobile communication;Long Term Evolution;Reliability;Bandwidth;Network slicing","5G mobile communication;cellular radio;learning (artificial intelligence);millimetre wave communication;telecommunication computing;telecommunication congestion control;telecommunication network reliability;transport protocols","machine learning;nonline of sight state;network slicing;augmented reality;vehicle to vehicle;mmWave multigigabit-per-second data rate;TCP mechanisms;5G mmWave networks;reliable end-to-end communications;congestion window size;reliable transport layer;5G cellular networks;5G cellular communication","","1","","89","CCBY","24 Sep 2020","","","IEEE","IEEE Journals"
"Learning with mislabeled training samples using stochastic approximation","A. Pathak-Pal; S. K. Pal","Electronics and Communications Sciences Unit, Indian Statistical Institute, 203 B.T. Road, Calcutta 700035, India; Centre for Automation Research. University of Maryland, College Park, MD 20742, on leave from the Indian Statistical Institute, Calcutta 700035, India","IEEE Transactions on Systems, Man, and Cybernetics","19 Apr 2013","1987","17","6","1072","1077","For the problem of parameter learning in pattern recognition, the convergence of stochastic approximation-based learning algorithms have been investigated for the situation in which mislabeled training samples are present. In the cases considered, it is found that estimates converge to nontrue values in the presence of labeling errors. The general m-class N-feature pattern recognition problem is considered. A possible solution to the problem is also discussed. Some simulation results are provided to support the conclusions drawn.","2168-2909","","10.1109/TSMC.1987.6499318","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6499318","","","approximation theory;convergence of numerical methods;learning systems;pattern recognition","mislabeled training samples;stochastic approximation;parameter learning;pattern recognition;convergence;labeling errors","","","","","","19 Apr 2013","","","IEEE","IEEE Journals"
"Data-driven Stabilization of Nonlinear Systems via Tree-Based Ensemble Learning","A. Aydinoglu; C. O. Becker; V. M. Preciado","University of Pennsylvania,Department of Electrical and Systems Engineering,Philadelphia,PA; University of Pennsylvania,Department of Electrical and Systems Engineering,Philadelphia,PA; University of Pennsylvania,Department of Electrical and Systems Engineering,Philadelphia,PA","2019 IEEE 58th Conference on Decision and Control (CDC)","12 Mar 2020","2019","","","2732","2737","We present an approach for the stabilization of an unknown nonlinear dynamical system when only data samples from its dynamics are available. Our approach is based on approximating the system dynamics with an ensemble of regression trees. As a result of our approximation, we obtain a model that is a piecewise-affine dynamical system defined over a partition of the state space. In general, the stabilization of the resulting piece-wise affine system requires, in the worst case, solving an exponential number of linear matrix inequalities (with respect to the state dimension). To overcome this computational limitation, we propose a stabilization procedure having a complexity that grows linearly with the number of partitions. This stabilization procedure explicitly exploits the fact that our model is described via an ensemble of regression trees. In addition, we derive probabilistic conditions under which the stabilization of the model implies that the original nonlinear system is also stabilized. Finally, we validate our approach by performing numerical simulations over trajectories of two coupled Van der Pol oscillators.","2576-2370","978-1-7281-1398-2","10.1109/CDC40024.2019.9029865","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9029865","","Regression tree analysis;Nonlinear systems;Trajectory;System dynamics;Numerical models;Probabilistic logic","learning systems;linear matrix inequalities;nonlinear dynamical systems;stability;trees (mathematics);uncertain systems","data-driven stabilization;tree-based ensemble learning;nonlinear dynamical system;data samples;system dynamics;regression trees;piecewise-affine dynamical system;linear matrix inequalities;state dimension;stabilization procedure;coupled Van der Pol oscillators","","","","32","","12 Mar 2020","","","IEEE","IEEE Conferences"
"Reliable Web-Based CSCW Systems Using Information Fusion of Various Multiple Biological Sensors","Y. Sakurai; S. Hashida; S. Tsuruta; H. Ihara","Sch. of Inf. Environ., Tokyo Denki Univ., Tokyo, Japan; Meiji Univ., Japan; Sch. of Inf. Environ., Tokyo Denki Univ., Tokyo, Japan; Sch. of Inf. Environ., Tokyo Denki Univ., Tokyo, Japan","2008 IEEE International Conference on Signal Image Technology and Internet Based Systems","22 Dec 2008","2008","","","480","489","In Web-based CSCW (Computer-Supported Cooperative Work) often including cooperative learning, remote members communicate their intentions in cyberspace, using textual sentences, pictures and voice. However, often, communication between members cannot be correctly done and interface errors occur. Different from face-to-face communication, partners' situations including their interest, concentration, boredom, and tiredness cannot be easily transmitted. Oversight and mishearing of remote partners is often overlooked. Besides, it is further difficult to understand their real intentions sufficiently. To overcome these problems, ¿Augmented Cyberspace¿ for dependable Web-based CSCW Systems, is proposed, which is also applicable to system such as e-learning. This assesses situations of remote users through fusing information of multiple biological sensors and the related general contexts. By transmitting and using information of such users¿ situations, the system augments the cyberspace through stressing or providing warnings in conventional media such as text, image, and voice.Experimental results showed the necessity and feasibility for information fusion of multiple sensors.","","978-0-7695-3493-0","10.1109/SITIS.2008.100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4725844","","Biosensors;Frequency estimation;Error correction;State estimation;Collaborative work;Computer errors;Computer aided instruction;Space technology;Psychology;Internet","augmented reality;computer aided instruction;distance learning;groupware;sensor fusion","Web-based CSCW systems;information fusion;multiple biological sensors;computer-supported cooperative work;cooperative learning;textual sentences;augmented cyberspace","","3","","14","","22 Dec 2008","","","IEEE","IEEE Conferences"
"The absolutely expedient nonlinear reinforcement schemes under the unknown multiteacher environment","N. Baba","Information Science and Systems Engineering, Faculty of Engineering, Tokushima University, Josanjima, Tokushima City, 770, Japan","IEEE Transactions on Systems, Man, and Cybernetics","26 Sep 2012","1983","SMC-13","1","100","108","Learning behaviours of variable-structure stochastic automata under a multiteacher environment are considered. The concepts of absolute expediency and ε-optimality in a single-teacher environment are extended by the introduction of an average weighted reward and are redefined for a multiteacher environment. As an extended form of the absolutely expedient learning algorithm, a general class of nonlinear learning algorithm, called the GAE scheme, is proposed as a reinforcement scheme in a multiteacher environment. It is shown that the GAE scheme is absolutely expedient and ε-optimal in the general n-teacher environment. Learning behaviours of the GAE scheme in various multiteacher environments are simulated by computer and the results indicate the effectiveness of the GAE scheme.","2168-2909","","10.1109/TSMC.1983.6313039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6313039","","Learning automata;Automata;Cybernetics;Image edge detection;Image analysis;Computers","learning systems;nonlinear systems;stochastic automata","epsilon optimality;absolutely expedient nonlinear reinforcement schemes;unknown multiteacher environment;variable-structure stochastic automata;average weighted reward;nonlinear learning algorithm;GAE scheme","","2","","","","26 Sep 2012","","","IEEE","IEEE Journals"
"A robotic arm simulator software tool for use in introductory robotics courses","F. Gonzalez; J. Zalewski","Department of Software Engineering, Florida Gulf Coast University, Fort Myers, USA; Department of Software Engineering, Florida Gulf Coast University, Fort Myers, USA","2014 IEEE Global Engineering Education Conference (EDUCON)","5 Jun 2014","2014","","","861","866","With the rising popularity of robotics in our modern world there is an increase in engineering programs that do not have the resources to purchase expensive dedicated robots but find a need to offer a basic course in robotics. This common introductory robotics course generally covers the fundamental theory of robotics including robot kinematics, dynamics, differential movements, trajectory planning and basic computer vision algorithms commonly used in the field of robotics. The nature of this material almost necessitates the use of robotic hardware to allow the students to practice implementing the theory they learn in class. That is, to fully understand the material, it is necessary for the students to implement algorithms and observe the results on hardware. This paper introduces a software based educational tool designed to be used in introductory robotics courses. The software simulates the geometry of motion (kinematics) of a two link robotic arm and is used by students to implement algorithms based on the robot's kinematic equations. This includes the use of inverse kinematic equations used to determine the joint inputs based on the desired location of the end-effector, as well as trajectory planning and the study of differential movements. It also include a robotic image processing tool that helps the student design robotic vision algorithms. This tool provides a low cost solution to situations where purchasing expensive robotic arms typically needed for this course is not possible, where the existing equipment does not allow for direct joint programming, or simply for on-line robotics courses.","2165-9567","978-1-4799-3191-0","10.1109/EDUCON.2014.6826197","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6826197","robotics;software tool;computer vision;kinematics","Joints;Robot kinematics;Kinematics;Mathematical model;Equations;Image processing","computer aided instruction;control engineering education;digital simulation;educational courses;end effectors;manipulator dynamics;manipulator kinematics;path planning;robot programming;robot vision","robotic arm simulator software tool;introductory robotics courses;robot kinematics;robot dynamics;differential movements;trajectory planning;basic computer vision algorithms;software based educational tool;motion geometry;two link robotic arm;end-effector;robotic image processing tool;engineering programs","","3","","10","","5 Jun 2014","","","IEEE","IEEE Conferences"
"TAMPC: A Controller for Escaping Traps in Novel Environments","S. Zhong; Z. Zhang; N. Fazeli; D. Berenson","Robotics Institute, University of Michigan, Ann Arbor, MI, USA; Robotics Institute, University of Michigan, Ann Arbor, MI, USA; Robotics Institute, University of Michigan, Ann Arbor, MI, USA; Robotics Institute, University of Michigan, Ann Arbor, MI, USA","IEEE Robotics and Automation Letters","23 Feb 2021","2021","6","2","1447","1454","We propose an approach to online model adaptation and control in the challenging case of hybrid and discontinuous dynamics where actions may lead to difficult-to-escape “trap” states, under a given controller. We first learn dynamics for a system without traps from a randomly collected training set (since we do not know what traps will be encountered online). These “nominal” dynamics allow us to perform tasks in scenarios where the dynamics matches the training data, but when unexpected traps arise in execution, we must find a way to adapt our dynamics and control strategy and continue attempting the task. Our approach, Trap-Aware Model Predictive Control (TAMPC), is a two-level hierarchical control algorithm that reasons about traps and non-nominal dynamics to decide between goal-seeking and recovery policies. An important requirement of our method is the ability to recognize nominal dynamics even when we encounter data that is out-of-distribution w.r.t the training data. We achieve this by learning a representation for dynamics that exploits invariance in the nominal environment, thus allowing better generalization. We evaluate our method on simulated planar pushing and peg-in-hole as well as real robot peg-in-hole problems against adaptive control, reinforcement learning, trap-handling baselines, where traps arise due to unexpected obstacles that we only observe through contact. Our results show that our method outperforms the baselines on difficult tasks, and is comparable to prior trap-handling methods on easier tasks.","2377-3766","","10.1109/LRA.2021.3057789","NSF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9350150","Machine learning for robot control;reactive and sensor-based control","Task analysis;Robots;Heuristic algorithms;Computational modeling;Adaptation models;Training data;Robot sensing systems","adaptive control;hierarchical systems;learning (artificial intelligence);predictive control;robots","TAMPC;hybrid dynamics;discontinuous dynamics;trap states;training data;two-level hierarchical control;nonnominal dynamics;adaptive control;trap-aware model predictive control;robot peg-in-hole problem;reinforcement learning","","","","27","IEEE","8 Feb 2021","","","IEEE","IEEE Journals"
