"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Online learning of humanoid robot kinematics under switching tools contexts","L. Jamone; B. Damas; J. Santos-Victor; A. Takanishi","Faculty of Science and Engineering, Waseda University, Tokyo, Japan; Instituto de Sistemas e Robótica, Instituto Superior Técnico, Lisboa, Portugal; Instituto de Sistemas e Robótica, Instituto Superior Técnico, Lisboa, Portugal; Faculty of Science and Engineering, Waseda University, Tokyo, Japan","2013 IEEE International Conference on Robotics and Automation","17 Oct 2013","2013","","","4811","4817","In this paper a novel approach to kinematics learning and task space control, under switching contexts, is presented. Such non-stationary contexts may appear in many robotic tasks: in particular, the changing of the context due to the use of tools with different lengths and shapes is herein studied. We model the robot forward kinematics as a multi-valued function, in which different outputs for the same input query are related to actual different hidden contexts. To do that, we employ IMLE, a recent online learning algorithm that fits an infinite mixture of linear experts to the online stream of training data. This algorithm can directly provide multi-valued regression in a online fashion, while having, for classic single-valued regression, a performance comparable to state-of-the-art online learning algorithms. The context varying forward kinematics is learned online through exploration, not relying on any kind of prior knowledge. Using the proposed approach, the robot can dynamically learn how to use different tools, without forgetting the kinematic mappings concerning previously manipulated tools. No information is given about such tool changes to the learning algorithm, nor any assumption is made about the tool kinematics. To our knowledge this is the most general and efficient approach to learning and control under discrete varying contexts. Some experimental results obtained on a high-dimensional simulated humanoid robot provide a strong support to our approach.","1050-4729","978-1-4673-5643-5","10.1109/ICRA.2013.6631263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6631263","","Context;Robots;Training;Kinematics;Aerospace electronics;Joints;Predictive models","humanoid robots;learning systems;regression analysis;robot kinematics","nonstationary context;robotic task;robot forward kinematics;multivalued function;input query;IMLE;online learning algorithm;linear experts;online training data stream;multivalued regression;classic single-valued regression;context varying forward kinematics learning;exploration;dynamic learning;kinematic mappings;tool kinematics;switching contexts;task space control;switching tools;humanoid robot kinematics","","6","","18","","17 Oct 2013","","","IEEE","IEEE Conferences"
"Direct intelligent wide-area damping controller for wind integrated power system","R. Yousefian; R. Bhattarai; S. Kamalasadan","Department of Electrical and Computer Engineering, University of North Carolina at Charlotte, USA; Department of Electrical and Computer Engineering, University of North Carolina at Charlotte, USA; Department of Electrical and Computer Engineering, University of North Carolina at Charlotte, USA","2016 IEEE Power and Energy Society General Meeting (PESGM)","14 Nov 2016","2016","","","1","5","In this paper an intelligent wide-area damping controller is proposed for a wind integrated power grid. The proposed design is based on an energy function based intelligent optimal controller evolved from adaptive critic design using reinforcement learning technique. A Lyapunov function candidate is derived that links the energy function and the transient stability of the integrated system with the wide-area controller. The proposed wide-area controller augments the excitation system of the synchronous generator and local Maximum Power Point (MPP) tracking control of wind generator Doubly Fed Induction Generator (DFIG). The theoretical results are validated by conducting simulation studies on 2-Area Kundur power system for damping the inter-area oscillations. It was observed that the method improves transient stability of the integrated system due to the active and reactive support from the DFIG and thus damping the inter-area oscillations much faster. It was also observed that the speed oscillations of DFIG is within the limits.","1944-9933","978-1-5090-4168-8","10.1109/PESGM.2016.7741876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7741876","Wide-Area Controller;Wind Energy;DFIG","Damping;Power system stability;Transient analysis;Oscillators;Synchronous generators","adaptive control;asynchronous generators;control system synthesis;intelligent control;learning (artificial intelligence);learning systems;Lyapunov methods;machine control;maximum power point trackers;optimal control;position control;power generation control;power grids;power system transient stability;synchronous generators;wind power plants","inter-area oscillations;2-area Kundur power system;DFIG;wind generator doubly fed induction generator;MPPT tracking control;local maximum power point tracking control;synchronous generator excitation system;integrated power system transient stability;Lyapunov function candidate;reinforcement learning technique;adaptive critic design;energy function based intelligent optimal controller;wind integrated power grid;wind integrated power system;direct intelligent wide-area damping controller","","5","","12","","14 Nov 2016","","","IEEE","IEEE Conferences"
"Virtual lab: a Java application for distance learning","A. Di Stefano; F. Fazzino; L. Lo Bello; O. Mirabella","Istituto di Inf. e Telecommun., Catania Univ., Italy; NA; NA; NA","1997 IEEE 6th International Conference on Emerging Technologies and Factory Automation Proceedings, EFTA '97","6 Aug 2002","1997","","","93","98","Recent progress in telecommunications has made it possible to develop software offering users new features such as access to remote resources from different geographical locations. At the University of Catania we have developed a Virtual Laboratory (VL) for distance learning. Our lab is realized in Java and uses the Internet or/and an Intranet to provide complete access to the lab's resources. Users can consult tutorials, run simulations and intervene in the production cycle of an educational industrial plant from any Internet node. This paper describes the general organization of the VL and the implementation choices made in order to guarantee the efficiency of resource management, provide adequate communication and security for the information exchange and ensure flexible, customized service configuration.","","0-7803-4192-9","10.1109/ETFA.1997.616250","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=616250","","Java;Computer aided instruction;Application software;Internet;Laboratories;Telecommunications;Production;Industrial plants;Resource management;Information security","production engineering computing;computer aided instruction;virtual reality;Internet;object-oriented languages;application program interfaces;graphical user interfaces;resource allocation","Virtual Laboratory;Java;distance learning;University of Catania;Internet;Intranet;simulations;production cycle;resource management;information exchange;production engineering;graphical user interface;application programming interface","","5","","12","","6 Aug 2002","","","IEEE","IEEE Conferences"
"A new CMAC neural network algorithm based on association membership","S. Xu; Y. Jing","Collage of Information Science and Engineering, Northeastern University, Liaoning 110000; Collage of Information Science and Engineering, Northeastern University, Liaoning 110000","2016 Chinese Control and Decision Conference (CCDC)","8 Aug 2016","2016","","","1857","1860","Based on the analysis of the structure parameters of CMAC neural network, the concept of association membership is proposed, and the mapping relation between quantization space and output layer is established. Thus, a novel Association Membership CMAC (AM-CMAC) is designed. According to the fitting and the approximation of nonlinear function and the industrial control that can be solved by data and experience, AM-CMAC identification implement and feedforward controller are also designed. The simulation result shows that the generalization ability and learning accuracy are improved.","1948-9447","978-1-4673-9714-8","10.1109/CCDC.2016.7531285","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7531285","CMAC;Generalization ability;Association Membership;astringency and Feedforward Controller","Quantization (signal);Algorithm design and analysis;Aerospace electronics;Sensitivity;Mathematical model;Feedforward neural networks;Convergence","cerebellar model arithmetic computers;feedforward;industrial control;learning systems;neurocontrollers;nonlinear functions","CMAC neural network algorithm;association membership;mapping relation;quantization space;association membership CMAC;nonlinear function;industrial control;AM-CMAC identification;feedforward controller;learning accuracy","","1","","12","","8 Aug 2016","","","IEEE","IEEE Conferences"
"QoS provisioning and energy saving scheme for distributed cognitive radio networks using deep learning","M. C. Hlophe; B. T. Maharaj","Department of Electrical, Electronics and Computer Engineering, University of Pretoria, Pretoria, South Africa; Department of Electrical, Electronics and Computer Engineering, University of Pretoria, Pretoria, South Africa","Journal of Communications and Networks","17 Jul 2020","2020","22","3","185","204","One of the major challenges facing the realization of cognitive radios (CRs) in future mobile and wireless communications is the issue of high energy consumption. Since future network infrastructure will host real-time services requiring immediate satisfaction, the issue of high energy consumption will hinder the full realization of CRs. This means that to offer the required quality of service (QoS) in an energy-efficient manner, resource management strategies need to allow for effective trade-offs between QoS provisioning and energy saving. To address this issue, this paper focuses on single base station (BS) management, where resource consumption efficiency is obtained by solving a dynamic resource allocation (RA) problem using bipartite matching. A deep learning (DL) predictive control scheme is used to predict the traffic load for better energy saving using a stacked auto-encoder (SAE). Considered here was a base station (BS) processor with both processor sharing (PS) and first-come-first-served (FCFS) sharing disciplines under quite general assumptions about the arrival and service processes. The workload arrivals are defined by a Markovian arrival process while the service is general. The possible impatience of customers is taken into account in terms of the required delays. In this way, the BS processor is treated as a hybrid switching system that chooses a better packet scheduling scheme between mean slowdown (MS) FCFS and MS PS. The simulation results presented in this paper indicate that the proposed predictive control scheme achieves better energy saving as the traffic load increases, and that the processing of workload using MS PS achieves substantially superior energy saving compared to MS FCFS.","1976-5541","","10.1109/JCN.2020.000013","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9143571","Bipartite matching;cognitive radio networks;deep learning;energy saving;mean slowdown;quality of service;resource allocation;resource percentage threshold;traffic prediction","Quality of service;Energy consumption;Resource management;Wireless networks;Delays","cognitive radio;control engineering computing;energy conservation;learning (artificial intelligence);Markov processes;neural nets;predictive control;quality of service;queueing theory;radio networks;resource allocation;telecommunication computing;telecommunication control;telecommunication power management;telecommunication scheduling;telecommunication traffic","first-come-first-served sharing discipline;processor sharing discipline;stacked auto-encoder;energy saving scheme;MS PS;mean slowdown FCFS;packet scheduling scheme;BS processor;Markovian arrival process;base station processor;predictive control scheme;dynamic resource allocation problem;resource consumption efficiency;single base station management;management strategies;real-time services;future network infrastructure;high energy consumption;wireless communications;future mobile communications;deep learning;distributed cognitive radio networks;QoS provisioning","","","","","","17 Jul 2020","","","KICS","KICS Journals"
"Mapping human hand motion to dexterous robotic hand","J. Liu; Y. Zhang","Next Generation Methods Group, Unilever R&D Port Sunlight, Bebington, Wirral, CH63 3JW UK; Robotics Institute, Beihang University, 100083, China","2007 IEEE International Conference on Robotics and Biomimetics (ROBIO)","16 May 2008","2007","","","829","834","Grasp planning is one of key issues for robotic dexterous hands to accomplish the desired tasks; this paper describes the implementation of grasp planning for robotic dexterous hands. Human grasp strategy is learned through master-slave manipulation, Human hand and robot hand operate as the master and the slave, respectively. A method of fingertip mapping is developed based on virtual fingers in Cartesian space. Using the data glove as human machine interface, joint angles are recorded and digit trajectories are computed using forward kinematics. The kinematics of movement of all digits is analyzed during grasp. In order to give an evaluation of the mapping algorithm we quantify the motion mapping results by using a general distance as a characterization of comparability between human hand and robot hand posture. Our method considers the grasping posture between all the fingers not only the fingertip positions. The fingertip trajectories during grasp are recorded in Cartesian space. A virtual environment is developed to visualize the motion of the human hand and the robot hands. Visualization of the 3D workspace is accomplished. The mapping results are verified in the virtual environment, illustrate the validity of the mapping algorithm.","","978-1-4244-1761-2","10.1109/ROBIO.2007.4522270","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4522270","dexterous hands;grasp planning;master/slave manipulation;motion mapping","Humans;Robots;Orbital robotics;Motion planning;Master-slave;Fingers;Kinematics;Virtual environment;Visualization;Data gloves","data gloves;data visualisation;dexterous manipulators;manipulator kinematics;virtual reality","human hand motion mapping;dexterous robotic hand;human grasp planning;master-slave manipulation;fingertip mapping method;virtual finger;Cartesian space;data glove;human machine interface;forward kinematics;virtual environment;motion visualization","","8","","23","","16 May 2008","","","IEEE","IEEE Conferences"
"Machine Learning for RF Slicing Using CSI Prediction in Software Defined Large-Scale MIMO Wireless Networks","N. N. Sapavath; D. B. Rawat; M. Song","Department of Electrical Engineering and Computer Science, Howard University, Washington, DC, USA; Department of Electrical Engineering and Computer Science, Howard University, Washington, DC, USA; Department of Electrical and Computer Engineering, Stevens Institute of Technology, Hoboken, NJ, USA","IEEE Transactions on Network Science and Engineering","31 Dec 2020","2020","7","4","2137","2144","In this paper, we investigate the machine learning approaches (sparse Bayesian linear regression (SBLR) and support vector machine (SVM)) for channel state information (CSI) prediction and dynamic radio frequency (RF) slicing for software defined virtual wireless networks in large-scale multi-input multi-output (MIMO) wireless networks. Specifically, a subset of the antennas of virtual wireless networks transmits pilot symbols for estimating the CSI and use the estimated CSI dataset to train and estimate the remaining channels and future CSI for virtual networks using machine learning algorithms. This helps not only to predict the CSI with least overhead and fulfills the service demands of users but also to reduce the power consumption and computation overhead in the network. Predicted CSI is leveraged for RF slicing for virtual wireless networks. Simulation results show that the proposed SBLR for predicting CSI results in lower BER and higher data rate for the wireless users. Furthermore, SBLR outperforms the other approaches when we have sparse CSI information and we need to generalize the prediction process.","2327-4697","","10.1109/TNSE.2020.2993984","National Science Foundation; U.S. Department of Homeland Security; National Nuclear Security Administration; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9091239","Channel state information prediction;large scale MIMO;RF slicing;sparse Bayesian machine learning;SVM;wireless network virtualization","MIMO communication;Wireless networks;Radio frequency;Support vector machines;Channel estimation;Receivers","Bayes methods;channel estimation;learning (artificial intelligence);MIMO communication;radio networks;regression analysis;support vector machines;telecommunication computing","SBLR;sparse CSI information;RF slicing;sparse Bayesian linear regression;machine learning algorithms;large-scale multiinput multioutput wireless networks;software defined large-scale MIMO wireless networks;support vector machine;channel state information;dynamic radio frequency slicing;software defined virtual wireless networks","","","","17","IEEE","11 May 2020","","","IEEE","IEEE Journals"
"A neural network method of learning human motion by observation in operational space","A. Spiers; G. Herrmann; C. Melhuish; T. Pipe","Bristol Robotics Laboratory and the Dept. Mechanical Engineering, University of Bristol, United Kingdom; Bristol Robotics Laboratory and the Dept. Mechanical Engineering, University of Bristol, United Kingdom; Bristol Robotics Laboratory, University of Bristol and University of the West of England, United Kingdom; Bristol Robotics Laboratory and the University of the West of England, United Kingdom","2010 10th IEEE-RAS International Conference on Humanoid Robots","13 Jan 2011","2010","","","86","91","Learning by observation is a useful goal for humanoid robots that strive for human-like motion. Over time the movements and actions of these robots are likely to require modification for different scenarios and environments. Therefore being able to `teach' the robot new tasks and motions without tedious programming is highly useful. The operational space formulation is a highly elegant robot manipulator control method that has parallels with human motion strategies, with prioritization of task achievement and redundant degrees of freedom control via effort optimisation. In this paper, we combine a novel method of learning by observation with the operational space framework. This has created a learning controller that is able to generalise a small set of example reaching motions in order to reach to new targets while maintaining human like motion trajectories in the posture space via a novel sliding mode optimal controller. The trajectories are executed on a (dynamically) simulated robot arm which performs human like reaching to arbitrary locations. Trajectories are minimally encoded as the coefficients of fitted polynomials and the learning is performed by three neural networks that learn and generalise. Initial results are presented for this early stage of research on this proposed framework.","2164-0580","978-1-4244-8690-8","10.1109/ICHR.2010.5686835","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5686835","","Trajectory;Humans;Joints;End effectors;Polynomials;Aerospace electronics","humanoid robots;learning (artificial intelligence);learning systems;legged locomotion;manipulator dynamics;neural nets;optimal control;optimisation;polynomials;variable structure systems","neural network;human motion;learning by observation;humanoid robot;robot manipulator;task prioritization;freedom control;effort optimisation;motion trajectory;posture space;sliding mode control;optimal control","","","","14","","13 Jan 2011","","","IEEE","IEEE Conferences"
"A neural controller for collision-free movement of general robot manipulators","Graf; LaLonde","Carleton Univ., Ottawa, Ont., Canada; Carleton Univ., Ottawa, Ont., Canada","IEEE 1988 International Conference on Neural Networks","6 Aug 2002","1988","","","77","84 vol.1","An approach is presented for the collision-free control of general robot manipulators moving among a changing set of obstacles. The controller, based on a layered, neural network architecture, adapts to the specific eye/hand and arm/body kinematics of any arbitrarily shaped robot during an initial, unsupervised training phase. After training, the robot selects a target point by 'glancing' at it and the controller moves the end-effector into position. This approach, which combines neural and systolic computing principles, has several advantages over traditional algorithmic solutions and extends previous work on neural manipulator control. Results of a simulation are presented.<>","","","10.1109/ICNN.1988.23831","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=23831","","Learning systems;Neural networks;Position control;Robots","learning systems;neural nets;position control;robots","position control;learning systems;neural nets;neural computing;neural controller;robot manipulators;collision-free control;neural network architecture;kinematics;unsupervised training phase;systolic computing","","29","1","18","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Neural network modeling and generalized predictive control for an autonomous underwater vehicle","J. Xu; M. Zhang","College of Mechanical and Electrical Engineering, Harbin Engineering University, 150001 China; College of Mechanical and Electrical Engineering, Harbin Engineering University, 150001 China","2008 6th IEEE International Conference on Industrial Informatics","3 Sep 2008","2008","","","487","491","This paper investigates the application of neural network based generalized predictive motion control to an autonomous underwater vehicle. The modified Elman neural network is used as the multi-step predictive model, the fused identification model is proposed to improve the predictive and control precision. The modified Elman neural network on-line learning improves the control system adaptability to the unpredicted operating environment for autonomous underwater vehicle. Simulations on autonomous underwater vehicle yaw velocity control are included to illustrate the effectiveness of the proposed control scheme.","2378-363X","978-1-4244-2170-1","10.1109/INDIN.2008.4618149","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4618149","","Mathematical model;Neural networks;Dynamics;Vehicle dynamics;Control systems;Predictive models;Cost function","adaptive control;learning (artificial intelligence);motion control;neurocontrollers;predictive control;remotely operated vehicles;underwater vehicles;velocity control","neural network modeling;generalized predictive motion control;autonomous underwater vehicle;Elman neural network online learning;multistep predictive model;fused identification model;control system adaptability;yaw velocity control","","3","","17","","3 Sep 2008","","","IEEE","IEEE Conferences"
