"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Design and Evaluate Immersive Learning Experience for Massive Open Online Courses (MOOCs)","H. H. S. Ip; C. Li; S. Leoni; Y. Chen; K. Ma; C. H. Wong; Q. Li","Department of Computer Science, AIMtech Centre, City University of Hong Kong, Hong Kong; Department of Computer Science, AIMtech Centre, City University of Hong Kong, Hong Kong; AIMtech Centre, City University of Hong Kong, Hong Kong; Department of Computer Science, City University of Hong Kong, Hong Kong; Department of Chinese and History, City University of Hong Kong, Kowloon Tong, Hong Kong; Department of Chinese and History, City University of Hong Kong, Kowloon Tong, Hong Kong; Department of Computer Science, City University of Hong Kong, Hong Kong","IEEE Transactions on Learning Technologies","17 Dec 2019","2019","12","4","503","515","Massive open online courses (MOOCs), a unique form of online education enabled by web-based learning technologies, allow learners from anywhere in the world with any level of educational background to enjoy online education experience provided by many top universities all around the world. Traditionally, MOOC learning contents are always delivered as text-based or video-based materials. Although introducing immersive learning experience for MOOCs may sound exciting and potentially significative, there are a number of challenges given this unique setting. In this paper, we present the design and evaluation methodologies for delivering immersive learning experience to MOOC learners via multiple media. Specifically, we have applied the techniques in the production of a MOOC entitled Virtual Hong Kong: New World, Old Traditions, led by AIMtech Centre, City University of Hong Kong, which is the first MOOC (as our knowledge) that delivers immersive learning content for distant learners to appreciate and experience how the traditional culture and folklore of Hong Kong impact upon the lives of its inhabitants in the 21st Century. The methodologies applied here can be further generalized as the fundamental framework of delivering immersive learning for future MOOCs.","1939-1382","","10.1109/TLT.2018.2878700","City University of Hong Kong; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8515107","Massive open online course;virtual reality;immersive learning;e-learning.","Solid modeling;Education courses;Virtual environments;Urban areas;Information and communication technology","computer aided instruction;distance learning;educational courses","massive open online courses;unique form;educational background;online education experience;MOOC learning contents;video-based materials;immersive learning experience;evaluation methodologies;MOOC learners;immersive learning content;future MOOCs;Web-based learning technologies;text-based materials","","4","","52","IEEE","30 Oct 2018","","","IEEE","IEEE Journals"
"A comparison of virtual reality and active video game usage, attitudes and learning needs among therapists in Canada and the US","D. E. Levac; S. Glegg; S. Pradhan; E. J. Fox; D. Espy; E. Chicklis; J. E. Deutsch","Northeastern University,Dept. of Physical Therapy,Boston,USA; Sunny Hill Health Centre for Children,Therapy Department,Vancouver,Canada; University of Washington,Div. of Physical Therapy,Seattle,USA; University of Florida,Dept. of Physical Therapy,Gainesville,FL; Cleveland State University,Dept. of Health Sciences,Cleveland,USA; Northeastern University,Rehabilitation Games & Virtual Reality Lab,Boston,MA; Rutgers University,Dept. of Rehab & Movement Sciences,Newark,USA","2019 International Conference on Virtual Rehabilitation (ICVR)","13 Feb 2020","2019","","","1","7","Differences in health care funding and policies between the United States and Canada may influence uptake of and attitudes towards virtual reality (VR) and active video gaming (AVG) systems by physical (PTs) and occupational therapists (OTs) in each country. The purpose of this study was to undertake a cross-country comparison of VR/AVG uptake to inform the content of educational interventions designed to promote implementation of these technologies into practice. A cross-sectional online survey that included the Assessing Determinants of Prospective Take-up of Virtual Reality (version 2; ADOPT-VR2) Instrument was conducted in 2014-2015 (Canada) and replicated in 2017-2018 (US). Recruitment took place via convenience and snowball sampling, using email, social media and newsletter postings. Therapists in the US reported greater past experience with, current use of, and intention to use VR/AVGs than did those in Canada. They also rated facilitators more positively and barriers less negatively. Use of customized VR systems was low, with specific system prevalence differing between countries. The most frequently used AVG systems, populations and settings of use, functional goals, predictors of use, learning needs and preferred forms of support were similar between countries. These similarities support the generalizability of educational interventions for both countries. Materials to be developed will focus on non-customized AVG systems. Subsequent work will examine how uptake relates to country-specific health care funding and policies, probe differences in learning needs between therapists with experience using customized versus non-customized VR/AVG systems, and extend the survey to other countries where VR/AVG use is prevalent.","2331-9569","978-1-7281-1285-5","10.1109/ICVR46560.2019.8994624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8994624","virtual reality;active video games;rehabilitation;survey;knowledge translation","","biomedical education;computer aided instruction;computer games;health care;medical information systems;virtual reality","virtual reality;active video game usage;Canada;US;occupational therapists;cross-country comparison;educational interventions;cross-sectional online survey;ADOPT-VR2;social media;newsletter postings;customized VR systems;noncustomized AVG systems;country-specific health care funding;system prevalence;PT","","1","","21","","13 Feb 2020","","","IEEE","IEEE Conferences"
"Exploring the use of virtual learning environments to support science learning in autistic students","J. Cecil; M. Sweet-Darter; A. Cecil-Xavier","Computer Science, Center for Cyber Physical Systems (CCPS), Oklahoma, State University, Stillwater, USA; Applied Behavioral, Analysis-OK, Anselm Center, Edmond, USA; Stillwater High School and CCPS Soaring Eagle Research, Stillwater, Oklahoma","2017 IEEE Frontiers in Education Conference (FIE)","14 Dec 2017","2017","","","1","8","Autism and Autism Spectrum Disorders (ASD) are general terms for a group of complex disorders of brain development. Autistic children exhibit certain characteristics in varying degrees including difficulties in verbal/non-verbal communication, social interaction and repetitive behaviors. This paper discusses the role of Virtual Learning Environments (VLEs) in helping autistic children learn science and engineering concepts. VLEs are a type cyber learning environments created using Virtual Reality technology; as part of a learning activities, a set of VLEs to teach autistic students concepts in related to the solar system, robotics and density has been developed; assessment results underscore the potential of such VLEs to support science and engineering learning.","","978-1-5090-5920-1","10.1109/FIE.2017.8190490","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8190490","Autism;Virtual Learning Environments;Cyber Learning","Autism;Robots;Virtual environments;Three-dimensional displays;Visualization;Haptic interfaces","brain;computer aided instruction;handicapped aids;medical disorders;teaching;virtual reality","virtual learning environments;science learning;complex disorders;brain development;autistic children;VLEs;Virtual Reality technology;learning activities;autistic students concepts;engineering learning;verbal communication;nonverbal communication","","3","","87","","14 Dec 2017","","","IEEE","IEEE Conferences"
"Skynetz: A Playful Experiential Robotics Simulator","R. Han; D. Auer; S. Edenhofer; S. von Mammen","Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany; Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany; Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany; Org. Comput. Group, Univ. of Augsburg, Augsburg, Germany","2016 8th International Conference on Games and Virtual Worlds for Serious Applications (VS-GAMES)","18 Oct 2016","2016","","","1","4","We introduce SkyNetz, a playful interactive robotics simulator for computer science students. Its focus lies on the visualization of a probabilistic robot localization algorithm considering noise in the sensors and actuators of the robot on the one hand, as well as an environment filled with obstacles which damage the robot on contact on the other hand. The goal of the simulation is training students on the intricacies of the algorithm and to develop a notion on the impact of the considered factors such as the degree of sustained sensory noise. In order to facilitate learning and promote exploration, we embed a game mode that conveys the basic interactions with the simulator and the factors shaping the robot's behavior. In the game, the player helps the simulated robot to reach its destination with as little damage as possible. This is done by setting waypoints for the robot by adjusting the parameters of the deployed localization algorithm as well as the quality of sensors and the accuracy of the robots movements. By playing with these parameters, the user playfully learns their effects, which are visualized in 3D - contrary to the hard mathematical approach presented in books. SkyNetz also has the capacity to communicate with a real robot, to show its current position and position estimates. In the long run, this will provide the foundation for novel augmented reality games. The paper includes a general introduction to the topic of interactive robot simulation, background on the specific problem of localization estimation, the presentation of our approach and the results from a small user study.","","978-1-5090-2722-4","10.1109/VS-GAMES.2016.7590365","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7590365","","Robot sensing systems;Collision avoidance;Kalman filters;Games;Probabilistic logic","augmented reality;computer aided instruction;computer games;data visualisation;digital simulation;human-robot interaction;mobile robots;probability","Skynetz;playful experiential robotics simulator;playful interactive robotics simulator;computer science students;probabilistic robot localization algorithm;actuators;training students;sensory noise;game mode;robot behavior;3D visualization;augmented reality games;localization estimation problem","","","","9","","18 Oct 2016","","","IEEE","IEEE Conferences"
"Using precepts to augment training set learning","C. Giraud-Carrier; T. Martinez","Dept. of Comput. Sci., Brigham Young Univ., Provo, UT, USA; Dept. of Comput. Sci., Brigham Young Univ., Provo, UT, USA","Proceedings 1993 The First New Zealand International Two-Stream Conference on Artificial Neural Networks and Expert Systems","6 Aug 2002","1993","","","46","51","The goal of learning systems is to generalize. Generalization is commonly based on the set of critical features the system has available. Training set learners typically extract critical features from a random set of examples. While this approach is attractive, it suffers from the exponential growth of the number of features to be searched. The authors propose to extend it by endowing the system with some a priori knowledge, in the form of precepts. Advantages of the augmented system are speed-up, improved generalization, and greater parsimony. The authors present a precept-driven learning algorithm. Its main features include: 1) distributed implementation, 2) bounded learning and execution times; and 3) ability to handle both correct and incorrect precepts. Results of simulations on real-world data demonstrate promise.<>","","0-8186-4260-2","10.1109/ANNES.1993.323085","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=323085","","Machine learning;Page description languages;Feature extraction;Computer science;Machine learning algorithms;Humans;Backpropagation;Education;Dictionaries;Rain","learning (artificial intelligence);learning systems","training set learning;learning systems;generalization;a priori knowledge;precept-driven learning algorithm;distributed implementation;bounded learning times;bounded execution times;real-world data;machine learning","","1","","11","","6 Aug 2002","","","IEEE","IEEE Conferences"
"A Generalized Proposal to Support Development and Reuse of Practical Educational Scenarios in LMSs","M. Caeiro; M. Llamas; L. Anido; J. Fontenla; S. Martin; R. Gil; F. García; M. Latorre; M. Castro; J. Peire","Dept. of Telematic Eng., Vigo Univ., Vigo; Dept. of Telematic Eng., Vigo Univ., Vigo; Dept. of Telematic Eng., Vigo Univ., Vigo; Dept. of Telematic Eng., Vigo Univ., Vigo; NA; NA; NA; NA; NA; NA","2008 Eighth IEEE International Conference on Advanced Learning Technologies","15 Jul 2008","2008","","","46","48","This paper introduces a generalized solution to support the development and reuse of practical educational scenarios. It is intended to complement the reuse initiatives already proposed for LMS resources, such as LOM, SCORM or IMS. These initiatives are mainly focused in media contents. By the contrary, this proposal is concerned with the tools that can be used in practical educational scenarios: simulators, remote labs, communication tools, etc. It considers the way in which these tools can be described, but also the way in which these tools are intended to be used. At this point, three main issues are supported: authorizations, awareness and interaction. This proposal is part of a more comprehensible development based in the language PoEML. It extends the IMS learning design capabilities to support practical scenarios through a generalized solution.","2161-377X","978-0-7695-3167-0","10.1109/ICALT.2008.150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4561623","","Proposals;Permission;Application software;Electronic learning;Educational technology;Telematics;Distance learning;Communication system control;Least squares approximation;Authorization","computer aided instruction;distance learning","practical educational scenarios;media contents;remote labs;communication tools;PoEML language;learning design capabilities","","","","11","","15 Jul 2008","","","IEEE","IEEE Conferences"
"The impact of motion in virtual environments on memorization performance","P. Häfner; C. Vinke; V. Häfner; J. Ovtcharova; W. Schotte","Institute for Information, Management in Engineering, Karlsruhe Institute of Technology, Zirkel 2, 76131, Germany; Institute for Information, Management in Engineering, Karlsruhe Institute of Technology, Zirkel 2, 76131, Germany; Institute for Information, Management in Engineering, Karlsruhe Institute of Technology, Zirkel 2, 76131, Germany; Institute for Information, Management in Engineering, Karlsruhe Institute of Technology, Zirkel 2, 76131, Germany; High Performance Computing Center Stuttgart, University of Stuttgart, Nobelstr. 19, 70569, Germany","2013 IEEE International Conference on Computational Intelligence and Virtual Environments for Measurement Systems and Applications (CIVEMSA)","3 Oct 2013","2013","","","104","109","Virtual environments are more and more used for educational and training purposes. In order to design virtual environments for these applications in particular, it is very important to get a deep understanding of the relevant design features supporting the user's process of learning and comprehension. Relevance and implementation of these features as well as the benefits of virtual learning environments over traditional educational approaches in general are rarely explored. Focusing on modes of interaction in this work, we examined the effect of different motion types on the knowledge acquisition of users in various virtual environments. For our study we chose a simple memorization task as approximation of low cognitive knowledge acquirement. We hypothesized motion types and immersion levels influence memorization performance in virtual environments. The memorization task was conducted in two virtual environments with different levels of immersion: A high-immersive Cave Automatic Virtual Environment (CAVE) and a low-immersive desktop virtual environment. Two motion types in virtual environments were explored: Physical and virtual walking. In the CAVE physical walking was implemented by using motion capturing and virtual walking was realized using a joystick-like input device. The results indicate neither motion types nor immersion levels in virtual environments affect memorization performance significantly.","2377-9322","978-1-4673-4703-7","10.1109/CIVEMSA.2013.6617404","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6617404","cognition;human computer interaction;learning;memory;motion;virtual environment;virtual reality","Virtual environments;Navigation;Legged locomotion;Tutorials;Stereo vision;Educational institutions","computer aided instruction;human computer interaction;human factors;interactive devices;virtual reality","training;education;CAVE physical walking;virtual walking;low-immersive desktop virtual environment;high-immersive CAVE automatic virtual environment;hypothesized motion types;cognitive knowledge acquirement;user knowledge acquisition;virtual learning environments;user process;virtual environment design;training purposes;memorization performance","","4","","12","","3 Oct 2013","","","IEEE","IEEE Conferences"
"Enhancing the episodic natural actor-critic algorithm by a regularisation term to stabilize learning of control structures","A. Witsch; R. Reichle; K. Geihs; S. Lange; M. Riedmiller","Distributed Systems Group, Universität Kassel, Germany; Distributed Systems Group, Universität Kassel, Germany; Distributed Systems Group, Universität Kassel, Germany; Machine Learning Lab, Albert-Ludwigs-Universität Freiburg, Germany; Machine Learning Lab, Albert-Ludwigs-Universität Freiburg, Germany","2011 IEEE Symposium on Adaptive Dynamic Programming and Reinforcement Learning (ADPRL)","28 Jul 2011","2011","","","156","163","Incomplete or imprecise models of control systems make it difficult to find an appropriate structure and parameter set for a corresponding control policy. These problems are addressed by reinforcement learning algorithms like policy gradient methods. We describe how to stabilise the policy gradient descent by introducing a regularisation term to enhance the episodic natural actor-critic approach. This allows a more policy independent usage. We used the resulting algorithm to optimise a z-transformed rational function representing the control policy. This representation facilitates simultaneous optimisation of the control structure and its parameters in time space and can be analysed in terms of control theory to predict the control behaviour for arbitrary scenarios. Furthermore we present a solution to the general problem of finding a initial parameter set with the help of a single demonstrated trajectory. The approach is evaluated on a cartpole simulation for demonstrating the expressiveness of the policy. Furthermore, a real soccer robot scenario demonstrates the ability of the proposed approach to deal with real world scenarios.","2325-1867","978-1-4244-9888-8","10.1109/ADPRL.2011.5967352","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5967352","","Equations;Estimation;Trajectory;Function approximation;Mathematical model;Transfer functions;Approximation algorithms","adaptive control;gradient methods;learning (artificial intelligence);learning systems;mobile robots;stability","episodic natural actor-critic algorithm;regularisation term;control structure learning stability;reinforcement learning algorithms;policy gradient methods;z-transformed rational function;soccer robot scenario;arbitrary scenarios;control behaviour","","","","14","","28 Jul 2011","","","IEEE","IEEE Conferences"
"Learning to Search for MIMO Detection","J. Sun; Y. Zhang; J. Xue; Z. Xu","National Engineering Laboratory for Big Data Analytics, Xi’an International Academy for Mathematics and Mathematical Technology, School of Mathematics and Statistics, Xi’an Jiaotong University, Xi’an, China; National Engineering Laboratory for Big Data Analytics, Xi’an International Academy for Mathematics and Mathematical Technology, School of Mathematics and Statistics, Xi’an Jiaotong University, Xi’an, China; National Engineering Laboratory for Big Data Analytics, Xi’an International Academy for Mathematics and Mathematical Technology, School of Mathematics and Statistics, Xi’an Jiaotong University, Xi’an, China; National Engineering Laboratory for Big Data Analytics, Xi’an International Academy for Mathematics and Mathematical Technology, School of Mathematics and Statistics, Xi’an Jiaotong University, Xi’an, China","IEEE Transactions on Wireless Communications","11 Nov 2020","2020","19","11","7571","7584","This paper proposes a novel learning to learn method, called learning to learn iterative search algorithm (LISA), for signal detection in a multi-input multi-output (MIMO) system. The idea is to regard the signal detection problem as a decision making problem over tree. The goal is to learn the optimal decision policy. In LISA, deep neural networks are used as parameterized policy function. Through training, optimal parameters of the neural networks are learned and thus optimal policy can be approximated. Different neural network-based architectures are used for fixed and varying channel models, respectively. LISA provides soft decisions and does not require any information about the additive white Gaussian noise. Simulation results show that LISA 1) obtains near maximum likelihood detection performance in both fixed and varying channel models under QPSK modulation; 2) achieves significantly better bit error rate (BER) performance than classical detectors and recently proposed deep/machine learning based detectors at various modulations and signal to noise (SNR) ratios both under i.i.d and correlated Rayleigh fading channels in the simulation experiments; 3) is robust to MIMO detection problems with imperfect channel state information; and 4) generalizes very well against channel correlation and SNRs.","1558-2248","","10.1109/TWC.2020.3012785","National Natural Science Foundation of China; Major Project of National Science Foundation of China; Key Project of National Science Foundation of China; Project of National Science Foundation of China; China University S&T Innovation Plan Guided by the Ministry of Education, Subproject of the artificial intelligence algorithm strategy research project, “Research on Big Data Online Learning Algorithm for Resource-Restricted Conditions”; Science and Technology Commission of the Central Military Commission, Project; National Defense Foundation of China, National Defense Science and Technology Innovation Special Zone Project Sub-project, “Environment adaptive algorithm of machine learning and its demonstration application in wireless communication”; Science and Technology Research and Development Program of Shaanxi Provincial Science and Technology Department, “Research on Modeling and Application of Complex Noise Environment of Wireless Communication System Driven by Machine Learning Theory”; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9159940","MIMO detection;learning to learn;recurrent neural networks;deep learning","MIMO communication;Detectors;Machine learning;Optimization;Wireless communication;Neural networks;Complexity theory","AWGN channels;decision making;error statistics;iterative methods;learning (artificial intelligence);maximum likelihood detection;MIMO communication;neural nets;quadrature phase shift keying;Rayleigh channels;telecommunication computing;trees (mathematics)","iterative search algorithm;multiinput multioutput system;signal detection problem;decision making problem;deep neural networks;neural network-based architectures;fixed varying channel models;additive white Gaussian noise;LISA;maximum likelihood detection;MIMO detection problems;imperfect channel state information;channel correlation;QPSK modulation;learn iterative search algorithm;correlated Rayleigh fading channels","","","","62","IEEE","5 Aug 2020","","","IEEE","IEEE Journals"
"Panel-human performance in virtual environments","J. Hodgins","Georgia Inst. of Technol., Atlanta, GA, USA","Proceedings of IEEE 1997 Annual International Symposium on Virtual Reality","6 Aug 2002","1997","","","78","","The panel embraces a number of pertinent design issues in this rapidly advancing technologic area. The issues to be discussed include: telepresence I/O device design issues to include haptic design issues for telesurgery; cybersickness issues and perceptual inputs; general HF design issues and lessons learned in VR; perceptual motor requirements and behavioral goals/ID of optimal display media and system object manipulation paradigms; VR issues in medical systems; VR tool development and perceptual considerations; and immersive object manipulation methods.","1087-8270","0-8186-7843-7","10.1109/VRAIS.1997.584400","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=584400","","Virtual reality;Haptic interfaces;Hafnium;Displays","virtual reality;human factors;interactive devices;social aspects of automation;medical computing;telecontrol","human performance;virtual environments;pertinent design issues;telepresence I/O device design issues;haptic design issues;telesurgery;cybersickness issues;perceptual inputs;general HF design issues;perceptual motor requirements;behavioral goals/ID;optimal display media;system object manipulation paradigms;VR issues;medical systems;VR tool development;perceptual considerations;immersive object manipulation methods","","","","","","6 Aug 2002","","","IEEE","IEEE Conferences"
