"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Adaptive critic designs for self-learning ship steering control","D. Liu; H. D. Patino","Dept. of Electr. & Comput. Eng., Stevens Inst. of Technol., Hoboken, NJ, USA; NA","Proceedings of the 1999 IEEE International Symposium on Intelligent Control Intelligent Systems and Semiotics (Cat. No.99CH37014)","6 Aug 2002","1999","","","46","51","Addresses the problem of generating autonomously an optimal control action sequence for ship steering control based on adaptive critic designs. The principal objective is to autonomously design an optimal controller that steers the center of the ship through a number of gates in a particular order using a minimum amount of time. In general, the steering of mobile vehicles depends on the interactions between a vehicle and its supporting medium. Nautical ships present particularly long time delays in response to rudder movements (control actions). Planning for the future encounters with gates should be part of the current control decision, since the ship's position and orientation as it moves through one gate greatly affect the ease of navigation through successive gates. The proposed adaptive critic design-based controller learns to guide the ship through a set of gates autonomously. The simulation results show the performance of the proposed approach.","2158-9860","0-7803-5665-9","10.1109/ISIC.1999.796628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=796628","","Programmable control;Adaptive control;Marine vehicles;Optimal control;Turning;Neural networks;Automatic control;Function approximation;Remotely operated vehicles;Nonlinear control systems","optimal control;ships;navigation;learning systems;neurocontrollers;adaptive systems;control system synthesis;dynamic programming;discrete time systems;nonlinear control systems;time-varying systems;self-adjusting systems","adaptive critic designs;self-learning ship steering control;optimal control action sequence;optimal controller;nautical ships","","11","","16","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Performance comparisons between machine learning and analytical models for quality of transmission estimation in wavelength-division-multiplexed systems [Invited]","J. Lu; G. Zhou; Q. Fan; D. Zeng; C. Guo; L. Lu; J. Li; C. Xie; C. Lu; F. N. Khan; A. P. T. Lau","Photonics Research Centre, Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong SAR, China; Photonics Research Centre, Department of Electrical Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong SAR, China; Photonics Research Centre, Department of Electrical Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong SAR, China; Photonics Research Centre, Department of Electrical Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong SAR, China; Photonics Research Centre, Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong SAR, China; Photonics Research Centre, Department of Electrical Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong SAR, China; Alibaba Group, Bellevue, Washington 98004, USA; Alibaba Group, Sunnyvale, California 94085, USA; Photonics Research Centre, Department of Electronic and Information Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong SAR, China; Photonics Research Centre, Department of Electrical Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong SAR, China; Photonics Research Centre, Department of Electrical Engineering, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong SAR, China","IEEE/OSA Journal of Optical Communications and Networking","26 Jan 2021","2021","13","4","B35","B44","We conduct a comprehensive comparative study of quality-of-transmission (QoT) estimation for wavelength-division-multiplexed systems using artificial neural network (ANN)-based machine learning (ML) models and Gaussian noise (GN) model-based analytical models. To obtain the best performance for comparison, we optimize all the system parameters for GN-based models in a brute-force manner. For ML models, we optimize the number of neurons, activation function, and number of layers. In simulation settings with perfect knowledge of system parameters and communication channels, GN-based analytical models generally outperform ANN models even though GN models are less accurate on the side channels due to the local white-noise assumption. In experimental settings, however, inaccurate knowledge of various link parameters degrades GN-based models, and ML generally estimates the QoT with better accuracy. However, ML models are temporally less stable and less generalizable to different link configurations. We also briefly study potential network capacity gains resulting from improved QoT estimators and reduced operating margins.","1943-0639","","10.1364/JOCN.410876","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9336168","","Analytical models;Computational modeling;Signal to noise ratio;Maximum likelihood estimation;Wavelength division multiplexing;Channel estimation;Data models","AWGN;estimation theory;learning (artificial intelligence);neural nets;telecommunication channels;telecommunication computing;wavelength division multiplexing","quality-of-transmission estimation;wavelength-division-multiplexed systems;improved QoT estimators;ANN models;GN-based analytical models;ML models;Gaussian noise model-based analytical models;artificial neural network-based machine learning models","","","","","","26 Jan 2021","","","IEEE","IEEE Journals"
"Matrix Exponential Learning Schemes With Low Informational Exchange","W. Li; M. Assaad","Laboratoire des Signaux et Systèmes (L2S, UMR CNRS 8506) and TCL Chair on 5G, CentraleSupélec, Gif-sur-Yvette, France; Laboratoire des Signaux et Systèmes (L2S, UMR CNRS 8506) and TCL Chair on 5G, CentraleSupélec, Gif-sur-Yvette, France","IEEE Transactions on Signal Processing","7 May 2019","2019","67","12","3140","3153","We consider a distributed resource allocation problem in networks where each transmitter-receiver pair aims at maximizing its local utility function by adjusting its action matrix, which belongs to a given feasible set. This problem has been addressed recently by applying a matrix exponential learning (MXL) algorithm, which has a very appealing convergence rate. In this learning algorithm, however, each transmitter must know an estimate of the gradient matrix of the local utility. The knowledge of the gradient matrix at the transmitters incurs a high signaling overhead, especially that the matrix size increases with the dimension of the action matrix. In this paper, we therefore, investigate two strategies in order to decrease the informational exchange per iteration of the algorithm. In the first strategy, each receiver sends at each iteration part of the elements of the gradient matrix with respect to a certain probability. In the second strategy, each receiver feeds back “sporadically” the whole gradient matrix. We focus on the analysis of the convergence of the MXL algorithm to optimum under these two strategies. We prove that the algorithm can still converge to optimum almost surely. Upper bounds of the average convergence rate are also derived in both situations with general step-size setting, from which we can clearly see the impact of the incompleteness of the feedback information. The proposed algorithms are applied to solve the energy efficiency maximization problem in a multicarrier multiuser multiple-input and multiple-output (MIMO) network. Simulation results further corroborate our claim.","1941-0476","","10.1109/TSP.2019.2912875","European Commission; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8695854","Stochastic optimization;game theory;matrix exponential learning","Signal processing algorithms;Convergence;Receivers;Covariance matrices;MIMO communication;Radio transmitters","convergence of numerical methods;iterative methods;learning (artificial intelligence);matrix algebra;MIMO communication;optimisation;probability;resource allocation;telecommunication computing","MXL algorithm;low informational exchange;distributed resource allocation problem;transmitter-receiver pair;local utility function;action matrix;matrix exponential learning algorithm;convergence rate;gradient matrix estimation;signaling overhead;upper bounds;general step-size setting;feedback information;energy efficiency maximization problem;multicarrier multiuser multiple-input and multiple-output network;MIMO network","","3","","21","","23 Apr 2019","","","IEEE","IEEE Journals"
"Iterative learning control based on quasi-Newton methods","K. E. Avrachenkov","Sch. of Math., South Australia Univ., The Levels, SA, Australia","Proceedings of the 37th IEEE Conference on Decision and Control (Cat. No.98CH36171)","6 Aug 2002","1998","1","","170","174 vol.1","We propose an iterative learning control scheme based on the quasi-Newton method. The iterative learning control is designed to improve the performance of the systems working cyclically. We consider the general type of systems described by continuously differentiable operator acting in Banach spaces. The sufficient conditions for the convergence of quasi-Newton iterative learning algorithm are provided. We apply this general approach to the motion control of robotic manipulators. We also recommend to use the conventional feedback control in addition to the learning control. Finally, some simulation results are presented.","0191-2216","0-7803-4394-8","10.1109/CDC.1998.760615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=760615","","Iterative methods;Control systems;Iterative algorithms;Manipulators;Sufficient conditions;Convergence;Motion control;Orbital robotics;Feedback control;Equations","learning systems;manipulator dynamics;motion control;intelligent control;Banach spaces;feedback;iterative methods","quasi-Newton methods;iterative learning control;Banach space;sufficient conditions;motion control;robotic manipulators;feedback","","20","","15","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Understanding Complexity in Language Learning Through Data Visualization Using Python","S. Jhamb; R. Gupta; V. K. Shukla; I. Mearaj; P. Agarwal","Amity University,Department of Humanities Arts and Applied Sciences,Dubai,U.A.E; Amity University,Department of Humanities Arts and Applied Sciences,Dubai,U.A.E; Amity University,Department of Engineering and Architecture,Dubai,U.A.E; Amity University,Department of Engineering and Architecture,Dubai,U.A.E; Amity University,Department of Management and Commerce,Dubai,U.A.E","2020 International Conference on Computation, Automation and Knowledge Management (ICCAKM)","2 Apr 2020","2020","","","268","274","This paper helps to examine the convolutions faced while learning a Language and helps to overcome these challenges. Technology today has boundless possibilities in providing to all initiating the capability to access and easy incorporation of effective techniques when it comes to language learning. Methods to use the technology include focus based education which is stress-free to learn. With the hi-tech uprising and e-learning system Language learning has developed as one of the world's most imperative tools for official communication in the contemporary virtual and digital era. Teaching of a foreign language is at all times challenging in general is an issue particularly associated to the classroom situations. An online survey was conducted to collect the relevant dataset on which the results are based in this paper. This research paper helps to understand the complexity in language learning by using data visualization. Heatmap and Facegrid maps are also generated to visually demonstrate the complexity while learning a language. Spyder environment is used to evaluate the dataset to generate the code.","","978-1-7281-0666-3","10.1109/ICCAKM46823.2020.9051512","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9051512","Foreign Language;French;Python;Sypder;learning","","computer aided instruction;data visualisation;Python;teaching;virtual reality","language learning;data visualization;hi-tech uprising;foreign language;Python;e-learning system;classroom situations;online survey;Heatmap;Facegrid maps;Spyder environment","","1","","21","","2 Apr 2020","","","IEEE","IEEE Conferences"
"Surgical strike: interface design across task domains","L. J. Hettinger; R. S. Tannen; E. E. Geiselman; B. J. Brickman; B. W. Moroney; M. W. Haas","Logicon Tech. Services Inc., Dayton, OH, USA; NA; NA; NA; NA; NA","Proceedings Fourth Annual Symposium on Human Interaction with Complex Systems","6 Aug 2002","1998","","","131","136","To what extent can similarities in the general demands placed on human performance in apparently disparate task domains be used to enhance human-machine interface design in each? How can the ""lessons learned"" in one area of human endeavour be systematically and successfully applied to another? What is the nature of the information that permits such transfer to occur? These are important questions currently being encountered in the realm of virtual environment (VE) systems design. Applications of VE technology originally developed for use in advanced tactical aviation settings are currently being used as models for the development of neurosurgical interface concepts. While at first glance the connection between air combat and surgery may seem a distant one at best, there are many important similarities between them. For instance, both task domains share at least ten common, important human performance attributes, each of which may provide key insights into how to import knowledge gained from one domain into the other. Each of these areas have important implications for designing successful technical systems to support human performance. This paper explores the notion that general principles of interface design, derived from a concern with optimizing the above aspects of task performance, can be derived from the study of apparently disparate task domains. To illustrate this general idea, we elaborate how cross-fertilization between neurosurgery and air combat can be used to successfully advance the design of interfaces to support both.","","0-8186-8341-4","10.1109/HUICS.1998.659968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=659968","","Surgery;Biomedical imaging;Medical diagnostic imaging;Humans;Educational technology;Medical treatment;Laboratories;Virtual environment;Neurosurgery;Medical simulation","user interfaces;technology transfer;task analysis;surgery;aerospace computing;medical computing;human factors;virtual reality;military computing","human-machine interface design;task domains;human performance;virtual environment systems design;advanced tactical aviation;neurosurgical interface concepts;air combat;surgery;technical systems;task performance optimization","","1","","5","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Tracking target motion under combined visual and kinesthetic disturbances","L. Masia; V. Squeri; M. Casadio; P. Morasso; V. Sanguineti; G. Sandini","IIT, Genoa, Italy; IIT, Genoa, Italy; IIT, Genoa, Italy; DIST, University of Genoa, Italy; DIST, University of Genoa, Italy; IIT, Genoa, Italy","2009 IEEE International Conference on Rehabilitation Robotics","21 Aug 2009","2009","","","688","693","This study addresses a major problem in the design of HCI (human-computer interface) systems: how to avoid or reduce the long learning/adaptation process and the corresponding attentional load of the underlying hand-eye coordination task that frequently affects HCI systems. In particular, we considered a tracking task to a visual target whose frame of reference is rotated with respect to a body-fixed frame in a time-varying manner. We investigated it by means of a wrist robot coupled with a virtual reality system: kinesthetic and visual disturbances were applied during a tracking task, in a unimodal and bimodal manner, and we observed the performance. Tracking involved two degrees of freedom and the kinesthetic disturbance was applied by the robot through the third degree of freedom. Visual disturbance was provided by rotating the visual feedback. The results suggest that the combination of a suitable proprioceptive feedback with the kinematic redundancy of the HCI system might be a rather general principle for improving the efficiency of HCI systems.","1945-7901","978-1-4244-3788-7","10.1109/ICORR.2009.5209541","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5209541","wrist robot;visual and proprioceptive disturbance;visuo-manual tracking;virtual reality","Target tracking;Human computer interaction;Robot kinematics;Motor drives;Mice;Wrist;Virtual reality;Feedback;Brushes;Minimally invasive surgery","robots;user interfaces;virtual reality","tracking target motion;visual disturbances;kinesthetic disturbances;human-computer interface;hand-eye coordination task;wrist robot;virtual reality system;proprioceptive feedback","","","","14","","21 Aug 2009","","","IEEE","IEEE Conferences"
"Virtual world labyrinth: An interactive maze that teaches computing","J. Yap","NUS Computer Centre, National University of Singapore, Singapore","2011 Defense Science Research Conference and Expo (DSR)","22 Sep 2011","2011","","","1","6","In the age of our culture affluence in technological advancements with emerging new media, engaging students to learn computing knowledge is often challenging to educators in Higher Education. Demands for a suitable virtual learning environment which is highly interactive yet sufficiently empowering users the control and liberty of their learning activities became a factor in implementing a curriculum that can adopt the appropriate pedagogy for learning and best practices in our age of technology hungry students. This paper will focus on the implementation of an asynchronous learning mode of an undergraduate module, ""IT1001: Introduction to Computing"", offered to non-computing students as a general elective to complete as a graduating requirement. This paper will present its findings, pedagogical implementations, significant impacts of the learning reactions of students, teaching experiences, assessment and limitations and how it has engaged the students' learning progress in their academic module in the university.","","978-1-4244-9277-0","10.1109/DSR.2011.6026883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6026883","second life;virtual learning environment;computing;higher learning;undergraduate;game-based learning","Second Life;Avatars;Games;Computers;Computational modeling;Education;Media","computer aided instruction;computer games;computer science education;virtual reality","virtual world labyrinth;interactive maze;higher education;virtual learning environment;asynchronous learning mode","","3","","14","","22 Sep 2011","","","IEEE","IEEE Conferences"
"Optimized Adaptive Nonlinear Tracking Control Using Actor–Critic Reinforcement Learning Strategy","G. Wen; C. L. P. Chen; S. S. Ge; H. Yang; X. Liu","College of Science and the Institute of Aeronautical Engineering and Technology (IAET), Binzhou University, Binzhou, China; Department of Computer and Information Science, Faculty of Science and Technology, University of Macau, Macau, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Mathematics and Systems Science College, Shandong University of Science and Technology, Qingdao, China; Key Laboratory for Computer Systems of State Ethnic Affairs Commission, and the School of Computer Science and Technology, Southwest Minzu University, Chengdu, China","IEEE Transactions on Industrial Informatics","4 Sep 2019","2019","15","9","4969","4977","This paper proposes an optimized tracking control approach using neural network (NN) based reinforcement learning (RL) for a class of nonlinear dynamic systems, which requires both tracking and optimizing to be performed simultaneously. Generally, for obtaining optimal control solution, Hamilton-Jacobi-Bellman equation is expected to be solvable, but, owing to strong nonlinearity, the equation is solved difficultly or even impossibly by analytical methods. Therefore, adaptive NN approximation based RL is usually considered. In the optimized control design, for driving output state following to the desired trajectory, an error term is split from optimal performance index function, and then both actor and critic NNs are built to perform RL algorithm. Actor NN aims to execute control behaviors, and critic NN aims to appraise control performance and make feedback to actor. The proof of stability concludes that the desired control performances are obtained. A numerical simulation is designed and implemented, and the desired results are shown.","1941-0050","","10.1109/TII.2019.2894282","Natural Science Foundation of Shandong Province; National Natural Science Foundation of China; Binzhou University; Shandong University of Science and Technology; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8620233","Lyapunov function;neural networks (NNs);nonlinear systems;optimized tracking control;reinforcement learning (RL) of actor–critic architecture","Artificial neural networks;Optimal control;Trajectory;Performance analysis;Nonlinear dynamical systems","adaptive control;continuous time systems;control system synthesis;feedback;learning (artificial intelligence);neurocontrollers;nonlinear control systems;nonlinear dynamical systems;numerical analysis;optimal control;performance index;stability","adaptive NN approximation;optimized control design;optimal performance index function;critic NN;RL algorithm;actor NN;control behaviors;control performance;optimized adaptive nonlinear tracking control;actor-critic reinforcement learning strategy;optimized tracking control approach;neural network based reinforcement learning;nonlinear dynamic systems;optimal control solution;Hamilton-Jacobi-Bellman equation;numerical simulation","","7","","34","Traditional","20 Jan 2019","","","IEEE","IEEE Journals"
"On Iterative Learning Control of parabolic distributed parameter systems","C. Xu; R. Arastoo; E. Schuster","Department of Mechanical Engineering and Mechanics, Lehigh University, 19 Memorial Drive West, Bethlehem, PA 18015, USA; Department of Mechanical Engineering and Mechanics, Lehigh University, 19 Memorial Drive West, Bethlehem, PA 18015, USA; Department of Mechanical Engineering and Mechanics, Lehigh University, 19 Memorial Drive West, Bethlehem, PA 18015, USA","2009 17th Mediterranean Conference on Control and Automation","14 Jul 2009","2009","","","510","515","The iterative learning control (ILC) technique is extended to distributed parameter systems governed by parabolic partial differential equations (PDEs). ILC arises as an effective method to approach constrained optimization problems in PDE systems. We discuss both P-type and D-type ILC schemes for a distributed parameter system formulated as a general linear system Sigma(A,B,C,D) on a Hilbert space, in which the system operator A generates a strongly continuous semigroup. Under the assumption of identical initialization condition (IIC), conditions on the learning parameters are obtained to guarantee convergence of the P-type and D-type ILC schemes. Numerical simulations are presented for a 1D heat conduction control problem solved using ILC based on semigroup analysis. The numerical results show the effectiveness of the proposed ILC schemes.","","978-1-4244-4684-1","10.1109/MED.2009.5164593","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5164593","","Distributed control;Control systems;Distributed parameter systems;Partial differential equations;Constraint optimization;Linear systems;Hilbert space;Convergence;Numerical simulation;Temperature control","distributed parameter systems;Hilbert spaces;iterative methods;learning systems;optimisation;parabolic equations;partial differential equations","iterative learning control;parabolic distributed parameter system;parabolic partial differential equation;constrained optimization problem;P-type ILC scheme;D-type ILC scheme;general linear system;Hilbert space;identical initialization condition","","24","","21","","14 Jul 2009","","","IEEE","IEEE Conferences"
