"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Model-free learning control of nonlinear discrete-time systems","N. Sadegh","The George W. Woodruff School of Mechanical Engineering, Georgia Institute of Technology, Atlanta 30332-0405, USA","Proceedings of the 2011 American Control Conference","18 Aug 2011","2011","","","3553","3558","A model-free learning controller for a general class of nonlinear discrete-time state-space systems is introduced. The learning component of the proposed controller can use an arbitrary function approximator such as a Polynomial, Radial Basis, or Neural Network to directly learn the inverse of the input-state mapping of the plant while forcing its state to track a prescribed desired trajectory. Unlike most of the existing direct adaptive or learning schemes, the nonlinear plant is not assumed to be feedback linearizable. The developed controller is subsequently applied to control the configuration of a nonholonomic differential drive robot. The simulation results of this application demonstrate a significant improvement in the tracking performance of the robot once the control input is fully learned.","2378-5861","978-1-4577-0081-1","10.1109/ACC.2011.5991033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5991033","","Trajectory;Nonlinear systems;Controllability;Jacobian matrices;Mobile robots","adaptive control;approximation theory;discrete time systems;feedback;learning systems;nonlinear control systems;robots;state-space methods","nonlinear discrete-time state-space systems;model-free learning controller;arbitrary function approximator;polynomial;radial basis;neural network;input-state mapping;direct adaptive schemes;feedback;nonholonomic differential drive robot","","1","","29","","18 Aug 2011","","","IEEE","IEEE Conferences"
"A learning technique for deploying self-tuning traffic control systems","A. Kouvelas; M. Papageorgiou; E. B. Kosmatopoulos; I. Papamichail","Department of Production and Management Engineering, Technical University of Crete, 73100 Chania, Greece; Department of Production and Management Engineering, Technical University of Crete, 73100 Chania, Greece; Department of Electrical and Computer Engineering, Democritus University of Thrace, 67100 Xanthi, Greece; Department of Production and Management Engineering, Technical University of Crete, 73100 Chania, Greece","2011 14th International IEEE Conference on Intelligent Transportation Systems (ITSC)","17 Nov 2011","2011","","","1646","1651","Currently, a considerable amount of human effort and time is spent for initialization or calibration of operational traffic control systems. Typically, this optimization (fine-tuning) procedure is conducted manually, via trial-and-error, relying on expertise and human judgment and does not always lead to a desirable outcome. This paper presents a new learning/adaptive algorithm that enables automatic fine-tuning of general traffic control systems. The efficiency and online feasibility of the algorithm is investigated through extensive simulation experiments. The fine-tuning problem of three mutually-interacting control modules - each one with its distinct design parameters - of an urban traffic signal control strategy is thoroughly investigated. Simulation results indicate that the learning algorithm can provide efficient automatic fine-tuning, guaranteeing safe and convergent behavior.","2153-0017","978-1-4577-2197-7","10.1109/ITSC.2011.6082968","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6082968","","Vectors;Approximation algorithms;Algorithm design and analysis;Regulators;System performance;Least squares approximation","adaptive control;discrete time systems;learning systems;road traffic control","learning technique;self-tuning traffic control system;urban traffic signal control strategy;adaptive algorithm","","1","","15","","17 Nov 2011","","","IEEE","IEEE Conferences"
"The application of multiple model adaptive control to superheated steam temperature","Xiu-Zhang Jin; Qian Li","School of Control Science and Engineering, North China Electric Power University, Baoding 071003, China; School of Control Science and Engineering, North China Electric Power University, Baoding 071003, China","2009 International Conference on Machine Learning and Cybernetics","25 Aug 2009","2009","4","","2006","2009","Considering the characteristics of time delay, large inertia and time-varying in superheated steam temperature system, the internal model control (IMC) method based on multiple models is suggested. Every model of the model family is created by practical tests with different load. Their corresponding internal controllers are designed. The output of the general controllers is gotten by calculating the sum of the product of the output of every sun-controller and its weighted factor. By this way, the adaptive control of the total operating conditions is realized. The simulation results show that the control strategy has better control performance than the conventional internal model control.","2160-1348","978-1-4244-3702-3","10.1109/ICMLC.2009.5212157","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5212157","Main steam temperature;Multiple model;Internal model control","Adaptive control;Power system modeling;Temperature control;Delay effects;Control systems;Machine learning;Cybernetics;Time varying systems;Stability;Scheduling algorithm","adaptive control;delay systems;temperature control;time-varying systems","multiple model adaptive control;superheated steam temperature system;internal model control method;weighted factor;time delay;large inertia system;time-varying system","","","1","6","","25 Aug 2009","","","IEEE","IEEE Conferences"
"Adaptive intelligent control of MIMO nonlinear systems based on generalized fuzzy neural network","Yang Gao; Meng Joo Er","Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore; Sch. of Electr. & Electron. Eng., Nanyang Technol. Univ., Singapore","Proceedings of the 2002 International Joint Conference on Neural Networks. IJCNN'02 (Cat. No.02CH37290)","7 Aug 2002","2002","3","","2333","2338 vol.3","This paper presents a robust adaptive fuzzy neural controller (AFNC) suitable for control of uncertain multi-input-multi-output (MIMO) nonlinear systems. The proposed controller has the following salient features: (1) self-organizing fuzzy neural structure, (2) fast online learning ability of uncertain MIMO nonlinear systems; and (3) adaptive robust control. Two simulation examples are used to demonstrate excellent performance of the proposed controller.","1098-7576","0-7803-7278-6","10.1109/IJCNN.2002.1007506","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1007506","","Programmable control;Adaptive control;Intelligent control;MIMO;Nonlinear systems;Nonlinear control systems;Control systems;Robust control;Fuzzy control;Fuzzy systems","MIMO systems;nonlinear systems;uncertain systems;fuzzy neural nets;self-organising feature maps;robust control;adaptive control;fuzzy control;neurocontrollers;intelligent control","robust control;adaptive control;neural networks;intelligent control;uncertain systems;nonlinear systems;self-organizing networks;fuzzy neural networks;online learning;MIMO system;fuzzy control;neurocontrol","","1","","15","","7 Aug 2002","","","IEEE","IEEE Conferences"
"Optimal iterative learning control design with trial-varying initial conditions","T. D. Son; G. Pipeleers; J. Swevers","Department of Mechanical Engineering, Katholieke Universiteit Leuven, Celestijnenlaan 300B, B-3001 Heverlee, Belgium; Department of Mechanical Engineering, Katholieke Universiteit Leuven, Celestijnenlaan 300B, B-3001 Heverlee, Belgium; Department of Mechanical Engineering, Katholieke Universiteit Leuven, Celestijnenlaan 300B, B-3001 Heverlee, Belgium","2013 European Control Conference (ECC)","2 Dec 2013","2013","","","1181","1186","In this paper we present an approach to deal with trial-varying initial conditions in norm-optimal iterative learning control (ILC). Varying initial conditions generally degrade the performance of conventional learning algorithms. We therefore introduce a worst-case optimization problem that accounts for trial-varying of initial conditions. The optimization is then reformulated as a convex minimization problem, which can be solved efficiently to generate the control signal. We investigate the relationship between the proposed approach and classical norm-optimal ILC; where we find that our methodology is equivalent to classical norm-optimal ILC with trial-varying parameters. Finally, simulation results of the presented technique are given.","","978-3-033-03962-9","10.23919/ECC.2013.6669535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6669535","","Cost function;Robustness;Vectors;Trajectory;Algorithm design and analysis;Uncertainty","adaptive control;control system synthesis;convex programming;iterative methods;learning systems;minimisation;optimal control","trial-varying initial conditions;norm-optimal iterative learning control design;ILC;worst-case optimization problem;convex minimization problem;control signal;simulation","","","","14","","2 Dec 2013","","","IEEE","IEEE Conferences"
"Fast algorithm for adaptive generalized predictive control based on BP neural networks","Qi-An Li; Shu-Qing Wang","Nat. Key Lab. of Ind. Control Technol., Zhejiang Univ., Hangzhou, China; Nat. Key Lab. of Ind. Control Technol., Zhejiang Univ., Hangzhou, China","Proceedings of 2004 International Conference on Machine Learning and Cybernetics (IEEE Cat. No.04EX826)","24 Jan 2005","2004","2","","738","743 vol.2","The traditional way of reducing the on-line computing time required for the standard adaptive generalized predictive control (GPC), is by using a short predictive horizon or a short control horizon. However, it breaches the intrinsic principle of this long range receding horizon strategy, and sometimes it could lead to poor control performance in some processes. A kind of fast algorithm for self-tuning GPC (FGPC) is presented by using back propagation (BP) neural networks. The algorithm involves the derivation of the GPC in a new way and the training of BP neural networks to represent nonlinear relations between the GPC controller coefficients and system open-loop parameters, control horizon, smoothing factor and control weighting factor. The method developed does not involve the Diophantine equation and avoids the matrix operation, therefore substantially alleviates the mathematical computation problems associated with the standard adaptive GPC, especially for a long control horizon. The efficacy of this algorithm is demonstrated with a comparative simulation study.","","0-7803-8403-2","10.1109/ICMLC.2004.1382282","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1382282","","Programmable control;Adaptive control;Predictive control;Neural networks;Open loop systems;Nonlinear control systems;Control systems;Smoothing methods;Weight control;Nonlinear equations","predictive control;adaptive control;backpropagation;open loop systems;neurocontrollers","fast algorithm;adaptive generalized predictive control;BP neural networks;back propagation neural networks;system open-loop parameters;control horizon;smoothing factor;control weighting factor","","3","","11","","24 Jan 2005","","","IEEE","IEEE Conferences"
"Joint Approximately Sparse Channel Estimation and Data Detection in OFDM Systems Using Sparse Bayesian Learning","R. Prasad; C. R. Murthy; B. D. Rao","Department of Electrical Communication Engineering, Indian Institute of Science, Bangalore, India; Department of Electrical Communication Engineering, Indian Institute of Science, Bangalore, India; Electrical and Computer Engineering Department, University of California San Diego, La Jolla, CA, USA","IEEE Transactions on Signal Processing","25 Jun 2014","2014","62","14","3591","3603","It is well known that the impulse response of a wideband wireless channel is approximately sparse, in the sense that it has a small number of significant components relative to the channel delay spread. In this paper, we consider the estimation of the unknown channel coefficients and its support in OFDM systems using a sparse Bayesian learning (SBL) framework for exact inference. In a quasi-static, block-fading scenario, we employ the SBL algorithm for channel estimation and propose a joint SBL (J-SBL) and a low-complexity recursive J-SBL algorithm for joint channel estimation and data detection. In a time-varying scenario, we use a first-order autoregressive model for the wireless channel and propose a novel, recursive, low-complexity Kalman filtering-based SBL (KSBL) algorithm for channel estimation. We generalize the KSBL algorithm to obtain the recursive joint KSBL algorithm that performs joint channel estimation and data detection. Our algorithms can efficiently recover a group of approximately sparse vectors even when the measurement matrix is partially unknown due to the presence of unknown data symbols. Moreover, the algorithms can fully exploit the correlation structure in the multiple measurements. Monte Carlo simulations illustrate the efficacy of the proposed techniques in terms of the mean-square error and bit error rate performance.","1941-0476","","10.1109/TSP.2014.2329272","Indo-US Virtual Institute for Mathematical and Statistical Sciences; Tata Consultancy Services Research Scholar Program; Indo-UK Advanced Technology Centre; NSF; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6826590","OFDM;expectation maximization;sparse Bayesian learning;, channel estimation;a-sparse;Kalman filtering and smoothing","Channel estimation;OFDM;Joints;Signal processing algorithms;Estimation;Vectors;Inference algorithms","autoregressive processes;Bayes methods;channel estimation;fading channels;Kalman filters;learning (artificial intelligence);OFDM modulation;signal detection;telecommunication computing;time-varying channels","approximately sparse channel estimation;data detection;OFDM systems;sparse Bayesian learning;impulse response;wideband wireless channel;channel delay spread;unknown channel coefficient;low complexity Kalman filter;recursive Kalman filter;first-order autoregressive model;time varying channel;low complexity recursive J-SBL algorithm;block fading channel;quasistatic channel;exact inference","","72","3","50","","5 Jun 2014","","","IEEE","IEEE Journals"
"The functional link net in structural pattern recognition","M. Klaseen; Y. -. Pao","Dept. of Inf. Eng., Chinese Univ. of Hong Kong, Shatin, Hong Kong; NA","IEEE TENCON'90: 1990 IEEE Region 10 Conference on Computer and Communication Systems. Conference Proceedings","6 Aug 2002","1990","","","567","571 vol.2","The functional link net is a higher-order generalized delta rule net. With it, input patterns are enhanced by means of functional transformations. In the simulations presented, the capabilities of the functional link net are explored by applying it to the structural pattern recognition, where the structural relationship between parts of a pattern that are of interest and the relevant parts of a pattern generally are not specified. Handwritten numerals are used as structured patterns. The tensor link is used to create higher order terms in the functional link net. The ideas of local templates, and a translation invariance are incorporated into the functional link net to reduce the higher-order terms.<>","","0-87942-556-3","10.1109/TENCON.1990.152674","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=152674","","Pattern recognition;Tensile stress;Neural networks;Books;Collaboration;Logic;Field-flow fractionation;Computer vision","learning systems;neural nets;pattern recognition","neural nets;learning systems;handwritten numerals;functional link net;structural pattern recognition;higher-order generalized delta rule net;functional transformations;tensor link;local templates;translation invariance","","10","","8","","6 Aug 2002","","","IEEE","IEEE Conferences"
"DTV radio spectrum anomaly detection based on an improved GAN","L. Zhang; C. X. Huang; H. Tang; J. J. Yang; M. Huang","Wireless Innovation Lab. of Yunnan University,School of Information Science and Engineering,Kunming,China,650091; Tianjin University of Commerce,School of Management,TianJin,China,300134; Yunnan Radio Monitoring Station of the State Radio monitoring center,Kunming,China,650031; Wireless Innovation Lab. of Yunnan University,School of Information Science and Engineering,Kunming,China,650091; Wireless Innovation Lab. of Yunnan University,School of Information Science and Engineering,Kunming,China,650091","2020 XXXIIIrd General Assembly and Scientific Symposium of the International Union of Radio Science","20 Oct 2020","2020","","","1","4","Detecting anomalous behavior in radio spectrum is an urgent task due to the popularity of wireless applications. Radio spectrum anomalies include both the anomalies in authorized and unauthorized frequency band. In this paper, we focus on unsupervised radio spectrum Anomaly detection of Digital Television (DTV) frequency band (474MHz). Firstly, an improved GAN model was proposed and its efficacy was demonstrated on a MNIST dataset. Then, the model is trained by collecting the spectrum data sets at DTV band. The performance of the model was tested by simulating different interference signals. Results show that when the width and power of the interference pulse is 1.5MHz and 5dB greater than the signal, the detection accuracy achieves 97.86%. Besides, for a real FM interference signal with power of -15dBm, the detection rate is nearly 90%.","2642-4339","978-9-4639-6800-3","10.23919/URSIGASS49373.2020.9232396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9232396","","Anomaly detection;Hidden Markov models;Training;Interference;Generators;Image reconstruction;Generative adversarial networks","digital television;neural nets;radio spectrum management;radiofrequency interference;signal detection;telecommunication computing;telecommunication security;unsupervised learning","wireless applications;authorized frequency band;unauthorized frequency band;improved GAN model;DTV band;detection accuracy;detection rate;unsupervised radio spectrum anomaly detection;digital television frequency band;DTV radio spectrum anomaly detection;anomalous behavior detection;MNIST dataset;spectrum data set collection;interference pulse;real FM interference signals;generative adversarial networks;frequency 474.0 MHz;frequency 1.5 MHz","","","","12","","20 Oct 2020","","","IEEE","IEEE Conferences"
"Self-Adaptive Dissemination of Data in Dynamic Sensor Networks","D. Dorsey; B. J. Carandang; M. Kam; C. Gaughan","Data Fusion Lab., Drexel Univ., Philadelphia, PA; Data Fusion Lab., Drexel Univ., Philadelphia, PA; Data Fusion Lab., Drexel Univ., Philadelphia, PA; Edgewood Chem. Biol. Center, US Army RDECOM, Edgewood, MD","2008 Second IEEE International Conference on Self-Adaptive and Self-Organizing Systems","31 Oct 2008","2008","","","380","389","The distribution of data in large dynamic wireless sensor networks presents a difficult problem due to node mobility, link failures, and traffic congestion. In this paper, we propose a framework for adaptive flooding protocols suitable for disseminating data in large-scale dynamic networks without a central controlling entity. The framework consists of cooperating mobile agents and a reinforcement learning component with function approximation and state generalization. A component for agent coordination is provided, as well as rules for agent replication, mutation, and annihilation. We examine the adaptability of this framework to a data dissemination problem in a simulation experiment.","1949-3681","978-0-7695-3404-6","10.1109/SASO.2008.61","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4663441","Multiagent Reinforcement Learning;Dissemination;Swarm Intelligence","Wireless sensor networks;Communication system traffic control;Programmable control;Adaptive control;Protocols;Large-scale systems;Centralized control;Mobile agents;Learning;Function approximation","function approximation;learning (artificial intelligence);mobile agents;protocols;self-adjusting systems;telecommunication computing;wireless sensor networks","self-adaptive data dissemination;dynamic wireless sensor networks;node mobility;link failures;traffic congestion;adaptive flooding protocols;mobile agents;reinforcement learning component;function approximation;state generalization;agent coordination;agent replication;agent mutation;agent annihilation","","1","","23","","31 Oct 2008","","","IEEE","IEEE Conferences"
