"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A new bandwidth prediction based wireless Ad-Hoc video communication","R. Jiang; X. Tian; Y. Chen","The Institute of Advanced Digital Technologies & Instrumentation, Zhejiang University, China; The Institute of Advanced Digital Technologies & Instrumentation, Zhejiang University, China; The Institute of Advanced Digital Technologies & Instrumentation, Zhejiang University, China","2007 IET Conference on Wireless, Mobile and Sensor Networks (CCWMSN07)","20 Feb 2009","2007","","","1033","1038","In this paper, we propose a new bandwidth prediction and control scheme for transmission of real-time video stream over wireless ad hoc network. Our proposed strategy is based on cross-layer, feedback and neural network techniques. We first determine several relevant parameters which directly impact the quality of video transmission. We obtain the topology change, the signal power information by using cross-layer mechanism. We obtain the packet loss statistics and the network jitter from receiver feedback. Subsequently, we extract their relevant features from those sample data, and take them as the input for training data of the neural network. The predicted result of the neural network would be used as the bandwidth of mobile ad-hoc network (MANET). This parameter will be used to control video encoder to adjust the bit rates of real-time video stream. We have implemented an integrated video streaming system simulation for proving our proposed scheme. In contrast to the conventional transfer scheme, the results of our proposed control strategies indicate that there are considerable improvements in the packet loss and the real time visual quality.","0537-9989","978-0-86341-836-5","10.1049/cp:20070328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4786382","Cross-Layer;Real-Time Video Streaming;MANET;IEEE802.11;Neural Network","","ad hoc networks;bandwidth allocation;mobile radio;neural nets;telecommunication computing;video coding;video communication;video streaming","bandwidth prediction;wireless ad-hoc video communication;real-time video stream;neural network techniques;feedback techniques;cross-layer techniques;video transmission;signal power information;network jitter;receiver feedback;mobile ad-hoc network;MANET;video encoder","","","","","","20 Feb 2009","","","IET","IET Conferences"
"Stereotypical Motor Movement Detection in Dynamic Feature Space","N. M. Rad; S. M. Kia; C. Zarbo; G. Jurman; P. Venuti; C. Furlanello","Fondazione Bruno Kessler, Trento, Italy; Univ. of Trento, Trento, Italy; Fondazione Bruno Kessler, Trento, Italy; Fondazione Bruno Kessler, Trento, Italy; Univ. of Trento, Trento, Italy; Fondazione Bruno Kessler, Trento, Italy","2016 IEEE 16th International Conference on Data Mining Workshops (ICDMW)","2 Feb 2017","2016","","","487","494","Stereotypical Motor Movements (SMMs) are abnormal postural or motor behaviors that interfere with learning and social interaction in Autism Spectrum Disorder patients. An automatic SMM detection system, employing inertial sensing technology, provides a useful tool for real-time alert on the onset of these atypical behaviors, therefore facilitating personalized intervention therapies. To tackle critical issues with inter-subject variability, in this study, we propose to combine long short-term memory (LSTM) with convolutional neural network (CNN) to model the temporal patterns in the sequence of multi-axes IMU signals. Our results, on one simulated and two experimental datasets, show that transferring the raw feature space to a dynamic feature space via the proposed architecture enhances the performance of automatic SMM detection system especially for skewed training data. These findings facilitate the application of SMM detection system in real-time scenarios.","2375-9259","978-1-5090-5910-2","10.1109/ICDMW.2016.0076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7836707","Stereotypical Motor Movement;Wearable Sensors;Long Short-term Memory;Feature Learning;Human Activity Recognition","Feature extraction;Real-time systems;Accelerometers;Activity recognition;Detectors;Computer architecture","feedforward neural nets;learning (artificial intelligence);medical computing;medical disorders","stereotypical motor movement detection;abnormal postural behavior;abnormal motor behavior;learning;social interaction;autism spectrum disorder patients;inertial sensing technology;real-time alert;atypical behaviors;personalized intervention therapies;intersubject variability;long-short-term memory;LSTM;convolutional neural network;CNN;temporal patterns;multiaxis IMU signal sequence;raw feature space;dynamic feature space;skewed training data;automatic SMM detection system","","3","","43","","2 Feb 2017","","","IEEE","IEEE Conferences"
"RL-Routing: An SDN Routing Algorithm Based on Deep Reinforcement Learning","Y. -R. Chen; A. Rezapour; W. -G. Tzeng; S. -C. Tsai","Department of computer science, National Chiao Tung University, Taiwan; Department of computer science, National Chiao Tung University, Taiwan; Department of computer science, National Chiao Tung University, Taiwan; Department of computer science, National Chiao Tung University, Taiwan","IEEE Transactions on Network Science and Engineering","31 Dec 2020","2020","7","4","3185","3199","Communication networks are difficult to model and predict because they have become very sophisticated and dynamic. We develop a reinforcement learning routing algorithm (RLRouting) to solve a traffic engineering (TE) problem of SDN in terms of throughput and delay. RL-Routing solves the TE problem via experience, instead of building an accurate mathematical model. We consider comprehensive network information for state representation and use one-to-many network configuration for routing choices. Our reward function, which uses network throughput and delay, is adjustable for optimizing either upward or downward network throughput. After appropriate training, the agent learns a policy that predicts future behavior of the underlying network and suggests better routing paths between switches. The simulation results show that RL-Routing obtains higher rewards and enables a host to transfer a large file faster than Open Shortest Path First (OSPF) and Least Loaded (LL) routing algorithms on various network topologies. For example, on the NSFNet topology, the sum of rewards obtained by RL-Routing is 119.30, whereas those of OSPF and LL are 106.59 and 74.76, respectively. The average transmission time for a 40GB file using RL-Routing is 25.2 s. Those of OSPF and LL are 63 sand 53.4 s, respectively.","2327-4697","","10.1109/TNSE.2020.3017751","Ministry of Science and Technology; Ministry of Economic Affairs; Ministry of Education; Ministry of Education, Taiwan, R.O.C.; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9171590","Cognitive sdn;deep reinforcement learning;routing algorithm;software defined networks.","Routing;Throughput;Delays;Reinforcement learning;Heuristic algorithms;Network topology;Control systems","deep learning (artificial intelligence);software defined networking;telecommunication computing;telecommunication network routing;telecommunication network topology;telecommunication traffic","deep reinforcement learning;communication networks;reinforcement learning routing algorithm;upward network throughput;downward network throughput;network topologies;SDN routing algorithm;RL-Routing;traffic engineering problem;one-to-many network configuration;NSFNet topology","","1","","35","IEEE","19 Aug 2020","","","IEEE","IEEE Journals"
"A GFK-Based SNR Adaptive DOA Estimation Method","Q. Tan; L. Zhu","National Key Laboratory of Science and Technology on Communications UESTC,Chengdu,China; National Key Laboratory of Science and Technology on Communications UESTC,Chengdu,China","2019 IEEE 19th International Conference on Communication Technology (ICCT)","2 Jan 2020","2019","","","233","238","This paper proposes a DOA estimation method based on geodesic flow kernel(GFK), which has signal-to-noise ratio(SNR) adaptability and good DOA estimation performance under the scene of low SNR in space communication. Different from other machine learning methods, the GFK-based DOA method does not need to use the training sample to train model in advance. In fact, this method uses transfer learning to treat the source domain sample and the target domain sample as two points in the high-dimension space, then looks for a geodesic manifold transform kernel function to transform the space of the source domain sample into the space of the target domain sample. After that we can use the direction-of-arrival label information of the source domain sample to estimate the direction of the test sample. The simulation results show that the proposed method has better accuracy under the same SNR than the traditional MUSIC method, meanwhile has low complexity.","2576-7828","978-1-7281-0535-2","10.1109/ICCT46805.2019.8947314","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947314","DOA estimation;SNR adaptation;transfer learning;geodesic flow kernel","Direction-of-arrival estimation;Estimation;Signal to noise ratio;Arrays;Machine learning;Covariance matrices;Kernel","differential geometry;direction-of-arrival estimation;learning (artificial intelligence);space communication links;telecommunication computing","space communication;machine learning methods;GFK-based DOA method;GFK-based SNR adaptive DOA estimation method;geodesic flow kernel;signal-to-noise ratio adaptability;geodesic manifold transform kernel function;direction-of-arrival label information","","","","17","","2 Jan 2020","","","IEEE","IEEE Conferences"
"Robot teaching by teleoperation based on visual interaction and neural network learning","Y. Xu; C. Yang; J. Zhong; H. Ma; L. Zhao; M. Wang","Key Laboratory of Autonomous Systems and Networked Control, College of Automation Science and Engineering, South China University of Technology, Guangzhou, 510640 China; Key Laboratory of Autonomous Systems and Networked Control, College of Automation Science and Engineering, South China University of Technology, Guangzhou, 510640 China; National Institute of Advanced Industrial Science and Technology, Tokyo, Japan; School of Automation, Beijing Institution of Technology, Beijing 100081, China; State Key Laboratory of Robotics and System, Harbin Institute of Technology, Harbin 150001, China; Key Laboratory of Autonomous Systems and Networked Control, College of Automation Science and Engineering, South China University of Technology, Guangzhou, 510640 China","2017 9th International Conference on Modelling, Identification and Control (ICMIC)","22 Mar 2018","2017","","","1068","1073","Traditional methods of Robot teaching require human demonstrators to program with a teaching pendant, which is a complex and time-consuming exercise. In this paper, we propose a novel method based on teleoperation which allows a demonstrator to train robot in an intuitive way. More specifically, at the beginning the demonstrator controls a robot by visual interaction. And then a learning algorithm based on radial basis function (RBF) network is used to transfer the demonstrator's motions to the robot. To verify the effectiveness of this developed methods, several simulation experiments have been carried out which based on Microsoft Kinect Sensor and the Virtual Robot Experimentation Platform (V-REP). The experimental results show that this method has achieved satisfactory performance. With the help of this method, the robot can not only complete the task autonomously after teaching, but also can learn the details of demonstrator's behavior.","","978-1-5090-6575-2","10.1109/ICMIC.2017.8321615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8321615","Robot Teaching;Teleoperation;radial basis function (RBF) network","Service robots;Education;Robot sensing systems;Radial basis function networks;Mathematical model","computer aided instruction;control engineering computing;learning (artificial intelligence);neural nets;radial basis function networks;robot programming;telerobotics","Robot teaching;teleoperation;visual interaction;neural network learning;human demonstrators;teaching pendant;learning algorithm;radial basis function network;Virtual Robot Experimentation Platform;V-REP","","1","","22","","22 Mar 2018","","","IEEE","IEEE Conferences"
"DNN-Aided Block Sparse Bayesian Learning for User Activity Detection and Channel Estimation in Grant-Free Non-Orthogonal Random Access","Z. Zhang; Y. Li; C. Huang; Q. Guo; C. Yuen; Y. L. Guan","Xidian University, Xi’an, China; Xidian University, Xi’an, China; Singapore University of Technology and Design, Singapore; School of Electrical, Computer and Telecommunications Engineering, University of Wollongong, NSW, Australia; Singapore University of Technology and Design, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore","IEEE Transactions on Vehicular Technology","17 Dec 2019","2019","68","12","12000","12012","In the upcoming Internet-of-Things (IoT) era, the communication is often featured by massive connection, sporadic transmission, and small-sized data packets, which poses new requirements on the delay expectation and resource allocation efficiency of the Random Access (RA) mechanisms of the IoT communication stack. A grant-free non-orthogonal random access (NORA) system is considered in this paper, which could simultaneously reduce the access delay and support more Machine Type Communication (MTC) devices with limited resources. In order to address the joint user activity detection (UAD) and channel estimation (CE) problem in the grant-free NORA system, we propose a deep neural network-aided message passing-based block sparse Bayesian learning (DNN-MP-BSBL) algorithm. In the DNN-MP-BSBL algorithm, the iterative message passing process is transferred from a factor graph to a deep neural network (DNN). Weights are imposed on the messages in the DNN and trained to minimize the estimation error. It is shown that the trained weights could alleviate the convergence problem of the MP-BSBL algorithm, especially on crowded RA scenarios. Simulation results show that the proposed DNN-MP-BSBL algorithm could improve the UAD and CE accuracy with a smaller number of iterations, indicating its advantages for low-latency grant-free NORA systems.","1939-9359","","10.1109/TVT.2019.2947214","National Natural Science Foundation of China; A*STAR AME IAF PP; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8868222","Deep neural network;sparse Bayesian learning;grant-free;user activity detection;channel estimation","Bayes methods;Message passing;Channel estimation;Protocols;Neural networks;Internet of Things;Uplink","Bayes methods;channel estimation;iterative methods;learning (artificial intelligence);message passing;neural nets;resource allocation;telecommunication computing","Internet-of-Things era;massive connection;sporadic transmission;data packets;delay expectation;resource allocation efficiency;random access mechanisms;IoT communication stack;grant-free nonorthogonal random access system;machine type communication devices;user activity detection;channel estimation;grant-free NORA system;deep neural network;DNN-MP-BSBL algorithm;iterative message passing process;low-latency grant-free NORA systems;DNN-aided block sparse Bayesian learning;aided message passing;convergence problem","","7","","38","IEEE","14 Oct 2019","","","IEEE","IEEE Journals"
"A Novel DNN Based Channel Estimator for Underwater Acoustic Communications with IM-OFDM","M. Zhou; J. Wang; H. Sun; J. Qi; X. Feng; H. Esmaiel","Xiamen University,Key Laboratory of Underwater Acoustic Communication and Marine Information Technology College of information science and technology,Xiamen,Fujian,China; Tianjin University of Technology,School of Electrical and Electronic Engineering,Tianjin,China; Xiamen University,Key Laboratory of Underwater Acoustic Communication and Marine Information Technology College of information science and technology,Xiamen,Fujian,China; Xiamen University,School of Electronic Science and Engineering(National Model Microelectronics College),Xiamen,Fujian,China; Xiamen University,Key Laboratory of Underwater Acoustic Communication and Marine Information Technology College of information science and technology,Xiamen,Fujian,China; Aswan University,Faculty of Engineering,Department of Electrical Engineering,Aswan,Egypt","2020 IEEE International Conference on Signal Processing, Communications and Computing (ICSPCC)","20 Nov 2020","2020","","","1","6","Performance of acoustic communication system in shallow sea is influenced by complicated interferences. Multipath with large delays and strong reflections leads to serious transmission error. To support reliable and efficient transmission in the background above, in this paper, a deep learning based channel estimator for underwater index modulated orthogonal frequency division modulation (IMOFDM) is proposed. A deep neural network is designed and trained with real channels tested in Xiamen sea area. The extracted real channels are collected and analyzed, constituting a mixed database with the channels generated using real parameters. Via a half-physical simulation, the performance is evaluated with different channel estimators. The results prove stability of the performance with the proposed channel estimator in different communication distances of shallow water. In conclusion, the deep learning based underwater IMOFDM channel estimator obtains significant performance in target shallow sea scenarios, which is promising as a solution to the adaptive scheme in changing underwater environment.","","978-1-7281-7202-6","10.1109/ICSPCC50002.2020.9259486","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9259486","Underwater acoustic communications;IMOFDM;deep learning;channel estimation;sample generation","Channel estimation;Training;Detectors;Deep learning;Underwater acoustics;Transfer functions;Receivers","channel estimation;learning (artificial intelligence);neural nets;OFDM modulation;telecommunication computing;underwater acoustic communication;wireless channels","underwater acoustic communications;IM-OFDM;acoustic communication system;complicated interferences;strong reflections;serious transmission error;reliable transmission;deep learning based channel estimator;underwater index;orthogonal frequency division modulation;deep neural network;Xiamen sea area;different channel estimators;different communication distances;shallow water;IMOFDM channel estimator;target shallow sea scenarios;underwater environment","","","","18","","20 Nov 2020","","","IEEE","IEEE Conferences"
"Fixed-Symbol Aided Random Access Scheme for Machine-to-Machine Communications","Z. Zhang; Y. Li; L. Liu; W. Hou","State Key Laboratory of Integrated Services Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, Xidian University, Xi’an, China; State Key Laboratory of Integrated Services Networks, Xidian University, Xi’an, China","IEEE Access","29 Apr 2019","2019","7","","52913","52928","The massiveness of devices in crowded Machine-to-Machine (M2M) communications brings new challenges to existing random-access (RA) schemes, such as heavy signaling overhead and severe access collisions. In order to reduce the signaling overhead, we propose a fixed-symbol aided RA scheme where active devices access the network in a grant-free method, i.e., data packets are directly transmitted in randomly chosen slots. To further address the access collision which impedes the activity detection, one fixed symbol is inserted into each transmitted data packet in the proposed scheme. An iterative message passing-based activity detection (MP-AD) algorithm is performed upon the received signal of this fixed symbol to detect the device activity in each slot. In addition, the deep neural network-aided MP-AD (DNN-MP-AD) algorithm is further designed to alleviate the correlation problem of the iterative message passing process. In the DNN-MP-AD algorithm, the iterative message passing process is transferred from a factor graph to a DNN. Weights are imposed on the messages in the DNN and further trained to improve the accuracy of the device activity detection. Finally, numerical simulations are provided for the throughput of the proposed RA scheme, the accuracy of the proposed MP-AD algorithm, and the improvement brought by the DNN-MP-AD algorithm.","2169-3536","","10.1109/ACCESS.2019.2912448","Key Industry Innovation Chain Project of Shaanxi; Fundamental Research Funds for the Central Universities of China; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8695167","M2M communications;random access;message passing detection;deep neural network","Machine-to-machine communications;Protocols;Message passing;Performance evaluation;Mathematical model;Matching pursuit algorithms;Correlation","correlation methods;graph theory;iterative methods;machine-to-machine communication;message passing;neural nets;telecommunication computing","device activity detection;RA scheme;DNN-MP-AD algorithm;fixed-symbol aided random access scheme;machine-to-machine communications;heavy signaling;active devices access;grant-free method;data packets;randomly chosen slots;access collision;fixed symbol;transmitted data packet;iterative message passing-based activity detection algorithm;received signal;deep neural network-aided MP-AD algorithm;iterative message passing process;factor graph","","2","","50","","22 Apr 2019","","","IEEE","IEEE Journals"
"Report on Basic Feedback Control Education and a Practical PID Tuning Method for Technical Staff and Operators","M. Nakaya; H. Yoshizumi","Marketing Headquarters,Yokogawa Electric Corporation,Musashino-shi,Tokyo,Japan,180-8750; Global Industrial Plant Division,Yokogawa Solution Service Corporation,Kita-ku,Japan,530-0001","2019 IEEE 15th International Conference on Control and Automation (ICCA)","14 Nov 2019","2019","","","746","751","Proportional-integral-derivative (PID) control is a technique commonly used in the process industry. Although an introduction to PID control is referenced in many textbooks, practical PID tuning techniques applicable to the manufacturing field have not yet been established. As a result PID controllers are often tuned through the experience and intuition of technical staff and operators. In this paper, we introduce a basic PID control lecture outline which avoids complex numerical formulas. In our lectures, trainees can visually learn PID control using a PID Excel simulator, able to simulate process behavior in the case of control parameters changes.Generally, PID tuning techniques are divided into two categories; open-loop and closed-loop types. In the open-loop type, a step response test is required for PID tuning. From this test, the process gain Kp, dead time L and the time constant T are obtained to determine the PID parameters. In practice, step response tests are rarely implemented in the manufacturing field, due to their direct disturbance to production activity. As an alternative method, PID parameters can be determined through consistent oscillation using proportional control alone in a closed loop. However, as consistent oscillation potentially damages the plant facility, this PID tuning method is also not accessible in the field. Therefore, we propose a practical PID tuning method using damped oscillation generated by proportional control. We believe that in light of advanced automatic PID tuning systems utilizing AI technology being introduced in the near future, current service business development in this sector has a tendency to hide the underlying basic technology. To prevent the future industry from becoming blind to basic process control technology, we aim to contribute to the transfer of PID parameters tuning techniques to technical staff and operators working in plants.","1948-3457","978-1-7281-1164-3","10.1109/ICCA.2019.8900005","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8900005","","Tuning;PD control;PI control;Process control;Manufacturing;Oscillators;Education","computer aided instruction;control engineering education;control system analysis computing;control system synthesis;feedback;manufacturing systems;process control;production engineering computing;spreadsheet programs;three-term control;tuning","practical PID tuning method;advanced automatic PID tuning systems;basic process control technology;PID parameters;technical staff;basic feedback control education;proportional-integral-derivative control;practical PID tuning techniques;manufacturing field;result PID controllers;basic PID control lecture outline;PID Excel simulator;control parameters changes;closed-loop types;open-loop type","","","","12","","14 Nov 2019","","","IEEE","IEEE Conferences"
"Towards Photo-Realistic Virtual Try-On by Adaptively Generating↔Preserving Image Content","H. Yang; R. Zhang; X. Guo; W. Liu; W. Zuo; P. Luo",Harbin Institute of Technology; SenseTime Research; SenseTime Research; SenseTime Research; Tencent AI Lab; Harbin Institute of Technology; The University of Hong Kong,"2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","5 Aug 2020","2020","","","7847","7856","Image visual try-on aims at transferring a target clothes image onto a reference person, and has become a hot topic in recent years. Prior arts usually focus on preserving the character of a clothes image (e.g. texture, logo, embroidery) when warping it to arbitrary human pose. However, it remains a big challenge to generate photo-realistic try-on images when large occlusions and human poses are presented in the reference person. To address this issue, we propose a novel visual try-on network, namely Adaptive Content Generating and Preserving Network (ACGPN). In particular, ACGPN first predicts semantic layout of the reference image that will be changed after try-on (e.g.long sleeve shirt→arm, arm→jacket), and then determines whether its image content needs to be generated or preserved according to the predicted semantic layout, leading to photo-realistic try-on and rich clothes details. ACGPN generally involves three major modules. First, a semantic layout generation module utilizes semantic segmentation of the reference image to progressively predict the desired semantic layout after try-on. Second, a clothes warping module warps clothes image according to the generated semantic layout, where a second-order difference constraint is introduced to stabilize the warping process during training.Third, an inpainting module for content fusion integrates all information (e.g. reference image, semantic layout, warped clothes) to adaptively produce each semantic part of human body. In comparison to the state-of-the-art methods, ACGPN can generate photo-realistic images with much better perceptual quality and richer fine-details.","2575-7075","978-1-7281-7168-5","10.1109/CVPR42600.2020.00787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9156594","","Semantics;Clothing;Layout;Task analysis;Shape;Visualization;Image segmentation","clothing;image segmentation;neural nets;pose estimation;realistic images;virtual reality","image content preservation;image visual try-on aims;target clothes image;photo-realistic try-on images;human poses;ACGPN;semantic layout generation module;semantic segmentation;photorealistic virtual try-on;clothes warping module;warps clothes image;visual try-on network;Adaptive Content Generating and Preserving Network","","4","","50","","5 Aug 2020","","","IEEE","IEEE Conferences"
